# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
1220000	362	-225297	43830.7	-269127	5.89852	2016.74	45.3179	42.7756	0.604115	1	0.359355	0.158973	0.159095	0.322577	0.000134334	5.93891e-06	0	4.78727	4.04398	-269127	0.0	-94.8214	
1230000	362	-225293	43831.7	-269124	6.12696	2016.49	44.9691	49.898	0.632693	1	0.359355	0.158973	0.159095	0.322577	0.000146371	7.49968e-06	0	4.77293	4.00512	-269124	0.0	-93.7123	
1240000	362	-225312	43828.7	-269141	6.20547	2016.43	47.1168	18.1047	0.350731	1	0.359355	0.158973	0.159095	0.322577	0.000145198	6.38955e-06	0	4.73897	4.0059	-269141	0.0	-97.7467	
1250000	362	-225305	43830.8	-269136	6.29823	2016.34	46.3239	28.0857	0.438929	1	0.359355	0.158973	0.159095	0.322577	0.000150836	5.25627e-06	0	4.75666	3.97991	-269136	0.0	-95.1409	
1260000	362	-225289	43830.1	-269119	6.07455	2016.53	44.2054	39.9502	0.498358	1	0.359355	0.158973	0.159095	0.322577	0.000154714	7.76164e-06	0	4.69721	3.9976	-269119	0.0	-95.4941	
1270000	362	-225302	43829.7	-269132	6.17914	2016.48	45.8245	20.9369	0.374134	1	0.359355	0.158973	0.159095	0.322577	0.00014048	4.96139e-06	0	4.77553	4.00965	-269132	0.0	-96.5563	
1280000	362	-225304	43831.2	-269136	6.28104	2016.3	46.28	13.3055	0.327747	1	0.359355	0.158973	0.159095	0.322577	0.000138001	7.84176e-06	0	4.7225	3.91899	-269136	0.0	-95.488	
1290000	362	-225314	43828.9	-269143	6.30277	2016.29	47.0711	19.1521	0.328842	1	0.359355	0.158973	0.159095	0.322577	0.000154058	5.01924e-06	0	4.68566	4.00324	-269143	0.0	-97.4735	
1300000	362	-225321	43826.5	-269148	6.13512	2016.5	48.054	23.3723	0.372413	1	0.359355	0.158973	0.159095	0.322577	0.000134272	6.52146e-06	0	4.79688	4.03408	-269148	0.0	-99.6044	
1310000	362	-225292	43831.4	-269123	5.92	2016.67	44.8031	30.7815	0.497642	1	0.359355	0.158973	0.159095	0.322577	0.000136944	6.20042e-06	0	4.73763	3.99112	-269123	0.0	-94.421	
1320000	362	-225279	43831.8	-269111	6.0366	2016.58	43.3405	52.7482	0.625254	1	0.359355	0.158973	0.159095	0.322577	0.000144768	6.75498e-06	0	4.71088	4.03283	-269111	0.0	-93.4782	
1330000	361	-225265	43834.8	-269100	5.92662	2016.68	43.5344	20.1605	0.468061	1	0.359355	0.158973	0.159095	0.322577	0.000162054	5.70242e-06	0	4.71769	3.97919	-269100	0.0	-91.5144	
1340000	361	-225292	43830.5	-269122	6.5277	2016.1	46.5465	17.3237	0.398202	1	0.359355	0.158973	0.159095	0.322577	0.000132881	5.96205e-06	0	4.71805	4.01532	-269122	0.0	-95.9308	
1350000	361	-225279	43833	-269112	6.20094	2016.4	45.1315	17.6243	0.413346	1	0.359355	0.158973	0.159095	0.322577	0.000138344	7.98017e-06	0	4.69351	3.93653	-269112	0.0	-93.4269	
1360000	361	-225288	43829.4	-269117	6.20889	2016.38	45.6671	55.9253	0.588279	1	0.359355	0.158973	0.159095	0.322577	0.000156187	5.81132e-06	0	4.72257	3.95229	-269117	0.0	-95.7978	
1370000	361	-225277	43832.3	-269109	6.37789	2016.25	44.7286	24.9881	0.430719	1	0.359355	0.158973	0.159095	0.322577	0.000131916	6.24978e-06	0	4.74978	4.0344	-269109	0.0	-93.8107	
1380000	361	-225292	43830	-269122	6.23245	2016.42	46.4049	22.8222	0.400766	1	0.359355	0.158973	0.159095	0.322577	0.000129589	6.56677e-06	0	4.78957	4.05117	-269122	0.0	-96.1791	
1390000	361	-225282	43832.5	-269115	6.36186	2016.29	45.5351	11.135	0.25017	1	0.359355	0.158973	0.159095	0.322577	0.000148222	6.3531e-06	0	4.80787	4.03828	-269115	0.0	-94.4479	
1400000	361	-225285	43831.5	-269116	6.27457	2016.32	45.6804	13.6489	0.301919	1	0.359355	0.158973	0.159095	0.322577	0.000136528	7.34733e-06	0	4.73535	4.00241	-269116	0.0	-95.1725	
1410000	361	-225278	43832.3	-269110	6.42122	2016.24	44.8122	36.8053	0.511739	1	0.359355	0.158973	0.159095	0.322577	0.000153199	7.8127e-06	0	4.76303	4.00782	-269110	0.0	-93.3684	
1420000	361	-225300	43828	-269128	6.21175	2016.44	47.2363	54.2536	0.656644	1	0.359355	0.158973	0.159095	0.322577	0.000140943	7.26082e-06	0	4.74289	4.02816	-269128	0.0	-97.2849	
1430000	361	-225305	43827.8	-269133	6.26378	2016.33	47.588	66.8665	0.679244	1	0.359355	0.158973	0.159095	0.322577	0.000154812	6.15082e-06	0	4.73204	3.94209	-269133	0.0	-97.2732	
1440000	361	-225297	43828.7	-269126	5.98589	2016.67	46.9043	74.9273	0.663084	1	0.359355	0.158973	0.159095	0.322577	0.000140442	7.27409e-06	0	4.80069	4.00155	-269126	0.0	-96.3278	
1450000	361	-225296	43825.5	-269121	5.99061	2016.62	46.4205	114.895	0.873714	1	0.359355	0.158973	0.159095	0.322577	0.00014085	6.8205e-06	0	4.7755	4.00385	-269121	0.0	-98.9649	
1460000	361	-225296	43826.5	-269123	6.04895	2016.61	46.5149	126.136	0.834315	1	0.359355	0.158973	0.159095	0.322577	0.000138149	5.12032e-06	0	4.81519	4.05691	-269123	0.0	-97.9649	
1470000	361	-225310	43825.5	-269135	6.14696	2016.46	47.3273	72.9844	0.623391	1	0.359355	0.158973	0.159095	0.322577	0.000153574	5.88124e-06	0	4.72516	3.97302	-269135	0.0	-99.4903	
1480000	362	-225316	43828.8	-269145	6.04695	2016.55	47.53	41.7138	0.541962	1	0.359355	0.158973	0.159095	0.322577	0.000126103	5.73498e-06	0	4.69683	4.00038	-269145	0.0	-96.7507	
1490000	362	-225299	43830.4	-269130	5.9482	2016.64	45.5964	38.561	0.546222	1	0.359355	0.158973	0.159095	0.322577	0.000144618	5.19518e-06	0	4.73143	3.98115	-269130	0.0	-95.168	
1500000	362	-225315	43827.4	-269142	6.02056	2016.62	47.2305	38.0727	0.493568	1	0.359355	0.158973	0.159095	0.322577	0.00012894	6.5838e-06	0	4.74103	4.00182	-269142	0.0	-98.2106	
1510000	362	-225323	43826.8	-269150	5.85758	2016.74	48.0124	41.4813	0.550864	1	0.359355	0.158973	0.159095	0.322577	0.000131146	7.94063e-06	0	4.73491	3.98994	-269150	0.0	-98.7183	
1520000	362	-225321	43825.2	-269146	5.89446	2016.75	47.7468	73.8759	0.666131	1	0.359355	0.158973	0.159095	0.322577	0.0001452	6.29602e-06	0	4.74332	3.97845	-269146	0.0	-99.777	
1530000	362	-225307	43828.4	-269135	6.33157	2016.34	46.1211	79.4603	0.690156	1	0.359355	0.158973	0.159095	0.322577	0.000136304	4.77675e-06	0	4.80492	4.07249	-269135	0.0	-96.569	
1540000	362	-225289	43832.8	-269122	6.2274	2016.4	44.571	26.648	0.482528	1	0.359355	0.158973	0.159095	0.322577	0.00013086	6.28839e-06	0	4.73139	4.03288	-269122	0.0	-93.2002	
1550000	362	-225323	43824.7	-269148	6.36892	2016.25	48.0139	47.4949	0.549911	1	0.359355	0.158973	0.159095	0.322577	0.000144575	6.12995e-06	0	4.76376	4.02481	-269148	0.0	-100.697	
1560000	362	-225310	43828.4	-269139	6.31824	2016.3	46.809	45.0862	0.606484	1	0.359355	0.158973	0.159095	0.322577	0.000132149	6.96582e-06	0	4.75104	4.01398	-269139	0.0	-97.0408	
1570000	362	-225323	43825.2	-269148	6.20263	2016.38	48.0629	45.5726	0.534636	1	0.359355	0.158973	0.159095	0.322577	0.000144391	6.34852e-06	0	4.67451	3.97329	-269148	0.0	-100.238	
1580000	362	-225313	43828.7	-269141	6.53019	2016.14	47.1803	23.4478	0.431143	1	0.359355	0.158973	0.159095	0.322577	0.000143214	5.82494e-06	0	4.79942	4.05436	-269141	0.0	-97.4317	
1590000	363	-225301	43833.5	-269135	5.99193	2016.63	44.4149	20.2958	0.441235	1	0.359355	0.158973	0.159095	0.322577	0.000146412	5.09336e-06	0	4.72735	3.99064	-269135	0.0	-92.7622	
1600000	363	-225285	43834.4	-269119	5.94017	2016.68	42.7639	13.6316	0.42758	1	0.359355	0.158973	0.159095	0.322577	0.000151057	6.56063e-06	0	4.74134	3.99085	-269119	0.0	-92.2429	
1610000	363	-225264	43839.4	-269104	5.74148	2016.89	40.8357	27.9493	0.601759	1	0.359355	0.158973	0.159095	0.322577	0.000156452	5.81084e-06	0	4.73909	4.00958	-269104	0.0	-86.5241	
1620000	363	-225275	43836.8	-269112	5.90105	2016.73	41.6627	126.233	0.85964	1	0.359355	0.158973	0.159095	0.322577	0.000161934	5.32049e-06	0	4.73423	3.99667	-269112	0.0	-87.6003	
1630000	363	-225266	43835.3	-269101	5.94768	2016.71	40.5291	431.272	1.18599	1	0.359355	0.158973	0.159095	0.322577	0.000166344	5.88581e-06	0	4.7763	4.07013	-269101	0.0	-87.948	
1640000	363	-225265	43835	-269100	6.06588	2016.55	40.5238	173.785	1.08236	1	0.359355	0.158973	0.159095	0.322577	0.000166898	7.04508e-06	0	4.73664	4.02901	-269100	0.0	-89.0787	
1650000	363	-225255	43839.3	-269094	5.82271	2016.82	39.8608	67.7301	0.850515	1	0.359355	0.158973	0.159095	0.322577	0.00016238	6.57768e-06	0	4.72705	3.99384	-269094	0.0	-85.7449	
1660000	363	-225240	43844.7	-269084	5.90177	2016.73	38.6788	78.1941	0.860595	1	0.359355	0.158973	0.159095	0.322577	0.000155839	6.85647e-06	0	4.78413	4.04021	-269084	0.0	-80.2497	
1670000	363	-225274	43835.3	-269109	6.09175	2016.52	41.5335	221.3	1.00013	1	0.359355	0.158973	0.159095	0.322577	0.000156619	7.78183e-06	0	4.71457	3.97118	-269109	0.0	-88.5374	
1680000	363	-225275	43832.7	-269107	5.56998	2017.01	40.9634	205.718	1.0134	1	0.359355	0.158973	0.159095	0.322577	0.00016065	9.99585e-06	0	4.67044	3.96911	-269107	0.0	-91.211	
1690000	363	-225276	43833.3	-269109	5.76131	2016.86	41.4546	106.93	0.875616	1	0.359355	0.158973	0.159095	0.322577	0.000152544	5.79766e-06	0	4.72664	3.99453	-269109	0.0	-91.3035	
1700000	363	-225271	43837.8	-269108	5.87106	2016.73	41.4636	46.4254	0.662593	1	0.359355	0.158973	0.159095	0.322577	0.000160524	6.89876e-06	0	4.74969	3.97405	-269108	0.0	-87.6687	
1710000	363	-225275	43837.8	-269113	5.78697	2016.86	41.8459	61.8134	0.743905	1	0.359355	0.158973	0.159095	0.322577	0.00015522	8.42217e-06	0	4.77326	4.04194	-269113	0.0	-87.3165	
1720000	363	-225285	43834.7	-269120	6.14328	2016.46	42.7174	93.012	0.851821	1	0.359355	0.158973	0.159095	0.322577	0.000143391	6.62291e-06	0	4.73304	4.01344	-269120	0.0	-90.04	
1730000	363	-225300	43832.5	-269132	6.51138	2016.1	44.2875	154.863	0.937144	1	0.359355	0.158973	0.159095	0.322577	0.000151518	6.69931e-06	0	4.73557	3.98603	-269132	0.0	-91.6614	
1740000	363	-225331	43829.9	-269161	6.66433	2015.94	47.933	57.1064	0.655867	1	0.359355	0.158973	0.159095	0.322577	0.000128893	5.95268e-06	0	4.7482	3.97022	-269161	0.0	-95.3259	
1750000	363	-225318	43829.4	-269147	6.11341	2016.48	46.1818	35.2238	0.562915	1	0.359355	0.158973	0.159095	0.322577	0.000141384	6.07264e-06	0	4.72778	4.0069	-269147	0.0	-96.3544	
1760000	363	-225274	43837	-269111	6.05877	2016.59	41.7179	39.2475	0.609279	1	0.359355	0.158973	0.159095	0.322577	0.000149388	7.41429e-06	0	4.79837	4.01944	-269111	0.0	-88.6211	
1770000	363	-225275	43837.6	-269113	6.24508	2016.35	41.9634	65.0547	0.733946	1	0.359355	0.158973	0.159095	0.322577	0.000155929	6.85583e-06	0	4.75266	3.95287	-269113	0.0	-87.4989	
1780000	363	-225288	43834.2	-269122	5.83245	2016.76	42.8798	55.1323	0.696285	1	0.359355	0.158973	0.159095	0.322577	0.000166334	7.09364e-06	0	4.6804	3.94836	-269122	0.0	-91.0321	
1790000	363	-225309	43831.5	-269141	6.07664	2016.57	45.2964	37.1186	0.52141	1	0.359355	0.158973	0.159095	0.322577	0.000141535	5.77194e-06	0	4.74036	4.03091	-269141	0.0	-94.1479	
1800000	363	-225308	43832.6	-269140	6.19129	2016.43	45.2738	16.1592	0.362216	1	0.359355	0.158973	0.159095	0.322577	0.000147054	6.65114e-06	0	4.75449	3.9967	-269140	0.0	-93.94	
1810000	363	-225280	43837.1	-269117	5.81043	2016.78	42.4122	16.7554	0.368091	1	0.359355	0.158973	0.159095	0.322577	0.000145687	7.29603e-06	0	4.73758	3.98603	-269117	0.0	-89.3593	
1820000	363	-225273	43837.8	-269111	5.90312	2016.69	41.6269	13.1656	0.409179	1	0.359355	0.158973	0.159095	0.322577	0.000164241	5.79054e-06	0	4.73397	4.00827	-269111	0.0	-88.9544	
1830000	363	-225280	43836.4	-269117	5.89713	2016.71	42.4181	30.6302	0.523199	1	0.359355	0.158973	0.159095	0.322577	0.000152317	7.01841e-06	0	4.69974	4.0074	-269117	0.0	-89.4698	
1840000	363	-225283	43834.1	-269117	5.88288	2016.77	42.4135	10.7611	0.338678	1	0.359355	0.158973	0.159095	0.322577	0.000161752	6.66568e-06	0	4.80041	3.99377	-269117	0.0	-92.841	
1850000	363	-225284	43834.3	-269118	5.97983	2016.61	42.5574	28.8679	0.581534	1	0.359355	0.158973	0.159095	0.322577	0.000149189	6.57952e-06	0	4.73358	3.98721	-269118	0.0	-91.58	
1860000	363	-225292	43835.7	-269128	6.32602	2016.28	43.4493	12.1921	0.375064	1	0.359355	0.158973	0.159095	0.322577	0.000168622	6.16423e-06	0	4.69876	3.95023	-269128	0.0	-91.0628	
1870000	363	-225269	43840.7	-269110	6.06485	2016.53	41.6113	15.5327	0.376897	1	0.359355	0.158973	0.159095	0.322577	0.000147483	6.88899e-06	0	4.71509	4.01029	-269110	0.0	-85.8897	
1880000	363	-225275	43838	-269113	5.83811	2016.76	41.8344	30.7496	0.52506	1	0.359355	0.158973	0.159095	0.322577	0.00016634	6.1759e-06	0	4.70543	4.01292	-269113	0.0	-87.8504	
1890000	363	-225269	43836.7	-269106	5.83067	2016.8	41.2042	15.0133	0.507248	1	0.359355	0.158973	0.159095	0.322577	0.000155533	6.71876e-06	0	4.75809	4.04067	-269106	0.0	-89.8465	
1900000	363	-225278	43837.7	-269116	5.91025	2016.68	42.2658	36.7027	0.602689	1	0.359355	0.158973	0.159095	0.322577	0.000142783	7.29662e-06	0	4.732	3.94482	-269116	0.0	-87.9775	
1910000	363	-225270	43837.1	-269107	5.99157	2016.66	41.309	75.9923	0.79568	1	0.359355	0.158973	0.159095	0.322577	0.000159514	7.37369e-06	0	4.80037	4.05824	-269107	0.0	-87.8749	
1920000	363	-225258	43840	-269098	5.7946	2016.81	40.2212	62.8791	0.780779	1	0.359355	0.158973	0.159095	0.322577	0.000149336	7.78937e-06	0	4.76918	3.95885	-269098	0.0	-85.0977	
1930000	363	-225283	43834.5	-269118	5.6195	2017.03	42.4181	104.899	0.872385	1	0.359355	0.158973	0.159095	0.322577	0.000163693	6.02582e-06	0	4.76579	4.02609	-269118	0.0	-90.1013	
1940000	363	-225289	43836.2	-269125	5.92949	2016.72	42.8918	71.6632	0.765312	1	0.359355	0.158973	0.159095	0.322577	0.00015775	4.34409e-06	0	4.79219	4.00354	-269125	0.0	-88.8463	
1950000	363	-225277	43836.4	-269114	5.63425	2016.99	41.5082	42.6454	0.621062	1	0.359355	0.158973	0.159095	0.322577	0.000150893	7.49781e-06	0	4.76665	3.99778	-269114	0.0	-89.1168	
1960000	363	-225291	43834.7	-269125	5.79217	2016.86	43.3464	24.7908	0.506703	1	0.359355	0.158973	0.159095	0.322577	0.00013864	6.98696e-06	0	4.77924	3.99731	-269125	0.0	-91.3634	
1970000	363	-225282	43836.6	-269119	5.71259	2016.9	42.667	18.0191	0.460543	1	0.359355	0.158973	0.159095	0.322577	0.000155576	7.05676e-06	0	4.71696	3.94897	-269119	0.0	-89.815	
1980000	363	-225267	43840.3	-269108	5.89931	2016.75	41.334	15.1992	0.396288	1	0.359355	0.158973	0.159095	0.322577	0.000155258	6.34074e-06	0	4.75683	4.04371	-269108	0.0	-86.2789	
1990000	363	-225276	43837.7	-269114	5.92661	2016.67	42.1199	35.3672	0.634683	1	0.359355	0.158973	0.159095	0.322577	0.000158125	6.80238e-06	0	4.69028	3.93178	-269114	0.0	-87.9869	
2000000	363	-225281	43836.4	-269117	5.68225	2016.94	42.4827	45.6078	0.616856	1	0.359355	0.158973	0.159095	0.322577	0.000159995	6.85026e-06	0	4.70601	4.00433	-269117	0.0	-89.0583	
2010000	363	-225271	43838.1	-269109	5.86684	2016.77	41.5174	30.9881	0.617169	1	0.359355	0.158973	0.159095	0.322577	0.00016418	7.15621e-06	0	4.7466	4.02059	-269109	0.0	-87.7821	
2020000	363	-225280	43835.2	-269116	5.86049	2016.79	42.2858	61.2304	0.677809	1	0.359355	0.158973	0.159095	0.322577	0.000153247	6.05554e-06	0	4.78301	4.01449	-269116	0.0	-89.942	
2030000	363	-225284	43834.9	-269119	5.64615	2016.99	42.5256	35.5801	0.557849	1	0.359355	0.158973	0.159095	0.322577	0.000136587	7.23321e-06	0	4.78723	4.03856	-269119	0.0	-90.7859	
2040000	363	-225292	43831.8	-269124	5.63318	2016.95	43.1066	51.3882	0.591153	1	0.359355	0.158973	0.159095	0.322577	0.000136899	6.19083e-06	0	4.69232	3.96585	-269124	0.0	-93.5493	
2050000	362	-225298	43830.4	-269128	5.88978	2016.75	45.2449	35.537	0.53002	1	0.359355	0.158973	0.159095	0.322577	0.000158787	7.19209e-06	0	4.75025	3.99829	-269128	0.0	-95.2805	
2060000	363	-225304	43832.7	-269136	6.17427	2016.44	44.7595	30.0155	0.541616	1	0.359355	0.158973	0.159095	0.322577	0.00014562	7.33698e-06	0	4.70444	3.96194	-269136	0.0	-93.1745	
2070000	362	-225299	43829.9	-269129	6.46607	2016.12	45.5629	45.0132	0.647331	1	0.359355	0.158973	0.159095	0.322577	0.000144659	7.19013e-06	0	4.68368	3.93235	-269129	0.0	-95.5762	
2080000	362	-225294	43832.5	-269127	6.65879	2015.93	44.8458	45.5431	0.637989	1	0.359355	0.158973	0.159095	0.322577	0.000148804	9.2815e-06	0	4.72858	3.92691	-269127	0.0	-92.8975	
2090000	362	-225312	43826.3	-269138	6.58868	2016	46.4037	93.0058	0.727762	1	0.359355	0.158973	0.159095	0.322577	0.000143854	4.40237e-06	0	4.72163	3.91799	-269138	0.0	-98.3735	
2100000	362	-225300	43827.6	-269128	6.15565	2016.51	45.4011	90.8819	0.713997	1	0.359355	0.158973	0.159095	0.322577	0.000145503	7.57672e-06	0	4.82438	4.0134	-269128	0.0	-97.224	
2110000	362	-225308	43827.5	-269135	6.24978	2016.42	46.4146	118.106	0.758339	1	0.359355	0.158973	0.159095	0.322577	0.000141636	6.75551e-06	0	4.79821	4.0375	-269135	0.0	-97.016	
2120000	362	-225272	43837.6	-269110	6.1529	2016.48	43.1787	51.2633	0.654692	1	0.359355	0.158973	0.159095	0.322577	0.000151549	7.94803e-06	0	4.769	4.02471	-269110	0.0	-87.7755	
2130000	362	-225280	43833.9	-269114	5.97827	2016.61	43.8068	10.2708	0.287727	1	0.359355	0.158973	0.159095	0.322577	0.000144017	6.58959e-06	0	4.67611	3.96755	-269114	0.0	-93.0648	
2140000	362	-225293	43831.1	-269124	5.9555	2016.65	44.9864	13.006	0.319774	1	0.359355	0.158973	0.159095	0.322577	0.000146074	6.99724e-06	0	4.76836	3.99348	-269124	0.0	-95.5964	
2150000	362	-225309	43829.8	-269138	6.38335	2016.23	46.8431	25.347	0.442786	1	0.359355	0.158973	0.159095	0.322577	0.000138255	6.04056e-06	0	4.7751	3.9961	-269138	0.0	-96.2239	
2160000	362	-225310	43830.6	-269140	6.57776	2016.05	46.9929	10.1211	0.248818	1	0.359355	0.158973	0.159095	0.322577	0.000143048	6.91338e-06	0	4.72417	4.0361	-269140	0.0	-96.3845	
2170000	362	-225306	43832	-269138	6.81639	2015.79	46.6211	22.7744	0.444352	1	0.359355	0.158973	0.159095	0.322577	0.000149425	5.5756e-06	0	4.75496	4.0057	-269138	0.0	-94.1967	
2180000	362	-225309	43829	-269138	5.97853	2016.66	46.5164	30.088	0.486857	1	0.359355	0.158973	0.159095	0.322577	0.000124397	6.65838e-06	0	4.80742	4.01157	-269138	0.0	-96.9138	
2190000	362	-225322	43825.5	-269148	6.24486	2016.37	47.8497	20.8429	0.364919	1	0.359355	0.158973	0.159095	0.322577	0.0001405	7.72176e-06	0	4.76344	4.02877	-269148	0.0	-100.726	
2200000	362	-225328	43825.3	-269154	6.13631	2016.52	48.7286	24.7914	0.421745	1	0.359355	0.158973	0.159095	0.322577	0.000123877	5.61606e-06	0	4.80485	4.00438	-269154	0.0	-100.838	
2210000	362	-225334	43824.6	-269159	6.2615	2016.38	49.516	31.0685	0.472855	1	0.359355	0.158973	0.159095	0.322577	0.00012957	5.78616e-06	0	4.75845	4.01801	-269159	0.0	-101.28	
2220000	362	-225352	43820.4	-269172	6.11904	2016.51	51.3127	45.814	0.49046	1	0.359355	0.158973	0.159095	0.322577	0.000125569	4.66785e-06	0	4.7383	3.9779	-269172	0.0	-105.119	
2230000	362	-225323	43822.2	-269145	5.80733	2016.78	47.5158	109.254	0.780229	1	0.359355	0.158973	0.159095	0.322577	0.000125855	5.08296e-06	0	4.72791	3.93778	-269145	0.0	-102.31	
2240000	362	-225302	43829.8	-269132	6.08072	2016.54	45.9629	34.5129	0.523553	1	0.359355	0.158973	0.159095	0.322577	0.000138727	7.28921e-06	0	4.73135	3.98243	-269132	0.0	-95.9063	
2250000	362	-225313	43829.6	-269142	6.19966	2016.46	47.0453	23.8159	0.417464	1	0.359355	0.158973	0.159095	0.322577	0.000149943	7.52254e-06	0	4.76258	4.04632	-269142	0.0	-96.5797	
2260000	363	-225322	43831.7	-269154	6.4742	2016.17	47.0017	21.4091	0.390845	1	0.359355	0.158973	0.159095	0.322577	0.000141527	5.94247e-06	0	4.7972	4.03086	-269154	0.0	-94.5399	
2270000	363	-225329	43829.1	-269158	6.28765	2016.34	47.5158	17.7386	0.341528	1	0.359355	0.158973	0.159095	0.322577	0.000137249	7.01939e-06	0	4.75927	4.03752	-269158	0.0	-97.3336	
2280000	362	-225331	43827.6	-269159	6.37117	2016.29	49.0837	17.312	0.351041	1	0.359355	0.158973	0.159095	0.322577	0.000117791	7.46224e-06	0	4.76411	4.0322	-269159	0.0	-98.91	
2290000	362	-225342	43821.9	-269164	6.30698	2016.36	50.1406	42.5804	0.44429	1	0.359355	0.158973	0.159095	0.322577	0.000119512	5.65607e-06	0	4.82528	4.06709	-269164	0.0	-103.675	
2300000	361	-225303	43829	-269132	6.23664	2016.36	47.8315	24.1235	0.448077	1	0.359355	0.158973	0.159095	0.322577	0.000140947	6.33454e-06	0	4.69244	4.00105	-269132	0.0	-97.0838	
2310000	361	-225294	43829.7	-269124	6.20629	2016.44	46.5973	30.9051	0.457654	1	0.359355	0.158973	0.159095	0.322577	0.000150759	6.42497e-06	0	4.75884	4.04629	-269124	0.0	-96.1431	
2320000	361	-225283	43830.4	-269114	6.35853	2016.24	45.3816	53.0478	0.591094	1	0.359355	0.158973	0.159095	0.322577	0.000132756	6.69237e-06	0	4.73357	4.01515	-269114	0.0	-94.9086	
2330000	361	-225283	43830.6	-269114	5.94649	2016.65	45.2618	63.9365	0.692164	1	0.359355	0.158973	0.159095	0.322577	0.000135478	4.92964e-06	0	4.7246	3.95437	-269114	0.0	-94.4919	
2340000	361	-225317	43822.8	-269140	6.13786	2016.49	48.7581	19.6068	0.429692	1	0.359355	0.158973	0.159095	0.322577	0.00013459	7.25063e-06	0	4.77972	4.02089	-269140	0.0	-103.558	
2350000	361	-225311	43826	-269137	6.17489	2016.49	48.3999	10.1122	0.228647	1	0.359355	0.158973	0.159095	0.322577	0.000144461	5.8908e-06	0	4.75566	4.079	-269137	0.0	-100.966	
2360000	361	-225329	43820.2	-269150	6.60624	2015.99	50.1976	16.6598	0.399386	1	0.359355	0.158973	0.159095	0.322577	0.000132943	5.38161e-06	0	4.74614	3.93599	-269150	0.0	-106.281	
2370000	361	-225320	43825.7	-269146	6.71524	2015.92	49.6842	14.9159	0.371225	1	0.359355	0.158973	0.159095	0.322577	0.000123047	5.5901e-06	0	4.77698	3.97918	-269146	0.0	-100.902	
2380000	361	-225305	43829	-269134	6.56624	2016.07	48.1695	36.0364	0.52978	1	0.359355	0.158973	0.159095	0.322577	0.000132661	6.18508e-06	0	4.73406	4.02063	-269134	0.0	-96.6781	
2390000	361	-225314	43825.7	-269140	6.72192	2015.92	48.7974	64.3163	0.654112	1	0.359355	0.158973	0.159095	0.322577	0.000122838	5.90702e-06	0	4.75698	4.05067	-269140	0.0	-99.4346	
2400000	361	-225301	43828.8	-269130	6.84027	2015.83	47.4789	62.6531	0.619475	1	0.359355	0.158973	0.159095	0.322577	0.000137476	5.38429e-06	0	4.7955	4.01756	-269130	0.0	-96.3937	
2410000	361	-225320	43824.3	-269144	6.83568	2015.81	49.458	27.6031	0.48513	1	0.359355	0.158973	0.159095	0.322577	0.000130267	6.33143e-06	0	4.78347	4.06014	-269144	0.0	-101.701	
2420000	361	-225308	43825.9	-269134	6.44745	2016.15	48.0111	42.7067	0.505187	1	0.359355	0.158973	0.159095	0.322577	0.000144745	5.86746e-06	0	4.74769	3.98778	-269134	0.0	-99.6182	
2430000	361	-225269	43832.7	-269102	6.05264	2016.55	43.9891	28.0403	0.50354	1	0.359355	0.158973	0.159095	0.322577	0.000148164	6.86396e-06	0	4.74719	3.99688	-269102	0.0	-93.2013	
2440000	361	-225280	43831.3	-269111	6.03299	2016.56	45.1126	24.9807	0.462466	1	0.359355	0.158973	0.159095	0.322577	0.000139145	6.56573e-06	0	4.75013	3.99477	-269111	0.0	-94.7129	
2450000	361	-225271	43831.8	-269102	5.87087	2016.72	43.9005	27.9456	0.540114	1	0.359355	0.158973	0.159095	0.322577	0.000139408	5.51684e-06	0	4.7502	3.96691	-269102	0.0	-94.1456	
2460000	361	-225285	43830.4	-269115	5.76401	2016.85	45.6195	48.4981	0.600697	1	0.359355	0.158973	0.159095	0.322577	0.000140126	6.41218e-06	0	4.73715	4.02829	-269115	0.0	-95.0414	
2470000	361	-225283	43829.2	-269112	6.00787	2016.62	45.0833	58.2483	0.724859	1	0.359355	0.158973	0.159095	0.322577	0.000155622	7.28163e-06	0	4.7835	4.04827	-269112	0.0	-96.0363	
