# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
104000000	4375	-95931.1	-20906.5	-75024.7	1.61206	2023.98	104.366	0	6.24524	-1.07512	-0.980082	-0.525091	-0.103851	-0.537897	-0.221606	0.722633	0.865626	0.93143	0.843542	0.182971	-1.22108	0.0294679	0.772192	0.525306	0.113383	0.266731	-0.382214	-1.2379	-1.3709	-1.25894	-1.14271	-1.26005	1.833	16.2096	0.332998	0.202949	0.2459	0.218152	0.00316658	0.00316658	-75024.7	0.0	-4140.46	
106000000	4371	-95776.7	-20870.5	-74906.3	1.56978	2024.02	102.671	0	6.24524	-0.945157	-1.15282	-0.42548	-0.222174	-0.455533	-0.0924325	0.475663	1.03343	0.900228	0.783607	-0.0324115	-1.10603	0.0791661	0.627173	0.527238	0.389652	0.225477	-0.858963	-1.93095	-2.06012	-2.17476	-1.27699	-1.41264	1.833	15.5922	0.329672	0.200223	0.245661	0.224444	0.00326108	0.00326108	-74906.3	0.0	-4104.54	
108000000	4377	-95689	-20769.3	-74919.7	1.56858	2024.02	101.374	0	6.24524	-0.944759	-0.836399	-0.408059	-0.298105	-0.516306	-0.0766435	0.545869	0.91948	0.839705	0.714801	0.0796925	-1.11513	0.10937	0.510916	0.504656	0.186123	0.132681	-0.798796	-2.00206	-2.19965	-1.94534	-1.69715	-1.03011	1.833	16.5242	0.327126	0.209743	0.2438	0.219331	0.00329999	0.00329999	-74919.7	0.0	-4003.18	
110000000	4376	-95862	-20874.9	-74987.1	1.57364	2024.02	103.239	0	6.24524	-0.969836	-0.890321	-0.443429	-0.031565	-0.503372	-0.194879	0.748869	1.1058	0.915693	0.800656	0.106777	-0.966075	-0.000174509	0.490953	0.576912	0.624644	0.242717	-0.583498	-1.41782	-1.77373	-1.66853	-1.81293	-1.89129	1.833	17.6714	0.323751	0.208375	0.245036	0.222838	0.00324169	0.00324169	-74987.1	0.0	-4108.68	
112000000	4374	-95890.4	-20890.3	-75000	1.6362	2023.96	104.086	0	6.24524	-1.21869	-0.766126	-0.425321	-0.26907	-0.510355	0.169774	0.572612	0.813317	1.02842	0.764163	0.161359	-1.05957	0.0676792	0.656823	0.473667	0.412651	0.127271	-0.357227	-1.44048	-2.26525	-2.78155	-2.60538	-2.62516	1.833	16.7602	0.329609	0.200398	0.245871	0.224122	0.00315741	0.00315741	-75000	0.0	-4124.23	
114000000	4375	-95875.1	-20885.3	-74989.8	1.59934	2023.99	103.544	0	6.24524	-0.974384	-1.13033	-0.378518	-0.196724	-0.562272	0.333075	0.732071	0.668944	1.00821	0.846511	0.212156	-1.04266	0.128126	0.661136	0.474028	0.322594	0.0948898	-0.367354	-0.916688	-1.42032	-1.82498	-1.47828	-1.77881	1.833	15.9016	0.322585	0.209863	0.244722	0.22283	0.00326914	0.00326914	-74989.8	0.0	-4119.28	
116000000	4372	-95949.5	-20961.9	-74987.6	1.57727	2024.02	104.352	0	6.24524	-0.854405	-0.861381	-0.429949	-0.157387	-0.701066	0.107274	0.806772	1.09659	1.01988	0.825503	0.0722629	-0.831387	0.0279685	0.718943	0.506026	0.336173	0.242536	-0.756069	-1.19974	-0.748032	-0.422188	-0.664162	-1.42638	1.833	17.1055	0.328328	0.205662	0.247024	0.218986	0.00320648	0.00320648	-74987.6	0.0	-4195.73	
118000000	4372	-95853.4	-20900.6	-74952.8	1.61796	2023.98	103.506	0	6.24524	-0.867986	-1.04953	-0.456726	-0.228589	-0.74844	0.061174	0.604938	0.849228	1.07702	0.716531	0.111863	-1.09644	-0.0783234	0.714303	0.380699	0.114012	0.22532	-0.388343	-0.715491	-0.927289	-1.43359	-1.17937	-0.772716	1.833	16.8953	0.322397	0.204997	0.244206	0.228399	0.00328279	0.00328279	-74952.8	0.0	-4134.49	
120000000	4376	-95836.1	-20861.3	-74974.8	1.59072	2024	102.904	0	6.24524	-0.77055	-1.14054	-0.519663	-0.18687	-0.78906	-0.250492	0.484726	0.997842	0.967497	0.715607	0.0339479	-1.19882	-0.0106838	0.649703	0.39392	0.134013	0.135782	-0.19943	-0.520218	-1.15682	-1.58614	-1.72484	-2.11929	1.833	15.87	0.325745	0.206006	0.249285	0.218964	0.00331369	0.00331369	-74974.8	0.0	-4095.35	
122000000	4374	-96048.3	-20996.4	-75051.9	1.59057	2024	105.331	0	6.24524	-0.934799	-0.932356	-0.301012	-0.135076	-0.636004	-0.00613398	0.441735	0.978695	1.05872	0.770274	0.00621147	-0.904294	0.142504	0.842697	0.416651	0.322818	0.183921	-0.45554	-1.21816	-1.04057	-1.26636	-1.42112	-1.44098	1.833	16.0132	0.328442	0.206639	0.243703	0.221216	0.00319334	0.00319334	-75051.9	0.0	-4230.41	
124000000	4370	-96000	-20993.6	-75006.5	1.64079	2023.95	105.38	0	6.24524	-1.00303	-0.643519	-0.3753	-0.0981214	-0.567346	0.065921	0.794306	0.952195	1.09995	0.73002	0.0122873	-1.03449	0.530774	0.679943	0.392055	0.443995	0.225747	-0.412379	-1.36632	-1.26206	-0.912184	-1.10241	-0.878149	1.833	17.8026	0.32876	0.203086	0.242713	0.22544	0.00319092	0.00319092	-75006.5	0.0	-4227.32	
126000000	4367	-95934.4	-20991.3	-74943.1	1.61823	2023.98	104.717	0	6.24524	-1.01969	-0.623924	-0.442944	-0.293731	-0.436035	0.0759597	0.545837	1.01328	1.1203	0.807723	0.177078	-0.947162	-0.08102	0.745298	0.45056	0.176485	0.105246	-0.744754	-1.51683	-1.97966	-1.62509	-1.69428	-1.8102	1.833	16.1414	0.327342	0.205577	0.246439	0.220642	0.00316567	0.00316567	-74943.1	0.0	-4225.24	
128000000	4367	-95837.1	-20931.3	-74905.9	1.67196	2023.92	103.78	0	6.24524	-0.909045	-0.698236	-0.659016	-0.209867	-0.59471	0.307547	0.703826	0.909446	1.01233	0.711809	0.303839	-0.944176	0.13786	0.466525	0.486146	0.295509	0.0995016	-0.817279	-1.74166	-1.93014	-2.81728	-2.32208	-2.81906	1.833	17.0758	0.323785	0.206084	0.247604	0.222528	0.00330282	0.00330282	-74905.9	0.0	-4165.12	
130000000	4366	-95787.7	-20907.2	-74880.6	1.60545	2023.99	103.478	0	6.24524	-1.09497	-0.913556	-0.528304	-0.21577	-0.46011	-0.272002	0.673843	0.959707	0.941049	0.636815	0.200418	-0.865615	0.174161	0.660179	0.387824	0.265089	0.247732	-0.580798	-2.27845	-2.25999	-2.57871	-2.0876	-1.58744	1.833	15.6911	0.326203	0.204345	0.246817	0.222635	0.00316626	0.00316626	-74880.6	0.0	-4141.2	
132000000	4371	-95804.8	-20878	-74926.8	1.58483	2024.01	103.186	0	6.24524	-1.13992	-0.903694	-0.585947	-0.170481	-0.526365	-0.228139	0.499639	0.846597	1.06177	0.628148	0.274223	-0.916542	-0.0620538	0.622272	0.535568	0.396465	0.0427241	-0.375696	-0.859921	-0.977484	-1.1337	-1.52536	-1.25781	1.833	16.0547	0.329069	0.203438	0.243133	0.22436	0.00318514	0.00318514	-74926.8	0.0	-4112.03	
134000000	4369	-95993.2	-20989.4	-75003.8	1.63272	2023.96	105.544	0	6.24524	-1.11009	-0.995354	-0.634048	-0.147107	-0.359377	0.0181655	0.729473	0.995506	1.1339	0.587797	0.409005	-0.983014	0.0878148	0.623341	0.501867	0.243726	0.0628833	-0.460238	-1.21604	-2.21093	-2.00766	-2.4193	-2.48393	1.833	18.3281	0.32241	0.207531	0.249283	0.220776	0.00320597	0.00320597	-75003.8	0.0	-4223.12	
136000000	4369	-96102.2	-21048.9	-75053.4	1.6278	2023.96	106.715	0	6.24524	-1.0116	-1.02552	-0.506006	-0.245049	-0.370851	-0.030864	0.682304	0.778553	1.06279	0.774994	0.359679	-0.767208	0.072644	0.791039	0.318206	0.333421	0.160752	0.237412	-1.44342	-1.68787	-1.32831	-1.34207	-1.42817	1.833	19.282	0.321419	0.204301	0.24932	0.224959	0.00310538	0.00310538	-75053.4	0.0	-4282.46	
138000000	4371	-96006.1	-20992.9	-75013.2	1.61023	2023.98	105.197	0	6.24524	-0.874011	-1.12173	-0.526995	-0.197845	-0.580192	-0.0556991	0.657765	0.926212	1.04667	0.858898	0.1606	-0.636344	0.102984	0.583592	0.342854	0.266516	0.184715	-0.320742	-1.10737	-1.66419	-1.67322	-2.00445	-1.12021	1.833	18.2783	0.331962	0.204127	0.24257	0.221341	0.0032189	0.0032189	-75013.2	0.0	-4226.65	
140000000	4369	-96086.6	-21054.7	-75031.9	1.59365	2024	106.277	0	6.24524	-0.869673	-0.85114	-0.541983	-0.213904	-0.45199	-0.0354813	0.777542	0.845469	1.03608	0.991764	0.211017	-0.849933	0.269685	0.797001	0.28453	0.37356	0.122744	-0.3419	-1.20928	-1.70711	-1.45818	-1.34695	-1.88147	1.833	16.1016	0.3256	0.204624	0.248969	0.220807	0.00312982	0.00312982	-75031.9	0.0	-4288.67	
142000000	4369	-95813.2	-20901.3	-74911.9	1.58429	2024.01	103.349	0	6.24524	-0.90697	-0.903574	-0.376299	-0.09313	-0.511268	0.0254939	0.569637	0.878409	1.0486	0.808296	-0.100986	-1.05183	0.00300719	0.65327	0.619784	0.279884	0.254655	-0.277807	-1.56673	-2.13331	-2.76222	-2.42889	-2.08034	1.833	17.5654	0.326442	0.200934	0.253283	0.21934	0.00326626	0.00326626	-74911.9	0.0	-4135.06	
144000000	4367	-95875.6	-20928.1	-74947.6	1.60672	2023.99	104.694	0	6.24524	-1.08198	-0.845644	-0.416459	-0.027477	-0.506678	0.205163	0.675139	0.665323	1.01663	0.738411	0.189001	-0.951825	0.133487	0.415484	0.380435	0.35054	0.193517	0.136262	-1.52398	-1.84864	-2.059	-2.64886	-2.74184	1.833	15.8713	0.329319	0.200508	0.251456	0.218717	0.00307732	0.00307732	-74947.6	0.0	-4162.07	
146000000	4367	-95574	-20767.7	-74806.3	1.555	2024.04	101.452	0	6.24524	-0.772388	-0.998499	-0.678177	-0.000746201	-0.682648	0.224429	0.653096	0.972127	0.893217	0.673649	-0.0178329	-1.00546	-0.211104	0.505604	0.50269	0.11305	0.0950232	-0.646033	-1.65696	-1.46005	-1.44759	-1.7025	-1.5647	1.833	15.9512	0.322696	0.20911	0.247139	0.221055	0.00333301	0.00333301	-74806.3	0.0	-4001.74	
148000000	4367	-95572.1	-20770.5	-74801.6	1.57203	2024.02	101.383	0	6.24524	-0.978676	-0.908807	-0.6192	-0.202469	-0.580242	0.0850573	0.545854	0.658082	1.08226	0.62632	-0.00897196	-1.05627	-0.0250331	0.504274	0.251169	0.240496	0.290927	-0.658383	-1.50304	-1.68408	-1.49598	-1.49612	-1.18665	1.833	16.814	0.322152	0.206667	0.246517	0.224664	0.00327744	0.00327744	-74801.6	0.0	-4004.39	
150000000	4367	-95804.2	-20896.2	-74908	1.59037	2024	103.837	0	6.24524	-1.12218	-0.946161	-0.557739	-0.212253	-0.446492	-0.03092	0.733007	0.938832	1.0539	0.676178	0.0113214	-1.02138	0.0250991	0.468068	0.429098	0.41756	0.261203	-0.277235	-1.76381	-1.6501	-1.17542	-1.34004	-1.19627	1.833	17.4458	0.321753	0.207446	0.245079	0.225722	0.00323797	0.00323797	-74908	0.0	-4129.96	
152000000	4364	-95902.6	-20986	-74916.6	1.6537	2023.94	104.855	0	6.24524	-0.854318	-0.808663	-0.686111	-0.0980296	-0.464305	0.212918	0.644537	0.909015	1.1125	0.746633	0.114299	-1.06524	0.196679	0.537542	0.553051	0.316923	0.074657	-0.582832	-1.63399	-1.58853	-1.21273	-1.72992	-2.14932	1.833	16.4169	0.319961	0.203049	0.252643	0.224347	0.00321889	0.00321889	-74916.6	0.0	-4219.94	
154000000	4365	-95744.7	-20875.9	-74868.8	1.56453	2024.03	103.397	0	6.24524	-1.04097	-1.00096	-0.68531	-0.0859609	-0.487069	0.0653381	0.798692	1.12463	1.04588	0.66352	0.0770461	-1.12632	0.00877716	0.522429	0.445809	0.384245	0.168101	-0.472307	-1.44056	-1.08193	-0.899858	-0.887588	-0.946701	1.833	15.3483	0.327637	0.206726	0.249076	0.216561	0.0031481	0.0031481	-74868.8	0.0	-4109.99	
156000000	4364	-95744.5	-20891.7	-74852.8	1.58002	2024.01	103.384	0	6.24524	-0.979428	-1.0156	-0.440847	-0.13602	-0.47402	-0.109933	0.620751	1.11392	0.981673	0.866381	0.0634046	-1.04875	0.145203	0.63375	0.405827	0.460888	0.255549	-0.757544	-0.939246	-1.07572	-0.354108	-0.492793	-0.458552	1.833	17.3191	0.327782	0.206038	0.244496	0.221685	0.00325914	0.00325914	-74852.8	0.0	-4125.49	
158000000	4364	-95710.6	-20875.4	-74835.1	1.56494	2024.03	102.931	0	6.24524	-0.939173	-1.03304	-0.536391	-0.170977	-0.512394	-0.168489	0.842204	1.03077	0.969585	0.693326	0.0823499	-0.93591	0.259215	0.735374	0.503446	0.316805	0.0927167	-0.785489	-1.58714	-1.41527	-1.16097	-1.40191	-2.0786	1.833	18.6958	0.326584	0.206294	0.244252	0.22287	0.00322771	0.00322771	-74835.1	0.0	-4109.07	
160000000	4365	-95641.4	-20821.3	-74820	1.64432	2023.95	102.329	0	6.24524	-1.12714	-1.00615	-0.455431	-0.151776	-0.631308	-0.0112536	0.499907	0.956067	1.02718	0.641188	-0.138384	-0.925461	0.0196622	0.554261	0.398677	0.32578	0.126388	-0.815541	-1.36542	-1.49245	-1.36105	-1.30427	-1.35556	1.833	17.4873	0.328681	0.205753	0.245228	0.220337	0.00326967	0.00326967	-74820	0.0	-4055.14	
162000000	4365	-95857.9	-20959.2	-74898.7	1.66544	2023.93	104.179	0	6.24524	-1.12664	-1.05795	-0.517808	-0.246238	-0.398591	-0.158208	0.574977	0.761895	0.907841	0.774245	0.0644599	-0.697262	0.124442	0.908038	0.402081	0.325868	0.070934	-0.632931	-1.55078	-1.06942	-0.599331	-0.985157	-1.47808	1.833	17.9335	0.327092	0.20317	0.246255	0.223482	0.00315722	0.00315722	-74898.7	0.0	-4192.95	
164000000	4368	-95834.6	-20903.4	-74931.2	1.64366	2023.95	104.098	0	6.24524	-1.22537	-1.03586	-0.674014	-0.0352186	-0.44227	-0.126964	0.670338	1.10189	0.913394	0.844238	-0.0495123	-0.813597	0.341352	0.61636	0.219856	0.411832	0.272134	-0.529746	-1.46148	-1.40286	-1.33476	-1.55651	-1.42294	1.833	16.1655	0.327147	0.205281	0.24885	0.218722	0.00325025	0.00325025	-74931.2	0.0	-4137.38	
166000000	4364	-95784.5	-20905.1	-74879.3	1.58703	2024.01	103.935	0	6.24524	-0.950238	-1.01268	-0.547961	-0.242012	-0.596144	-0.120732	0.603776	0.9331	0.997563	0.768328	-0.0844151	-0.862788	0.556849	0.480019	0.457858	0.280891	0.318109	-0.252164	-1.21525	-1.29067	-1.29741	-1.44829	-0.695187	1.833	17.2796	0.32725	0.210037	0.238691	0.224023	0.0031739	0.0031739	-74879.3	0.0	-4138.98	
168000000	4366	-95671.5	-20815.1	-74856.4	1.59634	2024	102.912	0	6.24524	-0.937087	-0.870449	-0.526494	-0.0732046	-0.271491	-0.0465386	0.696008	0.972323	0.934586	0.698301	-0.00696731	-1.00437	0.276588	0.470299	0.319184	0.317316	0.358861	-0.124978	-1.27323	-1.97522	-2.2596	-2.49452	-2.76166	1.833	16.8633	0.324537	0.203647	0.245519	0.226297	0.00320802	0.00320802	-74856.4	0.0	-4048.98	
170000000	4366	-95648.2	-20797.1	-74851.1	1.64615	2023.95	102.771	0	6.24524	-1.03977	-0.779199	-0.598829	-0.0922079	-0.571542	0.146544	0.695546	0.930071	0.865919	0.78687	0.0295848	-1.02027	0.0542082	0.747499	0.210121	0.367471	0.28501	-0.165114	-1.17457	-2.07582	-2.63549	-2.66297	-2.6638	1.833	15.9859	0.326965	0.201725	0.2456	0.22571	0.0032322	0.0032322	-74851.1	0.0	-4031.13	
172000000	4366	-95630.8	-20807.8	-74823	1.64299	2023.95	102.108	0	6.24524	-1.02718	-0.938432	-0.617038	-0.244456	-0.794203	0.246324	0.524665	0.854383	0.947685	0.615325	0.218344	-0.731221	0.0349544	0.562164	0.16381	0.409248	0.1889	-0.0872887	-1.24201	-1.62315	-1.47274	-1.54264	-1.99645	1.833	17.2408	0.323759	0.21071	0.242646	0.222885	0.00326493	0.00326493	-74823	0.0	-4041.64	
174000000	4366	-95755.7	-20876.5	-74879.1	1.68611	2023.91	103.435	0	6.24524	-1.04656	-0.916043	-0.381628	-0.0244745	-0.729972	-0.000417741	0.765086	0.849195	0.920477	0.718096	0.182524	-0.877108	0.124771	0.57625	0.266816	0.254636	0.175433	-0.37559	-1.17567	-1.40266	-1.32055	-2.05817	-2.49061	1.833	17.2244	0.321422	0.204527	0.250471	0.22358	0.00324329	0.00324329	-74879.1	0.0	-4110.38	
176000000	4368	-95736.2	-20854.1	-74882.1	1.65633	2023.94	102.945	0	6.24524	-1.00896	-0.687623	-0.496219	-0.0231697	-0.656782	-0.216439	0.97113	1.09268	0.939793	0.641417	0.137604	-0.848798	-0.02446	0.753532	0.396813	0.293757	0.196769	-0.276483	-1.34378	-1.82301	-2.04393	-1.7384	-2.02267	1.833	16.9778	0.328404	0.200383	0.24991	0.221302	0.00320446	0.00320446	-74882.1	0.0	-4087.96	
178000000	4366	-96048.5	-21039	-75009.6	1.60732	2023.99	106.539	0	6.24524	-0.882354	-0.805608	-0.6433	-0.191414	-0.474493	0.224039	0.84225	0.929567	1.07539	0.753083	-0.033091	-0.931935	0.459855	0.530011	0.353309	0.598052	0.39346	0.0220887	-0.975936	-2.04496	-2.27381	-2.46042	-1.83533	1.833	15.5201	0.328852	0.203962	0.244262	0.222924	0.00310987	0.00310987	-75009.6	0.0	-4273.01	
180000000	4364	-96050.2	-21057.7	-74992.5	1.60594	2023.99	106.697	0	6.24524	-0.891272	-1.01413	-0.405591	-0.240669	-0.554945	0.365782	0.694907	1.07175	1.07556	0.744439	-0.0733778	-0.865274	0.548888	0.467478	0.557156	0.546843	0.498137	0.0771756	-1.57912	-1.84266	-2.54629	-3.1078	-3.79587	1.833	18.2312	0.327871	0.200984	0.247803	0.223342	0.00308158	0.00308158	-74992.5	0.0	-4291.44	
182000000	4367	-95927.9	-20972.1	-74955.8	1.57761	2024.02	104.99	0	6.24524	-0.948204	-1.03775	-0.563501	-0.369206	-0.658139	0.0755298	0.451682	1.07475	1.02508	0.803619	0.0194367	-0.785288	0.36415	0.618704	0.579879	0.488319	0.330213	0.0700506	-1.66294	-1.45658	-1.01392	-0.923515	-1.33001	1.833	16.9146	0.323952	0.201114	0.248034	0.2269	0.00314772	0.00314772	-74955.8	0.0	-4205.98	
184000000	4371	-96045.2	-21002.1	-75043.1	1.60996	2023.98	105.944	0	6.24524	-0.980903	-0.868731	-0.769855	-0.0621062	-0.567381	-0.123792	0.58332	0.927359	1.10071	0.729644	0.0729372	-0.997676	0.0877702	0.465697	0.553646	0.410101	0.213297	0.142944	-0.812419	-1.62278	-1.01837	-1.27474	-1.16274	1.833	16.4392	0.326923	0.202533	0.25085	0.219694	0.00318105	0.00318105	-75043.1	0.0	-4236.07	
186000000	4369	-96128.5	-21059.7	-75068.8	1.64197	2023.95	107.113	0	6.24524	-0.947388	-0.893958	-0.525462	-0.0504144	-0.568914	-0.214432	0.879278	0.900213	1.24375	0.689784	0.117314	-1.18901	-0.0572458	0.611592	0.609918	0.185044	0.129463	-0.201487	-0.597152	-0.991363	-0.750866	-1.43807	-0.432843	1.833	15.7911	0.318229	0.206187	0.251575	0.224009	0.00310571	0.00310571	-75068.8	0.0	-4293.77	
188000000	4372	-95975	-20950.7	-75024.3	1.67368	2023.92	105.218	0	6.24524	-0.987603	-0.979939	-0.643293	-0.202325	-0.747428	-0.0526254	0.707671	0.670054	1.11937	0.671937	0.0821332	-0.977264	0.0334648	0.788657	0.610068	0.349852	0.288805	-0.0423536	-0.895651	-0.930394	-1.72743	-2.55537	-2.2617	1.833	16.4577	0.326817	0.208346	0.242212	0.222625	0.00315791	0.00315791	-75024.3	0.0	-4184.66	
190000000	4366	-95906.6	-20958.9	-74947.7	1.63647	2023.96	105.077	0	6.24524	-1.18595	-0.810601	-0.602347	-0.0531814	-0.680948	0.0237135	0.484392	0.831274	1.07889	0.705077	0.156499	-1.0111	-0.0492438	0.734605	0.385939	0.265574	0.538963	-0.137041	-1.41762	-1.71976	-2.57446	-2.77971	-2.97247	1.833	16.9026	0.324323	0.203732	0.247318	0.224628	0.00317866	0.00317866	-74947.7	0.0	-4192.75	
192000000	4358	-95840.4	-20966.5	-74873.8	1.67847	2023.92	105.598	0	6.24524	-0.929308	-1.06815	-0.566295	-0.037469	-0.491874	-0.103893	0.43377	1.00349	1.0718	0.698818	0.316229	-0.990784	0.111179	0.601483	0.276613	0.187377	0.248893	0.168303	-1.36537	-2.07074	-2.4576	-2.72454	-2.43246	1.833	16.0143	0.325061	0.203502	0.250794	0.220643	0.0031017	0.0031017	-74873.8	0.0	-4200.51	
194000000	4355	-95820.9	-20973.3	-74847.6	1.68248	2023.91	105.848	0	6.24524	-0.973894	-0.749833	-0.467516	0.0686177	-0.58391	-0.00284144	0.953285	1.01966	0.972803	0.772872	0.223082	-1.14231	0.243383	0.686218	0.450203	0.307182	0.31539	-0.0289931	-1.26288	-1.66994	-1.48873	-2.51976	-2.46785	1.833	16.2129	0.327955	0.203447	0.244117	0.224482	0.00314309	0.00314309	-74847.6	0.0	-4207.25	
196000000	4356	-95957.8	-21055.8	-74902.1	1.67312	2023.92	106.891	0	6.24524	-0.94685	-0.862694	-0.385846	-0.233576	-0.557146	-0.012305	0.947354	0.870081	1.04144	0.698494	0.102804	-1.03995	0.212554	0.816099	0.534613	0.515379	0.430216	0.0151427	-1.7262	-1.66044	-2.67469	-2.32241	-2.06199	1.833	16.2706	0.324125	0.207605	0.245304	0.222967	0.0031418	0.0031418	-74902.1	0.0	-4289.71	
198000000	4354	-95796.1	-20982.7	-74813.4	1.60183	2023.99	105.375	0	6.24524	-0.813214	-0.888062	-0.501024	-0.193847	-0.207044	-0.0600498	0.80296	0.732952	1.06786	0.643739	0.139854	-0.918251	0.142271	0.620028	0.556708	0.495472	0.354808	-0.210034	-1.03887	-1.51412	-1.39178	-1.4853	-1.90496	1.833	16.8315	0.328123	0.207599	0.242901	0.221377	0.00310067	0.00310067	-74813.4	0.0	-4216.63	
200000000	4353	-95882.2	-21048.2	-74834	1.61673	2023.98	106.164	0	6.24524	-0.947021	-1.05565	-0.597472	-0.364295	-0.491826	-0.196729	0.46478	1.08367	1.08352	0.757506	0.266441	-1.03648	0.20483	0.629169	0.555278	0.250948	0.259471	-0.277243	-1.40316	-1.81673	-1.38639	-1.5255	-1.61161	1.833	17.1174	0.327507	0.203971	0.245424	0.223098	0.00307236	0.00307236	-74834	0.0	-4282.05	
202000000	4356	-95623.5	-20863.6	-74759.9	1.61888	2023.98	103.527	0	6.24524	-0.952152	-0.847815	-0.596406	-0.318091	-0.404227	-0.00941771	0.224875	0.892703	1.06014	0.654658	0.280766	-1.16921	-0.195317	0.571557	0.433282	0.432644	0.288879	-0.230442	-0.949448	-1.17058	-1.82547	-1.27402	-0.999061	1.833	16.4591	0.322806	0.204126	0.251467	0.221601	0.00321633	0.00321633	-74759.9	0.0	-4097.52	
204000000	4352	-95628	-20907.2	-74720.8	1.60523	2023.99	103.695	0	6.24524	-0.876101	-0.960267	-0.544376	-0.148459	-0.455651	0.157041	0.872413	1.10517	1.06571	0.674702	-0.0829494	-1.2019	0.143741	0.656954	0.373514	0.391996	0.309999	-0.518835	-1.27785	-0.946079	-0.80518	-0.922442	-1.01639	1.833	17.6694	0.327827	0.20878	0.241282	0.222111	0.00323125	0.00323125	-74720.8	0.0	-4140.95	
206000000	4355	-95379.9	-20743.5	-74636.4	1.62979	2023.96	100.927	0	6.24524	-0.918779	-1.01092	-0.633503	-0.0559073	-0.521274	-0.105768	0.777134	0.910571	0.947651	0.60412	0.0265286	-1.02641	0.194018	0.648402	0.346234	0.280945	0.122891	-0.50593	-1.04059	-1.45594	-0.820232	-0.763743	-0.0973501	1.833	16.8404	0.323106	0.203723	0.247495	0.225676	0.00327625	0.00327625	-74636.4	0.0	-3977.39	
208000000	4356	-95238.9	-20653.1	-74585.8	1.61546	2023.98	99.4527	0	6.24524	-0.778899	-0.889409	-0.7398	-0.220286	-0.601766	-0.119712	0.814987	0.821596	0.884395	0.6463	-0.00938983	-1.13326	0.0658151	0.455368	0.318306	0.152877	0.198166	-0.67909	-0.715593	-0.395975	-0.241741	0.00775845	-0.382629	1.833	17.6894	0.322845	0.205053	0.250875	0.221227	0.00338129	0.00338129	-74585.8	0.0	-3886.9	
210000000	4356	-95448.9	-20775.9	-74673	1.59583	2024	101.459	0	6.24524	-0.904975	-0.882017	-0.608648	0.0361848	-0.644729	0.0876648	0.875084	0.931782	0.941652	0.692631	0.0606366	-1.06326	0.168949	0.676036	0.586036	0.330417	0.139324	-0.739507	-1.20876	-1.01196	-0.273858	-0.165804	-0.1191	1.833	15.8901	0.325097	0.205611	0.249482	0.21981	0.00325993	0.00325993	-74673	0.0	-4009.89	
212000000	4356	-95429.6	-20761	-74668.6	1.65209	2023.94	101.339	0	6.24524	-1.10212	-1.08916	-0.527537	-0.106336	-0.642113	-0.0999107	0.685379	0.673176	0.937246	0.771661	-0.0467998	-0.981556	0.0561937	0.758367	0.588504	0.219981	0.107331	-0.973969	-1.2671	-1.63546	-1.21709	-1.25507	-1.74511	1.833	16.5831	0.319297	0.206859	0.24775	0.226094	0.00335774	0.00335774	-74668.6	0.0	-3994.87	
214000000	4357	-95499.8	-20807.7	-74692.1	1.59653	2024	101.625	0	6.24524	-1.04172	-1.0995	-0.474436	-0.0778976	-0.705428	0.0719872	0.55801	0.823441	0.960016	0.649668	0.0936083	-0.848475	-0.0134634	0.52147	0.422464	0.37281	0.156129	-0.800359	-0.916314	-0.613191	-0.995609	-0.596389	-0.173677	1.833	16.6382	0.324165	0.210325	0.241817	0.223693	0.00328963	0.00328963	-74692.1	0.0	-4041.65	
