sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	exponential.popSize.mean	exponential.popSize.stderr	exponential.popSize.stddev	exponential.popSize.median	exponential.popSize.95%HPDlo	exponential.popSize.95%HPDup	exponential.popSize.ACT	exponential.popSize.ESS	exponential.popSize.geometric-mean	exponential.growthRate.mean	exponential.growthRate.stderr	exponential.growthRate.stddev	exponential.growthRate.median	exponential.growthRate.95%HPDlo	exponential.growthRate.95%HPDup	exponential.growthRate.ACT	exponential.growthRate.ESS	exponential.growthRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	alpha.mean	alpha.stderr	alpha.stddev	alpha.median	alpha.95%HPDlo	alpha.95%HPDup	alpha.ACT	alpha.ESS	alpha.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 173	minTipESS_month.ESS	minTipESS_year.ESS
57	sims/sim_057/delphy-digested.log	811.9671897289586	0.06903899307995	1.1294560592452394	812.0	811.0	814.0	7857592.291627744	267.63923628879854	811.9664050175242	-50556.92667617686	353.3353722516316	9267.737311244427	-51581.9	-67241.4	-32337.7	3056793.316005688	687.9758565907852		-8637.229292439364	350.51224823128354	9194.99834641817	-9673.07	-25184.8	9488.04	3055922.659026834	688.171866453487		-41919.699286733245	3.1899518547887187	82.31931261677408	-41918.3	-42068.9	-41751.7	3157941.3421432534	665.9401718249527		1.286328045649074	0.0021167299774574	0.0560433992904062	1.28141	1.18032	1.38524	3000000.0	701.0	1.285120135688994	30.938136233951493	0.0278362901626935	0.7370048806250566	30.932	29.4398	32.2214	3000000.0	701.0	30.92935359735897	2.56449452211127	0.0091155638744861	0.2413473572045774	2.54048	2.14863	3.06577	3000000.0	701.0	2.553341985335142	2.1355488017118427	0.0056610246905817	0.1498835801003914	2.117	1.824	2.40256	3000000.0	701.0	2.130363006722112	9.678862182596292	0.0355524452374726	0.869640417481217	9.60371	8.13475	11.5008	3514785.234324295	598.3295876694708	9.640134821545024	0.1075394850213978	6.419473179350237e-05	0.0016996456914951	0.107523	0.103967	0.110505	3000000.0	701.0	0.1075260692202154	0.1688185677603423	8.329056649502747e-05	0.0022052347370298	0.168881	0.16458	0.173059	3000000.0	701.0	0.16880417322554	0.6364779457917259	0.0001078075646362295	0.002854356699149	0.636622	0.631239	0.642207	3000000.0	701.0	0.6364715427369704	0.0871639981455065	6.0210444957325374e-05	0.0015941561012187	0.0871047	0.0841068	0.0901436	3000000.0	701.0	0.0871494192966191	0.3068294336661908	0.0020209345526272	0.0516794792421462	0.301987	0.219775	0.417084	3215936.861486399	653.930748823221	0.3026676573671519	0.0009142579786019974	1.4122752727101648e-06	3.739197151237065e-05	0.000914399	0.000846523	0.00098991	3000000.0000000005	700.9999999999999	0.0009134929269589196	0.0009142579786019974	1.4122752727101648e-06	3.739197151237065e-05	0.000914399	0.000846523	0.00098991	3000000.0000000005	700.9999999999999	0.0009134929269589196	-41919.699286733245	3.1899518547887187	82.31931261677408	-41918.3	-42068.9	-41751.7	3157941.3421432534	665.9401718249527		0.0	0.0	0.0	0.0	0.0	0.0				-381.0837446504992	0.8792317678918674	23.27889601486381	-381.333	-424.21	-337.892	3000000.0	701.0			450.7898329450165	
58	sims/sim_058/delphy-digested.log	952.5363766048504	0.0321591839689656	0.7209147744877823	952.0	952.0	954.0	4184865.078872853	502.5251615916898	952.536103998003	-88941.18915834525	64.69839748227736	1712.9809480491165	-89589.2	-90517.6	-85325.6	3000000.0	701.0		-33622.74650499285	65.93630625287243	1745.756321504664	-34279.6	-35317.7	-30220.5	3000000.0	701.0		-55318.44664764617	4.238412677035784	109.23633704307964	-55327.1	-55523.6	-55100.5	3166004.2608930757	664.2442102736716		1.5661236661911555	0.0031263909681056	0.0827755921772988	1.56283	1.42622	1.73497	3000000.0	701.0	1.563946473787933	32.23595192582029	0.0303093496071677	0.8024826030515049	32.1697	30.7623	33.8449	3000000.0	701.0	32.22598582647683	2.855095164051354	0.011121993451505	0.2944703984665693	2.83052	2.31039	3.3918	3000000.0	701.0	2.840380518762585	2.1845659914407984	0.0060652896767953	0.1605870634368522	2.16589	1.91828	2.50662	3000000.0	701.0	2.1787362658183107	0.8801599343794578	0.0021854232183021	0.0578621493275945	0.880036	0.770047	0.993208	3000000.0	701.0	0.8782691856782678	0.228030350927247	9.871852441190022e-05	0.0026137115928359	0.228053	0.223365	0.23336	3000000.0	701.0	0.2280153889479042	0.2645255534950071	9.15918478561231e-05	0.0024250228209581	0.264449	0.2601	0.269595	3000000.0	701.0	0.264514437855547	0.2334005720399427	9.207826046634422e-05	0.0024379012780267	0.233411	0.228806	0.238273	3000000.0000000005	700.9999999999999	0.2333878404716179	0.2740435278174036	9.77391156549346e-05	0.0025877803703236	0.274174	0.269522	0.279434	2999999.9999999995	701.0000000000001	0.2740313003732931	1.2698908987161182	0.019530735001294	0.5149880219420098	1.15669	0.528015	2.22662	3024699.2013152586	695.2757481092773	1.1834440725850583	0.0010113920328102	1.4684901198010978e-06	3.888033854790466e-05	0.00101169	0.000940003	0.0010892	3000000.0	701.0	0.0010106444807008	0.0010113920328102	1.4684901198010978e-06	3.888033854790466e-05	0.00101169	0.000940003	0.0010892	3000000.0	701.0	0.0010106444807008	-55318.44664764617	4.238412677035784	109.23633704307964	-55327.1	-55523.6	-55100.5	3166004.2608930757	664.2442102736716		0.0	0.0	0.0	0.0	0.0	0.0				-397.592221112696	0.9466476360740396	25.06382581662431	-397.408	-447.1	-352.217	3000000.0	701.0			331.3252178602777	
59	sims/sim_059/delphy-digested.log	1043.1754636233952	0.0194724822920769	0.4585811619355036	1043.0	1043.0	1044.0	3791835.4877881263	554.6126689232325	1043.1753629079872	-83339.94407988586	129.01036889936378	3415.7307232520325	-84067.9	-87476.4	-76499.8	3000000.0	701.0		-30819.53380884448	131.75637362163025	3488.4350552842084	-31506.7	-35096.5	-23810.0	3000000.0	701.0		-52520.4128388017	3.280334425507526	86.85146144083163	-52529.6	-52673.4	-52357.8	3000000.0	701.0		1.4267713552068475	0.00284342620819	0.0752837027091306	1.42349	1.29234	1.56283	3000000.0	701.0	1.424799779620983	32.13625378031384	0.0275279050093976	0.699091730068097	32.1147	30.7894	33.4443	3260748.216145068	644.9440007625659	32.12865504789378	2.374503523537802	0.0086617126690017	0.2162383804324361	2.36444	1.95363	2.82321	3374281.0951235974	623.2438675720252	2.3646836073899937	1.8104393723252483	0.006118528160007	0.1411877039606618	1.81345	1.55378	2.07335	3949475.71518288	532.4757389735263	1.804856428864693	2.6639259629101293	0.0064104941542804	0.1697268368489399	2.64838	2.36299	3.00437	3000000.0	701.0	2.658591401820448	0.0957562095577745	6.26263783985899e-05	0.0016581213324716	0.0957929	0.0927435	0.0990979	3000000.0	701.0	0.0957418433724322	0.4496547403708981	0.00010449289600344294	0.0026855054469074	0.449682	0.44427	0.454529	3183909.6044539395	660.5087019613039	0.4496467220018279	0.2023580242510698	9.13312522721362e-05	0.0022573589679382	0.202438	0.19827	0.206727	3442522.951181926	610.8891733831359	0.2023454314606071	0.2522310370898716	8.943754830787693e-05	0.0023542550457128	0.252242	0.247892	0.256938	3035093.14812663	692.8947143839879	0.2522200504730463	2.192467476462196	0.0363846348533175	0.963334313226662	1.99841	0.907225	4.15601	3000000.0	701.0	2.0204007541615034	0.0010995400713266	1.4957690165434972e-06	3.813378797325832e-05	0.00109939	0.00103141	0.00117647	3235552.4442341537	649.9662843504842	0.0010988777278702	0.0010995400713266	1.4957690165434972e-06	3.813378797325832e-05	0.00109939	0.00103141	0.00117647	3235552.4442341537	649.9662843504842	0.0010988777278702	-52520.4128388017	3.280334425507526	86.85146144083163	-52529.6	-52673.4	-52357.8	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-438.9414935806	0.8311527413976061	20.49390318226506	-438.6	-475.697	-396.247	3459008.232562092	607.9777377234818			401.3431348394727	
60	sims/sim_060/delphy-digested.log	1030.4950071326675	0.0333387609881286	0.8058563508690301	1030.0	1030.0	1032.0	3599340.37714612	584.2737223055984	1030.4946923662385	-74838.0748930099	166.9229945114904	3307.8168525164783	-75509.8	-79379.8	-68238.9	5355360.314435412	392.6906644042882		-30528.665335235342	170.36245982332872	3374.942970619666	-31225.3	-35203.3	-23795.1	5358635.28903605	392.45066823316176		-44309.40884450784	3.713286660273418	80.38469920806881	-44317.3	-44449.6	-44149.4	4487551.498161528	468.6297195389429		1.4300982596291014	0.0024935127046402	0.0660192512177341	1.42621	1.31146	1.56283	3000000.0	701.0	1.428585707133692	34.616238088445094	0.0306135483898464	0.7654228833622823	34.6065	33.0448	35.9188	3364059.9860375165	625.1374852792376	34.60778609201318	2.9283487303851627	0.0097355029261459	0.2577611143573136	2.92219	2.45051	3.41593	3000000.0	701.0	2.9169235920945247	1.9344918402282496	0.0051235617709258	0.1356266346570978	1.94903	1.64121	2.17849	3001188.367914891	700.7224279831136	1.9295804529625231	4.394868644793152	0.0108843082926124	0.2881773500347512	4.37577	3.87498	4.96759	3000000.0	701.0	4.385504607419144	0.636317767475036	0.0001042857974982508	0.0027083203107656	0.636287	0.631202	0.641856	3118096.505848746	674.4499395882435	0.6363120050540548	0.2168463195435092	8.82507809500064e-05	0.0023365633817925	0.2169	0.212794	0.221696	3000000.0	701.0	0.2168337189434785	0.0995890413694721	6.187407224203859e-05	0.0016382029702953	0.0996141	0.0962295	0.102686	3000000.0	701.0	0.0995755575554687	0.0472468994293865	4.544187556088349e-05	0.0012031374826669	0.0472508	0.0446529	0.0493315	3000000.0	701.0	0.0472315604550029	2.2781530271041364	0.0463569187606488	0.929709354769394	2.07642	0.960232	4.16565	5228462.461810957	402.22149730641735	2.12149865485418	0.001015251706134	1.534291061940632e-06	3.785616500314359e-05	0.00101514	0.000937464	0.00108215	3454470.998501535	608.7762788896563	0.0010145459497677	0.001015251706134	1.534291061940632e-06	3.785616500314359e-05	0.00101514	0.000937464	0.00108215	3454470.998501535	608.7762788896563	0.0010145459497677	-44309.40884450784	3.713286660273418	80.38469920806881	-44317.3	-44449.6	-44149.4	4487551.498161528	468.6297195389429		0.0	0.0	0.0	0.0	0.0	0.0				-492.7562995720401	0.8235854944059967	21.1156431894066	-492.315	-532.859	-452.871	3199248.839291365	657.3418029170296			455.3236356704773	
62	sims/sim_062/delphy-digested.log	1037.9671897289586	0.0506772022050258	1.1532039124321265	1038.0	1037.0	1040.0	4061180.750020257	517.8296976783193	1037.9665497443127	-42193.50156918692	484.9735778989008	12261.280598059528	-43362.3	-67947.0	-20151.3	3290059.6085811458	639.1981453816057		12232.8821778602	481.4657087447282	12173.687350086966	11051.5	-12700.6	34744.5	3289468.31089137	639.3130443108406		-54426.38302425103	3.8965526477704735	97.8703830891883	-54425.5	-54615.0	-54233.5	3333479.534663283	630.8723296879115		1.3355100000000009	0.0022239381746535	0.0588818868947104	1.33059	1.2295	1.44807	3000000.0	701.0	1.3342275499112628	30.535040085592005	0.026256043322576	0.6951656259344027	30.5145	29.3841	31.9188	3000000.0	701.0	30.527141538550143	2.190061897289588	0.0081517933125184	0.2104226018407713	2.17917	1.77468	2.59223	3156173.139510413	666.3132556556192	2.1800240708410183	1.812472967189729	0.0058745616792489	0.1509650173345212	1.82847	1.54726	2.1031	3184472.965002719	660.3918523133716	1.8060426406469168	3.7949450784593495	0.0098732898001244	0.2500209471266914	3.78881	3.33981	4.29172	3279519.743357841	641.2524285786968	3.786728456491944	0.2203431654778887	9.025399084401987e-05	0.0023896011774252	0.220349	0.215948	0.224926	2999999.9999999995	701.0000000000001	0.2203302107442455	0.3609639058487875	0.00010053298031903524	0.0026617518615451	0.360939	0.356045	0.366121	3000000.0	701.0	0.3609540919059932	0.2257809415121255	8.946206587931892e-05	0.0023686338516556	0.22574	0.221399	0.230699	2999999.9999999995	701.0000000000001	0.2257685191878498	0.1929119500713267	8.684257226835814e-05	0.0022351311970995	0.192812	0.188342	0.196945	3174670.0110807726	662.4310535141454	0.1928990102195702	0.2268053865905847	0.0012783772592132	0.0323876203368609	0.223889	0.163336	0.282959	3276417.722112831	641.8595485571537	0.2245725365378358	0.0011453466305278	1.767011182727339e-06	4.3857611849657965e-05	0.00114713	0.00105913	0.00122565	3413720.101159748	616.04347681743	0.0011445036237279	0.0011453466305278	1.767011182727339e-06	4.3857611849657965e-05	0.00114713	0.00105913	0.00122565	3413720.101159748	616.04347681743	0.0011445036237279	-54426.38302425103	3.8965526477704735	97.8703830891883	-54425.5	-54615.0	-54233.5	3333479.534663283	630.8723296879115		0.0	0.0	0.0	0.0	0.0	0.0				-372.0464008559202	0.8114121056222654	21.48327519747388	-371.832	-418.299	-337.307	3000000.0000000005	700.9999999999999			338.80611186329253	
64	sims/sim_064/delphy-digested.log	926.1497860199714	0.0187245674679766	0.4614565847852714	926.0	926.0	927.0	3462590.7639604057	607.3487002531748	926.1496712015272	-84002.93480741802	129.86818093466687	3035.4620749648134	-85061.7	-87047.4	-77960.3	3849418.819000384	546.316236004194		-32038.790727532098	133.1999218539447	3110.926430226188	-33077.4	-35394.6	-26032.1	3855384.805424809	545.4708430247806		-51964.14479315262	4.267655608157137	100.48814690376102	-51969.7	-52154.9	-51771.0	3793047.9115017992	554.4353905003402		1.5634148644793158	0.0029884190071189	0.0791225907161707	1.55737	1.41256	1.71584	3000000.0	701.0	1.5614241469161465	31.621232524964316	0.0286430456350764	0.7433485221754627	31.6355	30.3076	33.1697	3122429.9055993813	673.5139181919628	31.61248933961492	2.5966244935805998	0.0095840824920336	0.2532426792363337	2.57291	2.12054	3.09404	3012080.39757894	698.1885349708316	2.584572271660127	2.0522452924393733	0.00544678547522	0.1417223237300947	2.03903	1.75683	2.32292	3106299.2004760345	677.0114094861561	2.0473731522632383	0.8832229315263919	0.0022615206970934	0.059876936964333	0.882987	0.767049	0.996502	3000000.0	701.0	0.8811799382202764	0.2355967318116975	9.208701030963428e-05	0.0024381329424183	0.235575	0.230407	0.239726	3000000.0	701.0	0.2355841154005936	0.1870604522111267	8.966858705885629e-05	0.0023741017899603	0.187138	0.182531	0.191519	3000000.0	701.0	0.1870453853005114	0.4434981697574892	0.00011299600483208996	0.0029917279409587	0.443478	0.437858	0.449328	3000000.0	701.0	0.4434880748273694	0.1338446362339515	7.246428872440841e-05	0.0019185938265743	0.13381	0.130048	0.137572	3000000.0	701.0	0.1338308805929849	1.816942554921541	0.0394212256857282	0.8933823699801589	1.60458	0.558977	3.39592	4094725.221062448	513.587575836002	1.6492133317647315	0.0010028655021397	1.4775943206324511e-06	3.850316187658546e-05	0.00100267	0.000927653	0.00107193	3097111.983485328	679.0196838906013	0.0010021275577744	0.0010028655021397	1.4775943206324511e-06	3.850316187658546e-05	0.00100267	0.000927653	0.00107193	3097111.983485328	679.0196838906013	0.0010021275577744	-51964.14479315262	4.267655608157137	100.48814690376102	-51969.7	-52154.9	-51771.0	3793047.9115017992	554.4353905003402		0.0	0.0	0.0	0.0	0.0	0.0				-390.0129472182597	0.8648748739197978	22.685912789403403	-389.307	-431.77	-344.5	3056562.755383418	688.0277515310487			345.37664199973494	
65	sims/sim_065/delphy-digested.log	1098.27817403709	0.0232990992495525	0.6168763783274874	1098.0	1098.0	1100.0	3000000.0	701.0	1098.2780009691426	-79178.91255349497	146.8440357904085	3887.902103178377	-79856.4	-85041.2	-71060.3	3000000.0	701.0		-28865.147218259644	149.4126935625818	3955.910925606832	-29527.4	-34987.9	-20655.9	3000000.0	701.0		-50313.76405135522	3.045360937265668	80.63020829522168	-50320.5	-50468.9	-50160.0	3000000.0	701.0		1.6351818687589146	0.0030890259795902	0.0817863016238735	1.63114	1.4836	1.79781	2999999.9999999995	701.0000000000001	1.633155427778757	32.37907118402281	0.028366173570787	0.7510342881231574	32.3655	31.0142	33.8477	3000000.0	701.0	32.370373443400574	2.633538830242509	0.0086559341359838	0.2291780142865095	2.62414	2.24978	3.13898	3000000.0	701.0	2.623685710228694	2.07353560627675	0.0054977975507441	0.1348389015502357	2.06383	1.81435	2.33923	3496120.136240335	601.5239517088015	2.0691647569226097	1.9225559629101268	0.0046525713213221	0.1166687611845955	1.91917	1.70597	2.14436	3344384.3190361075	628.8152913616431	1.919011480160784	0.2635307132667614	9.475211344630329e-05	0.0025086952913363	0.263671	0.258185	0.268133	2999999.9999999995	701.0000000000001	0.2635187649753705	0.2578386248216832	9.441053148567796e-05	0.0024996514291495	0.257755	0.252894	0.262554	3000000.0	701.0	0.2578265095922707	0.0268400667617688	3.485806718282668e-05	0.000922916289949154	0.0268017	0.0250723	0.0285324	3000000.0	701.0	0.0268242422860387	0.4517906162624814	0.0001058087384974694	0.0028014349695938	0.451884	0.446273	0.456958	3000000.0	701.0	0.4517819286291895	2.714088633380885	0.0431266607425881	1.1418389184255424	2.44828	1.05111	5.20974	3000000.0	701.0	2.5062227924768865	0.001144953195435	1.6113603557507831e-06	4.266302871874005e-05	0.00114462	0.00106757	0.00123396	3000000.0	701.0	0.0011441595905302	0.001144953195435	1.6113603557507831e-06	4.266302871874005e-05	0.00114462	0.00106757	0.00123396	3000000.0	701.0	0.0011441595905302	-50313.76405135522	3.045360937265668	80.63020829522168	-50320.5	-50468.9	-50160.0	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-403.1035977175469	1.0005966406825744	23.213377483622704	-402.052	-449.005	-359.705	3907335.347602233	538.2184565475095			468.9014384252733	
66	sims/sim_066/delphy-digested.log	817.1797432239657	0.0792005804630223	1.2703983861672097	817.0	816.0	820.0	8173651.843623136	257.2901366774882	817.1787568699147	-17780.82702681883	588.8056313476752	14963.348326917978	-19018.0	-46503.6	10817.2	3256309.0099126287	645.8232291831624		18093.630482596294	585.515000182116	14882.369709878922	16834.1	-10445.3	46566.6	3255151.0470084334	646.0529694720957		-35874.45634807418	3.984400974067429	89.7303702729324	-35874.4	-36058.3	-35720.9	4146545.4322357993	507.1691687376669		1.7308690442225378	0.0038308015188545	0.0948542324535556	1.7295	1.57103	1.93169	3430087.084879693	613.1039673220893	1.7282692074113626	31.360696718972832	0.0278387133811592	0.7242731399762594	31.3175	29.9369	32.6821	3106939.7613672544	676.8718293638703	31.35235434596101	2.2742153637660487	0.0080700558742587	0.2136660643887421	2.26622	1.90001	2.67651	3000000.0	701.0	2.2642140168142424	1.844483495007133	0.0056949517175521	0.1507818457929841	1.85366	1.54863	2.1212	3000000.0	701.0	1.8381720468727043	15.371205805991444	0.1942835850438234	4.960388436422119	14.5038	7.94062	25.4896	3226117.027427058	651.8672391984542	14.6479224971458	0.4278854693295296	0.00010335524798198388	0.0027364753620333	0.42796	0.422115	0.432596	3000000.0	701.0	0.4278767180969974	0.0029808783452211	1.1847855004978593e-05	0.00031368860263247545	0.00297715	0.00235332	0.00353488	3000000.0	701.0	0.0029644814413442	0.5270708045649083	0.00010391691498066178	0.0027513462847529	0.527131	0.521128	0.532055	3000000.0	701.0	0.5270636217427604	0.0420628433666191	4.422648323857757e-05	0.0011709582638062	0.0420105	0.0398953	0.0443502	3000000.0	701.0	0.0420466327467749	0.2145105620542081	0.001322163564458	0.0350061374664142	0.210634	0.148913	0.279113	3000000.0	701.0	0.2117961059931802	0.000902518362339514	1.4020201302200846e-06	3.615443702868018e-05	0.000900569	0.000832986	0.000972142	3162456.529176164	664.9893779086482	0.0009017958288155968	0.000902518362339514	1.4020201302200846e-06	3.615443702868018e-05	0.000900569	0.000832986	0.000972142	3162456.529176164	664.9893779086482	0.0009017958288155968	-35874.45634807418	3.984400974067429	89.7303702729324	-35874.4	-36058.3	-35720.9	4146545.4322357993	507.1691687376669		0.0	0.0	0.0	0.0	0.0	0.0				-384.04895577746055	0.8111410748909007	21.096163531721796	-383.203	-426.239	-344.684	3109031.2971305507	676.4164780010233			419.8309046045666	
67	sims/sim_067/delphy-digested.log	970.7289586305278	0.0420734026151344	0.9647881511400652	970.0	970.0	973.0	3999361.1447049687	525.8339829560798	970.7284796600784	-72403.57631954353	174.76093423239936	4627.041201219256	-73273.4	-79961.0	-63816.6	3000000.0	701.0		-27684.31820256779	171.29594138321275	4535.300648643611	-28545.5	-35001.9	-19298.3	3000000.0	701.0		-44719.26048502139	3.847857723361186	101.87743788534534	-44721.2	-44899.1	-44517.7	3000000.0	701.0		1.3420097860199722	0.0026551167352119	0.0563523057723138	1.33879	1.23497	1.45081	4668562.005193464	450.45990556847113	1.3408353624965794	28.662603566333846	0.0268203599430425	0.6710913610616348	28.6525	27.5451	30.1461	3358962.693251568	626.086143863729	28.65475770459865	2.5513052639087026	0.0103915257260849	0.275130239428594	2.53604	2.07627	3.10138	3000000.0	701.0	2.5366478174000724	2.460063723252496	0.0073719108985749	0.1951816955502367	2.45907	2.0881	2.82907	3000000.0	701.0	2.4522783150568146	9.824462139800286	0.040767846216355	0.9715828495349254	9.79146	8.1275	11.8897	3702671.036137628	567.968361076361	9.776900294719084	0.0013949683651925	9.286596123906976e-06	0.00021558369158506256	0.00137568	0.00097776	0.00180451	3902299.3424627343	538.9130395806079	0.0013783212348207	0.2750316219686159	0.0001029552618968855	0.0025133884480342	0.274887	0.270399	0.280195	3528719.5110054924	595.9668920811334	0.2750201580355076	0.2551894222539231	9.555697652446572e-05	0.0024211813026012	0.255123	0.250551	0.259802	3275740.1949649155	641.9923055047178	0.2551779306203066	0.4683839857346646	0.00010663288566991302	0.0028232554235707	0.468395	0.462445	0.473419	3000000.0	701.0	0.4683754746838006	0.5198192781740374	0.0044091035739132	0.1167372101010293	0.49999	0.336773	0.742224	3000000.0	701.0	0.508078009718674	0.0011436493437945	1.727049077543786e-06	4.218205934088547e-05	0.00114649	0.00106239	0.00122449	3525275.593419508	596.5491049623431	0.0011428671808929	0.0011436493437945	1.727049077543786e-06	4.218205934088547e-05	0.00114649	0.00106239	0.00122449	3525275.593419508	596.5491049623431	0.0011428671808929	-44719.26048502139	3.847857723361186	101.87743788534534	-44721.2	-44899.1	-44517.7	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-281.4434950071326	0.936426455515284	23.596358696130363	-280.233	-335.402	-243.144	3312048.160809337	634.9545350470108			388.0895814805144	
68	sims/sim_068/delphy-digested.log	1016.5920114122682	0.0377976898149107	0.9168849326668478	1016.0	1016.0	1018.0	3573881.2177084093	588.4358969681858	1016.5915983812228	-78487.63794579169	228.4281872480412	5775.437335620797	-79384.2	-86941.5	-66170.0	3289795.5378835984	639.2494535854677		-25068.84761768904	224.4288228690306	5676.844725342099	-25986.4	-33319.5	-12910.6	3286869.829526363	639.8184622671965		-53418.792582025766	4.3329171108353535	108.5466262157791	-53421.9	-53638.5	-53222.1	3350945.586225981	627.5840493036816		1.4222931669044212	0.002396371416294	0.059575451700516	1.41803	1.31147	1.53551	3402615.2681918675	618.0540067691883	1.4210522075480037	36.01707717546364	0.0314510712355216	0.794188781437726	36.0039	34.6651	37.6374	3298091.2035461776	637.6415539202826	36.00831819256223	3.019922753209698	0.0110374529334308	0.2922320695058092	2.9988	2.47261	3.5741	3000000.0	701.0	3.005796821075942	1.84309915834522	0.0056632150939062	0.1499415741050281	1.85809	1.54549	2.09553	3000000.0	701.0	1.8368578726600555	11.573877175463611	0.0457897005913907	1.0133237672603046	11.5109	9.71695	13.4998	4294161.977485682	489.7346702397446	11.529906642626653	0.1306583124108417	7.8047673109906e-05	0.0019645290414221	0.130584	0.127238	0.134771	3319267.742485378	633.573475583904	0.1306435412520443	0.2223508345221115	8.739856307902884e-05	0.0023139997166429	0.222425	0.217577	0.2263	3000000.0	701.0	0.2223387814408788	0.3766007503566332	0.00010103259670016598	0.0026749799069846	0.376637	0.371241	0.381618	3000000.0	701.0	0.3765912536572253	0.2703900912981451	9.660178935613832e-05	0.0025576680590894	0.270274	0.265397	0.275415	3000000.0	701.0	0.2703780066156111	0.4616039828815976	0.0037887280282826	0.0932638746133166	0.451219	0.287222	0.628148	3470557.3557010307	605.9545440289106	0.4526781991060748	0.0009673259800285312	1.3525435885102686e-06	3.581049127466792e-05	0.000967992	0.000905833	0.00104223	3000000.0	701.0	0.0009666607085565764	0.0009673259800285312	1.3525435885102686e-06	3.581049127466792e-05	0.000967992	0.000905833	0.00104223	3000000.0	701.0	0.0009666607085565764	-53418.792582025766	4.3329171108353535	108.5466262157791	-53421.9	-53638.5	-53222.1	3350945.586225981	627.5840493036816		0.0	0.0	0.0	0.0	0.0	0.0				-529.0399072753213	0.8003852614027993	20.48765744481651	-529.183	-568.184	-489.176	3209614.1801458183	655.21893971208			383.8052346441565	
