# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/ebola_delphy_alpha.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
289400000	56	-44296.2	-17602.3	-26693.9	0.288599	2014.17	1.50105	0.163184	4.26026	9.79136	0.3189	0.213665	0.197228	0.270208	1.8129	0.00190947	0.00190947	-26693.9	0.0	96.7356	
289450000	56	-46137.3	-19446.1	-26691.3	0.360025	2014.1	1.72388	0.121569	0.757661	6.12104	0.314808	0.218847	0.196899	0.269446	0.976027	0.00170641	0.00170641	-26691.3	0.0	93.2101	
289500000	55	-45241.9	-18581.1	-26660.8	0.282537	2014.18	1.38966	0.123917	5.87261	6.41405	0.321043	0.216302	0.200441	0.262214	0.752158	0.00236009	0.00236009	-26660.8	0.0	116.06	
289550000	55	-43396	-16753.8	-26642.1	0.264261	2014.19	1.33213	0.118694	9.14959	10.0554	0.320945	0.21573	0.195916	0.267409	0.572155	0.00255287	0.00255287	-26642.1	0.0	125.652	
289600000	55	-15382.9	11232.6	-26615.4	0.293889	2014.16	1.16748	0.0680335	5.42074	8.80317	0.31884	0.212165	0.194602	0.274393	0.220655	0.00215438	0.00215438	-26615.4	0.0	145.025	
289650000	55	-35402.5	-8781.22	-26621.2	0.272666	2014.19	1.14223	0.105418	11.8542	11.7926	0.31822	0.216661	0.196353	0.268765	0.367685	0.00211909	0.00211909	-26621.2	0.0	143.358	
289700000	56	-40565.5	-13913.6	-26652	0.26067	2014.2	1.06832	0.0908045	8.78975	5.04202	0.316269	0.210167	0.200096	0.273467	0.46094	0.00231187	0.00231187	-26652	0.0	147.755	
289750000	56	-45621	-18944.8	-26676.2	0.296297	2014.16	1.31962	0.0790464	2.80706	8.14644	0.317828	0.221036	0.198364	0.262772	0.77511	0.00284313	0.00284313	-26676.2	0.0	131.734	
289800000	55	-45677.9	-19020.3	-26657.6	0.268668	2014.19	1.17092	0.0717986	2.94101	7.53752	0.316141	0.217574	0.197309	0.268976	0.786767	0.00227941	0.00227941	-26657.6	0.0	146.223	
289850000	55	-45857.8	-19194.9	-26662.9	0.27136	2014.19	1.07909	0.0761889	4.88122	7.43686	0.319298	0.216279	0.193566	0.270858	1.15343	0.00299918	0.00299918	-26662.9	0.0	155.009	
289900000	55	-45640.5	-18972.9	-26667.6	0.307743	2014.15	1.34101	0.0858461	4.78026	7.79174	0.316098	0.215261	0.197981	0.270659	1.31197	0.00198282	0.00198282	-26667.6	0.0	128.95	
289950000	55	-44067.1	-17396.1	-26671	0.283859	2014.18	1.23774	0.0904497	7.36567	8.4971	0.314845	0.217576	0.196851	0.270728	1.7801	0.0022718	0.0022718	-26671	0.0	133.456	
290000000	55	-44580.3	-17909.1	-26671.1	0.268152	2014.19	1.26291	0.142407	11.9295	8.46269	0.319844	0.213367	0.200733	0.266056	1.73744	0.00221393	0.00221393	-26671.1	0.0	122.276	
290050000	55	-45933.3	-19268.1	-26665.1	0.26916	2014.19	1.15374	0.0737317	3.42899	11.2199	0.318609	0.206646	0.200484	0.27426	1.08277	0.00271301	0.00271301	-26665.1	0.0	141.736	
290100000	55	-45480.8	-18826.3	-26654.5	0.278013	2014.18	1.11656	0.067105	4.72675	9.97009	0.325315	0.214834	0.194045	0.265806	0.759439	0.00326968	0.00326968	-26654.5	0.0	146.889	
290150000	55	-45696.9	-19039.9	-26657	0.287005	2014.17	1.17955	0.0636226	1.44248	12.2249	0.321506	0.216331	0.196359	0.265804	1.23383	0.00242267	0.00242267	-26657	0.0	150.748	
290200000	55	-45954.6	-19278	-26676.6	0.342277	2014.12	1.43618	0.0622759	-0.292012	7.34409	0.311857	0.214758	0.202355	0.27103	1.00902	0.00218022	0.00218022	-26676.6	0.0	127.514	
290250000	55	-42892.4	-16253	-26639.4	0.277628	2014.18	1.14362	0.106726	8.95698	9.58822	0.316953	0.214067	0.197671	0.271309	0.541593	0.0025409	0.0025409	-26639.4	0.0	144.637	
290300000	55	-41200.7	-14554.4	-26646.2	0.288774	2014.17	1.32508	0.11209	5.3007	7.36917	0.320672	0.216013	0.194228	0.269087	0.479496	0.00239976	0.00239976	-26646.2	0.0	121.263	
290350000	55	-37232.8	-10606.2	-26626.6	0.269552	2014.19	1.18501	0.110969	9.06115	8.68514	0.323512	0.216423	0.193612	0.266452	0.386897	0.00289898	0.00289898	-26626.6	0.0	136.997	
290400000	55	-45834.9	-19167.8	-26667.1	0.264493	2014.19	1.25563	0.109764	8.62763	9.9743	0.317713	0.20913	0.197542	0.275614	0.869467	0.00227769	0.00227769	-26667.1	0.0	124.193	
290450000	55	-45278.5	-18594.3	-26684.2	0.303394	2014.16	1.59944	0.103027	1.27975	13.0711	0.317893	0.217523	0.199242	0.265342	1.4591	0.00156283	0.00156283	-26684.2	0.0	103.799	
290500000	55	-45463.9	-18804.6	-26659.3	0.285165	2014.17	1.22775	0.0834658	4.49644	10.3115	0.31308	0.219125	0.201241	0.266554	0.733089	0.00251517	0.00251517	-26659.3	0.0	137.935	
290550000	55	-41591	-14944.9	-26646.1	0.286367	2014.17	1.25147	0.0771466	2.46661	8.3587	0.316852	0.215813	0.19602	0.271314	0.499914	0.00209626	0.00209626	-26646.1	0.0	141.257	
290600000	56	-43832.7	-17172.7	-26660	0.279646	2014.18	1.15874	0.0859158	0.800089	5.99886	0.315849	0.216624	0.201596	0.265931	0.611936	0.00246872	0.00246872	-26660	0.0	138.674	
290650000	55	-45469.6	-18788.1	-26681.5	0.279342	2014.18	1.32725	0.115349	4.97712	6.59086	0.316966	0.211753	0.200869	0.270412	1.25154	0.00197246	0.00197246	-26681.5	0.0	116.613	
290700000	55	-43977	-17295.1	-26681.8	0.278427	2014.18	1.25561	0.0664832	-3.08877	6.26431	0.322523	0.216999	0.194456	0.266022	1.89657	0.00205024	0.00205024	-26681.8	0.0	127.123	
290750000	55	-43336.4	-16665.8	-26670.6	0.268804	2014.19	1.14756	0.0842402	4.01679	10.06	0.316553	0.21395	0.198667	0.270829	2.20652	0.00293779	0.00293779	-26670.6	0.0	135.378	
290800000	55	-43442.7	-16752.8	-26689.9	0.310382	2014.15	1.40873	0.0821444	5.19222	21.3661	0.32418	0.209848	0.197934	0.268039	2.14606	0.00165191	0.00165191	-26689.9	0.0	117.059	
290850000	55	-43413	-16725.7	-26687.3	0.287729	2014.17	1.5502	0.132947	3.13532	6.82309	0.317596	0.216835	0.195805	0.269765	2.11988	0.0018559	0.0018559	-26687.3	0.0	95.1893	
290900000	55	-45704.9	-19033.8	-26671	0.282507	2014.18	1.34045	0.121229	8.15121	5.18472	0.320099	0.213805	0.195616	0.270481	0.787653	0.00200453	0.00200453	-26671	0.0	112.225	
290950000	55	-45395.9	-18729.9	-26666.1	0.278499	2014.18	1.30143	0.125524	6.37671	17.6898	0.31841	0.208738	0.196439	0.276413	0.734082	0.00256734	0.00256734	-26666.1	0.0	123.958	
291000000	56	-45800.9	-19111.2	-26689.7	0.272248	2014.19	1.40421	0.1669	9.94606	9.03199	0.320262	0.210409	0.196853	0.272476	0.894794	0.0021606	0.0021606	-26689.7	0.0	111.954	
291050000	55	-43092.1	-16405.3	-26686.8	0.295813	2014.16	1.50359	0.141656	8.09272	7.6674	0.317231	0.217571	0.191029	0.274169	2.26392	0.0025096	0.0025096	-26686.8	0.0	109.549	
291100000	56	-43987.9	-17294.5	-26693.4	0.284627	2014.18	1.37669	0.157109	7.61693	9.97832	0.32276	0.213391	0.192493	0.271356	1.89915	0.00216778	0.00216778	-26693.4	0.0	111.977	
291150000	55	-42541.7	-15869.5	-26672.3	0.275516	2014.18	1.25103	0.141945	10.7217	15.5188	0.313462	0.218584	0.197829	0.270125	2.48081	0.00249468	0.00249468	-26672.3	0.0	121.537	
291200000	55	-45291.6	-18632.5	-26659.2	0.271816	2014.19	1.12746	0.111066	11.3226	7.1474	0.317605	0.21114	0.19859	0.272665	1.41696	0.00245397	0.00245397	-26659.2	0.0	138.075	
291250000	55	-44836.9	-18152.2	-26684.7	0.332541	2014.13	1.4432	0.0598835	-1.06498	10.2576	0.314581	0.216087	0.201485	0.267847	1.63318	0.00217591	0.00217591	-26684.7	0.0	134.824	
291300000	55	-44256.1	-17588.7	-26667.4	0.274657	2014.18	1.20243	0.0827888	7.10061	8.20304	0.322335	0.213698	0.197069	0.266898	1.80122	0.00267065	0.00267065	-26667.4	0.0	130.981	
291350000	55	-42771.2	-16090.9	-26680.3	0.271545	2014.19	1.34426	0.154906	11.6788	7.96457	0.31799	0.211997	0.201135	0.268878	2.38204	0.00213384	0.00213384	-26680.3	0.0	115.974	
291400000	55	-45086	-18398.3	-26687.7	0.284211	2014.18	1.67032	0.165747	9.20849	5.90582	0.317179	0.216738	0.196051	0.270032	1.57388	0.00178237	0.00178237	-26687.7	0.0	84.2155	
291450000	55	-45631.1	-18957.9	-26673.1	0.267604	2014.19	1.421	0.168586	10.7589	6.69959	0.320697	0.213803	0.194369	0.271131	1.31805	0.00238726	0.00238726	-26673.1	0.0	103.195	
291500000	55	-45417.8	-18732.9	-26684.8	0.265281	2014.19	1.49427	0.214831	13.0398	10.5986	0.31931	0.214969	0.192835	0.272886	1.46107	0.0022097	0.0022097	-26684.8	0.0	101.873	
291550000	55	-45229.7	-18543.6	-26686.2	0.278095	2014.18	1.4616	0.190271	10.3921	5.83583	0.315316	0.215371	0.197732	0.271581	1.39404	0.0026115	0.0026115	-26686.2	0.0	100.894	
291600000	55	-45429.4	-18759.4	-26670.1	0.292071	2014.17	1.29864	0.128174	8.70676	6.40075	0.318031	0.218308	0.198852	0.264808	1.36742	0.00220446	0.00220446	-26670.1	0.0	122.289	
291650000	55	-45610.5	-18955.5	-26655	0.280361	2014.18	1.12608	0.0648136	2.78572	7.43138	0.317291	0.213218	0.198873	0.270618	0.853357	0.00295978	0.00295978	-26655	0.0	145.903	
291700000	55	-44863.8	-18213.3	-26650.5	0.304652	2014.15	1.17892	0.0459264	-3.92928	7.68787	0.321182	0.215108	0.19167	0.27204	0.665112	0.00240189	0.00240189	-26650.5	0.0	152.69	
291750000	56	-37054.3	-10415.9	-26638.4	0.320848	2014.14	1.1856	0.0556937	0.554769	8.58458	0.3193	0.219075	0.197091	0.264535	0.394076	0.00245371	0.00245371	-26638.4	0.0	155.772	
291800000	55	-39030.5	-12390.6	-26639.8	0.314989	2014.15	1.22547	0.0458472	-2.24971	9.97136	0.317015	0.214724	0.200941	0.26732	0.41708	0.00233118	0.00233118	-26639.8	0.0	156.224	
291850000	55	-36354.1	-9717.35	-26636.8	0.262684	2014.2	0.989637	0.0561362	-0.0822557	9.5706	0.322955	0.212091	0.195362	0.269592	0.377802	0.00370854	0.00370854	-26636.8	0.0	163.441	
291900000	55	-40133.5	-13501.8	-26631.7	0.278015	2014.18	1.16573	0.0788206	4.92689	7.4957	0.316193	0.218323	0.198404	0.26708	0.449627	0.00258199	0.00258199	-26631.7	0.0	145.545	
291950000	55	-45478.9	-18822.1	-26656.8	0.296435	2014.16	1.36221	0.0901607	1.8374	13.9483	0.314344	0.214671	0.199827	0.271157	0.712588	0.00209441	0.00209441	-26656.8	0.0	126.56	
292000000	55	-45981.1	-19305.9	-26675.2	0.310517	2014.15	1.4311	0.120763	6.88184	7.37246	0.321324	0.212283	0.196102	0.270291	1.17349	0.00224637	0.00224637	-26675.2	0.0	119.61	
292050000	55	-44900.7	-18253.2	-26647.5	0.292471	2014.17	1.34017	0.127139	4.44668	8.55316	0.319444	0.216276	0.195126	0.269154	0.676092	0.00237202	0.00237202	-26647.5	0.0	114.603	
292100000	55	-42308.5	-15631.2	-26677.3	0.332027	2014.13	1.73043	0.121658	3.02073	8.65933	0.315705	0.214952	0.203185	0.266158	0.50198	0.001927	0.001927	-26677.3	0.0	101.893	
292150000	55	-44027	-17356	-26671	0.323234	2014.14	1.42127	0.104414	5.10269	6.31478	0.31339	0.213173	0.203834	0.269603	0.597883	0.00168556	0.00168556	-26671	0.0	118.872	
292200000	55	-33400.1	-6778.34	-26621.7	0.285648	2014.17	1.25311	0.133649	9.38248	7.1453	0.317465	0.214594	0.197558	0.270383	0.333281	0.00251749	0.00251749	-26621.7	0.0	125.964	
292250000	55	-44631.3	-17980.5	-26650.7	0.264607	2014.19	1.17003	0.0927794	8.70538	6.51016	0.325585	0.211894	0.193575	0.268946	0.659918	0.00284156	0.00284156	-26650.7	0.0	130.462	
292300000	56	-45341.3	-18668.4	-26672.8	0.263223	2014.19	1.46146	0.146707	7.87094	8.36185	0.320553	0.210856	0.199854	0.268737	0.710058	0.00232498	0.00232498	-26672.8	0.0	105.592	
292350000	55	-45902.3	-19231.4	-26670.9	0.30146	2014.16	1.76705	0.211602	8.43555	7.75465	0.321844	0.213946	0.197051	0.267159	0.832895	0.00169101	0.00169101	-26670.9	0.0	77.1009	
292400000	55	-45367.5	-18691.8	-26675.6	0.273321	2014.19	1.67015	0.174806	8.33584	8.84009	0.319462	0.210916	0.198134	0.271487	0.744197	0.00166962	0.00166962	-26675.6	0.0	79.4541	
292450000	55	-45266.1	-18596.4	-26669.7	0.279159	2014.18	1.66771	0.207148	10.7317	10.8304	0.31627	0.221888	0.193476	0.268366	0.687864	0.00182786	0.00182786	-26669.7	0.0	80.2227	
292500000	55	-43536.5	-16855.8	-26680.6	0.293016	2014.17	1.88867	0.247315	10.0708	13.762	0.322502	0.214059	0.194282	0.269157	0.584517	0.00150855	0.00150855	-26680.6	0.0	68.5175	
292550000	55	-21321.5	5339.34	-26660.8	0.438965	2014.02	2.28659	0.203872	4.36345	14.8347	0.324934	0.209844	0.195259	0.269962	0.245162	0.00121483	0.00121483	-26660.8	0.0	55.6879	
292600000	55	-45119.4	-18437.1	-26682.3	0.315016	2014.15	2.14232	0.209081	5.23754	4.69163	0.323991	0.217944	0.193254	0.264812	0.679825	0.00130685	0.00130685	-26682.3	0.0	53.7927	
292650000	55	-44196.1	-17504.5	-26691.6	0.332385	2014.13	2.42403	0.257718	3.23905	8.16075	0.319476	0.21385	0.199662	0.267012	0.60285	0.000887	0.000887	-26691.6	0.0	44.1015	
292700000	55	-45705.6	-19022.2	-26683.3	0.368303	2014.09	2.40388	0.335567	7.40132	6.76554	0.314389	0.217949	0.197691	0.26997	0.825919	0.00122427	0.00122427	-26683.3	0.0	45.6279	
292750000	55	-43637.6	-16947.9	-26689.8	0.343422	2014.12	2.15285	0.224519	2.48149	9.50578	0.318014	0.216249	0.194752	0.270985	0.565575	0.00123421	0.00123421	-26689.8	0.0	56.0467	
292800000	55	-45672	-18987.6	-26684.4	0.302082	2014.16	1.62448	0.14485	6.51365	9.24874	0.314607	0.217931	0.199608	0.267853	1.16595	0.00170027	0.00170027	-26684.4	0.0	93.5639	
292850000	55	-43059.6	-16370.2	-26689.4	0.31409	2014.15	1.662	0.174219	3.65149	19.2764	0.322888	0.208336	0.199366	0.26941	2.26501	0.00159633	0.00159633	-26689.4	0.0	84.4726	
292900000	55	-46032.1	-19358.8	-26673.2	0.293632	2014.16	1.47213	0.161812	6.72493	10.2406	0.321987	0.214309	0.199101	0.264603	0.887193	0.00194552	0.00194552	-26673.2	0.0	105.074	
292950000	55	-45657.6	-18982	-26675.6	0.259953	2014.2	1.29051	0.181573	13.5702	18.5246	0.316279	0.219115	0.198626	0.265979	1.33276	0.00201131	0.00201131	-26675.6	0.0	118.737	
293000000	55	-45806	-19113.4	-26692.6	0.343324	2014.12	1.86997	0.185328	6.13111	9.47109	0.32165	0.208682	0.199097	0.270571	0.858198	0.00139529	0.00139529	-26692.6	0.0	78.3561	
293050000	55	-46012.6	-19333.2	-26679.4	0.31982	2014.14	1.9029	0.136032	2.43409	5.97787	0.326563	0.211833	0.19387	0.267734	0.995656	0.00128549	0.00128549	-26679.4	0.0	78.4587	
293100000	55	-45325.4	-18642.6	-26682.8	0.411413	2014.05	1.99984	0.160173	2.08924	8.38435	0.319203	0.213013	0.20198	0.265804	0.705799	0.00145095	0.00145095	-26682.8	0.0	76.2898	
293150000	55	-45958.3	-19270.5	-26687.8	0.282443	2014.18	1.96895	0.316964	8.38289	6.08657	0.319097	0.214126	0.19723	0.269547	1.13511	0.00139481	0.00139481	-26687.8	0.0	59.2611	
293200000	55	-45820.4	-19133.5	-26687	0.298006	2014.16	2.01767	0.216748	6.1625	4.71312	0.319385	0.214407	0.201226	0.264982	1.01669	0.00162307	0.00162307	-26687	0.0	60.8929	
293250000	55	-45848.5	-19149.2	-26699.3	0.323442	2014.13	1.86199	0.165584	2.53751	5.02471	0.318193	0.216723	0.19311	0.271974	1.062	0.00141801	0.00141801	-26699.3	0.0	77.4451	
293300000	55	-45645.6	-18963.6	-26682	0.295903	2014.16	1.92595	0.304496	8.65161	9.54156	0.322459	0.209096	0.200717	0.267727	0.723528	0.00163564	0.00163564	-26682	0.0	67.7692	
293350000	55	-45954.3	-19256.5	-26697.9	0.281961	2014.18	1.96468	0.337446	10.8492	9.77302	0.318057	0.207795	0.200948	0.2732	1.0235	0.00116563	0.00116563	-26697.9	0.0	62.1697	
293400000	55	-44832.4	-18140.7	-26691.7	0.295571	2014.16	1.98732	0.183162	1.6362	13.4924	0.318574	0.214374	0.200449	0.266603	1.57152	0.00152259	0.00152259	-26691.7	0.0	57.9843	
293450000	55	-45461.6	-18768.3	-26693.4	0.316963	2014.14	1.93602	0.304051	10.8301	7.75134	0.321238	0.206112	0.204045	0.268605	1.3035	0.00160163	0.00160163	-26693.4	0.0	66.2373	
293500000	56	-44135.9	-17418.2	-26717.7	0.281517	2014.18	1.93133	0.274643	10.6987	10.1655	0.314914	0.210431	0.204492	0.270163	1.90776	0.00159343	0.00159343	-26717.7	0.0	64.389	
293550000	55	-44655.3	-17964.7	-26690.6	0.310748	2014.15	1.7782	0.190819	6.52103	10.0682	0.317593	0.216452	0.194361	0.271594	1.67258	0.0016184	0.0016184	-26690.6	0.0	81.1316	
293600000	55	-46041.2	-19370.9	-26670.3	0.294185	2014.16	1.45085	0.129278	4.31349	6.96057	0.321332	0.212469	0.199231	0.266969	1.24426	0.0022833	0.0022833	-26670.3	0.0	100.639	
293650000	55	-44316.7	-17634.7	-26681.9	0.271101	2014.19	1.5357	0.183105	11.3581	8.87349	0.325516	0.212739	0.195736	0.266009	1.79096	0.00194883	0.00194883	-26681.9	0.0	97.6234	
293700000	55	-45417.1	-18738.8	-26678.4	0.261195	2014.2	1.39958	0.164545	12.8962	6.2226	0.318437	0.216235	0.200056	0.265272	1.4291	0.0020376	0.0020376	-26678.4	0.0	107.342	
293750000	55	-45317.2	-18637.2	-26680	0.259517	2014.2	1.39879	0.207745	16.2863	11.5688	0.317513	0.216816	0.200784	0.264886	1.47886	0.0019581	0.0019581	-26680	0.0	106.789	
293800000	55	-43287.8	-16616.1	-26671.7	0.287355	2014.17	1.19816	0.0773133	6.51087	7.11343	0.319308	0.208111	0.20172	0.270861	2.16783	0.0027747	0.0027747	-26671.7	0.0	143.469	
293850000	56	-44765.6	-18086.2	-26679.4	0.294334	2014.16	1.19399	0.0550555	-1.1336	10.935	0.322193	0.214488	0.195902	0.267416	1.63658	0.00238948	0.00238948	-26679.4	0.0	149.429	
293900000	55	-44169.7	-17496.2	-26673.4	0.306784	2014.15	1.26528	0.0674761	-0.00597321	8.51492	0.316666	0.214825	0.199487	0.269022	1.89942	0.00244722	0.00244722	-26673.4	0.0	145.396	
293950000	56	-45243.2	-18569.7	-26673.5	0.278403	2014.18	1.16817	0.0819586	7.56214	10.3864	0.316405	0.217121	0.19485	0.271623	1.41671	0.00265709	0.00265709	-26673.5	0.0	142.241	
294000000	55	-45786.1	-19110.7	-26675.4	0.276063	2014.18	1.21279	0.0867926	9.26003	9.95891	0.322744	0.210671	0.196169	0.270416	1.15237	0.00250379	0.00250379	-26675.4	0.0	134.364	
294050000	55	-44298.8	-17629.3	-26669.5	0.274963	2014.18	1.27974	0.134208	10.6449	8.93544	0.315954	0.214657	0.198011	0.271377	1.79623	0.00222314	0.00222314	-26669.5	0.0	119.269	
294100000	55	-42983.3	-16307	-26676.3	0.272171	2014.19	1.21678	0.109409	7.3171	9.97711	0.319485	0.216537	0.197865	0.266114	2.33837	0.00192727	0.00192727	-26676.3	0.0	128.427	
294150000	56	-43513.7	-16836	-26677.7	0.260557	2014.2	1.07105	0.0839733	7.48781	13.987	0.317213	0.215679	0.193923	0.273185	2.23118	0.00255562	0.00255562	-26677.7	0.0	146.1	
294200000	55	-45498.4	-18841.1	-26657.3	0.275119	2014.18	1.12614	0.065573	8.47509	6.79494	0.321162	0.213892	0.194516	0.270431	1.32292	0.00216552	0.00216552	-26657.3	0.0	147.112	
294250000	56	-45156.9	-18476.1	-26680.7	0.278102	2014.18	1.06667	0.0762529	9.36015	9.05661	0.318969	0.211797	0.19748	0.271754	1.46081	0.00352555	0.00352555	-26680.7	0.0	156.08	
294300000	55	-43658.5	-16987.8	-26670.7	0.265985	2014.19	0.909338	0.0523407	7.1451	4.47831	0.317616	0.221985	0.193724	0.266675	2.0434	0.00262798	0.00262798	-26670.7	0.0	181.622	
294350000	55	-41642.3	-14973.1	-26669.3	0.277901	2014.18	0.962768	0.0477936	5.59171	9.80904	0.319047	0.219552	0.20179	0.259611	2.81866	0.00349571	0.00349571	-26669.3	0.0	166.752	
294400000	55	-41652	-14981.7	-26670.3	0.28464	2014.18	1.15226	0.0569603	0.68162	11.049	0.315022	0.214639	0.196207	0.274133	2.79789	0.00198083	0.00198083	-26670.3	0.0	151.063	
294450000	55	-44381.2	-17715.1	-26666.1	0.281524	2014.18	1.25299	0.0962208	7.3125	10.3341	0.321558	0.210171	0.200587	0.267684	1.76935	0.00230508	0.00230508	-26666.1	0.0	131.145	
294500000	55	-44237.1	-17550.5	-26686.6	0.319903	2014.14	1.53931	0.109799	3.82558	16.996	0.320155	0.212646	0.200145	0.267054	1.80281	0.00168414	0.00168414	-26686.6	0.0	112.643	
294550000	55	-44880.6	-18190.1	-26690.5	0.321831	2014.14	1.68751	0.113595	-0.176237	7.13337	0.316547	0.218453	0.197374	0.267625	1.53673	0.00119017	0.00119017	-26690.5	0.0	99.1589	
294600000	55	-44849.2	-18170.9	-26678.4	0.28722	2014.17	1.40318	0.0873128	5.64782	8.32708	0.317589	0.215434	0.200129	0.266848	1.65583	0.0023467	0.0023467	-26678.4	0.0	115.593	
294650000	55	-46100	-19439.8	-26660.2	0.262916	2014.2	1.29272	0.0935865	7.33646	6.99581	0.32104	0.209511	0.201012	0.268436	0.904927	0.00209579	0.00209579	-26660.2	0.0	124.699	
294700000	55	-45718.1	-19044.6	-26673.5	0.291064	2014.17	1.41311	0.145458	7.52265	14.067	0.315608	0.214885	0.199267	0.27024	1.04234	0.00204097	0.00204097	-26673.5	0.0	112.81	
294750000	55	-44344.3	-17666.1	-26678.2	0.283415	2014.18	1.33746	0.100525	5.72097	6.47212	0.317154	0.212252	0.197224	0.273369	1.89135	0.00294365	0.00294365	-26678.2	0.0	125.604	
294800000	55	-33844.4	-7141.41	-26703	0.315587	2014.14	1.59077	0.114698	4.40046	7.3283	0.313799	0.21412	0.192277	0.279805	7.49812	0.00182672	0.00182672	-26703	0.0	102.34	
294850000	56	-40600.6	-13894.5	-26706.1	0.291947	2014.17	1.61791	0.124299	4.5108	9.54851	0.317888	0.210471	0.201279	0.270362	3.38581	0.00160978	0.00160978	-26706.1	0.0	100.057	
294900000	55	-44559.1	-17879.6	-26679.5	0.29311	2014.17	1.47636	0.14118	6.48965	6.07689	0.318508	0.210499	0.201437	0.269556	1.73536	0.00207941	0.00207941	-26679.5	0.0	102.463	
294950000	55	-43121.1	-16432.5	-26688.7	0.279144	2014.18	1.55585	0.155605	8.09945	7.34543	0.311501	0.214886	0.196654	0.276959	2.18374	0.00241752	0.00241752	-26688.7	0.0	94.5821	
295000000	55	-42957.4	-16273.3	-26684.1	0.261667	2014.2	1.43769	0.214726	14.3898	8.87902	0.315386	0.215417	0.197479	0.271718	2.26202	0.00241284	0.00241284	-26684.1	0.0	103.117	
295050000	55	-38425.8	-11728.2	-26697.6	0.261435	2014.2	1.3758	0.168575	9.6659	3.77256	0.315449	0.221254	0.199686	0.263611	4.34005	0.00213796	0.00213796	-26697.6	0.0	110.228	
295100000	55	-39406.8	-12720.2	-26686.6	0.264476	2014.19	1.37905	0.171554	11.0999	10.4943	0.3263	0.218419	0.191138	0.264143	3.82685	0.00187237	0.00187237	-26686.6	0.0	110.521	
295150000	55	-36990.2	-10304.4	-26685.7	0.268619	2014.19	1.37214	0.194516	14.4142	12.2463	0.316726	0.212125	0.198337	0.272812	5.09988	0.00225837	0.00225837	-26685.7	0.0	113.41	
295200000	55	-41534.4	-14848.2	-26686.2	0.288346	2014.17	1.42974	0.136226	6.12639	11.1339	0.316651	0.211755	0.201644	0.26995	2.88881	0.00151332	0.00151332	-26686.2	0.0	106.104	
295250000	55	-41786.2	-15093.8	-26692.3	0.311775	2014.15	1.71038	0.180698	5.60003	8.84886	0.320602	0.213205	0.195303	0.27089	2.78013	0.00181905	0.00181905	-26692.3	0.0	89.3646	
295300000	55	-44658.6	-17958.5	-26700.1	0.383873	2014.07	1.999	0.149501	1.76568	4.80342	0.31588	0.215596	0.201955	0.266569	1.79181	0.00122196	0.00122196	-26700.1	0.0	78.9175	
295350000	55	-43069.1	-16376.6	-26692.5	0.285703	2014.17	1.87208	0.179094	4.45663	5.12111	0.323758	0.210214	0.199521	0.266508	2.31344	0.00140508	0.00140508	-26692.5	0.0	71.6766	
295400000	56	-44956	-18233.5	-26722.5	0.385442	2014.07	2.148	0.174879	3.34082	6.0083	0.315667	0.212498	0.202098	0.269738	1.5906	0.00139625	0.00139625	-26722.5	0.0	69.0924	
295450000	55	-44354.3	-17655.7	-26698.6	0.392112	2014.07	1.94964	0.133518	0.792932	7.30739	0.32039	0.210756	0.198936	0.269918	1.80671	0.00168825	0.00168825	-26698.6	0.0	78.1254	
295500000	55	-46051.5	-19359.7	-26691.9	0.321922	2014.14	2.04863	0.279155	7.98529	10.409	0.320826	0.214895	0.197959	0.266319	1.1417	0.00116669	0.00116669	-26691.9	0.0	60.2567	
295550000	55	-45942.2	-19234.8	-26707.5	0.354462	2014.1	2.48164	0.358004	5.40495	8.66034	0.322661	0.211501	0.196828	0.26901	1.18324	0.00111851	0.00111851	-26707.5	0.0	37.2237	
295600000	55	-46070.4	-19368.8	-26701.6	0.299225	2014.16	2.17918	0.316781	7.80658	8.35181	0.318236	0.214706	0.201953	0.265105	1.09781	0.00154956	0.00154956	-26701.6	0.0	45.6529	
295650000	55	-45605.7	-18918	-26687.7	0.259881	2014.2	1.6816	0.312626	20.8539	12.8481	0.315263	0.21522	0.200089	0.269428	1.37464	0.00191047	0.00191047	-26687.7	0.0	77.2095	
295700000	55	-44924.7	-18244.1	-26680.6	0.257634	2014.2	1.58999	0.286994	16.7888	8.31058	0.322447	0.214877	0.1978	0.264876	1.60163	0.00184165	0.00184165	-26680.6	0.0	89.5352	
