replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_005	TIP_338	2025.468493150685	2025.4769039087023	2025.450274	2025.49808	0.23537803138373753
sim_005	TIP_243	2025.4602739726026	2025.443323694723	2025.412328	2025.481372	0.7788873038516405
sim_005	TIP_252	2025.1671232876713	2025.18458958488	2025.157264	2025.225207	0.2268188302425107
sim_005	TIP_137	2025.4739726027397	2025.4484123138352	2025.412058	2025.484251	0.8573466476462197
sim_005	TIP_274	2025.227397260274	2025.2234538259615	2025.185341	2025.246025	0.48074179743223966
sim_005	TIP_044	2025.0027397260274	2025.034483131239	2024.998079	2025.074933	0.0442225392296719
sim_005	TIP_120	2025.5671232876712	2025.5338049500692	2025.49384	2025.573292	0.8972895863052782
sim_005	TIP_409	2025.0465753424658	2025.0282649600551	2024.99699	2025.070683	0.7917261055634808
sim_005	TIP_164	2025.8575342465754	2025.8777715627652	2025.834106	2025.9098588	0.1840228245363766
sim_005	TIP_133	2025.6191780821919	2025.622769890156	2025.587401	2025.660543	0.42082738944365194
sim_005	TIP_398	2025.1041095890412	2025.120180579174	2025.085481	2025.156984	0.30527817403708984
sim_005	TIP_375	2025.6657534246576	2025.687897999995	2025.661913	2025.728767	0.07417974322396577
sim_005	TIP_197	2025.8821917808218	2025.863447583307	2025.830276	2025.9027393	0.7960057061340942
sim_005	TIP_185	2025.668493150685	2025.6792723680437	2025.660823	2025.710688	0.2253922967189729
sim_005	TIP_260	2025.5479452054794	2025.546952524965	2025.514658	2025.578772	0.5078459343794579
sim_005	TIP_349	2025.8821917808218	2025.8907471465063	2025.855894	2025.9169885	0.2624821683309558
sim_005	TIP_333	2025.3945205479451	2025.3608700513548	2025.325617	2025.40233	0.9029957203994294
sim_005	TIP_357	2025.5698630136985	2025.5336095677596	2025.4937	2025.575202	0.9044222539229672
sim_005	TIP_218	2025.3342465753424	2025.3460497332371	2025.324107	2025.377122	0.24679029957203993
sim_005	TIP_447	2025.1178082191782	2025.1102769186853	2025.082601	2025.150274	0.6904422253922967
sim_005	TIP_298	2025.5616438356165	2025.5344498259608	2025.49753	2025.574932	0.8659058487874465
sim_005	TIP_190	2025.454794520548	2025.435624306704	2025.409178	2025.469043	0.8487874465049928
sim_005	TIP_465	2025.868493150685	2025.871549539229	2025.836296	2025.9115085	0.4536376604850214
sim_005	TIP_324	2025.3342465753424	2025.3457019086984	2025.323977	2025.376852	0.2582025677603424
sim_005	TIP_209	2025.9561643835616	2025.9572353120247	2025.9168482	2025.99726	0.4764621968616263
sim_005	TIP_056	2025.2356164383561	2025.216942580597	2025.181372	2025.246985	0.8031383737517832
sim_005	TIP_026	2025.7945205479452	2025.8023802339485	2025.762333	2025.833287	0.3238231098430813
sim_006	TIP_322	2025.654794520548	2025.631994766048	2025.589371	2025.667003	0.8031383737517832
sim_006	TIP_455	2025.827397260274	2025.819750027104	2025.797599	2025.835056	0.7417974322396577
sim_006	TIP_478	2025.5260273972603	2025.518649818832	2025.49168	2025.557534	0.6975748930099858
