# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
7414000000	2783	-74790.1	-9063.18	-65726.9	1.78039	2014.03	133.058	0	12.4882	-0.807623	-0.556279	-0.562328	-0.118383	0.122116	0.307016	0.751503	1.52617	1.39215	1.53623	2.2879	2.40519	2.73655	2.78664	1.4452	1.00633	0.10344	-0.731153	-0.807875	-1.17736	-1.87743	-2.55941	-2.50499	-2.64902	-3.04494	2	9.5894	0.313703	0.218215	0.20296	0.265122	0.00111206	0.00111206	-65726.9	0.0	-3811.88	
7416000000	2783	-74761	-9035.57	-65725.4	1.75343	2014.05	132.946	0	12.4882	-0.602102	-0.54493	-0.00681433	0.436601	0.0763901	0.396898	0.926455	1.24944	1.14458	1.59166	2.57488	2.38125	2.89641	2.61509	1.41485	1.01335	-0.0446434	-0.64446	-0.692365	-1.16634	-1.77946	-1.61435	-1.49606	-1.2769	-1.36462	2	9.27903	0.312303	0.220277	0.201468	0.265951	0.00112197	0.00112197	-65725.4	0.0	-3784.33	
7418000000	2783	-74749.9	-9057.9	-65692	1.73809	2014.07	131.387	0	12.4882	0.0280651	-0.0275386	-0.137092	0.0742536	0.291662	0.26311	0.585215	1.28146	1.21084	1.48799	2.62731	2.25625	2.82822	2.35582	1.44999	1.02849	-0.0258779	-0.459734	-0.763491	-1.0499	-1.11012	-1.12408	-1.10474	-1.03958	-1.51447	2	9.78499	0.309039	0.21712	0.20454	0.2693	0.00111669	0.00111669	-65692	0.0	-3806.56	
7420000000	2787	-74848.9	-9056.33	-65792.6	1.75576	2014.05	133.672	0	12.4882	-0.410919	-0.612985	-0.203414	-0.0562166	-0.0717715	0.417266	0.914439	1.37788	1.23118	1.40967	2.1647	2.53611	2.66203	2.76141	1.43944	1.21393	0.394535	-0.715266	-0.758667	-0.879387	-1.16554	-1.19423	-1.10461	-1.24964	-1.49618	2	10.0914	0.307766	0.219575	0.204269	0.268389	0.00109332	0.00109332	-65792.6	0.0	-3804.94	
7422000000	2786	-74781.7	-9026.68	-65755	1.71258	2014.1	132.465	0	12.4882	-0.597849	-0.746221	-0.389494	-0.147881	0.0340571	0.322195	0.838807	1.32114	1.42591	1.4425	2.32938	2.5768	2.70636	2.68733	1.41789	1.09862	0.242566	-0.765935	-1.0708	-1.38547	-1.35831	-1.50587	-1.69042	-1.84458	-2.14256	2	9.50454	0.312055	0.224012	0.203097	0.260836	0.00113539	0.00113539	-65755	0.0	-3775.4	
7424000000	2786	-74819.5	-9082.98	-65736.6	1.77546	2014.03	131.667	0	12.4882	-0.902337	-0.774648	-0.41562	-0.180454	0.0857088	0.303293	0.867841	1.6075	1.46635	1.48079	2.13732	2.3585	2.50724	2.47223	1.43778	1.12585	0.216426	-0.920624	-1.10558	-0.881272	-1.18074	-0.600622	-0.928835	-0.843862	-0.727171	2	10.5629	0.310482	0.221379	0.201793	0.266346	0.00117161	0.00117161	-65736.6	0.0	-3831.51	
7426000000	2785	-74898.2	-9111.46	-65786.7	1.77143	2014.04	134.622	0	12.4882	0.0694252	-0.0102572	-0.366985	0.243169	-0.00438123	0.440709	0.955045	1.69234	1.31955	1.61588	2.42274	2.47277	2.7624	2.4563	1.49784	0.999847	-0.041829	-1.10441	-0.863328	-0.934137	-0.920216	-0.870466	-0.753	-0.488607	-0.471087	2	10.7529	0.309021	0.221256	0.197768	0.271956	0.00112244	0.00112244	-65786.7	0.0	-3859.96	
7428000000	2785	-74842.3	-9076.84	-65765.5	1.77365	2014.04	133.722	0	12.4882	-0.574689	-0.380755	-0.0810454	0.0498474	0.121107	0.57052	0.625712	1.65033	1.19509	1.47692	2.63288	2.30011	2.70923	2.46458	1.68718	1.02678	0.130399	-1.03589	-0.837863	-1.01397	-1.22693	-1.09066	-0.783821	-0.761115	-0.943762	2	9.79811	0.313139	0.222511	0.203883	0.260467	0.0011267	0.0011267	-65765.5	0.0	-3825.51	
7430000000	2784	-74805.3	-9070.78	-65734.5	1.80091	2014.01	132.989	0	12.4882	0.510838	0.0704101	0.0718678	-0.0762188	0.0414117	0.278219	0.571346	1.40938	1.33148	1.59698	2.5806	2.28272	2.32376	2.6221	1.64952	0.934218	0.237782	-0.861642	-0.718822	-0.881419	-1.18774	-1.40598	-1.14613	-1.40414	-1.33911	2	10.4405	0.305339	0.225224	0.200557	0.26888	0.00114823	0.00114823	-65734.5	0.0	-3819.33	
7432000000	2784	-74827.7	-9077.09	-65750.6	1.78889	2014.02	133.792	0	12.4882	-1.50143	-1.21581	-0.414449	-0.129937	-0.031788	0.546759	0.689348	1.24213	0.959292	1.73656	2.37144	2.375	2.76659	2.64507	1.63436	0.979874	-0.00755238	-0.928685	-0.676219	-1.16853	-1.2402	-1.72719	-1.44513	-2.14848	-2.20954	2	10.0214	0.310652	0.222723	0.200976	0.265648	0.00110025	0.00110025	-65750.6	0.0	-3825.72	
7434000000	2788	-74821.5	-9057.17	-65764.3	1.78489	2014.02	131.886	0	12.4882	-0.902964	-0.27771	-0.0533025	-0.085311	0.395221	0.710688	0.507156	1.41928	1.23288	1.50015	2.11939	2.51696	2.70345	2.44914	1.37316	0.787734	0.0404252	-0.93403	-0.995855	-1.06639	-0.943711	-0.953347	-0.869379	-0.768295	-0.732087	2	10.5471	0.30676	0.224602	0.202134	0.266505	0.00114799	0.00114799	-65764.3	0.0	-3805.69	
7436000000	2787	-74712.2	-8994.53	-65717.7	1.79628	2014.01	130.156	0	12.4882	-0.848328	-0.739683	-0.272552	-0.314212	0.0478874	0.401346	0.81711	1.20664	1.22655	1.47261	2.51261	2.41159	2.7276	2.526	1.28793	0.87161	0.11012	-1.00682	-0.739709	-0.893566	-1.57373	-1.70377	-1.76481	-1.72502	-1.8403	2	10.0716	0.318757	0.218116	0.199395	0.263732	0.00111453	0.00111453	-65717.7	0.0	-3743.15	
7438000000	2787	-74837.3	-9060.76	-65776.5	1.78454	2014.02	132.947	0	12.4882	0.174551	-0.128203	0.0368953	0.158674	0.207756	0.380566	0.793162	1.46963	1.04105	1.50044	2.41168	2.39673	2.59509	2.63778	1.54578	1.09843	0.00355649	-0.599262	-0.292247	-0.25311	-0.888071	-0.954509	-1.32356	-1.61804	-1.56973	2	9.9479	0.308371	0.224708	0.20226	0.264661	0.0011243	0.0011243	-65776.5	0.0	-3809.4	
7440000000	2787	-74773.9	-9016.95	-65757	1.80038	2014.01	132.018	0	12.4882	0.119766	-0.440105	-0.119004	0.0153095	0.237408	0.382504	0.727146	1.09323	1.08337	1.65653	2.42739	2.3495	2.77239	2.81799	1.47221	0.796905	0.28087	-0.581363	-0.889496	-0.76894	-1.11975	-1.17074	-1.23879	-1.27685	-1.2254	2	10.3856	0.305482	0.224529	0.202678	0.267312	0.00115795	0.00115795	-65757	0.0	-3765.51	
7442000000	2784	-74990	-9169.07	-65820.9	1.81907	2013.99	137.052	0	12.4882	-1.20623	-0.465966	-0.492581	-0.187015	0.393283	0.418755	0.638833	1.36049	1.4643	1.5677	2.28847	2.45781	2.5602	2.78133	1.69432	1.32233	0.106842	-0.702387	-0.425057	-0.830546	-0.975542	-1.39707	-1.39019	-1.49555	-1.44282	2	10.4273	0.307027	0.2201	0.205313	0.26756	0.00109276	0.00109276	-65820.9	0.0	-3917.62	
7444000000	2785	-74860.9	-9096.37	-65764.5	1.7622	2014.05	133.834	0	12.4882	-0.523286	-0.428558	-0.0104723	0.103749	0.600485	0.795426	0.64964	1.25115	1.28089	1.69176	2.43159	2.6563	2.63808	2.54137	1.45495	0.988109	0.0719154	-0.891782	-0.856429	-0.942988	-0.65363	-0.824039	-1.19605	-1.75859	-1.6696	2	10.5147	0.310171	0.223477	0.203096	0.263257	0.00109734	0.00109734	-65764.5	0.0	-3844.91	
7446000000	2786	-74881.6	-9102.58	-65779	1.85473	2013.96	133.623	0	12.4882	-1.08207	-0.252867	0.123154	0.329206	0.46851	0.335418	0.662369	1.46466	1.31552	1.46363	2.32767	2.55534	2.75298	2.4329	1.54718	1.03931	0.0465472	-1.12443	-0.91982	-0.562733	-0.88929	-1.79297	-1.60853	-1.18423	-0.94134	2	11.29	0.30828	0.22566	0.19939	0.266671	0.00113746	0.00113746	-65779	0.0	-3850.97	
7448000000	2788	-74869	-9071.84	-65797.2	1.80928	2014	133.506	0	12.4882	-0.404207	-0.453192	-0.237471	0.149239	0.194189	0.414358	1.19256	1.52991	1.16809	1.43261	2.54456	2.41129	2.58449	2.55474	1.44278	1.07255	-0.00655437	-0.860835	-0.773467	-1.10445	-1.00056	-1.27903	-1.69421	-1.83067	-1.47551	2	10.2263	0.304218	0.223767	0.205047	0.266968	0.0010967	0.0010967	-65797.2	0.0	-3820.43	
7450000000	2787	-74772.3	-9037.43	-65734.9	1.73977	2014.07	131.073	0	12.4882	-1.08462	-0.475976	-0.350714	-0.213038	0.101392	0.330815	0.889249	1.20199	1.20956	1.4127	2.22492	2.31402	2.71897	2.49995	1.35433	1.05931	0.196501	-0.646177	-0.484527	-0.926721	-1.79985	-2.2465	-2.4304	-2.21447	-2.10716	2	9.71595	0.307323	0.22198	0.201692	0.269006	0.00112438	0.00112438	-65734.9	0.0	-3786.11	
7452000000	2787	-74662	-8975.5	-65686.5	1.79002	2014.02	128.816	0	12.4882	-0.16245	-0.0115444	-0.30139	-0.408125	0.00885141	0.646505	1.08215	1.25928	1.03574	1.53553	2.21109	2.25923	2.62481	2.42991	1.52516	0.80765	0.000584871	-0.802917	-0.876438	-1.11684	-1.30907	-1.64975	-1.7571	-2.15007	-2.36649	2	11.2253	0.306075	0.22221	0.207032	0.264683	0.00118409	0.00118409	-65686.5	0.0	-3723.91	
7454000000	2790	-74834.4	-9049.7	-65784.7	1.76055	2014.05	131.571	0	12.4882	-0.692164	-0.735629	-0.246825	0.196902	0.207917	0.459898	0.70708	1.37262	1.44689	1.56926	2.2062	2.27371	2.75585	2.41987	1.59553	1.0784	-0.027231	-0.900326	-0.521793	-0.769794	-1.24517	-1.71857	-1.13261	-1.08582	-0.98799	2	9.96673	0.308714	0.220263	0.203172	0.267851	0.00116204	0.00116204	-65784.7	0.0	-3798.34	
7456000000	2787	-74951.1	-9116.62	-65834.4	1.87709	2013.93	135.853	0	12.4882	0.189708	-0.0421918	0.0812439	0.0336569	0.0692778	0.367654	1.0629	1.28552	1.17713	1.54872	2.49019	2.35244	2.6922	2.5541	1.62562	0.766966	0.104942	-0.693262	-0.568302	-0.866556	-1.26892	-1.20829	-1.62761	-1.5185	-1.66236	2	9.69283	0.308916	0.222866	0.200216	0.268002	0.0011181	0.0011181	-65834.4	0.0	-3865.3	
7458000000	2783	-75048.2	-9198.41	-65849.8	1.89189	2013.92	139.157	0	12.4882	-0.808955	-0.619689	-0.217863	0.00409187	0.154521	0.484468	0.715564	1.41558	1.42113	1.47938	2.44425	2.2819	2.97994	2.73275	1.64504	0.96288	0.184266	-0.629892	-0.907111	-1.14825	-1.3839	-1.79465	-2.00465	-1.90719	-1.59576	2	10.1404	0.31458	0.221767	0.199913	0.263739	0.00107709	0.00107709	-65849.8	0.0	-3947.01	
7460000000	2782	-74850.5	-9101.66	-65748.8	1.74068	2014.07	134.734	0	12.4882	-0.938325	-0.646567	0.101588	0.148907	0.266771	0.596859	1.03013	1.47151	1.16829	1.5355	2.3568	2.43918	2.79034	2.77706	1.48527	0.988686	0.276272	-0.857306	-0.892985	-0.947665	-1.14322	-1.39521	-1.22517	-1.32274	-0.810065	2	9.91774	0.309588	0.221012	0.204842	0.264557	0.00112274	0.00112274	-65748.8	0.0	-3850.3	
7462000000	2782	-75002.8	-9189.02	-65813.8	1.80552	2014	138.029	0	12.4882	0.359625	-0.164171	-0.26951	-0.12141	0.321445	0.628511	0.950853	1.32599	1.42762	1.68395	2.07137	2.39824	2.67187	2.72052	1.49323	1.38194	-0.0107963	-0.573072	-0.743084	-0.709118	-1.18486	-0.70538	-0.911201	-1.53261	-1.59583	2	9.49173	0.309351	0.221183	0.200504	0.268962	0.00107664	0.00107664	-65813.8	0.0	-3937.74	
7464000000	2788	-74735.7	-8991.06	-65744.6	1.81821	2013.99	130.699	0	12.4882	-0.844439	-0.813682	-0.621108	-0.475073	0.0295682	0.511245	0.497797	1.17678	1.26932	1.66863	2.30875	2.51381	2.5673	2.42863	1.42134	1.18267	0.0278684	-0.621579	-0.732621	-1.07544	-0.961937	-1.55705	-1.75022	-2.11907	-1.74241	2	9.63555	0.311704	0.2177	0.201667	0.268929	0.00109186	0.00109186	-65744.6	0.0	-3739.75	
7466000000	2787	-74824.6	-9056.51	-65768.1	1.75901	2014.05	132.516	0	12.4882	0.072995	0.0540186	0.0855303	0.0330981	0.208302	0.241551	0.672964	1.48406	0.979108	1.44119	2.49658	2.39562	2.69273	2.47338	1.56596	1.13017	-0.132857	-0.726498	-0.470263	-0.535447	-1.76854	-1.52413	-0.749772	-0.694575	-1.08348	2	9.93426	0.311577	0.223406	0.200122	0.264895	0.00114455	0.00114455	-65768.1	0.0	-3805.15	
7468000000	2786	-74771.1	-9022.68	-65748.4	1.76738	2014.04	132.243	0	12.4882	-0.762718	-0.333515	-0.325629	-0.0844476	0.353097	0.290044	0.578047	1.13782	1.24752	1.65893	2.22583	2.33031	2.74027	2.60829	1.51969	1.12096	-0.161243	-0.543562	-0.559991	-0.652916	-0.878761	-0.928686	-0.709838	-1.03996	-1.32279	2	9.79689	0.314908	0.218492	0.201694	0.264907	0.00112171	0.00112171	-65748.4	0.0	-3771.35	
7470000000	2785	-74914.1	-9128.56	-65785.5	1.81961	2013.99	134.766	0	12.4882	0.720894	0.085279	0.025725	0.431763	0.446717	0.270583	0.78916	1.11308	1.22971	1.6224	2.26967	2.37253	2.65734	2.53674	1.57161	0.996706	0.076178	-1.02035	-0.754934	-1.31292	-1.56772	-1.54538	-1.63622	-1.77007	-1.97735	2	9.50676	0.307552	0.222348	0.199503	0.270597	0.00110209	0.00110209	-65785.5	0.0	-3877.28	
7472000000	2783	-74951.7	-9159.54	-65792.2	1.74826	2014.06	136.413	0	12.4882	-0.218865	-0.571757	-0.289843	0.105599	0.326235	0.486924	1.01968	1.42825	1.20651	1.41791	2.53197	2.45814	2.45729	2.76027	1.58243	1.21651	0.048707	-0.609092	-0.504582	-0.569756	-0.919171	-1.39326	-1.51562	-1.61457	-1.18593	2	9.37393	0.309678	0.221569	0.203262	0.265491	0.00108864	0.00108864	-65792.2	0.0	-3908.28	
7474000000	2784	-74793.6	-9068.83	-65724.7	1.75682	2014.05	132.356	0	12.4882	-0.542949	-0.545809	-0.0938793	0.34087	0.108812	0.676079	0.701105	1.50798	1.32121	1.48422	2.45373	2.35634	2.52855	2.49473	1.46548	0.847203	-0.0474171	-0.809608	-0.77868	-0.94909	-1.26985	-1.63007	-1.78373	-1.92593	-2.15133	2	10.8474	0.310699	0.219908	0.199408	0.269985	0.00114518	0.00114518	-65724.7	0.0	-3817.31	
7476000000	2785	-74955.6	-9150.84	-65804.7	1.81728	2013.99	135.627	0	12.4882	-0.588365	-0.497832	0.0954325	-0.0252573	0.279325	0.381241	0.917211	1.43389	1.51232	1.68125	2.1712	2.20388	2.79365	2.46068	1.56035	0.883637	0.188222	-0.872214	-1.08029	-0.762749	-1.09273	-0.759081	-0.866122	-0.852047	-0.591776	2	10.5386	0.30526	0.224038	0.199928	0.270774	0.00109148	0.00109148	-65804.7	0.0	-3899.37	
7478000000	2785	-74984	-9158.79	-65825.2	1.77135	2014.04	136.61	0	12.4882	-0.524698	-0.724689	-0.46307	-0.0738983	0.104139	0.311468	0.778965	1.54382	1.34851	1.50909	2.43818	2.44555	2.61191	2.62601	1.58699	0.869648	0.189974	-0.608315	-0.742031	-0.759367	-1.41408	-1.22907	-1.2241	-0.827408	-0.39962	2	9.55934	0.309935	0.21968	0.203442	0.266943	0.00106783	0.00106783	-65825.2	0.0	-3907.5	
7480000000	2783	-74966.9	-9162.37	-65804.5	1.81585	2013.99	136.867	0	12.4882	-0.48301	-0.40633	0.0986049	-0.15095	0.0773431	0.673798	0.966163	1.59324	1.39747	1.39832	2.36023	2.43497	2.64619	2.56331	1.68318	0.94545	0.287051	-0.725888	-0.554553	-0.795278	-1.52722	-1.44406	-1.51095	-1.62392	-1.37055	2	9.73243	0.302501	0.223165	0.207567	0.266767	0.00108163	0.00108163	-65804.5	0.0	-3911.05	
7482000000	2783	-74999.5	-9190.61	-65808.9	1.80419	2014.01	137.234	0	12.4882	-0.417472	0.125454	-0.278884	0.109999	0.243024	0.723237	0.957638	1.39784	1.58914	1.39955	2.30798	2.54895	2.75706	2.62875	1.46518	1.30968	0.326453	-0.60596	-1.31573	-1.0015	-1.17577	-1.63309	-1.54507	-1.35232	-1.72339	2	10.6387	0.306168	0.220336	0.205197	0.268299	0.00109715	0.00109715	-65808.9	0.0	-3939.12	
7484000000	2784	-75036.4	-9187.99	-65848.4	1.7711	2014.04	138.479	0	12.4882	-0.866461	-0.835996	-0.209214	0.180936	0.450678	0.479552	0.883692	1.45618	1.34235	1.62714	2.24822	2.51787	2.98232	2.67609	1.49804	1.18933	0.246311	-0.725635	-0.90835	-0.86352	-1.45627	-1.51581	-1.47456	-1.83441	-1.97898	2	9.98146	0.306206	0.222158	0.204819	0.266817	0.00108185	0.00108185	-65848.4	0.0	-3936.62	
7486000000	2784	-75010.9	-9180.63	-65830.2	1.76703	2014.04	137.685	0	12.4882	-0.799582	-0.65574	-0.297694	0.121544	0.0559466	0.174845	0.890041	1.55449	1.12473	1.67872	2.63009	2.55978	2.77403	2.62083	1.55578	1.37978	0.2	-0.529473	-0.667994	-1.03889	-1.58954	-1.65224	-1.80693	-1.42643	-1.43817	2	10.0492	0.309648	0.221959	0.200639	0.267754	0.00108861	0.00108861	-65830.2	0.0	-3929.24	
7488000000	2783	-74828.3	-9094.81	-65733.5	1.7114	2014.1	133.564	0	12.4882	-0.021219	-0.126487	-0.276017	-0.148774	0.110834	0.323914	0.501865	1.39047	1.38018	1.43861	2.09371	2.50768	2.67636	2.59385	1.61685	1.22405	0.322903	-0.7202	-0.723475	-0.838853	-1.41786	-1.16666	-1.31531	-0.758951	-0.812989	2	9.80721	0.307716	0.220315	0.20388	0.268089	0.00113515	0.00113515	-65733.5	0.0	-3843.47	
7490000000	2785	-75031.8	-9185.85	-65846	1.75815	2014.05	137.68	0	12.4882	-0.32018	-0.38712	-0.439054	-0.0255947	0.129716	0.420786	0.862898	1.36414	1.42785	1.68834	2.31712	2.32099	2.68243	2.45923	1.66589	1.19493	0.227149	-0.972453	-0.890089	-0.66728	-1.05765	-1.14538	-0.849843	-0.664889	-0.23701	2	10.1283	0.306319	0.223741	0.204931	0.265009	0.00109679	0.00109679	-65846	0.0	-3934.46	
7492000000	2783	-74923.5	-9133.96	-65789.5	1.88391	2013.93	136.136	0	12.4882	-1.26426	-0.752157	-0.327388	-0.245446	0.11886	0.639813	0.894215	1.30583	1.3683	1.70679	2.55644	2.37428	2.65089	2.34983	1.89815	1.03798	0.0213163	-0.373091	-0.471577	-0.937663	-1.57659	-1.49998	-1.87051	-1.40547	-1.03838	2	10.5197	0.309345	0.222146	0.201772	0.266737	0.00106752	0.00106752	-65789.5	0.0	-3882.49	
7494000000	2785	-75004.3	-9171.2	-65833.1	1.76121	2014.05	136.915	0	12.4882	-0.0318099	-0.324671	0.203803	0.0228759	0.321143	0.500558	0.975519	1.42317	1.21644	1.61596	2.48404	2.42718	2.86831	2.3593	1.95922	1.10655	-0.052551	-0.616585	-0.886916	-0.894216	-0.804699	-0.80259	-1.05276	-0.78101	-0.340861	2	9.95775	0.309799	0.22274	0.199105	0.268355	0.00110748	0.00110748	-65833.1	0.0	-3919.84	
7496000000	2787	-75060.1	-9188.06	-65872.1	1.8762	2013.93	137.37	0	12.4882	-0.485952	-0.783642	-0.3991	-0.0943814	0.285227	0.445773	0.926811	1.54827	1.50349	1.58789	2.43223	2.60413	2.66437	2.52685	1.95453	1.25826	0.112376	-0.45705	-0.451277	-0.804125	-1.47827	-1.55406	-0.988381	-0.892847	-1.2938	2	10.6123	0.315231	0.218154	0.199399	0.267216	0.00108832	0.00108832	-65872.1	0.0	-3936.58	
7498000000	2788	-75042.7	-9181.4	-65861.3	1.81866	2013.99	136.42	0	12.4882	-1.11348	-0.604606	-0.203929	-0.20187	0.198473	0.515466	0.805307	1.54931	1.24631	1.56995	2.35136	2.5376	2.54966	2.43846	1.65338	1.41819	0.135976	-0.538229	-0.568333	-1.21501	-1.34512	-1.19882	-1.15254	-0.913054	-0.62195	2	10.8621	0.308033	0.223596	0.197731	0.27064	0.00109462	0.00109462	-65861.3	0.0	-3929.87	
7500000000	2785	-74977	-9140.62	-65836.4	1.81698	2013.99	137.208	0	12.4882	-0.69354	-0.546931	-0.541059	0.0354944	0.318238	0.341168	0.834619	1.3115	1.3393	1.47457	2.48994	2.63163	2.6544	2.79617	1.47574	1.26551	-0.0305305	-0.921233	-0.619748	-0.441614	-0.509582	-1.02331	-1.14515	-1.08991	-1.09484	2	9.43858	0.313938	0.223951	0.201018	0.261094	0.00105153	0.00105153	-65836.4	0.0	-3889.35	
7502000000	2788	-75096.9	-9205.81	-65891.1	1.75966	2014.05	137.863	0	12.4882	-0.800516	-0.593566	-0.0650046	0.00567205	0.246362	0.345609	0.992145	1.38108	1.24697	1.71396	2.50049	2.48329	2.74444	2.71779	1.61032	1.33371	0.269076	-0.481882	-0.620081	-0.811436	-1.55821	-1.88228	-1.40973	-1.43414	-1.61752	2	10.1029	0.308746	0.223391	0.202283	0.26558	0.00111751	0.00111751	-65891.1	0.0	-3954.42	
7504000000	2785	-75062.7	-9193.36	-65869.3	1.87983	2013.93	138.866	0	12.4882	-0.939231	-0.655742	-0.600918	-0.216308	-0.110055	0.350545	0.965013	1.52577	1.17922	1.61563	2.41985	2.71863	2.72207	2.8833	1.70997	1.24715	0.0787286	-0.797706	-0.836974	-0.805448	-1.23467	-1.17842	-1.32856	-1.23127	-0.978778	2	9.59618	0.312689	0.221871	0.199869	0.265571	0.00107409	0.00107409	-65869.3	0.0	-3942.06	
7506000000	2786	-74879.3	-9082.02	-65797.3	1.83579	2013.97	134.57	0	12.4882	-0.393606	-0.122013	0.0258184	-0.257256	0.334909	0.484508	1.03841	1.42582	1.05692	1.45722	2.58546	2.5075	2.74818	2.44822	1.45345	0.892908	0.0770891	-1.04821	-0.79577	-0.55478	-0.858189	-1.51105	-1.75593	-1.52003	-1.37451	2	9.95802	0.311366	0.220531	0.199226	0.268876	0.00107344	0.00107344	-65797.3	0.0	-3830.65	
7508000000	2783	-74847.4	-9087.83	-65759.6	1.79733	2014.01	134.874	0	12.4882	-1.21827	-1.23977	-0.864953	-0.26842	0.173514	0.317912	0.836982	1.15312	1.31713	1.73961	2.31993	2.55991	2.60509	2.63273	1.48723	0.869967	0.494947	-0.865764	-0.412477	-0.432082	-0.651766	-0.598393	-0.365654	-0.23085	-1.00252	2	9.61676	0.308267	0.222035	0.201938	0.26776	0.00111091	0.00111091	-65759.6	0.0	-3836.53	
7510000000	2784	-75075.1	-9220.03	-65855.1	1.73279	2014.08	138.736	0	12.4882	-1.15567	-1.33784	-0.700721	-0.134083	0.21097	0.305388	0.829596	1.44365	1.34613	1.41265	2.29973	2.5151	2.79487	2.59357	1.66707	1.24409	0.345283	-0.595251	-0.622145	-0.577194	-0.663534	-0.601732	-0.43878	-0.555566	-0.746918	2	9.94537	0.309524	0.223087	0.195984	0.271405	0.0010508	0.0010508	-65855.1	0.0	-3968.67	
7512000000	2786	-74944.8	-9128.18	-65816.6	1.7531	2014.06	135.809	0	12.4882	-0.741356	-0.791395	-0.25876	-0.169753	0.0286583	0.467393	0.705951	1.36307	1.23428	1.49457	2.20234	2.22763	2.75549	2.55802	1.57795	1.19005	0.130661	-0.715665	-0.911716	-0.741636	-1.07851	-1.10561	-1.57735	-1.63909	-1.67012	2	9.72705	0.312297	0.224294	0.200648	0.26276	0.00108224	0.00108224	-65816.6	0.0	-3876.85	
7514000000	2784	-74911.7	-9126.83	-65784.9	1.88156	2013.93	135.585	0	12.4882	-0.130668	-0.43612	-0.293517	0.11097	0.186149	0.512341	0.939829	1.29029	1.38611	1.53744	2.33326	2.60769	2.53736	2.61937	1.74584	1.22537	0.228198	-0.945062	-0.856805	-0.881014	-1.12031	-1.71883	-1.70336	-2.42233	-2.41022	2	10.9656	0.306511	0.220701	0.201718	0.27107	0.00108412	0.00108412	-65784.9	0.0	-3875.29	
7516000000	2784	-75036.6	-9205.66	-65830.9	1.79333	2014.02	137.627	0	12.4882	-0.458035	-0.48582	-0.160603	0.252979	0.395424	0.496429	0.934225	1.27529	1.34686	1.54603	2.35329	2.47776	2.77053	2.50151	1.61488	1.28519	0.286669	-0.531617	-0.281756	-0.660455	-0.672094	-0.895984	-1.13249	-1.00486	-1.4355	2	10.8968	0.313332	0.226482	0.199724	0.260461	0.00107448	0.00107448	-65830.9	0.0	-3954.13	
7518000000	2786	-74873.5	-9088.85	-65784.6	1.83378	2013.98	134.229	0	12.4882	0.056593	-0.208129	-0.308595	0.1702	0.194455	0.504982	0.710676	1.37157	1.22943	1.58479	2.42838	2.34075	2.64729	2.57545	1.47698	1.15347	0.11162	-0.949961	-1.17782	-1.22549	-1.34601	-1.65783	-1.62815	-0.998915	-1.12616	2	9.59294	0.307245	0.221727	0.204223	0.266805	0.00110891	0.00110891	-65784.6	0.0	-3837.56	
7520000000	2788	-74987.3	-9137.09	-65850.2	1.80407	2014.01	135.956	0	12.4882	-1.25772	-0.909139	-0.484302	-0.27791	0.0184255	0.446221	0.80523	1.40313	1.14832	1.62202	2.40894	2.29914	2.87327	2.53886	1.5845	0.790043	0.189077	-0.460578	-0.860011	-1.32722	-1.39526	-1.12762	-1.34861	-1.87465	-2.53973	2	11.3543	0.314197	0.218873	0.204218	0.262711	0.00106329	0.00106329	-65850.2	0.0	-3885.48	
