# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_delphy.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_delphy.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
884950000	55	-22761.8	3915.99	-26677.8	0.25843	2014.2	1.04693	0.0702226	7.43717	5.97412	0.317449	0.212479	0.19547	0.274602	0.00296344	0.00296344	-26677.8	0.0	155.557	
885000000	55	-22808.7	3879.05	-26687.7	0.277625	2014.18	1.29104	0.0982424	6.40915	12.8714	0.320015	0.214433	0.195435	0.270117	0.00202036	0.00202036	-26687.7	0.0	120.261	
885050000	55	-22820	3869.97	-26690	0.272541	2014.19	1.36561	0.134578	7.00556	8.33265	0.318891	0.215905	0.196938	0.268266	0.00204593	0.00204593	-26690	0.0	110.705	
885100000	55	-22824.7	3867.51	-26692.2	0.275213	2014.18	1.41363	0.134087	7.09468	10.4493	0.317766	0.214472	0.199012	0.26875	0.00233034	0.00233034	-26692.2	0.0	108.648	
885150000	55	-22801.9	3884.09	-26686	0.262931	2014.2	1.25139	0.115195	8.31773	11.0387	0.319088	0.213533	0.2017	0.265678	0.00233686	0.00233686	-26686	0.0	125.224	
885200000	55	-22795.7	3890.39	-26686.1	0.269354	2014.19	1.18804	0.119741	11.3935	7.83583	0.316426	0.213	0.193338	0.277237	0.00255594	0.00255594	-26686.1	0.0	131.043	
885250000	55	-22808.9	3881.03	-26690	0.292568	2014.17	1.3367	0.0906414	2.63951	12.1237	0.317767	0.213647	0.202409	0.266177	0.00216769	0.00216769	-26690	0.0	121.915	
885300000	55	-22763.3	3916.33	-26679.7	0.278772	2014.18	1.10463	0.0605118	4.16789	6.64673	0.317458	0.218519	0.197015	0.267008	0.00253869	0.00253869	-26679.7	0.0	155.802	
885350000	55	-22797	3897.71	-26694.7	0.33865	2014.12	1.39751	0.0690305	0.611995	12.5227	0.32098	0.212252	0.201267	0.265501	0.00153373	0.00153373	-26694.7	0.0	138.326	
885400000	55	-22796	3894.25	-26690.3	0.322583	2014.14	1.34811	0.0782322	2.43471	13.0926	0.318673	0.217603	0.197894	0.265831	0.00223472	0.00223472	-26690.3	0.0	135.137	
885450000	55	-22784.9	3900.02	-26684.9	0.281909	2014.18	1.18514	0.0820977	5.23604	8.52843	0.321948	0.21382	0.196529	0.267703	0.00176598	0.00176598	-26684.9	0.0	140.248	
885500000	55	-22773.8	3912.14	-26686	0.320958	2014.14	1.23407	0.0685983	2.5862	6.28146	0.319956	0.21494	0.194791	0.270313	0.00203467	0.00203467	-26686	0.0	151.6	
885550000	55	-22781.7	3903.63	-26685.3	0.269407	2014.19	1.22573	0.0605748	3.67403	8.55201	0.315405	0.217645	0.198201	0.268749	0.00274007	0.00274007	-26685.3	0.0	143.5	
885600000	55	-22774.7	3909.01	-26683.7	0.280181	2014.18	1.13206	0.055447	1.74467	9.01094	0.318709	0.212936	0.192817	0.275538	0.0031798	0.0031798	-26683.7	0.0	148.819	
885650000	55	-22768.3	3913.9	-26682.2	0.292472	2014.17	1.14289	0.0637027	6.16414	5.35695	0.317262	0.214356	0.196768	0.271614	0.00286835	0.00286835	-26682.2	0.0	153.16	
885700000	55	-22787.4	3896.69	-26684.1	0.267421	2014.19	1.18861	0.0896877	7.61202	7.70964	0.313758	0.216686	0.198702	0.270853	0.00212687	0.00212687	-26684.1	0.0	136.903	
885750000	55	-22774.6	3904.96	-26679.5	0.284032	2014.18	1.10759	0.0714324	6.83624	8.22113	0.314242	0.213789	0.199626	0.272344	0.00268202	0.00268202	-26679.5	0.0	145.031	
885800000	55	-22743.6	3928.09	-26671.7	0.261999	2014.2	0.969657	0.0764364	11.2542	7.16973	0.318233	0.216648	0.196489	0.268631	0.00282966	0.00282966	-26671.7	0.0	168.148	
885850000	55	-22766.8	3911.27	-26678.1	0.277019	2014.18	1.06844	0.0562967	-2.71837	6.9519	0.322364	0.213849	0.200109	0.263678	0.00257811	0.00257811	-26678.1	0.0	150.691	
885900000	56	-22766.7	3919.96	-26686.6	0.274938	2014.18	1.0206	0.0607294	7.56876	9.1366	0.314854	0.214175	0.19904	0.271931	0.00271847	0.00271847	-26686.6	0.0	160.076	
885950000	56	-22778.9	3913.14	-26692.1	0.263853	2014.19	1.09322	0.0804721	8.6406	6.11125	0.320363	0.210183	0.200223	0.269231	0.00225907	0.00225907	-26692.1	0.0	152.908	
886000000	56	-22815.2	3883.55	-26698.7	0.268533	2014.19	1.26808	0.117978	8.64397	10.614	0.317609	0.212914	0.200252	0.269224	0.00200504	0.00200504	-26698.7	0.0	124.638	
886050000	55	-22791.8	3893.32	-26685.1	0.279222	2014.18	1.21944	0.127758	7.38648	5.95039	0.321726	0.211316	0.199844	0.267114	0.00247199	0.00247199	-26685.1	0.0	133.478	
886100000	56	-22796.5	3899.91	-26696.4	0.256649	2014.2	1.11746	0.137437	14.9996	6.678	0.315195	0.220599	0.197386	0.26682	0.00359733	0.00359733	-26696.4	0.0	140.563	
886150000	56	-22850.8	3859.3	-26710.1	0.282781	2014.18	1.50093	0.141869	6.24769	22.3727	0.317534	0.214284	0.199104	0.269077	0.00171069	0.00171069	-26710.1	0.0	102.075	
886200000	56	-22845.8	3863.63	-26709.4	0.290076	2014.17	1.49152	0.15426	5.11091	5.85846	0.315875	0.219403	0.196283	0.268439	0.0020069	0.0020069	-26709.4	0.0	103.875	
886250000	55	-22812	3875.1	-26687.1	0.265263	2014.19	1.28061	0.149831	12.8363	9.62309	0.320263	0.211584	0.197885	0.270269	0.0019738	0.0019738	-26687.1	0.0	116.385	
886300000	56	-22837.5	3867.15	-26704.7	0.282608	2014.18	1.36934	0.125784	4.81451	9.47325	0.324074	0.215768	0.1942	0.265958	0.00186474	0.00186474	-26704.7	0.0	107.967	
886350000	55	-22816.8	3872.61	-26689.4	0.260169	2014.2	1.32179	0.175079	14.6306	14.2042	0.31896	0.215013	0.194719	0.271308	0.00229945	0.00229945	-26689.4	0.0	114.865	
886400000	55	-22841.4	3860.23	-26701.6	0.287451	2014.17	1.53344	0.154423	7.44589	6.33013	0.319785	0.209758	0.199224	0.271232	0.00268715	0.00268715	-26701.6	0.0	100.673	
886450000	56	-22847.6	3862.37	-26710	0.285861	2014.17	1.51361	0.149348	2.8282	7.59924	0.317144	0.2147	0.199077	0.269079	0.00150861	0.00150861	-26710	0.0	102.922	
886500000	55	-22830.7	3867.61	-26698.3	0.295779	2014.16	1.47909	0.114171	0.581476	21.6641	0.314666	0.212119	0.200065	0.27315	0.00181171	0.00181171	-26698.3	0.0	109.907	
886550000	55	-22814.6	3878.82	-26693.4	0.307493	2014.15	1.44338	0.0977552	2.04693	8.60283	0.318114	0.213888	0.197655	0.270343	0.00233611	0.00233611	-26693.4	0.0	119.131	
886600000	55	-22786.6	3898.4	-26685	0.28423	2014.18	1.21357	0.0971175	6.84907	8.04065	0.324732	0.211713	0.196214	0.267341	0.00214235	0.00214235	-26685	0.0	138.742	
886650000	55	-22822.9	3871.85	-26694.8	0.278933	2014.18	1.44476	0.114652	5.84191	5.66876	0.319806	0.216608	0.197065	0.266521	0.0022516	0.0022516	-26694.8	0.0	111.775	
886700000	55	-22791.8	3894.76	-26686.5	0.279875	2014.18	1.22954	0.0752651	2.71417	11.3947	0.315995	0.212627	0.200422	0.270956	0.00183657	0.00183657	-26686.5	0.0	135.345	
886750000	55	-22809.1	3884.27	-26693.4	0.282497	2014.18	1.39818	0.100705	5.45811	7.31791	0.317541	0.21515	0.202434	0.264876	0.00177745	0.00177745	-26693.4	0.0	124.443	
886800000	55	-22823.4	3870.55	-26694	0.288409	2014.17	1.41566	0.129772	6.32222	8.92654	0.319113	0.214897	0.202929	0.263061	0.00211967	0.00211967	-26694	0.0	111.348	
886850000	55	-22819.4	3875.49	-26694.9	0.315439	2014.14	1.44257	0.107163	5.3497	6.14936	0.322753	0.209301	0.1985	0.269446	0.0019818	0.0019818	-26694.9	0.0	115.449	
886900000	56	-22807.6	3892.11	-26699.7	0.282498	2014.18	1.21626	0.0876638	1.66574	7.51885	0.318254	0.219839	0.200505	0.261402	0.00222866	0.00222866	-26699.7	0.0	132.066	
886950000	55	-22804.5	3885.08	-26689.5	0.295599	2014.16	1.32597	0.103995	4.92119	9.78774	0.316704	0.21748	0.200207	0.265608	0.0020166	0.0020166	-26689.5	0.0	125.774	
887000000	55	-22815.4	3873.77	-26689.2	0.260421	2014.2	1.29621	0.146643	17.8701	9.75057	0.319724	0.216088	0.20115	0.263037	0.00255896	0.00255896	-26689.2	0.0	115.218	
887050000	55	-22800.5	3886.57	-26687.1	0.266568	2014.19	1.22945	0.0967527	9.50788	9.71809	0.321439	0.207694	0.200396	0.270472	0.00279832	0.00279832	-26687.1	0.0	127.332	
887100000	55	-22766.1	3911.22	-26677.3	0.27136	2014.19	1.07963	0.0708276	8.14304	9.41173	0.319495	0.214566	0.197397	0.268543	0.00234224	0.00234224	-26677.3	0.0	151.559	
887150000	55	-22815	3877.99	-26693	0.268417	2014.19	1.34784	0.0976873	7.54957	6.46987	0.316392	0.21762	0.192473	0.273516	0.00239976	0.00239976	-26693	0.0	118.006	
887200000	55	-22805.4	3883.2	-26688.6	0.26711	2014.19	1.28763	0.10425	5.23314	11.7829	0.314951	0.216587	0.201956	0.266506	0.00208298	0.00208298	-26688.6	0.0	124.254	
887250000	55	-22794.6	3894.16	-26688.8	0.306381	2014.15	1.29185	0.0953753	5.51149	10.6574	0.324621	0.210554	0.19459	0.270235	0.00229365	0.00229365	-26688.8	0.0	134.942	
887300000	55	-22803.2	3883.14	-26686.4	0.269602	2014.19	1.27128	0.10236	6.79218	10.6973	0.316332	0.214151	0.200168	0.269349	0.00218875	0.00218875	-26686.4	0.0	124.042	
887350000	55	-22832	3863.54	-26695.6	0.281625	2014.18	1.4047	0.145987	8.43719	6.98405	0.317417	0.213703	0.195681	0.273199	0.00281343	0.00281343	-26695.6	0.0	104.114	
887400000	55	-22859.2	3847.08	-26706.3	0.331287	2014.13	1.73279	0.151425	2.49053	15.5919	0.312542	0.216758	0.197636	0.273064	0.00183543	0.00183543	-26706.3	0.0	88.9873	
887450000	56	-22838.6	3871.33	-26710	0.320276	2014.14	1.47006	0.11699	3.85477	5.9789	0.317516	0.21738	0.202333	0.262771	0.00224484	0.00224484	-26710	0.0	111.285	
887500000	55	-22782.7	3902.17	-26684.9	0.271085	2014.19	1.19765	0.0762502	6.86141	14.4795	0.321154	0.218013	0.19626	0.264573	0.00260189	0.00260189	-26684.9	0.0	143.379	
887550000	55	-22810	3882.52	-26692.5	0.294709	2014.16	1.34525	0.104715	5.95891	10.1022	0.314104	0.213474	0.204523	0.267899	0.00256309	0.00256309	-26692.5	0.0	123.314	
887600000	55	-22782.3	3902.31	-26684.6	0.258864	2014.2	1.12112	0.0940146	12.3913	4.7027	0.314973	0.220062	0.197576	0.267388	0.00323134	0.00323134	-26684.6	0.0	141.981	
887650000	55	-22775.4	3902.3	-26677.7	0.256889	2014.2	1.0741	0.104365	12.8851	12.7719	0.317649	0.214576	0.200687	0.267088	0.00298677	0.00298677	-26677.7	0.0	143.767	
887700000	55	-22777	3902.51	-26679.5	0.260821	2014.2	1.10278	0.123	13.4106	9.55318	0.316093	0.217132	0.195742	0.271034	0.00298271	0.00298271	-26679.5	0.0	143.608	
887750000	55	-22758.6	3917.18	-26675.8	0.280638	2014.18	1.04159	0.064914	6.10279	11.0916	0.323469	0.213817	0.196424	0.266291	0.00286319	0.00286319	-26675.8	0.0	157.678	
887800000	55	-22755.6	3922.21	-26677.9	0.271962	2014.19	1.08947	0.063865	5.92836	7.95533	0.31783	0.213663	0.198817	0.26969	0.00238042	0.00238042	-26677.9	0.0	162.088	
887850000	55	-22776.2	3905.18	-26681.4	0.269153	2014.19	1.12114	0.0864095	7.73952	7.41818	0.315672	0.217054	0.193925	0.273349	0.00262437	0.00262437	-26681.4	0.0	145.302	
887900000	55	-22765.1	3912.74	-26677.8	0.274177	2014.18	1.0786	0.0545977	0.0687151	6.33715	0.321066	0.213067	0.195605	0.270262	0.00269078	0.00269078	-26677.8	0.0	151.903	
887950000	55	-22760.9	3920.56	-26681.4	0.299033	2014.16	1.10657	0.0506838	1.93885	4.92351	0.321818	0.216884	0.194269	0.267028	0.00277337	0.00277337	-26681.4	0.0	159.334	
888000000	55	-22749.2	3928.81	-26678	0.299554	2014.16	1.05431	0.0535802	4.03398	10.8857	0.318865	0.212232	0.200668	0.268235	0.00356292	0.00356292	-26678	0.0	169.012	
888050000	55	-22751.3	3932.27	-26683.5	0.338391	2014.12	1.17127	0.0408269	-1.48678	8.69661	0.324503	0.211025	0.198592	0.26588	0.0020872	0.0020872	-26683.5	0.0	171.708	
888100000	56	-22785.8	3910.3	-26696.1	0.282972	2014.18	1.13692	0.0570168	-0.475957	6.87521	0.321243	0.215973	0.193634	0.26915	0.00304294	0.00304294	-26696.1	0.0	149.65	
888150000	55	-22742.4	3930.4	-26672.8	0.275309	2014.18	0.969567	0.0502535	4.10312	7.4774	0.322599	0.212719	0.197132	0.26755	0.00368598	0.00368598	-26672.8	0.0	169.873	
888200000	55	-22738	3932.59	-26670.6	0.2661	2014.19	0.932573	0.0477784	6.11759	8.36277	0.312836	0.21591	0.200467	0.270787	0.00328946	0.00328946	-26670.6	0.0	172.267	
888250000	55	-22768.2	3911.86	-26680	0.291841	2014.17	1.08764	0.0730376	6.81677	6.34716	0.320213	0.216004	0.192731	0.271053	0.00303547	0.00303547	-26680	0.0	151.531	
888300000	55	-22791.5	3896.01	-26687.5	0.28681	2014.17	1.22954	0.0769883	3.37271	5.01328	0.318052	0.215352	0.202204	0.264392	0.00214527	0.00214527	-26687.5	0.0	135.274	
888350000	55	-22789	3898.03	-26687	0.281615	2014.18	1.20807	0.0674728	4.36695	10.1281	0.324148	0.213406	0.193023	0.269423	0.00311854	0.00311854	-26687	0.0	138.337	
888400000	55	-22794.4	3894.32	-26688.8	0.310479	2014.15	1.27511	0.0500327	0.0345034	16.4322	0.321572	0.213007	0.19562	0.269802	0.00183884	0.00183884	-26688.8	0.0	135.155	
888450000	55	-22775.8	3909.37	-26685.2	0.277913	2014.18	1.10548	0.0688277	6.26485	4.69793	0.309993	0.218723	0.200752	0.270532	0.00216369	0.00216369	-26685.2	0.0	148.534	
888500000	55	-22770	3913	-26683	0.303548	2014.16	1.18712	0.0637848	0.789812	7.48174	0.322451	0.210787	0.198462	0.2683	0.00236412	0.00236412	-26683	0.0	152.604	
888550000	55	-22795.4	3893.35	-26688.8	0.290798	2014.17	1.25168	0.0610479	1.39284	13.2164	0.323004	0.214804	0.192838	0.269354	0.00293881	0.00293881	-26688.8	0.0	133.971	
888600000	55	-22806.3	3882.69	-26689	0.292125	2014.17	1.32894	0.0780441	-0.977248	7.67843	0.317329	0.217028	0.198233	0.26741	0.00205636	0.00205636	-26689	0.0	122.543	
888650000	55	-22828	3868.8	-26696.8	0.283482	2014.18	1.46984	0.132818	7.19202	6.6582	0.314875	0.215244	0.202606	0.267275	0.00164701	0.00164701	-26696.8	0.0	109.16	
888700000	55	-22800.4	3885.48	-26685.9	0.266372	2014.19	1.23864	0.111156	10.8352	6.0882	0.317223	0.216147	0.200042	0.266588	0.00218881	0.00218881	-26685.9	0.0	125.638	
888750000	55	-22774	3911.57	-26685.6	0.329083	2014.13	1.21983	0.0700063	3.70445	8.41335	0.31692	0.213185	0.194992	0.274903	0.00225399	0.00225399	-26685.6	0.0	151.558	
888800000	55	-22780	3903.61	-26683.6	0.271822	2014.19	1.15683	0.0699639	6.78601	8.9007	0.319963	0.209832	0.201289	0.268915	0.00193757	0.00193757	-26683.6	0.0	143.797	
888850000	55	-22783.3	3897.53	-26680.9	0.275524	2014.18	1.1407	0.0874266	11.2459	9.71633	0.316826	0.215052	0.201255	0.266867	0.00278168	0.00278168	-26680.9	0.0	138.243	
888900000	55	-22778.1	3901.76	-26679.8	0.268781	2014.19	1.12771	0.0822581	7.66374	8.51052	0.317342	0.215776	0.200262	0.26662	0.00254322	0.00254322	-26679.8	0.0	142.063	
888950000	55	-22789.7	3894.92	-26684.6	0.269627	2014.19	1.22764	0.0990799	6.47113	11.0343	0.319151	0.216919	0.197471	0.266459	0.00249375	0.00249375	-26684.6	0.0	135.841	
889000000	55	-22792.2	3899.89	-26692.1	0.324518	2014.13	1.31983	0.06926	1.40966	4.64026	0.323026	0.215349	0.197997	0.263627	0.00188842	0.00188842	-26692.1	0.0	138.88	
889050000	56	-22804.9	3893.71	-26698.6	0.301326	2014.16	1.25273	0.0708482	-0.221096	9.76793	0.324549	0.209667	0.196579	0.269206	0.00232588	0.00232588	-26698.6	0.0	133.861	
889100000	55	-22810.9	3881.88	-26692.8	0.316091	2014.14	1.42936	0.0852301	3.1266	9.24177	0.316991	0.213677	0.200139	0.269193	0.00184058	0.00184058	-26692.8	0.0	122.216	
889150000	56	-22797.1	3899.13	-26696.2	0.287178	2014.17	1.21821	0.055997	0.286424	8.05303	0.320233	0.214958	0.199014	0.265795	0.00259874	0.00259874	-26696.2	0.0	138.712	
889200000	55	-22812.3	3881.15	-26693.5	0.294665	2014.16	1.37387	0.101167	2.60915	7.88198	0.316105	0.21707	0.194196	0.272629	0.00262749	0.00262749	-26693.5	0.0	121.366	
889250000	55	-22805.4	3885.96	-26691.3	0.305187	2014.15	1.33052	0.0794945	3.92303	6.5394	0.312329	0.215019	0.202306	0.270346	0.00235273	0.00235273	-26691.3	0.0	125.673	
889300000	55	-22770.1	3912.68	-26682.8	0.305062	2014.15	1.16426	0.0629034	1.69349	9.04047	0.319836	0.215323	0.193181	0.271659	0.00280847	0.00280847	-26682.8	0.0	152.627	
889350000	55	-22801	3889.71	-26690.7	0.343756	2014.12	1.37096	0.0857501	3.88813	11.7048	0.315802	0.213813	0.199553	0.270832	0.00212588	0.00212588	-26690.7	0.0	130.515	
889400000	55	-22800.2	3889.06	-26689.3	0.273769	2014.19	1.28761	0.0787191	0.0364948	6.19344	0.317428	0.214834	0.194936	0.272802	0.001869	0.001869	-26689.3	0.0	128.552	
889450000	55	-22802.7	3891.65	-26694.4	0.344693	2014.12	1.38299	0.0593363	-3.2518	5.84132	0.318827	0.218794	0.200581	0.261797	0.00221502	0.00221502	-26694.4	0.0	130.879	
889500000	55	-22777.4	3902.49	-26679.9	0.261624	2014.2	1.10185	0.107827	13.6725	14.0946	0.321622	0.210948	0.199055	0.268375	0.00224574	0.00224574	-26679.9	0.0	144.214	
889550000	55	-22807.5	3880.95	-26688.5	0.264731	2014.19	1.2665	0.104829	7.68233	10.7992	0.320548	0.211525	0.203941	0.263986	0.00220826	0.00220826	-26688.5	0.0	121.928	
889600000	55	-22777.6	3905.35	-26683	0.255676	2014.2	1.10734	0.107854	13.2456	10.0677	0.32436	0.210772	0.193214	0.271654	0.00340237	0.00340237	-26683	0.0	146.403	
889650000	55	-22820.4	3873.3	-26693.7	0.270706	2014.19	1.36445	0.118699	6.721	10.397	0.320367	0.218024	0.196144	0.265466	0.00286889	0.00286889	-26693.7	0.0	114.293	
889700000	55	-22810.7	3883.28	-26694	0.328065	2014.13	1.42886	0.0922103	4.24205	7.57797	0.319143	0.21876	0.194415	0.267682	0.00199646	0.00199646	-26694	0.0	123.386	
889750000	55	-22829.3	3865.75	-26695.1	0.298621	2014.16	1.50383	0.113793	7.32364	10.2519	0.319649	0.213755	0.198658	0.267938	0.00195903	0.00195903	-26695.1	0.0	106.701	
889800000	55	-22829.3	3869.35	-26698.7	0.323838	2014.13	1.47411	0.0972496	3.69095	11.4264	0.319232	0.217572	0.1971	0.266096	0.00280469	0.00280469	-26698.7	0.0	110.225	
889850000	55	-22793.9	3890.03	-26683.9	0.280431	2014.18	1.18383	0.142076	12.1172	8.76458	0.315507	0.212618	0.199507	0.272368	0.00201906	0.00201906	-26683.9	0.0	131.074	
889900000	55	-22787.3	3896.35	-26683.7	0.276194	2014.18	1.15601	0.103812	8.17354	7.35749	0.324497	0.211319	0.192643	0.271541	0.00262859	0.00262859	-26683.7	0.0	136.654	
889950000	56	-22806.3	3898.27	-26704.6	0.318532	2014.14	1.33913	0.0695659	1.35207	17.3029	0.321324	0.219082	0.194301	0.265293	0.00221042	0.00221042	-26704.6	0.0	139.584	
890000000	56	-22798.9	3900.43	-26699.3	0.332587	2014.13	1.29769	0.07245	2.81705	8.36139	0.320559	0.21408	0.198624	0.266737	0.00238556	0.00238556	-26699.3	0.0	140.42	
890050000	55	-22770.6	3911.11	-26681.7	0.275105	2014.18	1.15216	0.0786019	7.28661	8.55223	0.321231	0.216253	0.195119	0.267396	0.00289402	0.00289402	-26681.7	0.0	151.361	
890100000	55	-22786.6	3897.68	-26684.3	0.266404	2014.19	1.18663	0.0885539	8.16987	6.43526	0.313178	0.214458	0.199715	0.272649	0.00245213	0.00245213	-26684.3	0.0	137.615	
890150000	55	-22765.9	3911.02	-26676.9	0.278982	2014.18	1.07709	0.0697482	6.00371	9.03847	0.320372	0.212785	0.199303	0.26754	0.00286391	0.00286391	-26676.9	0.0	151.207	
890200000	55	-22789.7	3898.91	-26688.6	0.293446	2014.16	1.25585	0.072056	3.13265	6.37505	0.313381	0.215394	0.196924	0.274301	0.0026908	0.0026908	-26688.6	0.0	138.46	
890250000	55	-22796.8	3892.59	-26689.4	0.285806	2014.17	1.26401	0.0892704	3.01824	7.35176	0.319491	0.213581	0.193812	0.273116	0.00170661	0.00170661	-26689.4	0.0	132.575	
890300000	55	-22811.1	3885.16	-26696.3	0.303875	2014.16	1.41412	0.0761284	2.41054	10.4897	0.315044	0.219095	0.191956	0.273905	0.00186394	0.00186394	-26696.3	0.0	125.584	
890350000	55	-22752.8	3925.02	-26677.9	0.275512	2014.18	1.03689	0.0358582	0.262293	5.77201	0.315367	0.210636	0.202126	0.27187	0.00257081	0.00257081	-26677.9	0.0	163.627	
890400000	55	-22780.8	3905.13	-26685.9	0.280664	2014.18	1.21127	0.074306	4.18259	6.33195	0.315033	0.211819	0.19866	0.274488	0.00265398	0.00265398	-26685.9	0.0	144.728	
890450000	55	-22751.8	3930.71	-26682.5	0.282281	2014.18	1.04646	0.0556773	3.96208	3.91573	0.320672	0.214423	0.197951	0.266955	0.00390876	0.00390876	-26682.5	0.0	169.349	
890500000	55	-22751.6	3923.12	-26674.8	0.268023	2014.19	1.00291	0.0648635	3.80626	5.54768	0.321824	0.215734	0.195107	0.267335	0.00295898	0.00295898	-26674.8	0.0	162.376	
890550000	55	-22774.8	3903.21	-26678	0.260229	2014.2	1.05888	0.12032	10.5002	8.81888	0.321083	0.214816	0.192857	0.271244	0.00234157	0.00234157	-26678	0.0	144.047	
890600000	55	-22777.3	3901.7	-26679	0.262437	2014.2	1.08902	0.101695	9.59456	5.91308	0.318744	0.213726	0.197072	0.270458	0.00310615	0.00310615	-26679	0.0	141.693	
890650000	55	-22771.9	3912.44	-26684.3	0.292593	2014.17	1.15124	0.0694629	3.91787	5.4509	0.317226	0.219206	0.196027	0.267541	0.0020281	0.0020281	-26684.3	0.0	151.739	
890700000	55	-22780.7	3901.9	-26682.6	0.264104	2014.19	1.15747	0.0948434	7.60128	8.89046	0.321903	0.213758	0.192739	0.2716	0.00264117	0.00264117	-26682.6	0.0	142.418	
890750000	55	-22787.2	3895.35	-26682.6	0.293481	2014.16	1.15911	0.106653	9.38969	14.4528	0.316	0.215052	0.198478	0.27047	0.00213101	0.00213101	-26682.6	0.0	136.97	
890800000	55	-22783.9	3903.31	-26687.2	0.281761	2014.18	1.21443	0.068815	3.20281	7.16772	0.316972	0.220822	0.194802	0.267405	0.00196043	0.00196043	-26687.2	0.0	142.996	
890850000	55	-22798.3	3890.04	-26688.3	0.2924	2014.17	1.26364	0.095897	7.90105	7.63543	0.315313	0.212315	0.199555	0.272817	0.00181286	0.00181286	-26688.3	0.0	130.314	
890900000	55	-22741.9	3933.59	-26675.5	0.294637	2014.16	1.04591	0.0437304	3.11968	7.75055	0.318328	0.215506	0.197219	0.268947	0.0025524	0.0025524	-26675.5	0.0	172.954	
890950000	55	-22732.1	3940.96	-26673	0.286444	2014.17	0.967517	0.0399374	-0.33945	12.278	0.320532	0.210415	0.199643	0.26941	0.00368968	0.00368968	-26673	0.0	180.978	
891000000	55	-22745.3	3926.5	-26671.8	0.261188	2014.2	0.956946	0.0551506	9.87314	13.361	0.32376	0.21314	0.197418	0.265683	0.00279822	0.00279822	-26671.8	0.0	167.32	
891050000	56	-22781.1	3911	-26692.1	0.273612	2014.19	1.10065	0.0863615	7.47019	8.56769	0.317034	0.209098	0.201954	0.271915	0.00268073	0.00268073	-26692.1	0.0	151.354	
891100000	55	-22775.1	3907.33	-26682.5	0.28816	2014.17	1.18804	0.0625368	4.0604	10.6423	0.31739	0.214517	0.197083	0.27101	0.00256157	0.00256157	-26682.5	0.0	147.643	
891150000	55	-22755.2	3925.69	-26680.9	0.317801	2014.14	1.10072	0.0379508	0.353824	11.2238	0.316676	0.214715	0.193685	0.274923	0.00301364	0.00301364	-26680.9	0.0	165.478	
891200000	55	-22802.1	3889.32	-26691.4	0.305196	2014.15	1.31602	0.0751011	5.79338	8.71491	0.32709	0.21515	0.195541	0.262219	0.00222384	0.00222384	-26691.4	0.0	129.513	
891250000	55	-22769.3	3910.86	-26680.2	0.281161	2014.18	1.13193	0.0850141	7.42601	7.63812	0.316641	0.214531	0.199069	0.269759	0.00228243	0.00228243	-26680.2	0.0	151.002	
891300000	55	-22814.9	3875.86	-26690.8	0.298049	2014.16	1.37649	0.117505	6.34607	10.8054	0.318635	0.214328	0.197101	0.269936	0.00241602	0.00241602	-26690.8	0.0	116.901	
891350000	56	-22797.1	3905.56	-26702.7	0.327674	2014.13	1.2855	0.0550597	-3.63092	7.10663	0.321254	0.215543	0.190564	0.272639	0.00202229	0.00202229	-26702.7	0.0	145.031	
891400000	55	-22740.8	3933.42	-26674.3	0.272191	2014.19	0.97915	0.0477801	4.20166	6.25598	0.322449	0.211693	0.197079	0.268778	0.00372894	0.00372894	-26674.3	0.0	172.558	
891450000	55	-22769.7	3911.38	-26681.1	0.293556	2014.16	1.14621	0.0535348	0.454652	8.66173	0.321944	0.210629	0.199946	0.267481	0.00260471	0.00260471	-26681.1	0.0	151.048	
891500000	55	-22825	3872.09	-26697.1	0.289704	2014.17	1.40779	0.122362	6.75358	8.67152	0.319994	0.221506	0.198884	0.259616	0.00187378	0.00187378	-26697.1	0.0	112.79	
891550000	55	-22825.6	3871.13	-26696.7	0.312713	2014.15	1.5274	0.10189	3.67833	12.4277	0.318559	0.214908	0.200034	0.266499	0.0017616	0.0017616	-26696.7	0.0	112.216	
891600000	55	-22847.6	3860.84	-26708.5	0.339722	2014.12	1.71586	0.0983976	0.814095	5.03247	0.314795	0.218386	0.203643	0.263176	0.00195498	0.00195498	-26708.5	0.0	100.274	
891650000	55	-22835.3	3864.94	-26700.2	0.354186	2014.1	1.53614	0.110026	1.61089	9.63402	0.32217	0.2063	0.202051	0.269478	0.00209808	0.00209808	-26700.2	0.0	105.55	
891700000	55	-22797.8	3888.4	-26686.2	0.273294	2014.19	1.20954	0.0903211	2.56624	14.1912	0.321936	0.216714	0.191785	0.269565	0.00250817	0.00250817	-26686.2	0.0	129.593	
