# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
6408000000	4366	-106006	-34402.2	-71603.4	1.58142	2024.01	100.954	0	6.24524	-0.944828	-1.11862	-0.529168	-0.212508	-0.576496	-0.281666	0.742018	0.917336	0.895482	0.665891	0.269862	-0.85849	0.279496	0.535755	0.226145	0.19897	0.207253	-0.549716	-1.70662	-2.28203	-1.56963	-1.52377	-1.67287	1.833	16.5663	0.320029	0.209022	0.249442	0.221508	0.513134	0.00318685	0.00318685	-71603.4	0.0	-3943.71	
6410000000	4363	-105935	-34410	-71525.4	1.59104	2024	100.571	0	6.24524	-1.15505	-1.16711	-0.56847	-0.218893	-0.605143	-0.0954249	0.611739	0.708157	0.920784	0.689737	0.115828	-0.879004	0.113707	0.541764	0.495819	0.254682	0.16274	-0.386972	-1.02183	-0.810127	-1.61836	-2.18663	-2.82612	1.833	16.9407	0.322646	0.200808	0.246026	0.23052	0.518476	0.00323669	0.00323669	-71525.4	0.0	-3937.95	
6412000000	4362	-106320	-34665.4	-71654.6	1.60214	2023.99	102.384	0	6.24524	-0.938201	-1.00101	-0.567159	-0.252739	-0.423699	-0.0194206	0.585129	0.705763	1.01653	0.734085	0.119432	-0.891235	0.166326	0.644271	0.313525	0.263856	0.100515	-0.384741	-1.91311	-1.5015	-1.62042	-0.836958	-1.00335	1.833	15.5314	0.331849	0.200671	0.24259	0.22489	0.522478	0.00336695	0.00336695	-71654.6	0.0	-4063.78	
6414000000	4362	-105990	-34387.1	-71602.5	1.62155	2023.97	103.517	0	6.24524	-0.935539	-0.951997	-0.749863	-0.35529	-0.54985	-0.224426	0.719774	0.798656	1.04221	0.750481	0.135567	-0.917926	0.40014	0.608759	0.353749	0.372149	0.242297	-0.260046	-1.62036	-1.55302	-1.6899	-1.25818	-1.23087	1.833	17.3191	0.321577	0.209944	0.245933	0.222547	0.514241	0.00317924	0.00317924	-71602.5	0.0	-4130.47	
6416000000	4358	-106079	-34522.3	-71556.8	1.66455	2023.93	103.246	0	6.24524	-1.00743	-0.700785	-0.623985	-0.10152	-0.576274	-0.398679	0.549544	1.01696	0.938363	0.718192	0.141278	-0.641462	0.417401	0.721246	0.487138	0.22448	0.411133	-0.352493	-0.874815	-1.43739	-1.54151	-1.08131	-1.14955	1.833	15.3577	0.318924	0.207623	0.248931	0.224522	0.52574	0.00323173	0.00323173	-71556.8	0.0	-4112.76	
6418000000	4363	-105340	-33876.4	-71463.9	1.67718	2023.92	101.023	0	6.24524	-1.06323	-0.916245	-0.438472	-0.211335	-0.431842	-0.0456484	0.403161	0.918534	0.899342	0.672637	-0.0538625	-0.825291	0.0151889	0.477398	0.369433	0.219565	0.330127	-0.747152	-1.28848	-1.73298	-1.70724	-1.94307	-1.71296	1.833	15.4793	0.328494	0.206734	0.246775	0.217996	0.493546	0.0032936	0.0032936	-71463.9	0.0	-3961.36	
6420000000	4365	-105528	-33965.9	-71562.4	1.66854	2023.92	99.8876	0	6.24524	-1.24103	-1.2245	-0.614195	-0.266764	-0.644388	-0.0714961	0.564697	1.01207	0.817753	0.733314	-0.0213191	-1.02284	-0.00633951	0.454648	0.260326	0.258257	0.174191	-0.532294	-0.633261	-1.30555	-2.16866	-2.00365	-1.69921	1.833	16.7729	0.319303	0.209359	0.245737	0.225601	0.526359	0.00338693	0.00338693	-71562.4	0.0	-3886.75	
6422000000	4361	-105866	-34347	-71518.6	1.66109	2023.93	102.167	0	6.24524	-1.02855	-0.857287	-0.628983	0.124706	-0.527124	-0.102463	0.780454	0.96093	1.00051	0.740805	-0.065554	-0.867488	0.179628	0.597008	0.318693	0.124307	0.0118638	-0.551273	-0.845775	-1.41341	-2.05024	-2.67792	-2.76869	1.833	17.3023	0.329929	0.202925	0.248978	0.218168	0.4956	0.00322906	0.00322906	-71518.6	0.0	-4048.22	
6424000000	4358	-105905	-34378	-71526.7	1.67794	2023.92	100.586	0	6.24524	-1.06857	-0.996043	-0.65884	-0.26694	-0.745079	-0.0626778	0.438757	0.578816	0.841612	0.664473	-0.141729	-0.94622	0.0229241	0.52288	0.348172	0.385597	0.0979301	-0.477044	-0.967432	-1.37592	-1.58674	-1.23625	-1.40565	1.833	17.518	0.328673	0.20228	0.249425	0.219622	0.525721	0.00325451	0.00325451	-71526.7	0.0	-3943.35	
6426000000	4360	-104766	-33385.3	-71380.8	1.57395	2024.02	99.5025	0	6.24524	-1.22708	-0.94015	-0.583104	-0.266527	-0.407279	0.00869937	0.662635	0.952109	0.897821	0.629637	-0.0071139	-1.09781	-0.055414	0.437617	0.505344	0.217932	0.0743676	-0.962388	-1.49584	-1.03544	-1.14856	-0.671091	-0.816624	1.833	15.8511	0.324629	0.204613	0.247899	0.222859	0.488495	0.00339181	0.00339181	-71380.8	0.0	-3881.42	
6428000000	4357	-106598	-34981.1	-71616.7	1.60711	2023.99	101.202	0	6.24524	-0.971387	-0.989469	-0.668475	-0.269719	-0.645164	-0.142643	0.459798	0.850292	0.968302	0.691096	-0.053464	-1.01125	-0.0163151	0.722744	0.496956	0.47384	0.173292	-0.53265	-0.743737	-1.29456	-1.39304	-1.00574	-0.378501	1.833	17.1063	0.326005	0.204927	0.243659	0.22541	0.569384	0.00332184	0.00332184	-71616.7	0.0	-3979.17	
6430000000	4361	-105601	-34053.1	-71547.7	1.59301	2024	100.375	0	6.24524	-1.10742	-1.30331	-0.71051	-0.0470626	-0.478976	-0.0723026	0.610675	0.999872	0.909358	0.577467	-0.0984074	-0.992864	0.156852	0.39244	0.490104	0.388845	0.183551	-0.556982	-0.486465	-1.24181	-1.3023	-1.09584	-1.14493	1.833	17.7765	0.328581	0.206838	0.241917	0.222665	0.504951	0.0032882	0.0032882	-71547.7	0.0	-3934.35	
6432000000	4359	-105155	-33704.4	-71451	1.61237	2023.98	99.0254	0	6.24524	-1.19898	-1.14853	-0.710234	-0.371217	-0.760511	-0.151245	0.50901	0.738232	0.949924	0.637699	-0.199126	-0.926019	-0.0619578	0.66857	0.445488	0.222158	0.0552826	-0.317433	-1.74269	-1.194	-1.61561	-1.66073	-2.04389	1.833	15.8943	0.329862	0.204141	0.241829	0.224168	0.508509	0.00344119	0.00344119	-71451	0.0	-3845.86	
6434000000	4358	-104862	-33521.4	-71340.9	1.67099	2023.92	98.1341	0	6.24524	-1.04568	-0.931539	-0.63559	-0.335309	-0.764121	-0.280199	0.607651	0.697068	0.945311	0.487504	-0.186223	-0.86361	0.236714	0.4467	0.41665	0.221598	0.0543985	-0.753777	-1.71422	-1.92495	-2.69149	-2.31345	-2.67355	1.833	16.5606	0.331371	0.195921	0.243365	0.229344	0.49432	0.00344453	0.00344453	-71340.9	0.0	-3784.54	
6436000000	4358	-105295	-33862.2	-71432.6	1.62232	2023.97	99.1131	0	6.24524	-0.931672	-0.796459	-0.455261	-0.33015	-0.680051	-0.480562	0.484481	1.00567	0.908328	0.547575	-0.0532217	-1.06077	-0.128832	0.41141	0.378002	0.398629	0.00661812	-0.755522	-1.18579	-2.16064	-1.90753	-2.18967	-3.046	1.833	16.3391	0.323647	0.203107	0.242233	0.231014	0.489776	0.00338979	0.00338979	-71432.6	0.0	-3866.43	
6438000000	4360	-104878	-33467.6	-71410.3	1.66724	2023.93	99.1401	0	6.24524	-0.938182	-1.00646	-0.597948	-0.0929145	-0.624129	-0.416123	0.672199	1.06863	0.896627	0.610258	-0.15098	-0.930174	0.122518	0.551332	0.372055	0.328487	0.0794011	-0.715168	-1.36998	-1.51044	-1.93211	-2.25332	-2.74503	1.833	17.3046	0.329177	0.200601	0.25253	0.217692	0.481491	0.00327182	0.00327182	-71410.3	0.0	-3856.58	
6440000000	4357	-104972	-33693.1	-71278.7	1.54636	2024.05	99.3715	0	6.24524	-1.10763	-0.703039	-0.505961	-0.0937879	-0.510666	-0.156907	0.560231	1.07343	0.927164	0.596224	-0.0988529	-0.948026	0.0649826	0.440729	0.507121	0.180306	0.1263	-0.738042	-1.86965	-1.89692	-2.22804	-2.46398	-2.6505	1.833	15.5788	0.319628	0.207685	0.246496	0.226192	0.495671	0.0033417	0.0033417	-71278.7	0.0	-3897.1	
6442000000	4358	-105154	-33712.3	-71442	1.55704	2024.04	99.8292	0	6.24524	-0.988752	-1.13993	-0.378389	-0.306236	-0.515921	-0.18066	0.544374	0.709732	0.952014	0.716721	0.0783968	-0.874726	0.215335	0.726419	0.41682	0.363641	0.0816455	-0.782748	-1.51503	-1.98069	-2.38347	-2.86257	-3.21701	1.833	15.8814	0.331204	0.206705	0.241306	0.220785	0.496431	0.00331997	0.00331997	-71442	0.0	-3931.93	
6444000000	4360	-106549	-34962.9	-71585.9	1.58281	2024.01	100.906	0	6.24524	-1.14765	-0.982484	-0.414504	-0.0761747	-0.61206	0.00850281	0.655096	0.700487	0.820625	0.719516	0.0953942	-0.692332	0.254511	0.614803	0.48265	0.432658	0.0108247	-0.930646	-1.19386	-1.787	-1.39047	-1.42472	-1.2594	1.833	17.6045	0.325059	0.205016	0.242141	0.227784	0.564138	0.00321091	0.00321091	-71585.9	0.0	-3977.96	
6446000000	4359	-106574	-34910.2	-71663.3	1.61716	2023.98	102.553	0	6.24524	-1.16163	-0.96353	-0.168708	-0.0756472	-0.756196	-0.0564086	0.86582	0.715919	1.01808	0.684856	0.093275	-0.856457	0.10319	0.441999	0.492901	0.320605	0.0400838	-0.47653	-1.51384	-1.88473	-2.0226	-1.64221	-1.40622	1.833	17.2796	0.324181	0.207391	0.244867	0.223561	0.559183	0.00323408	0.00323408	-71663.3	0.0	-4083.54	
6448000000	4363	-106286	-34703.4	-71582.9	1.58911	2024	100.715	0	6.24524	-0.969272	-0.969315	-0.427169	-0.287029	-0.551605	0.0129502	0.819112	0.748128	1.00425	0.647958	0.102728	-0.783054	0.387727	0.488212	0.481841	0.304086	-0.00501117	-0.491062	-1.66369	-1.5628	-1.76719	-2.03816	-2.28419	1.833	17.6147	0.326904	0.206715	0.2415	0.224882	0.525131	0.0032878	0.0032878	-71582.9	0.0	-3975.36	
6450000000	4367	-104747	-33187.8	-71559.7	1.61404	2023.98	100.31	0	6.24524	-0.92324	-0.943004	-0.662668	-0.29782	-0.6519	0.156532	0.550066	0.691527	0.965458	0.706505	0.0406591	-0.927602	0.00188613	0.520082	0.613522	0.150289	0.199148	-0.630936	-1.16272	-1.41138	-1.60336	-1.8845	-0.991296	1.833	17.3543	0.331692	0.204092	0.238611	0.225605	0.478676	0.00349005	0.00349005	-71559.7	0.0	-3953.48	
6452000000	4367	-105463	-33895.4	-71567.5	1.58115	2024.01	101.21	0	6.24524	-1.09376	-1.04171	-0.42648	-0.236208	-0.542393	-0.137234	0.665204	0.88666	0.882671	0.72568	0.0435947	-0.822132	0.097131	0.477834	0.4619	0.369297	0.227714	-0.803266	-1.57071	-1.36896	-1.31906	-1.28204	-0.980786	1.833	16.1976	0.331443	0.20159	0.240593	0.226374	0.484706	0.00329251	0.00329251	-71567.5	0.0	-3998.86	
6454000000	4369	-105591	-33947.4	-71643.2	1.6058	2023.99	101.291	0	6.24524	-1.09472	-1.0997	-0.626203	-0.182733	-0.595702	0.155924	0.589236	0.740654	0.974645	0.611503	-0.165739	-1.00265	0.0709098	0.586177	0.361552	0.303929	0.107436	-0.615454	-1.90444	-1.7523	-1.48756	-1.63641	-2.03343	1.833	15.3062	0.328871	0.205082	0.243588	0.22246	0.520197	0.00332499	0.00332499	-71643.2	0.0	-3998.13	
6456000000	4366	-104841	-33384.4	-71456.6	1.59137	2024	100.065	0	6.24524	-1.10475	-1.0386	-0.580121	-0.299263	-0.511751	-0.163871	0.6888	0.871904	0.890703	0.604961	0.0639979	-0.927978	0.113934	0.343289	0.378671	0.2441	0.244675	-0.585647	-1.60534	-1.82121	-1.92261	-1.58261	-1.42371	1.833	16.8713	0.329416	0.207147	0.242034	0.221404	0.484398	0.00336662	0.00336662	-71456.6	0.0	-3899.55	
6458000000	4366	-104872	-33398.9	-71472.7	1.60091	2023.99	99.7252	0	6.24524	-1.11799	-1.06436	-0.541116	-0.224341	-0.565035	0.0101867	0.722922	0.764367	0.94771	0.627044	-0.12162	-1.06798	0.237294	0.32782	0.437933	0.313105	0.127439	-0.679329	-0.939262	-1.55285	-1.68323	-1.80329	-1.45169	1.833	15.3667	0.326592	0.203704	0.247502	0.222203	0.490897	0.00334852	0.00334852	-71472.7	0.0	-3883.32	
6460000000	4361	-105616	-34138.8	-71477.1	1.59298	2024	101.333	0	6.24524	-1.07981	-1.33732	-0.457614	-0.0676201	-0.478537	0.0674105	0.544344	0.926297	0.969925	0.652584	0.093919	-1.07085	0.243014	0.517277	0.313328	0.380283	0.192471	-0.591163	-1.48424	-1.33413	-1.06854	-0.946262	-0.548414	1.833	17.9063	0.327794	0.204836	0.245352	0.222019	0.506554	0.00333482	0.00333482	-71477.1	0.0	-3986.45	
6462000000	4366	-106243	-34518.5	-71724.7	1.59354	2024	102.314	0	6.24524	-1.16166	-1.01335	-0.427355	-0.0526402	-0.606067	0.137456	0.699014	0.683721	0.881094	0.794428	-0.100846	-1.19815	-0.00128116	0.565779	0.412889	0.284222	0.157641	-0.481035	-1.46138	-1.44706	-0.902118	-1.23389	-1.3299	1.833	16.609	0.323878	0.204757	0.243113	0.228252	0.535926	0.00323029	0.00323029	-71724.7	0.0	-4048.65	
6464000000	4367	-105683	-33998.2	-71685.3	1.5719	2024.02	101.497	0	6.24524	-1.03202	-1.00412	-0.454791	0.00527399	-0.612776	-0.335005	0.498485	0.815998	0.986802	0.679385	-0.0684005	-0.88843	0.0980586	0.583046	0.481178	0.00549265	0.167839	-0.0490587	-1.10435	-0.845207	-0.734986	-1.04763	-0.577692	1.833	15.1219	0.328054	0.201626	0.250144	0.220176	0.516681	0.00336207	0.00336207	-71685.3	0.0	-4020.92	
6466000000	4365	-105525	-33902.6	-71622.7	1.57415	2024.02	101.789	0	6.24524	-1.20854	-0.899553	-0.52553	-0.042985	-0.656098	-0.36186	0.795522	0.54009	0.962802	0.762863	0.0404719	-0.918224	-0.0994201	0.540956	0.505075	0.24391	0.069341	-0.00935731	-0.968908	-1.06201	-0.905347	-1.05619	-1.29458	1.833	17.1976	0.325896	0.207	0.248744	0.21836	0.501977	0.00334217	0.00334217	-71622.7	0.0	-4008.51	
6468000000	4364	-105827	-34248	-71578.6	1.58384	2024.01	100.65	0	6.24524	-1.03265	-1.02284	-0.458191	-0.120395	-0.48337	-0.0724392	0.708757	0.54142	1.05538	0.650297	0.0444746	-0.845024	0.440988	0.594491	0.24386	0.136198	0.00180214	-0.732505	-1.87343	-1.389	-1.82493	-1.0825	-1.04106	1.833	16.8901	0.330716	0.19765	0.24633	0.225304	0.527375	0.00332117	0.00332117	-71578.6	0.0	-3984.02	
6470000000	4356	-106498	-34934.8	-71562.8	1.5804	2024.01	101.058	0	6.24524	-1.21497	-1.13701	-0.725667	-0.265423	-0.572364	0.0178123	0.795943	0.873313	0.973899	0.787982	0.067875	-0.866022	-0.131279	0.609894	0.419098	0.265828	0.0884548	-0.495519	-1.26358	-0.42131	-0.112785	-0.00191184	0.062788	1.833	16.8397	0.325104	0.204983	0.245737	0.224175	0.517955	0.00314768	0.00314768	-71562.8	0.0	-3978.93	
6472000000	4359	-106626	-34863.5	-71763	1.64151	2023.95	104.271	0	6.24524	-1.07533	-0.853069	-0.560138	-0.145915	-0.441136	-0.171275	0.675074	0.77616	1.11308	0.735624	0.0160093	-0.996505	-0.0129333	0.620504	0.518661	0.326859	0.0441435	-0.782297	-1.34755	-0.855377	-0.826986	-0.859136	-0.935971	1.833	15.4583	0.3219	0.20362	0.249461	0.225019	0.548735	0.00323209	0.00323209	-71763	0.0	-4171.58	
6474000000	4355	-105062	-33678.7	-71383.1	1.67232	2023.92	101.283	0	6.24524	-0.866122	-0.990838	-0.458654	-0.422724	-0.210221	-0.442635	0.345849	1.04244	0.989528	0.507045	0.124889	-1.19689	-0.0226776	0.526306	0.388864	0.378311	0.22186	-0.597675	-0.969844	-1.11866	-1.34757	-1.58351	-2.20137	1.833	16.8857	0.329161	0.205434	0.241576	0.223829	0.494304	0.00330701	0.00330701	-71383.1	0.0	-4000.92	
6476000000	4356	-104756	-33380.9	-71374.7	1.6021	2023.99	101.596	0	6.24524	-0.913809	-0.858917	-0.332833	-0.420367	-0.648413	-0.0988595	0.482698	0.76923	0.943445	0.679921	0.196725	-1.22032	0.0712103	0.519199	0.604214	0.31159	0.189779	-0.784533	-1.36136	-1.87918	-1.21867	-0.541033	-0.874726	1.833	17.5681	0.325637	0.201807	0.253512	0.219044	0.46784	0.00335758	0.00335758	-71374.7	0.0	-3996.27	
6478000000	4358	-105054	-33611.7	-71442.4	1.62562	2023.97	100.607	0	6.24524	-0.947722	-1.21848	-0.585443	-0.280063	-0.607846	-0.258957	0.440112	0.86873	0.913968	0.728895	-0.0568485	-1.03551	0.18771	0.529142	0.450165	0.232427	0.285009	-0.358497	-1.04691	-1.02883	-0.55402	-1.04213	-1.21696	1.833	15.8905	0.327472	0.208926	0.241243	0.22236	0.490274	0.00332443	0.00332443	-71442.4	0.0	-3927.06	
6480000000	4354	-106137	-34585.7	-71550.8	1.59101	2024	100.536	0	6.24524	-1.14026	-1.01756	-0.488129	-0.346819	-0.603362	-0.162255	0.650359	0.976136	0.972877	0.72538	-0.0339958	-0.964878	0.161151	0.593952	0.429447	0.297573	0.14619	-0.539959	-1.20627	-0.969627	-0.75337	-0.257786	0.0226788	1.833	16.8002	0.328617	0.198718	0.247221	0.225443	0.533612	0.00336685	0.00336685	-71550.8	0.0	-3947.48	
6482000000	4357	-105264	-33699.4	-71564.9	1.62649	2023.97	100.685	0	6.24524	-1.07695	-1.2262	-0.509571	0.0680969	-0.492631	-0.174347	0.545829	0.853787	0.857019	0.613816	0.0691917	-0.87833	0.099095	0.584822	0.439462	0.326587	0.139463	-0.523497	-1.84059	-1.63897	-0.612558	-1.14596	-0.447925	1.833	17.2169	0.329369	0.207821	0.24491	0.2179	0.496663	0.00332877	0.00332877	-71564.9	0.0	-3969.83	
6484000000	4358	-105311	-33915.8	-71395.2	1.57278	2024.02	99.7782	0	6.24524	-1.17841	-1.20601	-0.591376	-0.306357	-0.660092	0.00292709	0.682584	0.779224	0.882856	0.660195	0.0901199	-0.9592	0.116382	0.425477	0.370409	0.166492	0.0420462	-0.269721	-0.931663	-0.777479	-0.959165	-1.25768	-0.766116	1.833	15.814	0.325582	0.202293	0.245746	0.226379	0.482391	0.00324279	0.00324279	-71395.2	0.0	-3877.42	
6486000000	4354	-105195	-33785.1	-71410.3	1.59472	2024	101.739	0	6.24524	-1.02161	-0.951893	-0.7211	-0.0854231	-0.575084	-0.0492851	0.593078	0.794048	0.957591	0.732958	0.0610651	-0.936886	0.167129	0.54332	0.408758	0.331236	0.115012	-0.714428	-1.76322	-2.06096	-2.30233	-2.31259	-1.8573	1.833	16.5706	0.322629	0.205751	0.244127	0.227493	0.487794	0.00333881	0.00333881	-71410.3	0.0	-3992.11	
6488000000	4356	-106162	-34661.9	-71500.1	1.61291	2023.98	99.6504	0	6.24524	-0.95621	-1.23379	-0.557928	-0.352925	-0.681438	-0.0741753	0.331996	0.844737	1.0118	0.717805	0.0175895	-1.20457	-0.130668	0.578273	0.49464	0.294947	-0.00157664	-0.500848	-1.84507	-2.13612	-2.50883	-2.40379	-1.91308	1.833	18.0916	0.323861	0.208126	0.245354	0.222659	0.537559	0.0033171	0.0033171	-71500.1	0.0	-3871.67	
6490000000	4360	-105265	-33817.1	-71447.5	1.60095	2023.99	99.9129	0	6.24524	-1.201	-1.07496	-0.462306	-0.209996	-0.66149	-0.280819	0.687731	0.921177	0.972513	0.70357	-0.0554718	-1.19466	-0.0303001	0.433033	0.537985	0.155133	0.133387	-0.593789	-1.82721	-1.78029	-1.37835	-1.53659	-1.25514	1.833	15.6772	0.326893	0.203624	0.241627	0.227856	0.495841	0.00341265	0.00341265	-71447.5	0.0	-3881.21	
6492000000	4359	-106160	-34637.8	-71521.9	1.6158	2023.98	100.787	0	6.24524	-0.845474	-1.05948	-0.378219	-0.144692	-0.49639	-0.147017	0.485843	0.547161	0.944663	0.672689	0.120502	-1.20431	0.135467	0.499858	0.352909	-0.0405496	0.0650376	-0.651977	-1.59516	-1.71349	-2.16444	-2.58304	-2.42844	1.833	16.5629	0.326343	0.202837	0.244405	0.226415	0.530598	0.00321847	0.00321847	-71521.9	0.0	-3972.26	
6494000000	4359	-106566	-34912.4	-71653.6	1.63106	2023.96	101.143	0	6.24524	-0.952816	-1.10377	-0.357115	-0.206878	-0.592169	0.0226997	0.656949	0.704316	0.929163	0.697428	0.261202	-1.17477	0.168066	0.370442	0.312031	0.201698	0.195963	-0.625021	-1.86232	-2.12172	-1.76413	-2.53269	-2.75866	1.833	17.0224	0.325918	0.200494	0.248283	0.225305	0.547105	0.00324607	0.00324607	-71653.6	0.0	-3965.62	
6496000000	4358	-104244	-32820.3	-71423.3	1.60074	2023.99	101.916	0	6.24524	-1.30063	-1.20766	-0.429307	-0.0794157	-0.597973	-0.145742	0.815925	0.740802	1.00302	0.673318	0.236892	-1.25834	0.119749	0.519391	0.337842	0.402437	0.324551	-0.639457	-1.83612	-2.25208	-2.07	-1.35481	-1.02982	1.833	16.7206	0.328523	0.202309	0.248123	0.221045	0.458509	0.00340437	0.00340437	-71423.3	0.0	-3979.08	
6498000000	4358	-105359	-33914.2	-71445.1	1.56276	2024.03	100.917	0	6.24524	-1.22302	-1.295	-0.350297	-0.289713	-0.593311	0.154854	0.507586	0.697782	0.781207	0.627314	0.20871	-1.17752	0.0345795	0.358052	0.486974	0.391244	0.0594248	-0.72849	-1.22772	-1.03205	-0.93549	-1.44385	-1.39371	1.833	16.8696	0.324759	0.206022	0.249478	0.21974	0.500361	0.00328108	0.00328108	-71445.1	0.0	-3917.94	
6500000000	4356	-105798	-34394.3	-71404	1.63651	2023.96	97.9011	0	6.24524	-1.33384	-1.18573	-0.628204	-0.383274	-0.830848	-0.158572	0.593101	0.72324	0.881022	0.617114	0.305573	-1.06968	0.213047	0.535519	0.351014	0.188599	0.0969089	-0.76127	-1.5796	-1.92165	-1.61437	-1.25009	-1.55191	1.833	16.5198	0.320716	0.212428	0.245444	0.221412	0.535233	0.00339123	0.00339123	-71404	0.0	-3754.66	
6502000000	4360	-106583	-34914.5	-71668.5	1.6423	2023.95	100.652	0	6.24524	-1.25725	-0.925969	-0.439887	-0.268277	-0.761899	-0.23818	0.498769	0.823782	0.915338	0.677494	0.0662037	-0.882339	0.035876	0.454166	0.435843	0.212634	0.0321196	-0.535378	-1.5543	-1.70159	-1.86688	-1.84824	-1.98203	1.833	15.9072	0.330032	0.203669	0.245465	0.220835	0.550171	0.00329449	0.00329449	-71668.5	0.0	-3905.27	
6504000000	4366	-105660	-34035.3	-71624.4	1.58024	2024.01	100.417	0	6.24524	-1.02771	-1.12369	-0.572179	-0.209544	-0.485468	-0.000795805	0.627755	0.834104	0.898513	0.763281	0.0508485	-0.887891	-0.00686733	0.673071	0.377506	0.254845	0.0660397	-0.48729	-1.39392	-1.79873	-2.24917	-1.77671	-1.84881	1.833	17.7951	0.33045	0.202688	0.242883	0.22398	0.509272	0.00330167	0.00330167	-71624.4	0.0	-3940.47	
6506000000	4359	-106530	-34856.4	-71673.2	1.61808	2023.98	101.293	0	6.24524	-1.17021	-0.892745	-0.519599	-0.17216	-0.685321	-0.0444807	0.567045	0.867463	0.930391	0.716612	0.0659904	-0.816274	0.275609	0.57923	0.386733	0.272788	0.173417	-0.333335	-1.18488	-0.730124	-1.0049	-1.06988	-1.60883	1.833	16.6038	0.330969	0.204674	0.246946	0.217411	0.563749	0.00333752	0.00333752	-71673.2	0.0	-3968.72	
6508000000	4358	-105472	-34075.4	-71397.1	1.60453	2023.99	99.7439	0	6.24524	-1.08889	-1.21811	-0.699035	-0.22559	-0.472046	-0.0987443	0.519953	0.821931	0.911105	0.651725	0.0686336	-0.913166	0.152984	0.498044	0.503759	0.141075	0.0399482	-0.39727	-1.74942	-2.06561	-2.47464	-2.57951	-3.03217	1.833	15.7203	0.329742	0.206204	0.242869	0.221185	0.518647	0.00331541	0.00331541	-71397.1	0.0	-3881.33	
6510000000	4360	-105048	-33626.6	-71421.7	1.6255	2023.97	100.357	0	6.24524	-1.1076	-1.22915	-0.544067	-0.306913	-0.8826	-0.38802	0.707342	0.773143	0.845545	0.575738	0.00676323	-1.01339	-0.0759502	0.52241	0.486559	0.298077	0.031155	-0.389227	-0.913417	-0.209802	-0.280965	-0.858895	-1.07558	1.833	16.2064	0.328065	0.200433	0.248777	0.222725	0.4822	0.00330315	0.00330315	-71421.7	0.0	-3931.79	
6512000000	4362	-106214	-34699.3	-71514.8	1.61695	2023.98	100.03	0	6.24524	-1.04653	-1.20616	-0.478334	-0.207568	-0.38564	0.0177394	0.389671	0.97908	0.916813	0.690623	-0.0137772	-0.937512	0.0537524	0.577373	0.510529	0.048402	0.12258	-0.370067	-0.730621	-0.448837	-0.0612752	0.36671	0.835829	1.833	16.4688	0.32744	0.203989	0.243168	0.225403	0.542313	0.00326888	0.00326888	-71514.8	0.0	-3915.88	
6514000000	4362	-105067	-33562.5	-71504.9	1.60695	2023.99	99.9502	0	6.24524	-0.970528	-1.14351	-0.497964	-0.196079	-0.653938	-0.0211918	0.349292	0.985232	0.861302	0.647991	-0.0145338	-1.1013	0.0247672	0.524244	0.524499	0.0514471	0.119785	-0.560361	-1.81426	-2.20799	-2.48825	-3.35711	-3.24375	1.833	16.7627	0.322938	0.21049	0.246647	0.219925	0.48798	0.00325066	0.00325066	-71504.9	0.0	-3925.11	
