# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/ebola_dudas_alpha_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
2578000000	2794	-88571.6	-25103.6	-63468	1.83724	2013.97	131.031	0	12.4882	-0.920018	-0.724773	-0.291766	-0.082841	0.0467015	0.253542	0.639962	1.2089	1.27898	1.70046	2.08842	2.40642	2.62531	2.3827	1.38106	1.03008	0.0742232	-0.879114	-1.15404	-0.856151	-1.09357	-1.94214	-1.7266	-1.87093	-1.97238	2	9.99512	0.314613	0.216846	0.20425	0.26429	0.41353	0.00117877	0.00117877	-63468	0.0	-3778.54	
2580000000	2792	-88246.1	-24768.6	-63477.6	1.92894	2013.88	135.803	0	12.4882	-0.493783	-0.504473	0.0234825	0.484502	0.182025	0.268364	0.426195	1.14509	1.42073	1.68402	2.3194	2.37792	2.77966	2.59179	1.50546	1.15532	0.0124162	-0.776747	-0.71125	-0.940367	-0.797374	-0.964632	-1.2017	-1.02294	-1.362	2	10.2798	0.316626	0.214624	0.204456	0.264294	0.410596	0.00114406	0.00114406	-63477.6	0.0	-3852.44	
2582000000	2796	-85952.8	-22468.2	-63484.7	1.86297	2013.95	138.148	0	12.4882	-0.3116	-0.327871	-0.308271	-0.0626497	0.0168795	0.412066	0.903735	1.36858	1.45364	1.78144	2.33119	2.59133	2.78778	2.77695	1.4601	1.24324	0.0367145	-0.563038	-0.430221	-0.877979	-1.05529	-1.10849	-1.36683	-0.916166	-1.20365	2	9.90161	0.3085	0.220726	0.204741	0.266033	0.361216	0.0010973	0.0010973	-63484.7	0.0	-3927	
2584000000	2793	-87196.3	-23716.3	-63480	1.90899	2013.9	138.298	0	12.4882	-0.515244	-0.18043	-0.0932632	-0.120741	0.281834	0.361967	1.04825	1.76965	1.28276	1.63904	2.32942	2.41903	2.87781	2.65938	1.437	1.17498	-0.00563268	-0.976866	-0.913632	-0.826345	-0.939513	-1.09618	-1.68296	-1.57753	-2.124	2	11.2262	0.311405	0.217789	0.200505	0.270301	0.390431	0.00110945	0.00110945	-63480	0.0	-3925.15	
2586000000	2794	-87934.6	-24618.1	-63316.5	1.82884	2013.98	132.237	0	12.4882	-0.625823	-0.3873	-0.278212	-0.139079	0.210444	0.455131	0.438203	1.18759	1.26406	1.72587	2.48163	2.48073	2.67909	2.33994	1.38684	1.03174	0.171338	-0.934445	-0.759161	-0.715736	-0.599296	-0.919112	-1.03712	-1.16027	-1.18303	2	10.3529	0.314498	0.219657	0.203342	0.262503	0.400544	0.00115229	0.00115229	-63316.5	0.0	-3802.69	
2588000000	2791	-87727.1	-24394.6	-63332.4	1.84242	2013.97	132.525	0	12.4882	-1.35091	-0.921173	-0.54358	-0.316039	0.2557	0.714105	0.991834	1.3719	1.23726	1.59249	2.38212	2.41189	2.53894	2.31039	1.54245	1.06034	0.138992	-0.778248	-0.721517	-0.800324	-0.986034	-0.883457	-0.768276	-0.565465	-0.0283329	2	10.0897	0.314054	0.22124	0.201969	0.262737	0.399189	0.00111968	0.00111968	-63332.4	0.0	-3825.94	
2590000000	2793	-86537.9	-23197.7	-63340.1	1.7959	2014.01	130.081	0	12.4882	-0.992096	-0.743321	-0.194684	0.108675	0.0154215	0.108395	0.585023	1.33134	1.0926	1.33301	2.0719	2.44423	2.62769	2.51719	1.54695	1.0005	-0.0921435	-0.710628	-0.871395	-1.33494	-1.62012	-1.62214	-1.55334	-1.59084	-1.71809	2	9.86658	0.306876	0.223257	0.201946	0.267921	0.387348	0.00113324	0.00113324	-63340.1	0.0	-3747.3	
2592000000	2793	-90229.5	-26572.8	-63656.7	1.72428	2014.08	136.331	0	12.4882	-0.642734	-0.38762	-0.354264	-0.0791873	0.110862	0.358817	0.813143	1.24065	1.25851	1.64837	2.29224	2.63714	2.7629	2.48048	1.68276	1.2262	0.315061	-0.783112	-0.907598	-1.24039	-1.22603	-1.0199	-0.932325	-0.46188	-0.422069	2	9.21414	0.314495	0.219196	0.196625	0.269684	0.449916	0.00110244	0.00110244	-63656.7	0.0	-3897	
2594000000	2794	-89098.1	-25588.4	-63509.7	1.70941	2014.1	133.817	0	12.4882	-0.708047	-0.608301	-0.334387	-0.14919	0.195902	0.628231	0.97651	1.12783	1.27958	1.69165	2.22598	2.4192	2.90926	2.3505	1.59159	1.41328	0.207144	-0.646267	-0.964943	-1.33031	-0.934036	-1.46136	-1.75785	-1.19872	-1.11455	2	10.1282	0.316094	0.215777	0.20172	0.266409	0.417964	0.00113336	0.00113336	-63509.7	0.0	-3875.54	
2596000000	2791	-89253.4	-25787.1	-63466.3	1.75823	2014.05	135.122	0	12.4882	-0.200134	-0.141981	-0.121249	0.177512	0.279638	0.398875	0.957264	1.4863	1.47602	1.59208	2.41953	2.50837	2.85116	2.32494	1.51698	1.15905	0.360529	-0.976771	-0.813466	-0.843447	-1.27471	-0.928421	-0.453204	-1.06558	-1.12353	2	9.89693	0.316194	0.218198	0.199331	0.266277	0.439508	0.00113457	0.00113457	-63466.3	0.0	-3887.59	
2598000000	2791	-88565.2	-25167.6	-63397.6	1.75438	2014.05	133.469	0	12.4882	-0.473161	-0.711016	-0.538306	-0.282633	0.0930951	0.363666	0.514475	1.41031	1.10125	1.46683	2.24048	2.58563	2.79303	2.32718	1.38049	1.09856	0.353943	-0.885877	-0.844802	-1.1931	-1.57715	-1.61934	-1.27845	-0.949724	-0.700341	2	10.8328	0.31296	0.217571	0.200271	0.269199	0.421395	0.00113347	0.00113347	-63397.6	0.0	-3819.4	
2600000000	2791	-89080.6	-25607.5	-63473.2	1.78181	2014.03	132.673	0	12.4882	-0.658817	-0.632554	0.0280023	0.0146218	0.309361	0.0761511	0.636356	1.1283	1.05992	1.6275	2.21178	2.44108	2.75421	2.38595	1.52027	1.00374	0.291022	-1.12938	-0.733498	-0.930292	-1.27605	-1.57703	-1.74153	-1.99744	-1.78117	2	10.4768	0.319993	0.21572	0.201812	0.262475	0.426191	0.00113112	0.00113112	-63473.2	0.0	-3819.77	
2602000000	2792	-87950.4	-24554.1	-63396.3	1.80988	2014	133.849	0	12.4882	-0.143345	-0.443064	-0.236843	-0.271563	-0.0309298	0.302352	0.787113	1.47198	1.30417	1.86328	2.35363	2.53652	2.71618	2.41006	1.67789	0.906904	0.042181	-0.942653	-1.10833	-0.794807	-1.63262	-1.72221	-1.78658	-2.22617	-1.88576	2	10.9553	0.313251	0.222769	0.20154	0.262441	0.406854	0.00110976	0.00110976	-63396.3	0.0	-3853.27	
2604000000	2790	-90118.1	-26465.4	-63652.7	1.81093	2014	138.76	0	12.4882	-1.18224	-0.968235	-0.22991	0.120122	0.180876	0.267267	0.800142	1.34722	1.62857	1.66873	2.47782	2.63106	3.01757	2.65658	1.40955	1.09044	0.249884	-1.03972	-0.939348	-0.873633	-1.37566	-1.98051	-1.86808	-2.27828	-2.33204	2	11.0627	0.310156	0.225334	0.197168	0.267342	0.44691	0.00109093	0.00109093	-63652.7	0.0	-3924.15	
2606000000	2790	-89390.9	-25882	-63508.8	1.82006	2013.99	137.186	0	12.4882	-0.417112	-0.114522	-0.123184	0.112311	0.0638955	0.354407	0.875595	1.19418	1.4221	1.58835	2.18675	2.39922	2.9458	2.43959	1.61602	1.54609	0.24036	-0.911942	-0.999482	-1.74587	-1.64886	-1.56834	-1.67002	-1.31379	-1.41508	2	10.7339	0.311627	0.223104	0.199717	0.265553	0.426926	0.00107662	0.00107662	-63508.8	0.0	-3910.39	
2608000000	2794	-89668.5	-26072.3	-63596.3	1.78072	2014.03	135.98	0	12.4882	0.193382	0.0418823	0.0790293	0.0886408	0.199837	0.381905	0.712862	1.41033	1.35901	1.70126	2.08172	2.66409	2.80104	2.61147	1.62765	1.29664	0.220324	-1.04782	-0.840083	-0.752433	-0.645121	-0.976997	-1.58949	-1.91475	-1.965	2	10.2211	0.313406	0.222121	0.200055	0.264418	0.434143	0.00111905	0.00111905	-63596.3	0.0	-3905.36	
2610000000	2792	-84556.8	-21187.6	-63369.3	1.81459	2013.99	137.57	0	12.4882	-0.844599	-0.659952	-0.12069	-0.213991	0.169237	0.261944	0.761621	1.17525	1.39154	1.80985	2.25488	2.62411	2.56162	2.61021	1.50752	1.22479	0.506248	-1.04526	-0.845479	-0.562983	-0.915503	-0.955501	-1.02468	-0.736909	-0.389451	2	10.7835	0.307119	0.230187	0.199616	0.263079	0.360397	0.00116181	0.00116181	-63369.3	0.0	-3917.82	
2612000000	2795	-87017	-23474.6	-63542.4	1.82146	2013.99	136.74	0	12.4882	-0.359866	-0.0513817	0.0604527	0.377975	0.313653	0.460079	1.01457	1.39714	1.15813	1.39347	2.2152	2.49386	2.65616	2.54386	1.67969	1.32683	0.277405	-0.93953	-0.542809	-0.285243	-0.606981	-1.2577	-1.40376	-1.49164	-1.38581	2	10.4428	0.307494	0.221511	0.200049	0.270946	0.386531	0.00110168	0.00110168	-63542.4	0.0	-3929.51	
2614000000	2792	-88691.8	-25231.1	-63460.7	1.7323	2014.08	136.502	0	12.4882	-1.04826	-0.954664	-0.500065	-0.122705	0.20082	0.461224	0.58963	1.17116	1.25166	1.63434	2.31586	2.54823	2.63643	2.64745	1.54345	1.263	0.523146	-0.878793	-0.948052	-0.855989	-1.1909	-1.11901	-1.06452	-0.884439	-0.833988	2	10.1923	0.316543	0.220919	0.200897	0.261642	0.419278	0.00112702	0.00112702	-63460.7	0.0	-3902.99	
2616000000	2791	-87646.1	-24116.6	-63529.5	1.8364	2013.97	140.177	0	12.4882	-0.21072	-0.235781	-0.0618225	-0.0455494	0.393614	0.281019	0.327057	1.23843	1.30067	1.50106	2.36246	2.45456	2.64536	2.86004	1.61549	1.33601	0.421855	-0.658753	-0.667429	-0.495197	-0.907157	-1.21333	-1.64081	-1.12826	-0.820226	2	10.454	0.317766	0.218326	0.195933	0.267976	0.393557	0.00108051	0.00108051	-63529.5	0.0	-3983.44	
2618000000	2794	-91207.1	-27514.6	-63692.5	1.81781	2013.99	137.722	0	12.4882	-0.5732	-0.424539	-0.471004	-0.143497	-0.0279124	0.142315	0.792752	1.20718	1.4706	1.64726	2.12777	2.62016	2.51167	2.6043	1.60005	1.21599	0.293333	-0.514856	-0.502008	-0.462661	-0.62144	-0.994814	-1.2154	-1.01088	-0.845126	2	9.32433	0.311379	0.221668	0.201105	0.265848	0.466723	0.00102882	0.00102882	-63692.5	0.0	-3928.52	
2620000000	2790	-88475.5	-25097.3	-63378.3	1.74311	2014.07	132.758	0	12.4882	0.517012	0.28419	0.0197745	0.140325	0.388926	0.543605	0.995708	1.11296	1.37965	1.54552	2.12825	2.44858	2.67979	2.55303	1.60323	1.24458	0.048968	-0.828972	-0.658575	-1.03355	-1.00301	-0.63389	-0.830495	-1.08995	-1.15377	2	10.7157	0.316319	0.219053	0.201316	0.263312	0.416576	0.00113631	0.00113631	-63378.3	0.0	-3809.72	
2622000000	2794	-85025.5	-21705	-63320.6	1.77244	2014.04	133.079	0	12.4882	-0.325816	-0.0817656	-0.104417	-0.102177	0.153526	0.367087	0.578107	1.35141	1.21649	1.67498	2.47535	2.44072	2.69164	2.37462	1.57075	0.839088	0.0369875	-0.97193	-0.542485	-0.787989	-1.27935	-1.62828	-1.88809	-2.12295	-2.5449	2	9.93888	0.309986	0.221943	0.199931	0.268139	0.370821	0.00113279	0.00113279	-63320.6	0.0	-3822.63	
2624000000	2792	-85095.4	-21874.5	-63220.9	1.73681	2014.07	129.722	0	12.4882	-0.403671	-0.339039	0.181526	0.231632	0.324543	0.359466	0.740322	1.51985	1.22096	1.51814	2.20698	2.42035	2.40788	2.4768	1.40991	1.13827	-0.262572	-1.17439	-0.777537	-1.30457	-1.37511	-1.26255	-1.51175	-1.59085	-1.54192	2	10.4906	0.318776	0.218762	0.198921	0.263542	0.359588	0.0011327	0.0011327	-63220.9	0.0	-3736.6	
2626000000	2793	-85847.9	-22655.7	-63192.2	1.71103	2014.1	128.654	0	12.4882	-0.494553	-0.363665	-0.0155147	-0.205295	0.512891	0.526945	0.827163	1.39456	1.40211	1.5089	2.42562	2.57326	2.46388	2.28458	1.51721	1.04799	-0.170297	-0.888003	-0.659983	-1.15569	-1.52509	-1.46548	-1.45136	-1.1481	-0.555686	2	10.0945	0.305471	0.219848	0.207323	0.267358	0.36824	0.00113737	0.00113737	-63192.2	0.0	-3720.71	
2628000000	2795	-86445.3	-23017	-63428.3	1.90895	2013.9	137.122	0	12.4882	-0.109632	-0.0135047	0.383432	0.0527908	0.24108	0.348127	0.610696	1.3304	1.38946	1.58394	2.52169	2.35728	2.74143	2.51635	1.63185	1.19151	-0.15987	-0.714788	-0.966269	-1.01444	-1.10219	-0.912145	-0.616299	-0.750174	-1.13239	2	9.98509	0.308491	0.218836	0.202612	0.270061	0.377356	0.00113643	0.00113643	-63428.3	0.0	-3889.28	
2630000000	2796	-87799.8	-24401.9	-63397.9	1.80782	2014	132.98	0	12.4882	-1.12866	-0.888079	-0.548138	-0.159774	0.0107057	0.328892	1.1157	1.08945	1.26171	1.54814	2.10265	2.25388	2.66857	2.53176	1.55484	1.24777	-0.0586507	-0.726328	-0.686589	-1.21523	-1.42801	-1.68118	-1.43941	-1.42051	-1.26797	2	10.5861	0.313569	0.21808	0.201384	0.266967	0.398456	0.00113286	0.00113286	-63397.9	0.0	-3811.44	
2632000000	2793	-86075.5	-22832.8	-63242.7	1.83634	2013.97	134.389	0	12.4882	-0.0330304	-0.476894	0.114851	0.122603	0.145837	0.4639	0.866057	1.31777	1.36688	1.65424	2.11574	2.22376	2.67114	2.63856	1.68496	1.04964	-0.00317566	-0.77268	-0.997633	-1.13615	-1.06892	-1.57141	-1.47034	-1.82577	-1.93198	2	10.8652	0.31329	0.220193	0.199866	0.266651	0.374686	0.00112882	0.00112882	-63242.7	0.0	-3873.2	
2634000000	2789	-87791.5	-24374	-63417.5	1.76495	2014.04	134.84	0	12.4882	-1.28732	-1.18156	-0.797246	-0.620585	0.307577	0.282329	0.579267	1.0992	1.35744	1.60168	2.17311	2.56425	2.65382	2.59625	1.34779	1.34525	0.24621	-0.688226	-0.966579	-0.996369	-1.4396	-1.88057	-2.21409	-2.38372	-2.56177	2	11.2832	0.320397	0.216298	0.200062	0.263243	0.402035	0.00110896	0.00110896	-63417.5	0.0	-3860.17	
2636000000	2792	-89620.3	-26105.3	-63515	1.82078	2013.99	133.609	0	12.4882	-0.540529	-0.625408	-0.0459125	0.375865	0.277564	0.387366	0.854197	1.14961	1.07747	1.81571	2.52672	2.63144	2.5902	2.68981	1.43047	1.36197	0.213523	-0.780256	-0.560775	-0.857522	-1.40615	-1.34219	-1.23472	-1.56688	-1.54868	2	9.34853	0.311317	0.223702	0.200063	0.264918	0.434653	0.00115337	0.00115337	-63515	0.0	-3824.33	
2638000000	2792	-86712.5	-23462.5	-63250	1.78698	2014.02	127.92	0	12.4882	-1.00416	-0.624024	-0.249121	0.0675253	0.0834175	0.29413	0.620502	1.16236	0.995654	1.43632	2.03552	2.41251	2.56876	2.21467	1.47931	0.982596	-0.0321966	-1.08513	-1.03522	-0.89355	-0.85144	-1.54647	-1.48556	-1.69333	-1.74229	2	10.2176	0.311563	0.219671	0.202112	0.266654	0.389565	0.00115299	0.00115299	-63250	0.0	-3717.67	
2640000000	2793	-86200.3	-22868.7	-63331.6	1.76167	2014.05	133.235	0	12.4882	-0.232485	-0.106592	-0.227354	0.106376	0.14766	0.314866	0.770373	1.45631	1.23813	1.69386	2.17012	2.57064	2.85881	2.52739	1.44475	0.917127	0.0216495	-0.801702	-0.612656	-0.826575	-0.779923	-0.774812	-0.344676	-1.23135	-1.22307	2	10.2745	0.31703	0.215425	0.201486	0.26606	0.374357	0.00111959	0.00111959	-63331.6	0.0	-3832.94	
2642000000	2792	-87678.1	-24331.1	-63347	1.75424	2014.05	130.723	0	12.4882	-0.85396	-0.478883	-0.380831	-0.300356	0.0491853	0.210663	0.588699	1.44003	1.26756	1.38911	2.24614	2.35815	2.78286	2.45623	1.51343	0.828573	-0.32035	-1.19034	-0.808836	-1.01379	-1.3179	-1.33552	-1.50293	-2.43053	-2.74041	2	9.62762	0.313594	0.217434	0.20079	0.268182	0.39942	0.00116213	0.00116213	-63347	0.0	-3749.37	
2644000000	2795	-87704.6	-24280.4	-63424.2	1.7507	2014.06	131.668	0	12.4882	-0.280282	-1.02199	-0.441976	-0.167758	0.039564	0.447627	0.662438	1.51765	1.2701	1.56063	2.20319	2.49838	2.52984	2.46709	1.55301	1.06651	-0.457945	-0.920754	-1.10121	-0.928428	-1.97085	-2.77058	-2.99163	-2.75053	-2.8927	2	10.304	0.30415	0.222246	0.203979	0.269625	0.402518	0.00111951	0.00111951	-63424.2	0.0	-3790.71	
2646000000	2793	-89042.5	-25551.7	-63490.8	1.77	2014.04	132.608	0	12.4882	-1.01201	-0.735239	-0.0941933	-0.193033	0.0824585	0.477965	1.12659	1.25912	1.27631	1.47039	2.42567	2.38106	2.5895	2.44091	1.69729	1.12068	0.079508	-0.603027	-0.791705	-1.27167	-1.71561	-1.75479	-1.88118	-1.44453	-1.17211	2	10.475	0.314783	0.216689	0.203074	0.265454	0.422178	0.00114517	0.00114517	-63490.8	0.0	-3829.57	
2648000000	2794	-88945	-25547.5	-63397.5	1.77817	2014.03	128.965	0	12.4882	-0.14717	-0.236266	-0.040359	-0.195346	0.102809	0.496786	0.885605	1.43144	1.06463	1.7244	2.37592	2.46366	2.49293	2.5451	1.38951	0.8223	-0.0786506	-1.3791	-1.26569	-1.55086	-1.25503	-1.22716	-0.94392	-1.07701	-0.740193	2	10.2775	0.312815	0.219672	0.201231	0.266282	0.431001	0.00111353	0.00111353	-63397.5	0.0	-3702.96	
2650000000	2792	-89407.9	-25979.1	-63428.9	1.77413	2014.04	130.471	0	12.4882	-0.192814	0.0721763	0.272034	-0.0554158	-0.0757536	0.351874	0.604874	1.08922	1.02617	1.74144	2.5195	2.64201	2.61819	2.49321	1.65019	0.934688	-0.0409466	-1.21596	-0.90447	-0.868031	-1.19231	-1.01376	-1.01524	-1.11189	-1.01516	2	10.9355	0.307278	0.224635	0.200215	0.267873	0.433958	0.00115249	0.00115249	-63428.9	0.0	-3760.92	
2652000000	2792	-86316.1	-22994.8	-63321.3	1.71029	2014.1	131.896	0	12.4882	-0.799769	-0.68754	-0.179046	-0.00262837	-0.0138228	0.0170488	0.434483	1.24614	1.41038	1.58185	2.37402	2.35179	2.79365	2.29712	1.70924	1.00195	0.243345	-1.02964	-1.34669	-1.43619	-1.64727	-1.53572	-1.12955	-0.812957	-0.742966	2	10.2164	0.312927	0.218495	0.197968	0.27061	0.375489	0.00115977	0.00115977	-63321.3	0.0	-3796.63	
2654000000	2793	-87221.4	-23853.4	-63368.1	1.77586	2014.03	133.997	0	12.4882	-1.33977	-0.695622	-0.555914	-0.156765	0.153021	0.387985	0.827625	1.40171	1.0758	1.42803	2.19514	2.7038	2.76187	2.53093	1.52885	1.14059	0.321984	-0.51103	-0.726696	-1.13676	-1.14017	-1.46507	-1.24393	-1.38857	-1.50627	2	10.8792	0.314034	0.221331	0.200196	0.264438	0.39366	0.00112686	0.00112686	-63368.1	0.0	-3843.6	
2656000000	2793	-89787.6	-26222.6	-63564.9	1.92207	2013.89	135.659	0	12.4882	-0.849221	-0.615623	-0.411377	-0.205238	0.11336	0.538319	0.604847	1.0069	1.1733	1.61247	2.73825	2.61187	2.64926	2.49743	1.58591	1.05986	-0.0200202	-0.612485	-0.768079	-0.839423	-0.741415	-1.14773	-1.09982	-1.49865	-1.65925	2	10.1402	0.307716	0.226081	0.205277	0.260925	0.433039	0.00108812	0.00108812	-63564.9	0.0	-3860.86	
2658000000	2793	-89031.3	-25465.7	-63565.6	1.83574	2013.97	134.027	0	12.4882	-1.15837	-0.745328	-0.636689	-0.0558966	-0.00283642	0.507378	0.839343	1.25927	1.14297	1.78077	2.57409	2.35794	2.62794	2.45657	1.70614	1.11177	0.0332274	-1.02426	-0.945189	-0.905005	-1.3205	-2.01326	-2.02265	-1.97577	-2.0154	2	10.666	0.310313	0.216265	0.20428	0.269143	0.42871	0.00115767	0.00115767	-63565.6	0.0	-3831.1	
2660000000	2795	-86065.5	-22746.3	-63319.1	1.82106	2013.99	132.355	0	12.4882	-0.765159	-0.331423	-0.195916	-0.182003	0.0715047	0.0396098	0.573743	1.06916	1.3635	1.51589	2.40512	2.46808	2.81354	2.3521	1.58038	1.22897	0.131875	-0.811367	-0.543443	-1.17456	-1.77131	-1.37076	-1.61404	-1.41384	-1.54719	2	10.2037	0.311527	0.220557	0.199186	0.26873	0.378629	0.00116251	0.00116251	-63319.1	0.0	-3804.7	
2662000000	2793	-89342.3	-25855.2	-63487.1	1.76905	2014.04	133.556	0	12.4882	-0.17336	-0.547044	-0.25966	-0.0717297	0.110931	0.339104	0.894125	1.36488	1.20475	1.53079	2.26447	2.56006	2.50005	2.46838	1.74611	1.07136	0.0156364	-0.854096	-0.920774	-1.07012	-0.95685	-0.745322	-1.02986	-0.8922	-0.739002	2	9.86377	0.313191	0.220031	0.197031	0.269747	0.437986	0.0011333	0.0011333	-63487.1	0.0	-3860.69	
2664000000	2798	-90221.5	-26597.5	-63624	1.79136	2014.02	132.261	0	12.4882	-0.698189	-0.599029	-0.47856	-0.232668	0.197536	0.331509	0.70315	1.15499	1.02135	1.68597	2.57209	2.35519	2.71068	2.35367	1.6876	0.931228	0.283557	-1.00115	-1.2177	-0.90777	-1.03653	-1.29449	-1.35705	-1.31043	-1.3399	2	9.8518	0.314202	0.219048	0.200929	0.265821	0.462103	0.00116336	0.00116336	-63624	0.0	-3783.12	
2666000000	2796	-88843.6	-25268.7	-63574.9	1.85294	2013.96	135.833	0	12.4882	-0.725897	-0.700974	-0.115792	-0.0962209	0.113178	0.244135	0.762391	1.4283	1.1823	1.77046	2.42322	2.48777	2.8582	2.33738	1.5494	1.26299	-0.00395753	-0.856111	-1.12575	-0.921897	-1.4617	-1.71975	-1.47065	-1.42106	-1.0951	2	10.8941	0.315781	0.219137	0.201459	0.263623	0.434732	0.0011631	0.0011631	-63574.9	0.0	-3893.75	
2668000000	2794	-88209.4	-24646.6	-63562.8	1.76541	2014.04	139.337	0	12.4882	-0.755246	-0.583255	-0.505933	0.0562937	0.213927	0.386868	0.930708	1.13776	1.42276	1.62032	2.33743	2.47825	2.83137	2.35837	1.88204	1.51725	0.272179	-0.951426	-1.07624	-0.879538	-0.734383	-0.925094	-0.91008	-0.929779	-0.348499	2	10.8885	0.31314	0.217334	0.20328	0.266246	0.400101	0.00105622	0.00105622	-63562.8	0.0	-3968.57	
2670000000	2793	-88476.3	-24926.5	-63549.8	1.7981	2014.01	138.926	0	12.4882	0.285003	0.262172	0.194326	0.480395	0.391856	0.180737	0.823011	1.56789	1.35698	1.50114	2.30013	2.48863	2.72501	2.37092	1.9223	1.42239	0.306017	-0.606513	-1.15047	-1.07741	-0.868601	-1.09615	-1.1327	-0.862258	-0.638909	2	9.35566	0.315227	0.219379	0.197596	0.267799	0.405534	0.00107585	0.00107585	-63549.8	0.0	-3990.61	
2672000000	2793	-87498.8	-23954.9	-63543.9	1.9594	2013.85	136.976	0	12.4882	-0.662183	-0.810148	-0.0876911	-0.0763092	0.0426961	0.488723	0.722006	1.19751	1.33188	1.46861	2.08443	2.25611	2.69948	2.55343	1.826	1.18902	0.307362	-0.515862	-0.651437	-0.536906	-1.14316	-1.3151	-1.98163	-1.97869	-1.86386	2	10.423	0.311207	0.220176	0.198969	0.269648	0.394932	0.0010839	0.0010839	-63543.9	0.0	-3942.34	
2674000000	2796	-87905.3	-24416.1	-63489.2	1.72659	2014.08	135.813	0	12.4882	0.0635757	-0.108736	-0.0502963	0.259828	0.312479	0.356288	0.846298	1.29233	1.17796	1.50811	2.47777	2.44961	2.80625	2.36093	1.48952	1.34399	0.629974	-0.67075	-0.867042	-1.47743	-1.8884	-1.44164	-1.45367	-1.78358	-2.11106	2	10.3376	0.316895	0.216571	0.197773	0.268761	0.395746	0.00108924	0.00108924	-63489.2	0.0	-3928.68	
2676000000	2795	-85392.8	-22163.5	-63229.3	1.78607	2014.02	131.934	0	12.4882	-0.147984	-0.59406	-0.306138	0.0578403	0.338224	0.220523	0.58787	1.17504	0.857822	1.48234	2.26294	2.4812	2.61667	2.26599	1.47541	1.19061	0.293055	-0.99661	-0.97278	-0.958189	-1.44131	-2.07277	-2.38263	-1.93605	-1.92333	2	10.3477	0.315384	0.219012	0.199565	0.266039	0.363734	0.00116348	0.00116348	-63229.3	0.0	-3802.84	
2678000000	2798	-87679.8	-24193.6	-63486.2	1.80619	2014	130.08	0	12.4882	-0.738626	-0.328799	0.0555554	0.280937	0.332402	0.238566	0.907168	1.01938	1.14157	1.51757	2.478	2.44113	2.60192	2.56878	1.52717	1.0655	0.0472831	-0.664549	-0.611042	-1.10882	-1.36872	-1.54261	-1.60773	-2.12409	-2.71642	2	11.699	0.310948	0.22265	0.199252	0.26715	0.393991	0.00123005	0.00123005	-63486.2	0.0	-3761.58	
2680000000	2794	-89001.9	-25455	-63546.9	1.79591	2014.01	136.394	0	12.4882	0.0739019	0.459646	-0.105416	0.280432	0.27065	0.608049	1.03873	1.53994	1.32023	1.7528	2.31107	2.28968	2.66853	2.68088	1.47508	1.13942	0.0989738	-0.406099	-0.596592	-1.16624	-0.817901	-1.35049	-1.29622	-1.39515	-1.00327	2	10.4492	0.311328	0.2211	0.202121	0.265451	0.423509	0.00109882	0.00109882	-63546.9	0.0	-3903.61	
2682000000	2798	-86933.7	-23575	-63358.7	1.78509	2014.02	129.546	0	12.4882	-0.0455263	-0.228925	-0.32491	-0.271387	0.252701	0.44283	0.720703	1.14625	1.23958	1.52696	2.21423	2.24286	2.59896	2.33141	1.46243	0.925234	0.132466	-1.19066	-1.19054	-1.26985	-1.49972	-1.68451	-2.0702	-2.14656	-2.00026	2	10.0942	0.311234	0.216755	0.201963	0.270048	0.393253	0.00115575	0.00115575	-63358.7	0.0	-3742.8	
