# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/ebola_dudas_alpha_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
7994000000	2796	-88810.4	-25227.7	-63582.7	1.7939	2014.02	135.047	0	12.4882	-0.218249	-0.220515	-0.350317	0.109621	0.253096	0.37165	1.07304	1.10877	1.45405	1.45521	2.61865	2.30444	2.55001	2.79351	1.67861	1.21234	0.384825	-0.804255	-0.523734	-0.697648	-1.14106	-1.46939	-1.58625	-1.59048	-1.80165	2	10.0407	0.31039	0.218115	0.202349	0.269145	0.418144	0.00109515	0.00109515	-63582.7	0.0	-3874.25	
7996000000	2796	-84407	-21129	-63278	1.74794	2014.06	134.402	0	12.4882	-0.0835285	-0.316159	-0.148079	0.190001	0.244042	0.499684	0.826492	1.53316	1.48668	1.75844	2.22167	2.29176	2.50554	2.41601	1.56227	1.35321	0.426519	-0.525314	-0.980473	-0.803654	-1.11417	-1.07917	-0.913635	-1.46736	-1.42684	2	10.0186	0.314645	0.223564	0.197669	0.264122	0.351027	0.00116661	0.00116661	-63278	0.0	-3905.62	
7998000000	2792	-86745.3	-23394.9	-63350.5	1.8311	2013.98	133.294	0	12.4882	-1.41751	-1.227	-0.515675	-0.183279	0.134984	0.404855	0.837201	1.29298	1.1687	1.58136	2.46051	2.28773	2.76554	2.42441	1.56311	1.2106	0.192468	-0.760952	-0.836323	-0.903879	-1.11041	-1.3964	-0.909946	-0.647676	-0.836659	2	10.6055	0.315124	0.216354	0.202259	0.266262	0.380997	0.00109072	0.00109072	-63350.5	0.0	-3822.99	
8000000000	2787	-87167.3	-23719.7	-63447.6	1.86456	2013.95	138.51	0	12.4882	-0.426838	-0.199904	-0.225458	-0.0344742	0.0804344	0.448679	0.753346	1.31622	1.35438	1.61827	2.43403	2.72521	2.70166	2.51444	1.64295	1.49412	0.138721	-1.03116	-1.10833	-1.06549	-0.912974	-1.47633	-1.74715	-1.74164	-2.079	2	10.6557	0.31438	0.221441	0.199774	0.264406	0.3841	0.00114993	0.00114993	-63447.6	0.0	-3941.95	
8002000000	2789	-87216.5	-23915	-63301.5	1.83228	2013.98	132.309	0	12.4882	-0.415824	-0.766411	-0.690416	-0.0678036	0.0982832	0.552144	0.919629	1.38891	1.31538	1.60295	2.57648	2.56532	2.63897	2.28285	1.32069	0.988508	0.0167121	-0.709564	-0.916378	-1.02006	-1.42731	-2.11087	-1.97445	-1.4437	-2.15517	2	9.43639	0.314225	0.222813	0.196257	0.266705	0.38771	0.00110875	0.00110875	-63301.5	0.0	-3825.77	
8004000000	2789	-86814	-23525.8	-63288.2	1.88062	2013.93	133.481	0	12.4882	-1.03042	-0.770668	-0.405394	0.13811	0.31673	0.567138	0.815369	1.06156	1.3692	1.64566	2.34264	2.25559	2.66315	2.49169	1.41629	1.11639	0.0607363	-0.997413	-1.35229	-1.43475	-1.44269	-1.89594	-1.56932	-1.93417	-1.86392	2	9.28232	0.30872	0.222426	0.196483	0.272371	0.382423	0.00112062	0.00112062	-63288.2	0.0	-3828.32	
8006000000	2792	-86512.4	-23115.9	-63396.4	1.8909	2013.92	130.857	0	12.4882	-0.674192	-0.425063	-0.257158	-0.0233867	0.126864	0.38717	0.595108	1.10127	1.22132	1.61876	2.14267	2.32178	2.46906	2.56464	1.48401	1.0752	0.0895406	-0.810399	-0.658636	-0.697066	-0.570869	-0.848976	-0.945696	-1.18978	-1.35455	2	10.3047	0.312423	0.221264	0.202797	0.263516	0.386018	0.00117174	0.00117174	-63396.4	0.0	-3782.15	
8008000000	2795	-84694.3	-21397.9	-63296.4	1.83614	2013.97	132.383	0	12.4882	-0.711251	-0.535236	-0.501861	-0.0863185	0.125396	0.573853	0.840605	1.3938	1.10143	1.57125	2.25022	2.35182	2.89974	2.26901	1.4164	1.43359	0.204471	-0.317991	-1.09656	-0.830793	-0.937197	-1.57161	-1.5663	-1.39478	-1.64623	2	10.2076	0.318058	0.220814	0.195122	0.266006	0.356871	0.00115313	0.00115313	-63296.4	0.0	-3821.22	
8010000000	2795	-87221.6	-23800.5	-63421.1	1.80385	2014.01	136.533	0	12.4882	-0.851371	-0.512701	-0.0806964	-0.316382	0.112156	0.257553	0.916171	1.25651	1.52354	1.65849	2.33216	2.63812	2.93218	2.55361	1.58513	1.29723	0.287532	-0.513962	-0.487917	-1.21852	-1.77299	-2.12768	-2.07923	-1.89126	-1.84599	2	11.3513	0.312325	0.217658	0.201703	0.268315	0.388476	0.00109121	0.00109121	-63421.1	0.0	-3910.18	
8012000000	2795	-84565.4	-21338.9	-63226.5	1.79987	2014.01	132.318	0	12.4882	-0.448666	-0.0825032	-0.270627	-0.204693	0.268182	0.316123	0.425123	1.10698	1.08202	1.58207	2.34928	2.4483	2.62288	2.36609	1.77857	1.06794	0.499969	-0.843281	-0.96098	-1.20402	-1.33282	-1.83983	-1.7672	-1.95479	-2.28047	2	9.89629	0.314461	0.219675	0.203301	0.262563	0.349263	0.00112356	0.00112356	-63226.5	0.0	-3842.96	
8014000000	2794	-89156.8	-25715.5	-63441.3	1.70421	2014.1	131.803	0	12.4882	-1.42647	-0.982321	-0.482508	-0.0791936	0.526685	0.483483	0.709538	1.35385	1.32379	1.55282	2.16723	2.21339	2.72795	2.31643	1.55034	1.02298	0.186607	-0.635754	-1.02541	-1.08359	-1.21247	-1.35101	-1.12109	-0.90115	-1.31176	2	10.9858	0.315864	0.221064	0.201495	0.261576	0.443362	0.00120623	0.00120623	-63441.3	0.0	-3801.04	
8016000000	2794	-86697.7	-23375.9	-63321.7	1.7963	2014.01	133.173	0	12.4882	-0.262626	-0.135667	-0.135399	-0.106133	0.0298593	0.373515	0.660087	1.33145	1.19467	1.38981	2.35722	2.54218	2.86134	2.54881	1.3165	1.33152	0.0779254	-0.709416	-0.637523	-0.820241	-1.38276	-1.12127	-0.799881	-0.839574	-0.184442	2	10.2379	0.316575	0.216585	0.197104	0.269737	0.379281	0.00114856	0.00114856	-63321.7	0.0	-3811.37	
8018000000	2793	-87257.6	-23878.7	-63379	1.89531	2013.92	135.278	0	12.4882	-1.00944	-0.707811	-0.221067	-0.12552	0.00224888	0.501652	1.04373	1.57438	1.42812	1.49534	2.43716	2.313	2.73948	2.48849	1.40593	0.848377	0.0509328	-0.815887	-0.780844	-1.02712	-1.46679	-1.44435	-1.49883	-1.46097	-1.33837	2	10.7779	0.313283	0.218308	0.202103	0.266305	0.388394	0.00109579	0.00109579	-63379	0.0	-3867.18	
8020000000	2790	-89650.3	-26134.7	-63515.6	1.74824	2014.06	133.766	0	12.4882	-0.505094	-0.485239	-0.647924	0.107409	0.341498	0.527602	0.642989	1.14654	1.44868	1.63827	2.193	2.13378	2.57946	2.5512	1.35533	1.33911	0.181629	-0.729977	-0.810356	-1.20342	-1.65917	-1.56716	-1.74594	-2.22133	-2.60487	2	10.2686	0.310129	0.217575	0.198471	0.273825	0.430023	0.00113031	0.00113031	-63515.6	0.0	-3854.79	
8022000000	2788	-87506.1	-24210.6	-63295.5	1.72957	2014.08	131.443	0	12.4882	-1.20333	-0.364691	-0.202361	-0.246305	0.196961	0.100384	0.735099	1.44655	1.325	1.65376	2.23335	2.46917	2.53209	2.39842	1.3288	0.899471	0.0466571	-0.912496	-0.983222	-0.435646	-1.10978	-1.12416	-0.993118	-0.910744	-1.11454	2	10.853	0.309876	0.220843	0.20426	0.265021	0.408609	0.00118478	0.00118478	-63295.5	0.0	-3802.06	
8024000000	2788	-87814.4	-24498	-63316.4	1.7329	2014.08	131.895	0	12.4882	0.0353806	-0.441271	-0.315557	0.0461811	-0.0159195	0.370473	0.801478	1.1268	1.3823	1.48605	2.2821	2.27521	2.73294	2.56039	1.53759	1.15809	-0.0372562	-0.772228	-0.694164	-0.883028	-1.03708	-0.52274	-0.782831	-0.483343	-0.259166	2	9.32922	0.313392	0.216298	0.203209	0.267101	0.407324	0.00114291	0.00114291	-63316.4	0.0	-3809.87	
8026000000	2789	-87696.8	-24317.6	-63379.2	1.78464	2014.02	134.435	0	12.4882	-0.242002	-0.285801	0.0572954	-0.174941	0.33273	0.478838	0.867077	1.18619	1.41683	1.46314	2.26248	2.70341	2.79772	2.31021	1.43399	1.19408	0.0809642	-0.578263	-0.665706	-0.560568	-1.17031	-1.70277	-1.68466	-1.90235	-1.81998	2	10.9353	0.315018	0.217469	0.196844	0.27067	0.398813	0.00116118	0.00116118	-63379.2	0.0	-3877.57	
8028000000	2789	-87622.7	-24201.9	-63420.8	1.82236	2013.99	135.28	0	12.4882	-0.725791	-0.48368	0.050147	0.220553	0.184267	0.510973	0.920851	1.3493	1.25344	1.75724	2.28432	2.40786	2.93221	2.38482	1.37627	1.24444	0.22715	-0.844569	-1.12488	-1.33318	-1.12396	-0.989684	-0.752945	-0.594075	-0.800665	2	10.1257	0.312392	0.217115	0.20172	0.268773	0.40624	0.0011691	0.0011691	-63420.8	0.0	-3871.46	
8030000000	2787	-86878.5	-23612.3	-63266.1	1.75792	2014.05	134.735	0	12.4882	-1.08197	-0.594437	-0.327334	0.0522391	0.318985	0.414575	0.676854	1.28362	1.20471	1.85902	2.28639	2.51329	2.68773	2.45515	1.43653	1.01369	0.214341	-0.858934	-0.784793	-0.791763	-0.661261	-0.903594	-0.917859	-0.763459	-0.634356	2	10.7916	0.31229	0.218037	0.203464	0.26621	0.379655	0.00110792	0.00110792	-63266.1	0.0	-3880.27	
8032000000	2789	-86396.5	-23165.8	-63230.7	1.88554	2013.92	133.641	0	12.4882	-0.183134	-0.244636	-0.150547	-0.113912	0.190357	0.144333	0.98763	1.35351	1.21721	1.57286	2.06198	2.39245	2.73086	2.47895	1.43515	1.15062	-0.00740123	-0.6468	-0.202511	-0.555962	-0.610807	-1.06487	-1.08661	-0.62793	-0.848009	2	11.1451	0.315595	0.209554	0.206592	0.268259	0.379632	0.00114216	0.00114216	-63230.7	0.0	-3832.36	
8034000000	2787	-86797.4	-23436	-63361.5	1.837	2013.97	132.056	0	12.4882	-0.640491	-0.582192	-0.378704	-0.0885819	0.240314	0.581487	0.816241	1.30604	1.27238	1.56242	2.3778	2.18062	2.81514	2.43994	1.61162	1.07668	0.269153	-0.977683	-1.12346	-0.971001	-1.26326	-1.06531	-1.74246	-2.2597	-2.92704	2	11.1259	0.30699	0.220679	0.198546	0.273784	0.381949	0.00113753	0.00113753	-63361.5	0.0	-3815.07	
8036000000	2792	-86740.7	-23354.4	-63386.3	1.75108	2014.06	135.284	0	12.4882	-0.250847	-0.410779	0.232893	0.134253	0.193335	0.22687	0.813249	1.18219	1.19299	1.75596	2.42392	2.65829	3.00447	2.46792	1.41428	1.21144	0.0751747	-1.02637	-1.1307	-1.48949	-1.53978	-1.37626	-1.05184	-0.367493	-0.326129	2	10.7858	0.312647	0.219673	0.199198	0.268481	0.384554	0.0011239	0.0011239	-63386.3	0.0	-3862.17	
8038000000	2789	-88982.6	-25484	-63498.6	1.85208	2013.96	138.599	0	12.4882	0.200309	0.0685932	-0.00580502	0.482321	0.376065	0.307424	0.715716	1.39723	1.39433	1.69033	2.40599	2.5964	2.90762	2.29743	1.50288	1.21617	-0.225014	-0.930323	-0.936315	-1.30489	-1.84075	-2.45743	-2.71369	-3.06035	-2.73447	2	10.4358	0.314355	0.221539	0.200183	0.263924	0.424612	0.00107685	0.00107685	-63498.6	0.0	-3933.36	
8040000000	2790	-89485	-25862.3	-63622.7	1.7514	2014.06	134.71	0	12.4882	-0.985831	-0.650921	0.0681293	0.272779	0.329504	0.295424	0.926087	1.2897	1.18429	1.77034	2.24184	2.61141	2.75472	2.61702	1.61288	1.25254	0.105004	-1.12279	-0.928507	-1.08726	-0.948048	-0.899564	-0.916403	-1.2182	-0.596896	2	10.3712	0.31597	0.224937	0.191663	0.26743	0.441497	0.00112535	0.00112535	-63622.7	0.0	-3859.57	
8042000000	2789	-89180.9	-25751.5	-63429.5	1.74855	2014.06	136.143	0	12.4882	-1.64968	-0.959198	-0.590172	-0.201186	-0.0164821	0.565197	0.756223	1.28704	1.29695	1.66523	2.34543	2.19649	2.60761	2.48584	1.73594	1.3209	-0.0745867	-0.952129	-1.05441	-1.33487	-1.25178	-0.970016	-0.753771	-0.615918	-0.499358	2	11.0395	0.316467	0.219099	0.20134	0.263094	0.424368	0.00110209	0.00110209	-63429.5	0.0	-3889.11	
8044000000	2792	-87619.4	-24159.1	-63460.3	1.79708	2014.01	135.139	0	12.4882	-0.817428	-0.586517	-0.275672	-0.17695	0.0983456	0.0114502	0.775123	1.2107	1.25379	1.75642	2.49294	2.46771	3.0363	2.52223	1.63061	1.17788	0.150083	-0.547644	-0.713848	-1.098	-0.741907	-1.07869	-1.59536	-1.59367	-1.24184	2	10.3589	0.314922	0.217432	0.201679	0.265967	0.399711	0.00110741	0.00110741	-63460.3	0.0	-3865.8	
8046000000	2791	-87806	-24393.7	-63412.2	1.80825	2014	134.637	0	12.4882	-0.722966	-0.266825	-0.208896	-0.441344	0.0504689	0.352951	0.790892	1.41602	1.2752	1.55832	2.33769	2.72146	2.85402	2.48285	1.34649	1.24266	-0.0263743	-0.849672	-0.842839	-1.45559	-1.50528	-1.40809	-1.13986	-0.944725	-0.603289	2	10.0949	0.307954	0.226712	0.202478	0.262856	0.40465	0.00110448	0.00110448	-63412.2	0.0	-3846.28	
8048000000	2795	-86725.7	-23385.1	-63340.6	1.7255	2014.08	131.398	0	12.4882	-0.948661	-0.475951	-0.29323	0.0618099	0.264057	0.226539	0.574517	1.14528	1.19648	1.64467	2.5173	2.34921	2.75302	2.44434	1.35296	1.07502	0.169725	-0.642888	-0.89253	-1.27848	-1.56725	-1.15515	-0.531182	-0.831527	-0.648244	2	11.2595	0.317278	0.213826	0.200934	0.267962	0.388022	0.00117762	0.00117762	-63340.6	0.0	-3787.54	
8050000000	2795	-85361.6	-21962.2	-63399.4	1.83007	2013.98	132.781	0	12.4882	-0.535967	-0.564872	-0.1315	-0.0080502	0.429661	0.371024	0.904984	1.31378	1.24354	1.54324	2.2507	2.27057	2.58738	2.44946	1.52296	1.09328	0.388508	-0.609257	-0.910857	-0.967567	-0.597958	-1.16804	-1.52641	-1.36497	-1.21764	2	10.6669	0.310615	0.225231	0.197957	0.266197	0.368996	0.00113024	0.00113024	-63399.4	0.0	-3835.61	
8052000000	2792	-85985.9	-22690.5	-63295.4	1.81461	2013.99	129.116	0	12.4882	-0.718568	-0.507992	-0.734608	-0.00356333	0.384465	0.388645	0.595255	1.30984	0.976234	1.46883	2.26067	2.23941	2.7589	2.1251	1.3989	1.0117	0.239765	-0.983088	-0.908522	-0.879585	-0.85134	-1.1928	-1.28434	-1.33739	-1.67022	2	10.4405	0.31303	0.218839	0.193363	0.274768	0.380406	0.00125251	0.00125251	-63295.4	0.0	-3765.02	
8054000000	2792	-85875.2	-22555.3	-63319.9	1.75192	2014.06	132.614	0	12.4882	-0.667326	-0.850073	-0.557268	0.0760989	0.150218	0.00015941	0.760695	1.29486	1.32618	1.51968	2.28322	2.26463	2.68657	2.51614	1.58025	0.984592	0.318378	-0.999597	-0.626126	-0.75466	-0.555231	-0.831792	-1.2649	-1.49882	-1.54822	2	10.3073	0.316134	0.218418	0.20052	0.264928	0.377126	0.0011623	0.0011623	-63319.9	0.0	-3839.99	
8056000000	2794	-86868.6	-23517.1	-63351.6	1.76453	2014.04	130.635	0	12.4882	-1.68224	-1.27899	-0.350182	0.0773701	0.0935104	0.343464	0.872781	1.4268	1.1938	1.58816	2.12446	2.62204	2.74675	2.41484	1.29112	1.07193	0.136725	-0.382615	-0.375727	-0.688745	-1.43622	-1.4848	-1.19996	-0.946467	-0.709748	2	10.7334	0.32103	0.221679	0.198739	0.258552	0.394128	0.00117073	0.00117073	-63351.6	0.0	-3783.08	
8058000000	2795	-88992.5	-25543	-63449.5	1.76489	2014.04	132.047	0	12.4882	-0.708859	-0.413753	-0.10596	0.166506	0.135743	0.468545	0.979004	1.212	1.18838	1.79876	2.41377	2.52519	2.71429	2.49251	1.34154	1.01723	0.119326	-0.825214	-0.804077	-0.706284	-0.730628	-1.02798	-1.2101	-1.06693	-0.891184	2	9.92797	0.310752	0.217716	0.201545	0.269987	0.421016	0.00112229	0.00112229	-63449.5	0.0	-3796.5	
8060000000	2794	-87447.1	-24011.8	-63435.3	1.87549	2013.93	133.422	0	12.4882	-1.14743	-0.595028	-0.355187	0.247594	-0.0255748	0.280002	0.940785	1.42685	1.43313	1.54428	2.34472	2.67386	2.71725	2.45116	1.24503	1.32107	0.249202	-0.744102	-0.746205	-0.594332	-1.00724	-1.00937	-1.19081	-1.33872	-1.26446	2	9.97912	0.310779	0.221881	0.200756	0.266584	0.39931	0.0011436	0.0011436	-63435.3	0.0	-3824.77	
8062000000	2794	-87081.6	-23706.1	-63375.6	1.84152	2013.97	134.414	0	12.4882	-0.680374	-0.439969	-0.252799	-0.160356	0.203769	0.485741	0.750758	1.20783	1.17001	1.54421	2.46681	2.45048	2.62021	2.38395	1.42884	1.17732	0.277898	-1.21397	-0.685608	-0.658731	-0.749589	-0.486306	-0.855387	-0.785012	-0.718749	2	10.2845	0.31664	0.224457	0.197024	0.261879	0.386466	0.00111953	0.00111953	-63375.6	0.0	-3848.69	
8064000000	2791	-86539.7	-23202	-63337.7	1.78377	2014.02	131.078	0	12.4882	-0.836451	-0.474431	0.00568	0.185053	0.275508	0.0737652	0.768809	1.22555	0.988717	1.40878	2.40383	2.35637	2.53236	2.63272	1.56347	1.09712	-0.120762	-0.852178	-1.07882	-0.861768	-0.979349	-1.43101	-1.72304	-1.62371	-1.49694	2	10.7406	0.307756	0.217999	0.203723	0.270522	0.382225	0.00115911	0.00115911	-63337.7	0.0	-3772.04	
8066000000	2789	-85138.1	-21987.7	-63150.4	1.80054	2014.01	131.237	0	12.4882	-1.10736	-0.870637	-0.139027	0.179675	0.0497208	0.187448	0.855615	1.19948	1.26011	1.45998	2.31367	2.48415	2.73675	2.56115	1.28089	1.28959	0.185535	-0.818916	-0.970464	-0.930405	-1.17239	-1.85658	-1.85402	-1.71166	-2.02478	2	10.8555	0.316065	0.220031	0.20115	0.262754	0.363114	0.00114351	0.00114351	-63150.4	0.0	-3768	
8068000000	2791	-86124.2	-22845.3	-63278.9	1.76416	2014.05	130.734	0	12.4882	-0.874678	-0.655147	-0.305633	0.263544	0.123947	0.385942	0.821323	1.37328	1.15066	1.37672	2.20899	2.43843	2.41328	2.45804	1.49419	1.0999	-0.0367201	-0.995583	-1.12981	-0.905923	-1.39927	-1.69617	-1.67174	-1.54902	-1.82926	2	9.9335	0.322085	0.216533	0.197301	0.264081	0.375205	0.00117	0.00117	-63278.9	0.0	-3769.37	
8070000000	2792	-87173.9	-23898.7	-63275.2	1.78609	2014.02	131.354	0	12.4882	-0.31784	-0.584227	-0.254463	-0.129681	0.25983	0.39914	1.03733	1.41589	1.23964	1.4597	2.38682	2.40686	2.70877	2.60015	1.07227	1.12466	0.155541	-1.03708	-1.08159	-0.965941	-1.67299	-1.53298	-1.61729	-2.03424	-2.80269	2	10.1552	0.310609	0.212216	0.205124	0.272051	0.386922	0.00114351	0.00114351	-63275.2	0.0	-3746.51	
8072000000	2792	-87019.1	-23726.5	-63292.6	1.7749	2014.04	128.163	0	12.4882	-0.458516	-0.558332	-0.0514199	0.137719	0.252688	0.544712	0.841953	1.21804	1.19567	1.5472	2.21179	2.16558	2.42975	2.44363	1.6328	0.949615	0.0578508	-0.755387	-0.86725	-1.26584	-1.352	-1.52127	-1.30966	-1.11379	-1.11907	2	9.86436	0.31462	0.21933	0.199163	0.266887	0.394622	0.00116136	0.00116136	-63292.6	0.0	-3735.38	
8074000000	2794	-87503	-24198.8	-63304.2	1.73061	2014.08	129.332	0	12.4882	-0.570495	-0.676057	-0.302988	-0.150035	0.112517	0.209515	0.733291	1.08285	1.13717	1.74059	2.65215	2.63877	2.45406	2.44912	1.56447	1.21084	-0.0524836	-1.02774	-0.872192	-1.28001	-1.56268	-1.81914	-2.11516	-2.71693	-2.94045	2	9.77134	0.314357	0.216972	0.201998	0.266673	0.393028	0.00115637	0.00115637	-63304.2	0.0	-3741.14	
8076000000	2792	-85170.3	-21820.1	-63350.2	1.78414	2014.02	134.589	0	12.4882	-0.0526759	-0.412511	0.166849	-0.208639	0.195459	0.447535	0.779813	1.01439	1.26549	1.6769	2.39403	2.39412	2.82536	2.57791	1.40477	1.20965	0.19329	-0.970835	-0.793333	-1.08166	-1.73235	-1.73409	-1.90447	-2.11727	-2.59134	2	10.3971	0.318614	0.222655	0.195978	0.262753	0.357529	0.00110402	0.00110402	-63350.2	0.0	-3861.38	
8078000000	2792	-87605.9	-24146.4	-63459.5	1.83517	2013.98	132.377	0	12.4882	-0.663817	-0.348457	-0.215141	0.026498	0.232233	0.244225	0.948876	1.39581	1.26057	1.52931	2.22823	2.33296	2.70742	2.64009	1.37722	1.14831	0.149007	-0.94765	-0.953792	-1.1055	-1.50463	-2.02328	-1.85624	-2.40519	-2.63349	2	11.2556	0.319566	0.217987	0.197694	0.264753	0.396671	0.00114057	0.00114057	-63459.5	0.0	-3804.27	
8080000000	2793	-86077.3	-22803.8	-63273.5	1.85116	2013.96	134.23	0	12.4882	-0.0105086	-0.494995	-0.142276	0.0802019	0.447111	0.533228	0.679594	1.20691	1.24651	1.83508	2.0456	2.64031	2.75488	2.67287	1.23352	0.969754	-0.0208373	-0.936116	-0.843732	-0.866581	-1.07098	-1.13415	-1.29014	-0.914885	-0.797949	2	10.0078	0.31192	0.217449	0.204958	0.265673	0.367279	0.00109983	0.00109983	-63273.5	0.0	-3803.28	
8082000000	2794	-88422.7	-25062.3	-63360.4	1.83393	2013.98	132.182	0	12.4882	-0.526639	-0.30906	-0.0331918	-0.235304	0.13025	0.337068	0.617863	1.21631	1.48166	1.60191	2.37783	2.37297	2.68383	2.30393	1.42721	0.985085	0.124088	-0.520914	-0.695746	-0.825806	-1.12947	-1.39176	-1.14096	-1.24775	-0.525741	2	10.5294	0.306246	0.225004	0.202591	0.266159	0.422353	0.00117042	0.00117042	-63360.4	0.0	-3813.52	
8084000000	2793	-89062.9	-25549.2	-63513.7	1.744	2014.07	135.056	0	12.4882	-0.386149	-0.456179	-0.373121	0.00344027	0.0883537	0.492896	0.872822	1.40136	1.23437	1.57572	2.43006	2.4481	2.65433	2.55899	1.61355	0.913604	0.364221	-0.88891	-1.094	-0.99965	-0.768073	-0.65521	-0.494528	-0.490152	-0.361994	2	10.6226	0.311872	0.223788	0.200499	0.263841	0.428431	0.0010917	0.0010917	-63513.7	0.0	-3850.5	
8086000000	2793	-88843.3	-25479	-63364.3	1.75843	2014.05	130.322	0	12.4882	-1.52068	-0.803642	-0.65742	-0.297202	0.208111	0.483416	1.17154	1.26314	1.06776	1.48829	2.40639	2.52241	2.58212	2.27152	1.59905	0.931092	0.235551	-1.11798	-1.03165	-1.53312	-1.46493	-1.4812	-1.74236	-1.38849	-1.1189	2	10.5096	0.314563	0.216803	0.201954	0.26668	0.422351	0.00123162	0.00123162	-63364.3	0.0	-3768.61	
8088000000	2796	-86420.4	-23059.6	-63360.8	1.81543	2013.99	132.231	0	12.4882	-1.33323	-0.712308	-0.312493	-0.00209582	0.059482	0.321176	0.913964	1.28854	1.25666	1.59019	2.27275	2.2603	2.76219	2.43208	1.48784	1.27202	0.264667	-0.993512	-0.964873	-0.95529	-1.44965	-1.51294	-2.26718	-2.20569	-1.81803	2	9.8751	0.310852	0.220127	0.199991	0.26903	0.376514	0.0011476	0.0011476	-63360.8	0.0	-3817.28	
8090000000	2796	-87429.6	-23992.6	-63437	1.84862	2013.96	134.637	0	12.4882	-0.77361	-0.584753	-0.243209	0.192468	0.177733	0.385981	0.889969	1.28943	1.16859	1.59527	2.3946	2.50674	2.56105	2.42076	1.46098	1.29975	0.54586	-0.929788	-0.939425	-0.979074	-1.02802	-1.31901	-1.01766	-1.26518	-1.5444	2	10.0519	0.314525	0.218666	0.200614	0.266195	0.397022	0.00108817	0.00108817	-63437	0.0	-3861.3	
8092000000	2796	-88296.2	-24956.9	-63339.4	1.78048	2014.03	130.836	0	12.4882	-1.34687	-0.772829	-0.297995	-0.506663	0.0233985	0.323025	0.689281	1.06161	1.15019	1.55325	2.17303	2.21815	2.67411	2.5149	1.32675	1.10032	0.490802	-0.538981	-0.892161	-0.999687	-0.963431	-1.1108	-1.13529	-0.719733	-0.512924	2	10.6493	0.309966	0.219529	0.199851	0.270654	0.415582	0.00115737	0.00115737	-63339.4	0.0	-3774.93	
8094000000	2795	-88838.8	-25353.1	-63485.7	1.74151	2014.07	131.971	0	12.4882	-0.9857	-0.345392	-0.0675069	0.048693	0.507537	0.419486	0.335797	0.996754	1.08557	1.59783	2.69041	2.42152	2.61323	2.59317	1.47194	1.00012	0.0588318	-0.953595	-0.861296	-0.971551	-1.1715	-0.856642	-1.03282	-1.25385	-1.41128	2	9.86285	0.316356	0.216991	0.197325	0.269328	0.435214	0.00121889	0.00121889	-63485.7	0.0	-3795.57	
8096000000	2798	-86273.2	-23008.3	-63264.9	1.73223	2014.08	128.369	0	12.4882	-0.313616	-0.303928	-0.149144	-0.00307656	0.298011	0.0761445	0.605223	0.995417	1.12621	1.46552	2.36911	2.2751	2.66128	2.48092	1.43085	0.975315	0.0426955	-0.849574	-0.90255	-1.18738	-1.72721	-2.07198	-2.17166	-1.62075	-1.60568	2	10.0797	0.311651	0.217757	0.206293	0.2643	0.379326	0.00116836	0.00116836	-63264.9	0.0	-3716.05	
8098000000	2796	-87302.4	-24024.9	-63277.5	1.76163	2014.05	128.184	0	12.4882	-0.884745	-1.03623	-0.432474	-0.028423	0.0306695	0.201553	0.456526	0.789785	1.1837	1.41374	2.28973	2.35827	2.41213	2.25032	1.47697	0.982423	0.202291	-0.827591	-0.835975	-0.738331	-0.99522	-1.3124	-1.60055	-1.91169	-1.9647	2	10.4634	0.311114	0.219678	0.201989	0.267218	0.387527	0.00117792	0.00117792	-63277.5	0.0	-3711.75	
