# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
13606000000	4345	-95551.6	-20897.3	-74654.3	1.62528	2023.97	103.989	0	6.24524	-0.991117	-0.997335	-0.535101	0.0262051	-0.372059	0.0468349	0.906546	0.827225	0.937071	0.691665	0.0523058	-0.87963	-0.0674104	0.595978	0.508099	0.36762	0.303724	0.0674241	-1.51358	-1.43927	-1.11325	-1.30949	-0.711012	1.833	15.6664	0.32782	0.197773	0.252073	0.222334	0.00321735	0.00321735	-74654.3	0.0	-4131.36	
13608000000	4345	-95563.9	-20905.2	-74658.6	1.64655	2023.95	104.124	0	6.24524	-1.22463	-1.04397	-0.412033	-0.135431	-0.463498	-0.342579	0.677844	0.833469	1.1515	0.740206	-0.0200711	-0.84735	0.254792	0.484398	0.396554	0.280082	0.23175	0.106626	-1.37081	-2.21804	-1.93939	-1.82876	-1.27106	1.833	17.1473	0.328347	0.209807	0.245748	0.216098	0.00316804	0.00316804	-74658.6	0.0	-4139.08	
13610000000	4344	-95497.8	-20877.2	-74620.6	1.6284	2023.96	103.533	0	6.24524	-1.20253	-0.962948	-0.521033	-0.163136	-0.30241	-0.242397	0.349365	1.11153	1.01004	0.635104	0.161689	-0.99628	0.109908	0.629138	0.343759	0.435298	0.229977	-0.137239	-1.21598	-1.6904	-1.9078	-1.19899	-1.53974	1.833	16.7676	0.319823	0.205617	0.248707	0.225853	0.00318682	0.00318682	-74620.6	0.0	-4111.11	
13612000000	4347	-95379.9	-20791.7	-74588.2	1.65443	2023.94	101.905	0	6.24524	-0.892401	-0.945935	-0.409033	-0.0395491	-0.565329	0.162023	0.731508	0.822488	0.83542	0.52392	0.159356	-0.907163	0.237418	0.496674	0.355792	0.218199	-0.0194034	-0.45939	-1.77217	-1.93872	-2.24721	-2.4471	-2.1464	1.833	17.0689	0.321098	0.201575	0.252337	0.224989	0.00325567	0.00325567	-74588.2	0.0	-4025.58	
13614000000	4344	-95361.7	-20808	-74553.7	1.58338	2024.01	101.944	0	6.24524	-1.14451	-0.979959	-0.449275	-0.157223	-0.669133	0.0314382	0.589418	0.879443	0.889764	0.584388	0.244142	-0.961523	0.0913902	0.57106	0.366401	0.129523	0.0589431	-0.179301	-1.51958	-2.16278	-2.64124	-3.03501	-2.86196	1.833	15.8267	0.32489	0.206438	0.247964	0.220707	0.00329255	0.00329255	-74553.7	0.0	-4041.97	
13616000000	4345	-95270.5	-20739.3	-74531.1	1.56835	2024.02	101.155	0	6.24524	-1.09898	-1.11878	-0.69267	-0.0583414	-0.682701	-0.223637	0.846448	0.850013	0.884165	0.664274	0.0106173	-0.733674	0.0788006	0.526992	0.335374	0.125365	0.0516986	-0.223461	-2.08823	-2.52446	-3.21995	-3.44029	-2.20396	1.833	17.8516	0.328157	0.204364	0.247556	0.219923	0.00326072	0.00326072	-74531.1	0.0	-3973.1	
13618000000	4346	-95338.8	-20764.7	-74574.1	1.61061	2023.98	101.838	0	6.24524	-1.12147	-0.96826	-0.351553	-0.0324865	-0.502736	-0.092025	0.722422	1.12999	0.880998	0.708193	0.0880135	-0.983429	0.249045	0.614268	0.425986	0.407811	0.179768	-0.406917	-1.38581	-1.2162	-1.68218	-2.47034	-2.40396	1.833	17.5814	0.325539	0.205394	0.247122	0.221945	0.00336421	0.00336421	-74574.1	0.0	-3998.5	
13620000000	4348	-95351.3	-20761.7	-74589.5	1.64528	2023.95	101.707	0	6.24524	-1.11121	-1.02782	-0.47586	-0.0741925	-0.593825	-0.161966	0.654946	1.02063	0.894824	0.642191	-0.11776	-1.03624	0.126475	0.573399	0.391395	0.361564	0.244683	-0.476878	-1.72702	-1.98726	-1.85743	-2.08779	-1.86798	1.833	16.4095	0.324558	0.203104	0.249076	0.223261	0.00323177	0.00323177	-74589.5	0.0	-3995.67	
13622000000	4344	-95202.6	-20712.1	-74490.5	1.66764	2023.93	100.469	0	6.24524	-1.03648	-0.98616	-0.532378	-0.238403	-0.514646	-0.00348484	0.424504	0.946311	0.797327	0.667336	-0.0612421	-1.00456	-0.112562	0.586589	0.383983	0.232405	0.213102	-0.593204	-1.3958	-2.02221	-2.29348	-2.80155	-2.92026	1.833	15.7442	0.320924	0.206433	0.246437	0.226206	0.00326667	0.00326667	-74490.5	0.0	-3946.1	
13624000000	4349	-95219.4	-20678.3	-74541.2	1.60092	2023.99	100.269	0	6.24524	-0.931595	-0.818557	-0.43255	-0.318937	-0.48221	0.0374605	1.02722	0.809688	0.860916	0.72294	-0.193118	-0.89419	-0.0554534	0.52687	0.446433	0.0308247	0.0332645	-0.57993	-1.559	-2.41496	-2.71357	-2.75438	-3.42231	1.833	15.3186	0.324399	0.208015	0.245161	0.222425	0.00331447	0.00331447	-74541.2	0.0	-3912.35	
13626000000	4354	-95361	-20725.1	-74635.9	1.61128	2023.98	101.112	0	6.24524	-0.985041	-1.01355	-0.535273	-0.193724	-0.593004	-0.0478676	0.572869	0.932509	1.04557	0.57604	-0.319518	-1.06453	0.130385	0.78107	0.378294	0.109326	0.111523	-0.340004	-2.43538	-2.48308	-2.66198	-2.60832	-2.7701	1.833	17.4694	0.324859	0.201977	0.253117	0.220047	0.00333392	0.00333392	-74635.9	0.0	-3958.9	
13628000000	4353	-95498.8	-20818.5	-74680.3	1.68602	2023.91	102.453	0	6.24524	-1.02327	-1.00149	-0.660709	-0.123827	-0.561312	0.231745	0.459727	0.732342	1.03806	0.692485	-0.017839	-1.00699	0.168124	0.604366	0.303849	0.268282	0.212891	-0.20266	-1.38806	-1.14384	-1.08043	-0.657144	-0.293713	1.833	17.9072	0.323848	0.207472	0.244232	0.224449	0.00317833	0.00317833	-74680.3	0.0	-4052.25	
13630000000	4349	-95559.7	-20878.7	-74680.9	1.6307	2023.96	103.542	0	6.24524	-1.11485	-0.90985	-0.723562	-0.229807	-0.594914	0.466491	0.626862	0.837224	1.01238	0.689051	0.0671325	-1.07578	0.194857	0.557872	0.41868	0.156005	0.210611	-0.196527	-0.996868	-1.94596	-1.7444	-1.39232	-1.35799	1.833	15.1978	0.324582	0.209064	0.245271	0.221083	0.00320084	0.00320084	-74680.9	0.0	-4112.83	
13632000000	4350	-95510.2	-20863.4	-74646.9	1.53224	2024.06	102.463	0	6.24524	-0.833022	-0.881116	-0.62271	-0.223514	-0.462592	-0.293613	0.722628	0.952	0.970387	0.748305	-0.0967453	-0.971514	-0.010632	0.450549	0.370396	0.19157	0.222598	-0.413677	-1.9565	-1.20086	-1.36165	-0.881044	-1.63887	1.833	17.1167	0.318561	0.20901	0.246415	0.226014	0.00327203	0.00327203	-74646.9	0.0	-4097.22	
13634000000	4348	-95409.8	-20821.3	-74588.6	1.55018	2024.04	101.675	0	6.24524	-0.959602	-1.16909	-0.524423	-0.279607	-0.29178	-0.144116	0.586888	0.776834	0.917413	0.57056	-0.216707	-0.823209	0.0391582	0.426441	0.354007	0.279479	0.369663	-0.263162	-1.35033	-1.53134	-1.65419	-0.953202	-0.415847	1.833	17.5632	0.321	0.207032	0.249969	0.221999	0.0032905	0.0032905	-74588.6	0.0	-4055.06	
13636000000	4348	-95438.5	-20831.7	-74606.8	1.58612	2024.01	102.107	0	6.24524	-0.980772	-0.992122	-0.54657	-0.197314	-0.364981	-0.00697651	0.642473	0.665252	0.851626	0.619085	-0.0580801	-0.774142	0.239075	0.707847	0.301876	0.306261	0.363934	-0.173179	-1.19372	-0.835133	-0.856301	-0.979755	-1.41524	1.833	15.853	0.328807	0.205726	0.244543	0.220924	0.00326941	0.00326941	-74606.8	0.0	-4065.71	
13638000000	4349	-95684.5	-20957	-74727.5	1.61494	2023.98	104.69	0	6.24524	-0.881633	-0.930382	-0.294079	-0.115502	-0.337764	-0.122512	0.732077	0.661643	0.898789	0.672159	0.120164	-0.775053	0.257932	0.642547	0.489158	0.497634	0.307447	-0.0596259	-1.17931	-1.06656	-1.13182	-0.747009	-0.837651	1.833	16.3424	0.328859	0.201606	0.244322	0.225212	0.00316063	0.00316063	-74727.5	0.0	-4190.93	
13640000000	4351	-95833	-21024.6	-74808.4	1.61687	2023.98	106.011	0	6.24524	-1.06405	-1.00681	-0.491239	0.119388	-0.577295	-0.0379708	0.667901	0.790308	0.951274	0.753603	0.0797023	-0.742656	0.275476	0.719009	0.679793	0.534818	0.480024	-0.237904	-1.2671	-1.0418	-1.06785	-0.616173	-0.791479	1.833	16.7564	0.326692	0.196204	0.251578	0.225527	0.00310791	0.00310791	-74808.4	0.0	-4258.49	
13642000000	4348	-95691.1	-20980.8	-74710.2	1.56171	2024.03	104.576	0	6.24524	-0.931591	-1.02565	-0.358382	-0.180254	-0.457158	0.0202204	0.542275	0.83517	0.879433	0.557709	0.0403697	-0.837446	0.106087	0.498202	0.646601	0.0905941	0.22366	-0.4249	-1.22938	-1.76337	-1.08239	-1.09554	-0.930814	1.833	17.2767	0.327789	0.205147	0.242895	0.224169	0.00318721	0.00318721	-74710.2	0.0	-4214.68	
13644000000	4348	-95571.3	-20883	-74688.3	1.73212	2023.86	104.026	0	6.24524	-1.23696	-0.99647	-0.431359	-0.00458029	-0.531882	-0.00163592	0.669126	0.811843	0.971462	0.63877	0.115819	-0.776708	0.176153	0.768137	0.650613	0.355393	0.106545	-0.0382559	-1.01337	-0.496359	-1.04604	-1.36271	-1.02818	1.833	16.4703	0.32789	0.206936	0.248004	0.21717	0.00317012	0.00317012	-74688.3	0.0	-4116.97	
13646000000	4346	-95510.7	-20868.9	-74641.9	1.63084	2023.96	103.492	0	6.24524	-0.999544	-1.14532	-0.397469	-0.0871264	-0.673364	-0.33855	0.592295	0.885779	0.894054	0.66693	0.131862	-0.827415	0.104152	0.595187	0.663826	0.217731	0.223833	-0.210797	-1.42029	-1.27973	-1.64422	-1.82193	-1.37085	1.833	17.2605	0.326087	0.203638	0.245495	0.22478	0.00324214	0.00324214	-74641.9	0.0	-4102.7	
13648000000	4346	-95246	-20703.6	-74542.4	1.62646	2023.97	101.11	0	6.24524	-0.973766	-1.06876	-0.516734	-0.070149	-0.428027	0.0556856	0.630772	0.793104	0.796551	0.652299	-0.0227915	-0.95549	0.13663	0.593702	0.411541	0.325507	0.237712	-0.151932	-1.5846	-1.97316	-2.5615	-2.87986	-2.68537	1.833	15.8527	0.320491	0.20666	0.246452	0.226397	0.00323179	0.00323179	-74542.4	0.0	-3937.58	
13650000000	4350	-95344.3	-20760.2	-74584.1	1.63841	2023.95	100.956	0	6.24524	-0.939296	-1.24232	-0.619983	-0.0350064	-0.465738	-0.207851	0.523114	0.740284	0.933207	0.778877	-0.133443	-0.99163	0.252791	0.59686	0.386857	0.2408	0.15378	-0.480866	-0.855887	-1.20887	-0.857104	-0.792033	-0.378954	1.833	16.5274	0.327166	0.207729	0.243581	0.221524	0.00325666	0.00325666	-74584.1	0.0	-3994.14	
13652000000	4348	-95454.1	-20826.6	-74627.5	1.61317	2023.98	102.56	0	6.24524	-0.960145	-1.18243	-0.603273	-0.189618	-0.730377	-0.192544	0.519012	0.84383	1.00175	0.69619	-0.0439492	-0.909559	0.151103	0.496406	0.434051	0.35593	0.1122	-0.354978	-0.263444	0.011075	-0.205592	-0.693083	-0.482594	1.833	16.9105	0.323841	0.201407	0.246027	0.228725	0.00320099	0.00320099	-74627.5	0.0	-4060.49	
13654000000	4345	-95315.5	-20769.7	-74545.8	1.60549	2023.99	101.434	0	6.24524	-0.974932	-0.867181	-0.596362	-0.0309901	-0.611944	-0.0277932	0.550746	0.711213	0.857749	0.610535	-0.0599856	-1.0984	0.272294	0.435362	0.548264	0.327758	0.0773021	-0.310616	-0.704452	-0.271394	-0.390425	-0.787538	-0.865747	1.833	15.2867	0.331283	0.204456	0.245144	0.219117	0.00321806	0.00321806	-74545.8	0.0	-4003.83	
13656000000	4346	-95472.2	-20862	-74610.2	1.5546	2024.04	102.747	0	6.24524	-0.939136	-0.916412	-0.633374	-0.171399	-0.792953	-0.00514942	0.408761	0.69881	0.901964	0.697018	-0.0128684	-1.03968	0.188594	0.545053	0.662082	0.392047	0.310785	-0.345199	-1.46075	-0.482544	-0.724006	-0.151711	-0.51934	1.833	16.1449	0.32521	0.206386	0.244199	0.224205	0.00323264	0.00323264	-74610.2	0.0	-4095.99	
13658000000	4343	-95453.2	-20861.4	-74591.8	1.58669	2024.01	103.063	0	6.24524	-1.13627	-0.902167	-0.561414	-0.25644	-0.556608	0.104603	0.431703	0.753108	0.824274	0.695387	0.0499187	-0.994602	0.162588	0.44628	0.491436	0.408895	0.385974	-0.250243	-1.07688	-1.53848	-1.75548	-1.00367	-0.24028	1.833	15.9651	0.318454	0.204089	0.253753	0.223704	0.00320197	0.00320197	-74591.8	0.0	-4095.39	
13660000000	4346	-95166.9	-20676.2	-74490.7	1.61845	2023.98	99.8404	0	6.24524	-0.940644	-0.775712	-0.729447	-0.200313	-0.458062	-0.341714	0.388041	0.902861	0.818178	0.735299	-0.117116	-1.06343	0.0784821	0.603048	0.265859	0.406011	0.20703	-0.291277	-1.14869	-1.35829	-0.901643	-0.878266	-0.920952	1.833	18.2022	0.319425	0.201524	0.255093	0.223958	0.00330488	0.00330488	-74490.7	0.0	-3909.93	
13662000000	4347	-95446.8	-20829.8	-74617	1.59543	2024	102.647	0	6.24524	-0.989567	-1.02458	-0.442805	-0.10236	-0.598991	0.131956	0.578715	1.0106	0.962687	0.694918	0.0780444	-1.02157	0.11603	0.574044	0.374418	0.348066	-0.013042	-0.401227	-1.39893	-0.955017	-1.08876	-0.955019	-0.434201	1.833	16.4852	0.328962	0.20396	0.244302	0.222777	0.00320864	0.00320864	-74617	0.0	-4063.77	
13664000000	4348	-95335.6	-20768.8	-74566.7	1.60282	2023.99	101.104	0	6.24524	-1.0098	-1.15697	-0.558007	-0.119795	-0.75967	-0.235541	0.66892	0.84065	0.868451	0.702898	-0.0103819	-0.966952	0.0914503	0.460577	0.482632	0.352623	0.284824	-0.649546	-0.92757	-0.551751	-0.359645	-0.35493	-0.829873	1.833	18.8319	0.327399	0.208863	0.245519	0.21822	0.00326081	0.00326081	-74566.7	0.0	-4002.46	
13666000000	4348	-95652.7	-20966.9	-74685.8	1.59683	2024	103.936	0	6.24524	-0.797745	-0.838557	-0.484141	-0.110992	-0.603747	-0.0793149	0.400635	0.879579	0.928879	0.749553	0.0147276	-0.810326	0.114151	0.51783	0.602238	0.254913	0.184703	-0.706627	-1.47447	-2.20432	-2.24533	-1.53033	-0.569882	1.833	17.1756	0.332456	0.201875	0.244156	0.221513	0.00319718	0.00319718	-74685.8	0.0	-4200.71	
13668000000	4346	-95558.1	-20907	-74651	1.68885	2023.9	103.673	0	6.24524	-0.835741	-0.845266	-0.455688	-0.137699	-0.600745	0.0290698	0.748444	0.832035	0.853221	0.831751	-0.0817048	-0.724171	0.391371	0.40692	0.531735	0.22679	0.173127	-0.611731	-1.4096	-1.31371	-1.97738	-1.49897	-1.76261	1.833	16.6369	0.317909	0.206117	0.249402	0.226573	0.00316377	0.00316377	-74651	0.0	-4140.95	
13670000000	4346	-95358.6	-20797.4	-74561.2	1.6125	2023.98	101.542	0	6.24524	-0.841022	-0.928146	-0.486876	-0.355286	-0.612109	-0.235806	0.577183	1.06606	0.974593	0.620861	0.0606263	-0.901147	0.106376	0.526223	0.359191	0.347895	0.203542	-0.57236	-1.5175	-2.08622	-1.99984	-2.47577	-2.50875	1.833	18.6946	0.328743	0.205208	0.247192	0.218858	0.00323439	0.00323439	-74561.2	0.0	-4031.06	
13672000000	4346	-95473.4	-20845	-74628.4	1.63666	2023.96	103.121	0	6.24524	-0.88987	-1.33157	-0.649584	-0.191995	-0.369467	-0.0904853	0.832899	1.09924	0.905726	0.705875	-0.0179804	-0.818249	0.168484	0.684248	0.477843	0.395231	0.0123163	-0.523931	-1.3993	-1.70972	-1.96009	-2.1206	-2.60392	1.833	16.8164	0.318802	0.209839	0.244576	0.226783	0.00324548	0.00324548	-74628.4	0.0	-4078.9	
13674000000	4345	-95279.4	-20737.6	-74541.7	1.68426	2023.91	101.364	0	6.24524	-1.02286	-1.16433	-0.335978	-0.27835	-0.709332	-0.173148	0.556741	0.697056	0.946127	0.635233	-0.0577624	-0.859993	0.0948851	0.666697	0.420486	0.251482	0.0717641	-0.137554	-1.22527	-2.03436	-2.37372	-3.32574	-3.69454	1.833	17.8525	0.332574	0.204383	0.24337	0.219672	0.00330025	0.00330025	-74541.7	0.0	-3971.38	
13676000000	4344	-95421.9	-20854.1	-74567.8	1.55478	2024.04	102.278	0	6.24524	-1.18487	-1.16601	-0.402342	-0.07487	-0.464791	-0.130905	0.634471	0.739767	0.992031	0.611471	-0.0162555	-0.932036	-0.0295438	0.492032	0.511176	0.188077	0.141887	-0.555715	-1.73196	-2.70557	-3.33423	-4.15884	-3.954	1.833	15.6602	0.326494	0.202765	0.246547	0.224194	0.00325793	0.00325793	-74567.8	0.0	-4088.13	
13678000000	4346	-95434.9	-20850.2	-74584.8	1.5864	2024.01	102.11	0	6.24524	-0.914235	-1.10689	-0.451251	0.0368866	-0.59311	0.0175779	0.69365	1.05993	0.930748	0.688652	0.04579	-0.762856	0.0915519	0.510732	0.438866	0.182235	0.168704	-0.67983	-1.45752	-1.63086	-1.04307	-1.47224	-1.57439	1.833	17.0416	0.326962	0.198595	0.249304	0.225139	0.00326117	0.00326117	-74584.8	0.0	-4084.03	
13680000000	4342	-95336.5	-20810.6	-74525.9	1.61946	2023.97	101.817	0	6.24524	-0.969278	-1.14816	-0.452527	0.00535067	-0.576254	-0.0150621	0.560605	0.931044	0.938084	0.708757	-0.0187975	-0.790155	0.129061	0.401005	0.478308	0.214635	0.180297	-0.682654	-1.17169	-1.77085	-1.32842	-1.49704	-1.44195	1.833	16.2734	0.324075	0.207025	0.243853	0.225047	0.00333048	0.00333048	-74525.9	0.0	-4044.56	
13682000000	4344	-95546.4	-20923.8	-74622.6	1.56615	2024.03	103.575	0	6.24524	-1.10577	-1.09287	-0.187171	-0.0522857	-0.55508	0.0835852	0.422149	0.852281	1.06669	0.723561	-0.0598441	-0.943801	0.237928	0.465416	0.586096	0.402786	0.396463	-0.565267	-1.01621	-0.834972	-0.886948	-0.851012	-1.50596	1.833	17.657	0.32511	0.206934	0.243752	0.224203	0.00325767	0.00325767	-74622.6	0.0	-4157.55	
13684000000	4342	-95478.1	-20890.8	-74587.3	1.63294	2023.96	103.265	0	6.24524	-0.996158	-1.10884	-0.347471	0.0951488	-0.63621	-0.178221	0.519983	0.959821	1.03398	0.709287	0.0367137	-1.04872	0.085123	0.554429	0.465219	0.243309	0.321206	-0.715176	-1.5915	-1.65467	-1.02236	-1.05066	-0.760843	1.833	16.5912	0.323275	0.200823	0.246095	0.229807	0.00318191	0.00318191	-74587.3	0.0	-4124.69	
13686000000	4344	-95445.9	-20865.7	-74580.2	1.56453	2024.03	102.501	0	6.24524	-0.951848	-1.16755	-0.382762	-0.0862805	-0.533317	0.233293	0.479745	0.837698	1.00418	0.71625	-0.0768391	-0.991851	0.00170998	0.725057	0.359806	0.109315	0.258114	-0.723577	-1.56192	-1.74441	-1.57237	-0.729609	-0.63325	1.833	17.7674	0.317333	0.203258	0.253832	0.225576	0.0032476	0.0032476	-74580.2	0.0	-4099.45	
13688000000	4344	-95112.9	-20651.6	-74461.2	1.59108	2024	99.7264	0	6.24524	-1.17396	-1.18708	-0.409387	-0.0625716	-0.498385	0.111594	0.71877	0.805684	0.932865	0.664815	-0.352157	-0.848623	0.0236209	0.811263	0.378436	-0.0822048	0.276387	-0.624145	-1.07794	-1.19457	-1.18517	-0.614295	-0.431325	1.833	15.462	0.320536	0.206875	0.246745	0.225844	0.00333603	0.00333603	-74461.2	0.0	-3885.71	
13690000000	4343	-95137.8	-20672.1	-74465.7	1.67319	2023.92	100.164	0	6.24524	-1.21795	-1.06568	-0.486241	-0.032863	-0.739175	0.054143	0.628955	0.772326	1.00719	0.744518	-0.0212335	-1.02924	0.233539	0.537277	0.258681	0.0180907	0.1011	-0.660641	-2.00431	-1.56679	-2.1059	-1.5163	-1.5643	1.833	16.9378	0.320336	0.209912	0.249603	0.220149	0.00328999	0.00328999	-74465.7	0.0	-3905.92	
13692000000	4342	-95338.6	-20805	-74533.6	1.56694	2024.03	101.976	0	6.24524	-0.917952	-0.862951	-0.576455	-0.255308	-0.668352	-0.213961	0.772286	0.828974	0.892665	0.702379	0.132676	-1.11544	0.191985	0.658587	0.333717	0.105725	0.223999	-0.657456	-1.98599	-2.16154	-2.40532	-2.80663	-2.74714	1.833	15.3769	0.326598	0.198622	0.249419	0.225362	0.00321609	0.00321609	-74533.6	0.0	-4039.12	
13694000000	4343	-95218	-20729.5	-74488.5	1.58538	2024.01	100.713	0	6.24524	-1.00948	-0.819063	-0.633882	-0.0713786	-0.520732	0.0832155	0.501482	0.989689	0.864776	0.61554	-0.0627748	-0.848367	-0.0456757	0.632991	0.452131	0.26081	0.265241	-0.349968	-1.95702	-2.34856	-2.45876	-2.69821	-2.21793	1.833	15.9812	0.32692	0.203145	0.248886	0.22105	0.00331368	0.00331368	-74488.5	0.0	-3963.52	
13696000000	4344	-95289.6	-20744.2	-74545.4	1.58256	2024.01	101.742	0	6.24524	-1.31509	-1.04402	-0.428006	-0.282085	-0.638173	-0.159538	0.494623	0.754824	0.810124	0.857731	0.06116	-1.12212	-0.0674551	0.574354	0.515184	0.356637	0.00370325	-0.566875	-1.49809	-1.38761	-2.14275	-2.13291	-2.14582	1.833	17.0108	0.325733	0.209998	0.242118	0.222151	0.00325082	0.00325082	-74545.4	0.0	-3978.04	
13698000000	4343	-95327.9	-20792.5	-74535.4	1.60339	2023.99	101.758	0	6.24524	-1.13449	-0.959414	-0.477632	-0.0419373	-0.396319	-0.1299	0.692436	0.727443	0.959805	0.911181	0.00346092	-0.991939	0.407879	0.446182	0.355017	0.420608	-0.0470807	-0.436175	-1.04957	-1.12707	-1.31889	-1.14442	-1.06177	1.833	18.0014	0.330148	0.200407	0.242982	0.226463	0.00322491	0.00322491	-74535.4	0.0	-4026.25	
13700000000	4349	-95291.6	-20728.1	-74563.5	1.63435	2023.96	100.739	0	6.24524	-1.12837	-0.914089	-0.460795	0.00919055	-0.631723	0.0164242	0.60543	1.10025	0.938098	0.714596	-0.102091	-0.916362	0.102091	0.496036	0.548538	0.322212	0.0161781	-0.879715	-1.85406	-1.22818	-1.01893	-0.690824	-0.181634	1.833	14.9108	0.321264	0.207921	0.243825	0.22699	0.00326258	0.00326258	-74563.5	0.0	-3962.22	
13702000000	4350	-95254	-20688.3	-74565.7	1.61785	2023.98	100.607	0	6.24524	-1.12564	-0.993475	-0.597757	-0.14141	-0.655931	0.130632	0.353112	0.861647	0.851661	0.754592	-0.166676	-0.850726	0.232667	0.521643	0.516536	0.308272	0.0282762	-0.413213	-1.22643	-0.93902	-0.928088	-0.661863	0.0424197	1.833	17.418	0.323659	0.206484	0.24483	0.225027	0.00335307	0.00335307	-74565.7	0.0	-3922.11	
13704000000	4350	-95120.9	-20601.1	-74519.9	1.60033	2023.99	99.5085	0	6.24524	-0.953283	-1.14659	-0.676531	-0.336028	-0.52549	-0.018922	0.345536	0.91107	0.793654	0.747693	-0.237716	-1.07276	0.0514092	0.420065	0.466593	0.368326	0.0738622	-0.354735	-0.832367	-0.896321	-1.04639	-0.761934	-0.605804	1.833	17.6129	0.319902	0.203951	0.246085	0.230062	0.00334831	0.00334831	-74519.9	0.0	-3834.87	
13706000000	4347	-95289.8	-20744	-74545.8	1.60989	2023.98	100.993	0	6.24524	-1.15496	-1.03733	-0.454037	-0.179879	-0.460806	-0.198135	0.437704	0.971445	0.953298	0.654322	-0.0942403	-1.13879	0.0673127	0.365956	0.441562	0.204882	0.336073	-0.512195	-0.745336	-1.26775	-0.858985	0.101202	0.438171	1.833	16.5565	0.324858	0.20563	0.244321	0.22519	0.00325701	0.00325701	-74545.8	0.0	-3977.88	
13708000000	4351	-95221	-20659.2	-74561.8	1.6124	2023.98	100.263	0	6.24524	-1.08036	-1.006	-0.487193	-0.213898	-0.344305	-0.0708543	0.679684	0.794925	0.868503	0.749676	-0.155376	-1.03647	0.0482336	0.36979	0.411364	0.104383	0.404223	-0.271243	-1.31521	-1.29912	-0.428925	-0.0441199	-0.259055	1.833	17.2052	0.326482	0.208258	0.246835	0.218425	0.00332986	0.00332986	-74561.8	0.0	-3893.04	
13710000000	4351	-95138.2	-20624	-74514.2	1.64704	2023.95	99.1373	0	6.24524	-0.809843	-0.741905	-0.605474	-0.121801	-0.657645	-0.0606872	0.342272	0.789611	0.79019	0.588789	-0.269897	-1.04627	0.289513	0.309319	0.40829	0.123901	0.151584	-0.205454	-0.708367	-0.149516	-0.198622	0.229659	0.540321	1.833	16.7832	0.32732	0.20969	0.246544	0.216445	0.00331673	0.00331673	-74514.2	0.0	-3857.92	
13712000000	4350	-95248	-20700.8	-74547.2	1.62213	2023.97	100.161	0	6.24524	-1.13737	-0.845764	-0.292628	-0.277687	-0.561587	-0.168975	0.390831	0.759962	0.9368	0.742058	-0.131276	-0.970714	0.0292482	0.537922	0.30422	0.302383	-0.0566088	-0.384565	-1.36075	-0.638449	-0.0236447	-0.132401	0.0821171	1.833	17.4305	0.323514	0.204846	0.246023	0.225617	0.00325398	0.00325398	-74547.2	0.0	-3934.64	
13714000000	4355	-95309.9	-20689.1	-74620.7	1.64747	2023.95	100.53	0	6.24524	-1.01652	-0.814734	-0.285711	-0.131748	-0.706732	0.0634151	0.573595	0.934647	0.883331	0.810593	-0.137698	-1.01235	0.152013	0.465392	0.376603	0.276854	-0.0702797	-0.507026	-1.07356	-1.06179	-1.8646	-1.95329	-1.79241	1.833	16.3692	0.324703	0.203906	0.248171	0.223221	0.00329174	0.00329174	-74620.7	0.0	-3923.08	
