# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
144780000	343	-225026	43829	-268855	6.08863	2016.5	44.7504	137.7	0.818408	1	0.359355	0.158973	0.159095	0.322577	0.000128465	6.68796e-06	0	4.71585	3.95174	-268855	0.0	-95.3215	
144790000	343	-225013	43833.8	-268846	5.96217	2016.64	43.6442	100.76	0.850489	1	0.359355	0.158973	0.159095	0.322577	0.000143464	5.90927e-06	0	4.70165	4.00472	-268846	0.0	-90.7998	
144800000	343	-225011	43830.9	-268842	5.81617	2016.78	43.0794	186.459	1.05581	1	0.359355	0.158973	0.159095	0.322577	0.000145359	7.49694e-06	0	4.6819	3.97297	-268842	0.0	-93.0868	
144810000	343	-224995	43835.5	-268831	5.95267	2016.7	41.6885	118.917	0.886251	1	0.359355	0.158973	0.159095	0.322577	0.000151673	6.79262e-06	0	4.79798	4.06159	-268831	0.0	-88.9909	
144820000	343	-225025	43828.9	-268854	6.29137	2016.33	44.5904	145.785	0.87384	1	0.359355	0.158973	0.159095	0.322577	0.00013543	7.51546e-06	0	4.74726	3.99043	-268854	0.0	-95.3387	
144830000	343	-225014	43831.9	-268845	6.18801	2016.44	43.3684	73.3304	0.788377	1	0.359355	0.158973	0.159095	0.322577	0.00013473	5.29811e-06	0	4.77781	3.97036	-268845	0.0	-93.1051	
144840000	343	-225025	43832	-268857	5.79019	2016.81	44.7158	39.7883	0.565572	1	0.359355	0.158973	0.159095	0.322577	0.000143948	8.75141e-06	0	4.75162	3.99606	-268857	0.0	-93.6195	
144850000	343	-225040	43827.3	-268867	6.01664	2016.58	46.4023	37.0902	0.450107	1	0.359355	0.158973	0.159095	0.322577	0.000135248	6.91262e-06	0	4.75459	3.95435	-268867	0.0	-98.3474	
144860000	343	-225042	43828.2	-268871	6.19135	2016.47	46.3227	69.3473	0.703341	1	0.359355	0.158973	0.159095	0.322577	0.000138262	4.20766e-06	0	4.76481	4.0255	-268871	0.0	-96.8316	
144870000	343	-225057	43826.7	-268884	6.37913	2016.26	48.6942	43.1631	0.540833	1	0.359355	0.158973	0.159095	0.322577	0.000131842	5.64816e-06	0	4.73946	3.97689	-268884	0.0	-98.8774	
144880000	343	-225073	43823.4	-268896	6.56499	2016.02	50.2983	40.9567	0.578471	1	0.359355	0.158973	0.159095	0.322577	0.000133335	5.54689e-06	0	4.67231	3.95799	-268896	0.0	-102.192	
144890000	343	-225064	43827.1	-268891	6.41227	2016.18	49.6917	55.1202	0.640237	1	0.359355	0.158973	0.159095	0.322577	0.00013299	5.41911e-06	0	4.74766	4.00628	-268891	0.0	-98.1897	
144900000	343	-225046	43829	-268875	6.40001	2016.2	47.3751	26.5616	0.389838	1	0.359355	0.158973	0.159095	0.322577	0.000116945	6.13297e-06	0	4.73324	4.01711	-268875	0.0	-97.0137	
144910000	343	-225045	43827.2	-268872	6.37146	2016.27	47.0758	25.7955	0.363411	1	0.359355	0.158973	0.159095	0.322577	0.000129781	5.551e-06	0	4.77493	3.99371	-268872	0.0	-98.8343	
144920000	343	-225030	43830.1	-268860	6.07458	2016.53	45.459	35.4663	0.484931	1	0.359355	0.158973	0.159095	0.322577	0.000126089	6.45301e-06	0	4.72614	4.01275	-268860	0.0	-95.5633	
144930000	343	-225016	43836.1	-268852	6.2312	2016.4	44.1889	27.6254	0.479418	1	0.359355	0.158973	0.159095	0.322577	0.00012533	6.20585e-06	0	4.71313	4.00518	-268852	0.0	-89.9126	
144940000	343	-225028	43834.5	-268862	6.37259	2016.28	45.7648	18.0512	0.370952	1	0.359355	0.158973	0.159095	0.322577	0.00012939	6.60188e-06	0	4.78995	4.05142	-268862	0.0	-91.906	
144950000	343	-225013	43836.2	-268849	6.29003	2016.31	44.0619	8.59863	0.303062	1	0.359355	0.158973	0.159095	0.322577	0.00013645	6.1397e-06	0	4.75267	3.95237	-268849	0.0	-90.9328	
144960000	343	-225028	43833.8	-268862	6.45296	2016.13	45.418	10.7145	0.226438	1	0.359355	0.158973	0.159095	0.322577	0.00014549	7.62507e-06	0	4.70167	3.96694	-268862	0.0	-93.1284	
144970000	343	-225027	43834.5	-268861	6.55628	2016.05	45.5417	10.4861	0.245782	1	0.359355	0.158973	0.159095	0.322577	0.000141461	6.64998e-06	0	4.71118	4.00566	-268861	0.0	-92.4462	
144980000	343	-225037	43828.8	-268866	6.22885	2016.44	46.1827	22.0194	0.415434	1	0.359355	0.158973	0.159095	0.322577	0.000129881	5.68086e-06	0	4.78479	4.06216	-268866	0.0	-97.4117	
144990000	343	-225036	43829.4	-268865	6.3833	2016.28	45.9746	18.5085	0.329433	1	0.359355	0.158973	0.159095	0.322577	0.000140655	7.50409e-06	0	4.80211	4.04307	-268865	0.0	-97.0216	
145000000	343	-225025	43832.7	-268857	6.31195	2016.35	44.9437	13.0213	0.318623	1	0.359355	0.158973	0.159095	0.322577	0.000148149	5.963e-06	0	4.81563	4.02545	-268857	0.0	-94.0076	
145010000	343	-225017	43833.9	-268851	6.1069	2016.52	44.2852	23.4557	0.4444	1	0.359355	0.158973	0.159095	0.322577	0.000143205	6.38105e-06	0	4.74383	3.97077	-268851	0.0	-92.2387	
145020000	343	-225023	43833.3	-268856	6.05309	2016.59	44.6815	21.8558	0.424044	1	0.359355	0.158973	0.159095	0.322577	0.000151309	7.15527e-06	0	4.78911	4.04402	-268856	0.0	-92.9529	
145030000	343	-225029	43829.6	-268858	5.98648	2016.6	45.1893	35.2612	0.498491	1	0.359355	0.158973	0.159095	0.322577	0.000138622	5.88078e-06	0	4.7095	3.93651	-268858	0.0	-96.1262	
145040000	343	-225002	43836.5	-268839	5.95447	2016.66	42.6309	16.1041	0.36132	1	0.359355	0.158973	0.159095	0.322577	0.000152554	7.28984e-06	0	4.77398	3.98786	-268839	0.0	-89.9733	
145050000	344	-225031	43833.4	-268864	6.24386	2016.37	44.1898	27.3605	0.440359	1	0.359355	0.158973	0.159095	0.322577	0.000140221	6.19551e-06	0	4.75834	3.97403	-268864	0.0	-92.5512	
145060000	343	-225030	43832.8	-268863	6.39225	2016.24	45.6657	22.724	0.404148	1	0.359355	0.158973	0.159095	0.322577	0.000140494	5.3801e-06	0	4.74469	4.0228	-268863	0.0	-93.351	
145070000	343	-225024	43834.5	-268859	6.43801	2016.15	45.1151	23.8261	0.459207	1	0.359355	0.158973	0.159095	0.322577	0.000143771	7.38389e-06	0	4.68631	3.93292	-268859	0.0	-91.5807	
145080000	343	-225036	43829.9	-268866	6.59421	2016.06	45.9148	18.7736	0.304726	1	0.359355	0.158973	0.159095	0.322577	0.000142517	7.9598e-06	0	4.80802	4.02819	-268866	0.0	-96.4931	
145090000	343	-225017	43835.5	-268853	6.73758	2015.88	44.4454	24.4594	0.43919	1	0.359355	0.158973	0.159095	0.322577	0.000135686	5.71481e-06	0	4.74901	4.01601	-268853	0.0	-90.6217	
145100000	343	-225032	43833.5	-268865	6.68951	2015.97	46.0948	14.6116	0.323713	1	0.359355	0.158973	0.159095	0.322577	0.000126439	6.44725e-06	0	4.75308	4.06298	-268865	0.0	-93.1255	
145110000	343	-225026	43833.4	-268860	6.5002	2016.13	45.415	9.35181	0.223198	1	0.359355	0.158973	0.159095	0.322577	0.000136612	6.44104e-06	0	4.72409	3.99927	-268860	0.0	-93.6399	
145120000	343	-225015	43834.4	-268849	6.25701	2016.34	44.0291	14.7238	0.288295	1	0.359355	0.158973	0.159095	0.322577	0.000142309	6.31928e-06	0	4.75132	3.93396	-268849	0.0	-92.2306	
145130000	343	-225013	43834.9	-268848	6.23586	2016.39	43.8216	21.7303	0.468069	1	0.359355	0.158973	0.159095	0.322577	0.000138629	6.35259e-06	0	4.71657	3.9641	-268848	0.0	-91.3238	
145140000	343	-225034	43826.6	-268860	6.16183	2016.43	45.4839	99.1584	0.843652	1	0.359355	0.158973	0.159095	0.322577	0.000133376	6.51417e-06	0	4.7529	4.00669	-268860	0.0	-98.0051	
145150000	343	-225026	43830.2	-268856	6.13658	2016.45	44.8594	73.7888	0.767558	1	0.359355	0.158973	0.159095	0.322577	0.0001435	5.97836e-06	0	4.69404	4.00127	-268856	0.0	-94.711	
145160000	343	-225025	43831.2	-268856	6.34535	2016.24	44.8839	101.571	0.763905	1	0.359355	0.158973	0.159095	0.322577	0.000133776	6.46566e-06	0	4.67853	3.95043	-268856	0.0	-93.4123	
145170000	343	-225009	43836.1	-268845	6.40385	2016.21	43.4449	32.0469	0.486256	1	0.359355	0.158973	0.159095	0.322577	0.000131372	7.28171e-06	0	4.73691	3.97528	-268845	0.0	-89.6868	
145180000	343	-225034	43832.5	-268866	6.25867	2016.38	46.2373	24.3692	0.455506	1	0.359355	0.158973	0.159095	0.322577	0.000125727	5.76848e-06	0	4.76655	4.05283	-268866	0.0	-93.621	
145190000	343	-225008	43838.2	-268846	6.54918	2016.07	43.3993	17.096	0.374324	1	0.359355	0.158973	0.159095	0.322577	0.00012625	7.69567e-06	0	4.77851	4.01843	-268846	0.0	-88.2816	
145200000	343	-225028	43834.6	-268863	6.67751	2015.92	45.6447	15.153	0.358737	1	0.359355	0.158973	0.159095	0.322577	0.00014237	7.51719e-06	0	4.70021	3.99886	-268863	0.0	-92.0079	
145210000	343	-225017	43837	-268854	7.05562	2015.59	44.2627	20.1039	0.517837	1	0.359355	0.158973	0.159095	0.322577	0.00015947	6.36818e-06	0	4.80143	4.00896	-268854	0.0	-89.25	
145220000	343	-225016	43837.5	-268853	6.83596	2015.79	44.1902	21.1697	0.510306	1	0.359355	0.158973	0.159095	0.322577	0.000118503	6.94419e-06	0	4.78022	3.99588	-268853	0.0	-88.7565	
145230000	343	-225018	43837.1	-268855	6.74892	2015.87	44.7229	12.6753	0.307737	1	0.359355	0.158973	0.159095	0.322577	0.000139558	6.94309e-06	0	4.73157	4.01914	-268855	0.0	-89.6526	
145240000	343	-225031	43833.8	-268865	7.10978	2015.54	46.0291	21.486	0.470239	1	0.359355	0.158973	0.159095	0.322577	0.000130231	5.29794e-06	0	4.74394	3.99045	-268865	0.0	-92.4795	
145250000	343	-225039	43833.2	-268872	7.11025	2015.55	47.018	36.5366	0.585828	1	0.359355	0.158973	0.159095	0.322577	0.000129567	5.37077e-06	0	4.77463	4.05562	-268872	0.0	-92.4598	
145260000	343	-225047	43830.4	-268877	6.68331	2015.94	47.5096	74.4691	0.738245	1	0.359355	0.158973	0.159095	0.322577	0.000114916	7.29246e-06	0	4.72645	4.03731	-268877	0.0	-94.5225	
145270000	343	-225044	43829.7	-268874	6.56368	2016.06	47.2617	82.7095	0.727686	1	0.359355	0.158973	0.159095	0.322577	0.000123247	6.70155e-06	0	4.75453	3.9606	-268874	0.0	-95.1734	
145280000	343	-225042	43828.9	-268871	6.5825	2016.04	46.8868	55.2446	0.636127	1	0.359355	0.158973	0.159095	0.322577	0.000130009	6.03607e-06	0	4.75992	3.96629	-268871	0.0	-96.399	
145290000	343	-225039	43832	-268871	6.87207	2015.75	46.9404	27.5166	0.474948	1	0.359355	0.158973	0.159095	0.322577	0.000122742	6.14438e-06	0	4.75472	4.02425	-268871	0.0	-94.0003	
145300000	343	-225039	43832.8	-268872	6.9294	2015.66	46.9778	23.6347	0.491993	1	0.359355	0.158973	0.159095	0.322577	0.000134609	6.51312e-06	0	4.73913	4.00221	-268872	0.0	-93.3163	
145310000	343	-225049	43830.2	-268879	6.91738	2015.75	47.8434	12.8429	0.35187	1	0.359355	0.158973	0.159095	0.322577	0.000123684	4.94245e-06	0	4.8259	4.0619	-268879	0.0	-96.5283	
145320000	343	-225081	43826.1	-268907	7.60265	2015.06	52.0443	30.4358	0.456109	1	0.359355	0.158973	0.159095	0.322577	0.000120826	4.80076e-06	0	4.7613	4.0775	-268907	0.0	-99.7709	
145330000	343	-225045	43831.4	-268876	6.91601	2015.73	47.5434	26.5907	0.429748	1	0.359355	0.158973	0.159095	0.322577	0.000120168	5.6755e-06	0	4.78473	4.02324	-268876	0.0	-94.6578	
145340000	343	-225028	43831.9	-268860	6.51645	2016.14	45.4073	19.1781	0.31941	1	0.359355	0.158973	0.159095	0.322577	0.000138793	5.67997e-06	0	4.78141	4.03866	-268860	0.0	-94.4983	
145350000	343	-225013	43834.7	-268848	6.28604	2016.37	43.541	38.1034	0.564415	1	0.359355	0.158973	0.159095	0.322577	0.000148462	4.88156e-06	0	4.81658	4.01464	-268848	0.0	-90.923	
145360000	343	-225026	43832.4	-268859	6.41942	2016.22	45.1319	33.2478	0.490243	1	0.359355	0.158973	0.159095	0.322577	0.000123636	5.7466e-06	0	4.7386	4.00641	-268859	0.0	-93.3923	
145370000	343	-225029	43831.8	-268861	6.27514	2016.36	45.5285	20.1655	0.442578	1	0.359355	0.158973	0.159095	0.322577	0.000143435	6.68108e-06	0	4.78514	3.99166	-268861	0.0	-94.542	
145380000	343	-225025	43832.3	-268857	6.20832	2016.39	44.9236	50.7246	0.655826	1	0.359355	0.158973	0.159095	0.322577	0.000125822	7.48597e-06	0	4.68463	3.99666	-268857	0.0	-92.9929	
145390000	343	-225032	43829.6	-268861	6.2643	2016.4	45.5918	88.3649	0.742625	1	0.359355	0.158973	0.159095	0.322577	0.000138164	6.82999e-06	0	4.77785	4.03381	-268861	0.0	-95.1791	
145400000	343	-225043	43828.6	-268871	6.50701	2016.1	46.7414	61.1014	0.595234	1	0.359355	0.158973	0.159095	0.322577	0.000127187	4.89001e-06	0	4.75568	3.95554	-268871	0.0	-96.5985	
145410000	343	-225033	43830.8	-268863	6.24295	2016.34	45.9113	41.4539	0.540659	1	0.359355	0.158973	0.159095	0.322577	0.000127872	6.61629e-06	0	4.69211	3.94081	-268863	0.0	-94.7739	
145420000	343	-225048	43826.1	-268874	6.19773	2016.43	47.3097	69.8623	0.609493	1	0.359355	0.158973	0.159095	0.322577	0.000133676	6.06896e-06	0	4.79308	3.98456	-268874	0.0	-98.916	
145430000	343	-225067	43822.4	-268890	6.22527	2016.4	49.5861	66.3623	0.613697	1	0.359355	0.158973	0.159095	0.322577	0.000124296	5.5648e-06	0	4.7266	3.99374	-268890	0.0	-102.664	
145440000	343	-225062	43825.4	-268888	6.39062	2016.25	49.2254	19.8461	0.347081	1	0.359355	0.158973	0.159095	0.322577	0.000118724	6.38843e-06	0	4.72644	3.99038	-268888	0.0	-100.944	
145450000	343	-225055	43826.2	-268882	6.60205	2016.03	48.2906	35.6053	0.482648	1	0.359355	0.158973	0.159095	0.322577	0.00012621	7.2239e-06	0	4.73168	3.99246	-268882	0.0	-99.4795	
145460000	343	-225043	43830.4	-268874	6.63801	2015.98	47.2639	24.1225	0.443441	1	0.359355	0.158973	0.159095	0.322577	0.000134012	6.33772e-06	0	4.7125	3.96459	-268874	0.0	-95.7289	
145470000	343	-225041	43830.3	-268872	6.63204	2015.96	46.7695	13.1293	0.353652	1	0.359355	0.158973	0.159095	0.322577	0.000144582	6.41427e-06	0	4.71321	3.96078	-268872	0.0	-96.386	
145480000	343	-225051	43829.4	-268880	6.67754	2015.95	48.1681	21.2513	0.398577	1	0.359355	0.158973	0.159095	0.322577	0.000128505	5.96069e-06	0	4.75665	4.00928	-268880	0.0	-96.8532	
145490000	343	-225059	43826.6	-268886	7.01781	2015.6	48.7404	12.5616	0.176795	1	0.359355	0.158973	0.159095	0.322577	0.000123375	4.58991e-06	0	4.71714	4.02483	-268886	0.0	-100.155	
145500000	343	-225051	43829.5	-268881	7.03614	2015.59	48.0769	12.8901	0.27962	1	0.359355	0.158973	0.159095	0.322577	0.000135824	5.15231e-06	0	4.74979	3.96038	-268881	0.0	-97.2176	
145510000	343	-225061	43827.3	-268889	6.79065	2015.8	49.1484	25.936	0.426102	1	0.359355	0.158973	0.159095	0.322577	0.000123021	4.48542e-06	0	4.7367	3.99007	-268889	0.0	-98.7506	
145520000	343	-225068	43825.4	-268894	6.7037	2015.92	50.1164	56.3714	0.59925	1	0.359355	0.158973	0.159095	0.322577	0.000118662	6.20018e-06	0	4.72863	4.02797	-268894	0.0	-99.839	
145530000	343	-225038	43830.5	-268868	6.50116	2016.16	46.4971	28.9561	0.45303	1	0.359355	0.158973	0.159095	0.322577	0.000135075	7.13849e-06	0	4.76056	4.0776	-268868	0.0	-95.4125	
145540000	343	-225037	43831.7	-268869	6.38074	2016.27	46.4914	21.5213	0.408859	1	0.359355	0.158973	0.159095	0.322577	0.000143778	5.97219e-06	0	4.77351	4.04126	-268869	0.0	-94.5219	
145550000	343	-225021	43831.2	-268853	5.89202	2016.71	44.306	20.5619	0.514793	1	0.359355	0.158973	0.159095	0.322577	0.000146991	5.44322e-06	0	4.72281	3.97799	-268853	0.0	-95.0682	
145560000	343	-225009	43836.6	-268846	5.86967	2016.78	42.9428	14.9193	0.368273	1	0.359355	0.158973	0.159095	0.322577	0.000149214	7.51131e-06	0	4.8149	4.03672	-268846	0.0	-89.9881	
145570000	343	-225023	43833.6	-268856	5.93098	2016.73	44.86	22.4034	0.449644	1	0.359355	0.158973	0.159095	0.322577	0.000132356	5.45675e-06	0	4.78519	4.07305	-268856	0.0	-92.6145	
145580000	343	-225031	43830	-268861	5.89737	2016.72	45.4579	22.6596	0.445983	1	0.359355	0.158973	0.159095	0.322577	0.000122464	5.69472e-06	0	4.78618	3.97626	-268861	0.0	-96.2076	
145590000	343	-225037	43826.3	-268863	6.34917	2016.3	45.7691	86.0366	0.77387	1	0.359355	0.158973	0.159095	0.322577	0.000125729	7.07338e-06	0	4.77182	4.01195	-268863	0.0	-98.5809	
145600000	343	-225061	43823.5	-268884	6.57165	2016.08	48.0872	116.332	0.756089	1	0.359355	0.158973	0.159095	0.322577	0.000122671	5.80321e-06	0	4.81025	4.0586	-268884	0.0	-101.005	
145610000	343	-225067	43819.5	-268887	6.52339	2016.13	48.6901	173.952	0.812854	1	0.359355	0.158973	0.159095	0.322577	0.000137484	7.71192e-06	0	4.75837	4.0011	-268887	0.0	-104.642	
145620000	343	-225046	43827.1	-268873	6.4494	2016.14	47.1837	53.5452	0.634456	1	0.359355	0.158973	0.159095	0.322577	0.000122831	5.55975e-06	0	4.71078	3.97328	-268873	0.0	-98.1442	
145630000	343	-225042	43829.7	-268872	6.29894	2016.34	46.926	35.9191	0.490715	1	0.359355	0.158973	0.159095	0.322577	0.000125474	7.09031e-06	0	4.80521	4.0427	-268872	0.0	-95.9971	
145640000	343	-225051	43827.2	-268878	6.25312	2016.35	47.8032	32.3025	0.481464	1	0.359355	0.158973	0.159095	0.322577	0.000130665	5.02142e-06	0	4.71061	4.00219	-268878	0.0	-98.5778	
145650000	343	-225052	43827.6	-268879	6.37338	2016.26	48.0738	41.5557	0.514252	1	0.359355	0.158973	0.159095	0.322577	0.000130286	6.07192e-06	0	4.73535	4.02669	-268879	0.0	-97.9527	
145660000	343	-225057	43822.5	-268880	6.45584	2016.21	48.154	167.806	0.817641	1	0.359355	0.158973	0.159095	0.322577	0.000126218	5.3608e-06	0	4.79618	4.04787	-268880	0.0	-101.665	
145670000	343	-225079	43823.3	-268902	6.3808	2016.22	51.364	78.6342	0.655911	1	0.359355	0.158973	0.159095	0.322577	0.00012677	5.88238e-06	0	4.74234	4.00684	-268902	0.0	-101.634	
145680000	343	-225069	43825.1	-268894	6.44934	2016.16	50.1472	32.0427	0.456057	1	0.359355	0.158973	0.159095	0.322577	0.000127296	5.73149e-06	0	4.70844	3.9741	-268894	0.0	-100.729	
145690000	344	-225070	43826.1	-268896	6.11731	2016.47	48.3928	48.0644	0.539676	1	0.359355	0.158973	0.159095	0.322577	0.000123745	5.40779e-06	0	4.69562	3.94736	-268896	0.0	-99.3175	
145700000	344	-225073	43821.5	-268894	6.44708	2016.19	48.1521	56.1978	0.711455	1	0.359355	0.158973	0.159095	0.322577	0.000126825	5.51202e-06	0	4.8024	3.97537	-268894	0.0	-103.717	
145710000	344	-225102	43820	-268922	6.61916	2015.98	52.0814	128.502	0.780118	1	0.359355	0.158973	0.159095	0.322577	0.000120787	4.59541e-06	0	4.75756	3.98793	-268922	0.0	-104.422	
145720000	343	-225054	43825.2	-268879	6.23577	2016.36	48.0376	63.5546	0.634943	1	0.359355	0.158973	0.159095	0.322577	0.000125786	6.08313e-06	0	4.72207	3.93476	-268879	0.0	-99.9365	
145730000	343	-225047	43827.4	-268874	6.36062	2016.29	47.3254	43.8659	0.518084	1	0.359355	0.158973	0.159095	0.322577	0.00012863	7.05331e-06	0	4.73306	4.02844	-268874	0.0	-98.0744	
145740000	343	-225037	43830.6	-268868	6.32212	2016.33	45.9768	29.3264	0.512451	1	0.359355	0.158973	0.159095	0.322577	0.000120778	4.59253e-06	0	4.78127	3.9865	-268868	0.0	-95.3413	
145750000	343	-225053	43829.7	-268883	6.63647	2015.98	48.1954	24.9256	0.45519	1	0.359355	0.158973	0.159095	0.322577	0.000130686	4.25937e-06	0	4.74159	3.98666	-268883	0.0	-96.3719	
145760000	343	-225037	43831.5	-268869	6.54452	2016.07	46.6345	25.984	0.485381	1	0.359355	0.158973	0.159095	0.322577	0.000132612	6.29689e-06	0	4.76018	4.00425	-268869	0.0	-94.5727	
145770000	343	-225063	43825.8	-268889	6.43611	2016.19	49.397	28.795	0.452321	1	0.359355	0.158973	0.159095	0.322577	0.000121608	5.65726e-06	0	4.77876	4.00735	-268889	0.0	-100.107	
145780000	343	-225045	43829	-268874	6.05486	2016.55	47.3409	32.9609	0.539626	1	0.359355	0.158973	0.159095	0.322577	0.000136394	6.31103e-06	0	4.71667	3.94718	-268874	0.0	-96.7544	
145790000	343	-225037	43829.7	-268867	6.14333	2016.45	46.2566	32.2999	0.490263	1	0.359355	0.158973	0.159095	0.322577	0.000140985	6.11577e-06	0	4.68905	3.97475	-268867	0.0	-96.1271	
145800000	343	-225050	43827.3	-268877	6.30102	2016.36	47.6709	34.2454	0.537719	1	0.359355	0.158973	0.159095	0.322577	0.000134094	7.21889e-06	0	4.78934	4.07364	-268877	0.0	-98.4742	
145810000	343	-225062	43826.6	-268889	6.37627	2016.21	49.4303	24.561	0.3921	1	0.359355	0.158973	0.159095	0.322577	0.000128438	6.10121e-06	0	4.73081	3.92931	-268889	0.0	-99.5061	
145820000	343	-225054	43828	-268882	6.52664	2016.08	48.4215	31.2236	0.470728	1	0.359355	0.158973	0.159095	0.322577	0.00012647	6.22507e-06	0	4.70119	4.02369	-268882	0.0	-97.888	
145830000	343	-225032	43832.3	-268865	6.42034	2016.23	46.0071	39.2665	0.559565	1	0.359355	0.158973	0.159095	0.322577	0.000128339	5.59659e-06	0	4.761	4.01926	-268865	0.0	-93.3624	
145840000	343	-225035	43831.7	-268867	6.48053	2016.15	46.3557	16.3189	0.394284	1	0.359355	0.158973	0.159095	0.322577	0.000136267	6.01126e-06	0	4.76724	4.01667	-268867	0.0	-94.8573	
145850000	343	-225037	43828.1	-268865	6.5247	2016.08	46.0042	23.75	0.337187	1	0.359355	0.158973	0.159095	0.322577	0.000141324	5.85013e-06	0	4.69076	3.98727	-268865	0.0	-98.0736	
145860000	343	-225039	43829.3	-268868	6.43751	2016.16	46.3979	54.9926	0.666228	1	0.359355	0.158973	0.159095	0.322577	0.000125396	5.13131e-06	0	4.71306	3.93636	-268868	0.0	-95.9396	
145870000	343	-225046	43826.7	-268873	6.26262	2016.37	47.1386	57.3416	0.660409	1	0.359355	0.158973	0.159095	0.322577	0.000133024	5.76283e-06	0	4.7407	4.03068	-268873	0.0	-98.5724	
145880000	343	-225047	43829.2	-268877	6.5504	2016.11	47.5571	27.3909	0.427308	1	0.359355	0.158973	0.159095	0.322577	0.000117461	6.65933e-06	0	4.75474	4.00812	-268877	0.0	-96.7846	
145890000	343	-225060	43826.7	-268887	6.62205	2015.98	48.8762	42.1179	0.487205	1	0.359355	0.158973	0.159095	0.322577	0.000133165	7.52734e-06	0	4.70293	4.00423	-268887	0.0	-98.8362	
145900000	343	-225050	43831.2	-268881	6.93462	2015.67	48.224	22.3236	0.427909	1	0.359355	0.158973	0.159095	0.322577	0.000128152	6.69496e-06	0	4.74325	3.98097	-268881	0.0	-94.9681	
145910000	344	-225051	43828	-268878	6.45023	2016.21	45.9974	44.4507	0.52586	1	0.359355	0.158973	0.159095	0.322577	0.000135212	6.9384e-06	0	4.76582	3.99844	-268878	0.0	-97.5427	
145920000	343	-225040	43830.1	-268870	6.14724	2016.44	46.5533	40.6075	0.545266	1	0.359355	0.158973	0.159095	0.322577	0.00012903	7.82234e-06	0	4.67977	3.96602	-268870	0.0	-95.469	
145930000	343	-225053	43826.5	-268880	6.20574	2016.44	48.085	26.3482	0.394047	1	0.359355	0.158973	0.159095	0.322577	0.000134046	6.35826e-06	0	4.73812	4.03036	-268880	0.0	-99.5787	
145940000	343	-225023	43833.5	-268856	6.2934	2016.36	44.8223	20.6339	0.372782	1	0.359355	0.158973	0.159095	0.322577	0.000142778	5.54924e-06	0	4.80121	4.0503	-268856	0.0	-92.8058	
145950000	343	-225022	43831.8	-268854	5.9898	2016.6	44.5507	19.2253	0.375306	1	0.359355	0.158973	0.159095	0.322577	0.000137696	5.53311e-06	0	4.70835	3.96013	-268854	0.0	-94.5174	
145960000	343	-225010	43834.6	-268844	5.99968	2016.61	43.4069	18.3944	0.388625	1	0.359355	0.158973	0.159095	0.322577	0.00013891	6.40908e-06	0	4.75561	4.0115	-268844	0.0	-91.7666	
145970000	343	-224983	43841.5	-268824	5.95306	2016.63	40.7508	14.1392	0.387838	1	0.359355	0.158973	0.159095	0.322577	0.000143009	9.12517e-06	0	4.67834	3.97396	-268824	0.0	-85.0933	
145980000	343	-224987	43840.2	-268827	5.88323	2016.75	41.243	20.171	0.454746	1	0.359355	0.158973	0.159095	0.322577	0.000144866	7.47463e-06	0	4.76705	4.04069	-268827	0.0	-86.1024	
145990000	343	-225009	43836.1	-268845	5.96678	2016.66	43.4564	29.7368	0.576248	1	0.359355	0.158973	0.159095	0.322577	0.000135892	6.30208e-06	0	4.71994	4.00586	-268845	0.0	-89.7853	
146000000	343	-225011	43835.2	-268846	5.78667	2016.8	43.4654	20.1925	0.410811	1	0.359355	0.158973	0.159095	0.322577	0.000137268	5.40566e-06	0	4.67568	4.00626	-268846	0.0	-91.0785	
146010000	343	-225009	43834.2	-268843	5.75803	2016.85	43.1532	18.1705	0.433716	1	0.359355	0.158973	0.159095	0.322577	0.000135352	5.50002e-06	0	4.77194	3.97277	-268843	0.0	-92.2246	
146020000	343	-225011	43835	-268846	5.74273	2016.84	43.383	20.2192	0.4298	1	0.359355	0.158973	0.159095	0.322577	0.000126661	7.4551e-06	0	4.72535	3.96908	-268846	0.0	-91.3061	
146030000	343	-225003	43835.6	-268838	5.68115	2016.97	42.6549	16.6985	0.388135	1	0.359355	0.158973	0.159095	0.322577	0.000139684	6.47191e-06	0	4.79567	4.03419	-268838	0.0	-90.9102	
