sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
170	sims/sim_170/delphy-digested.log	757.7546362339515	0.09321690014698412	1.0708146353128503	757.0	757.0	760.0	2656126.404826404	131.95908122561946	757.753880700724	-36326.20727532097	1.2837421489554237	28.718069095447156	-36325.8	-36383.0	-36271.5	700379.0572152494	500.4432905141535	NaN	5355.230000000002	0.2760520868789037	6.9768404293874005	5355.4	5342.3	5367.79	548722.1750028089	638.7567624694697	5355.225454644043	-41681.4399429387	1.1359203610460318	24.42026468582642	-41680.8	-41732.0	-41636.5	758373.3386557638	462.1734205757685	NaN	3.305012482168326	0.006684105671002402	0.17127034844541847	3.30685	2.98904	3.6411	533838.9701831316	656.5650309863331	3.300573933079326	2022.6893580599137	0.006696592365922214	0.17132869238091977	2022.69	2022.36	2023.01	535470.5015446882	654.5645352804718	2022.6893508038665	25.793614693295297	0.026600309616785528	0.6528823656408806	25.8021	24.5621	27.0018	581823.8619679086	602.4159937588335	25.78534548830453	4.394078216833096	0.011420315956963445	0.30236890581931425	4.40168	3.77875	4.92427	500000.00000000006	700.9999999999999	4.383663444767206	0.30504749358059907	9.988210489748369E-5	0.002619097457900978	0.304992	0.299769	0.310252	509753.3355752203	687.5874575778612	0.3050362570398494	0.5462704108416547	1.0864844582780811E-4	0.002876620209771478	0.546371	0.53998	0.551324	500000.0	701.0	0.546262831966091	0.13349356633380882	7.857120765244163E-5	0.0019759783312088774	0.133483	0.129873	0.137047	554179.5855594138	632.4664587674941	0.13347893411646417	0.015188523252496443	2.7960226157713352E-5	6.913354724994467E-4	0.0151419	0.0137895	0.0164576	573312.8814417179	611.3590176425005	0.015172837508073718	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-41681.4399429387	1.1359203610460318	24.42026468582642	-41680.8	-41732.0	-41636.5	758373.3386557638	462.1734205757685	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-174.58183024251073	0.2766497673676297	6.982348503208405	-174.336	-187.61	-162.044	550231.688022976	637.0043885683373	NaN	
171	sims/sim_171/delphy-digested.log	753.3309557774608	0.04999619144283447	0.644540619330509	753.0	753.0	755.0	2108925.7174284784	166.19836208711166	753.3306803992062	-44863.89942938659	1.0137049610860367	26.2515418644346	-44862.5	-44915.2	-44814.0	522638.66196877573	670.6354227214445	NaN	5326.185435092729	0.2893600339173875	7.661213329419668	5326.45	5311.45	5340.75	500000.0	701.0	5326.179924712587	-50190.08388017123	0.8086725788562997	20.44866310683667	-50189.0	-50234.8	-50156.6	548155.2989003855	639.4173342903235	NaN	2.639567788873038	0.00561893303051739	0.14876914427867283	2.63288	2.37808	2.93151	500000.00000000006	700.9999999999999	2.6354192032218293	2023.35506419401	0.0056192231919278334	0.14877682568933182	2023.36	2023.04	2023.6	500000.00000000006	700.9999999999999	2023.3550587241577	25.323124108416557	0.023262439726700324	0.6159057659486028	25.3089	24.1276	26.4743	500000.0	701.0	25.31564962548884	2.2827564621968657	0.00654335507371683	0.1628759964810452	2.28068	1.95416	2.60236	565685.2130148245	619.6025491492115	2.276981032344874	0.3363453166904423	1.1061931908062029E-4	0.0026852946213498556	0.336366	0.331228	0.341567	594793.3441702116	589.280299511384	0.33633459901510926	0.34679101283880154	1.0313283718675094E-4	0.0027294324176111726	0.346853	0.341733	0.352128	500423.00015138934	700.4074550809331	0.34678026582357346	0.2071688345221116	8.385025615675166E-5	0.002220053306962244	0.207181	0.202664	0.211175	499999.99999999994	701.0000000000001	0.20715693816395625	0.10969483452211139	6.720361343154939E-5	0.0017793100591067287	0.109662	0.106072	0.11288	500000.0	701.0	0.10968039076223324	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-50190.08388017123	0.8086725788562997	20.44866310683667	-50189.0	-50234.8	-50156.6	548155.2989003855	639.4173342903235	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-204.3444322396575	0.28941772370423063	7.662740748236733	-204.062	-218.019	-188.668	500000.0	701.0	NaN	
172	sims/sim_172/delphy-digested.log	736.1768901569187	0.018383231167349114	0.4867218658969789	736.0	736.0	737.0	500000.0	701.0	736.176729460775	-42742.30941512123	0.9021074529521719	23.884561910750154	-42741.8	-42787.2	-42697.7	500000.00000000006	700.9999999999999	NaN	5322.8185164051365	0.2929075242944193	7.755138120638701	5323.23	5308.27	5338.61	500000.00000000006	700.9999999999999	5322.812865704895	-48065.12582025679	0.6686543214947333	17.703562354857784	-48064.6	-48098.4	-48030.2	500000.0	701.0	NaN	2.1523681597717528	0.004137005994106501	0.10953304449017597	2.15068	1.95354	2.36712	500000.0	701.0	2.1495979567496684	2023.8421398002874	0.004144463514939136	0.10973049192091226	2023.84	2023.63	2024.04	500000.00000000006	700.9999999999999	2023.8421368255663	24.18590941512125	0.02034734998999506	0.5387246706644996	24.1696	23.1261	25.2065	500000.0	701.0	24.179913351552127	1.9209292582025679	0.006097560628044929	0.14737364694254143	1.91737	1.65896	2.21174	600012.9379559127	584.1540704006516	1.9152884154698981	0.24811927817403703	9.40508527571485E-5	0.002490128429609967	0.248069	0.243473	0.253084	500000.00000000006	700.9999999999999	0.2481067918057742	0.42193241940085513	1.0698565551909658E-4	0.0028325955008232074	0.421875	0.416313	0.427225	500000.0	701.0	0.42192291612609606	0.2637513922967195	9.07460909642932E-5	0.002395031087461403	0.26371	0.259193	0.268146	503177.90755800717	696.5727126237032	0.26374051474668325	0.06619694707560626	5.390969966254654E-5	0.001421419297839084	0.0661051	0.0634099	0.068876	504170.50190249167	695.201323118638	0.06618174127491325	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-48065.12582025679	0.6686543214947333	17.703562354857784	-48064.6	-48098.4	-48030.2	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-207.85485164051374	0.29269553930634595	7.749525520289256	-207.425	-222.304	-191.944	500000.0	701.0	NaN	
173	sims/sim_173/delphy-digested.log	838.5249643366619	0.09447947891725313	1.447518967531513	838.0	837.0	841.0	1493187.943355079	234.73267485166892	838.5237163844794	-42114.6958630528	1.6914282428578284	32.8077910032464	-42112.8	-42186.8	-42060.3	931625.1388322482	376.2242831267269	NaN	5323.381412268188	0.29265978464923104	7.684031194792764	5323.74	5308.86	5338.89	508435.5173650005	689.3696211792768	5323.375865669334	-47438.07917261054	1.5447304065036667	28.47041403872354	-47435.5	-47497.3	-47387.5	1031824.5256675424	339.6895414685388	NaN	3.944744208273894	0.00786323859437559	0.19739309822667955	3.94795	3.52603	4.29315	556194.9000218671	630.1747822323073	3.939792988394321	2022.0498288159781	0.007861428848536748	0.19728464209604105	2022.05	2021.68	2022.44	556550.3118019183	629.7723540306746	2022.0498191917293	28.47988830242509	0.026490305202505133	0.6835664096158621	28.4452	27.2238	29.8186	526381.3813652976	665.8670165933555	28.47169633315155	7.699851340941512	0.027370503064800322	0.7246725129685745	7.6514	6.13238	8.8971	499999.99999999994	701.0000000000001	7.666439858611359	0.1916111897289587	8.8310280581964E-5	0.0022369071588471934	0.191576	0.187516	0.195964	546279.1597510191	641.6133468458681	0.1915981468123853	0.13088427674750347	7.722962783086422E-5	0.002001776778638695	0.130897	0.127123	0.134733	521704.53550789994	671.8362140723473	0.1308689758047353	0.543752854493581	1.0787128659472751E-4	0.0027330759324875552	0.543618	0.538393	0.548985	546004.6533923073	641.935920916344	0.5437459892468405	0.13375169044222518	7.197465656356976E-5	0.001905630127384482	0.133712	0.129976	0.137394	500000.0	701.0	0.1337381100456504	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-47438.07917261054	1.5447304065036667	28.47041403872354	-47435.5	-47497.3	-47387.5	1031824.5256675424	339.6895414685388	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-205.5993266761766	0.29264744952759947	7.672038399749754	-205.232	-220.077	-190.22	509983.321989642	687.277377292583	NaN	
174	sims/sim_174/delphy-digested.log	784.490727532097	0.038993024871969775	0.8979209850865529	784.0	784.0	786.0	660975.912073192	530.2765102296013	784.4902145376981	-43150.94778887303	1.0465535752270876	27.354969661244695	-43149.7	-43204.9	-43103.4	513024.94023348356	683.2026525659423	NaN	5314.508002853065	0.28728009401086746	7.606143999565949	5314.68	5300.61	5329.5	500000.0	701.0	5314.502559471923	-48465.45677603422	0.864804892027218	22.01813419681749	-48464.3	-48513.7	-48430.8	540708.5901027162	648.2234727090556	NaN	2.6885156776034225	0.005880251525733926	0.15076653431118314	2.68219	2.40274	2.9863	533175.181317075	657.3824369209722	2.6843098167908437	2023.3060342368035	0.005868142440332401	0.1506333575190633	2023.31	2023.0	2023.58	531920.8693108349	658.9325973506423	2023.3060286294835	26.279993580599154	0.024560311778313432	0.6175498832395608	26.2324	25.1962	27.5999	554385.2739256725	632.2318006718775	26.272749288737565	9.604207803138376	0.0410298861759983	1.0863238666670183	9.54612	7.61002	11.7363	500000.00000000006	700.9999999999999	9.54358413762637	0.45521768188302403	1.0584514628419233E-4	0.002802398916882213	0.455196	0.449481	0.460203	500000.0	701.0	0.4552090508111387	0.12038330813124108	7.23396369801415E-5	0.0018089524263482112	0.120315	0.116906	0.123745	560513.8927295925	625.3190233932185	0.12036971054228272	0.2857191055634803	9.634495871887737E-5	0.002550868107222924	0.285696	0.280915	0.290581	500000.0	701.0	0.2857077200405619	0.13867992439372318	7.837539750689943E-5	0.0020031183026407106	0.13871	0.134835	0.142398	536579.8219476634	653.2112943192017	0.13866542864429604	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-48465.45677603422	0.864804892027218	22.01813419681749	-48464.3	-48513.7	-48430.8	540708.5901027162	648.2234727090556	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-214.09189158345237	0.286920952358202	7.596635219911356	-213.971	-227.896	-199.008	500000.0	701.0	NaN	
175	sims/sim_175/delphy-digested.log	739.2239657631955	0.02036685123262489	0.5392409934865101	739.0	739.0	740.0	500000.0	701.0	739.2237693335802	-36827.17674750359	0.8657973941327931	22.923202101782195	-36826.0	-36870.3	-36785.3	500000.0	701.0	NaN	5335.967446504995	0.26940453837060463	7.132863556385629	5335.98	5321.62	5349.32	500000.0	701.0	5335.9626785132805	-42163.14194008559	0.6497538811745964	17.203146661646038	-42162.5	-42197.2	-42132.9	500000.0	701.0	NaN	1.8062855492154062	0.00309048280215358	0.08182487304747424	1.80326	1.66392	1.98632	500000.0	701.0	1.804435865659928	2024.1883309557745	0.003092832113359093	0.08188707306351264	2024.19	2024.01	2024.33	500000.0	701.0	2024.1883292994619	23.004280741797412	0.020138117790144912	0.5331849542877077	22.991	21.9681	24.0199	500000.0	701.0	22.998116186524353	3.2267628530670516	0.012468798487480304	0.2718740489527692	3.21238	2.6787	3.71885	737227.8355775645	475.42968819864035	3.215367234000457	0.6168067203994294	1.0151649029198341E-4	0.0026877916694998663	0.61678	0.611703	0.622296	500000.0	701.0	0.6168008642958048	0.08219740941512121	5.962554159291224E-5	0.0015442085594207422	0.0822277	0.0793477	0.0849914	522565.5616526318	670.7292361393497	0.08218289348544762	0.20417032239657668	8.32729169344463E-5	0.0022047674401246796	0.204279	0.199867	0.208394	500000.0	701.0	0.20415840955573866	0.0968255430813123	6.339671836799528E-5	0.0016336526585511606	0.096709	0.0941527	0.100614	527839.7960188207	664.0272344821506	0.09681179878617564	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-42163.14194008559	0.6497538811745964	17.203146661646038	-42162.5	-42197.2	-42132.9	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-194.2175691868758	0.26917264006349284	7.126723722811361	-194.137	-208.612	-181.003	500000.0	701.0	NaN	
176	sims/sim_176/delphy-digested.log	947.5292439372325	0.038829132908488835	0.8749571005009759	947.0	947.0	949.0	690287.3068340011	507.75959014452445	947.5288404679959	-42608.38402282452	2.0461077726653114	30.32397447866295	-42607.2	-42666.1	-42548.4	1595779.1548553025	219.64192158643758	NaN	5326.505064194011	0.3086580147835076	7.307964376093199	5326.72	5312.35	5339.39	625245.098861603	560.5801639039839	5326.500050408283	-47934.8890156918	1.800188712024738	25.545340806349337	-47934.0	-47981.9	-47881.0	1740606.851895715	201.3665519116315	NaN	4.259476661911559	0.020494985657396166	0.22186451061055784	4.24932	3.83836	4.71507	2990939.1910094935	117.18727049134696	4.253724333069658	2021.735106990013	0.0204764989276567	0.22181047454988392	2021.75	2021.23	2022.11	2987000.7163806036	117.34178638721802	2021.7350948220478	30.313760199714697	0.054603461438640345	0.7522505337928848	30.3128	28.8146	31.7216	1846729.8205703893	189.79495327136863	30.304405738520327	11.197182239657636	0.05055066679583739	1.3117139175252344	11.0752	8.94301	14.0192	520551.3132498255	673.3245908300809	11.122039350956312	0.48603303138373755	1.1990240218945548E-4	0.0028847773869655536	0.485913	0.479781	0.491051	605507.0169019082	578.8537378036377	0.48602447054514447	0.05543412054208279	5.278561408719221E-5	0.001344123790777826	0.0554298	0.0529068	0.058188	540555.9384092432	648.4065294545779	0.055417856693658465	0.31086520256776046	1.014610637364315E-4	0.0025874870864489013	0.310874	0.305886	0.315552	538927.6460836784	650.365596471142	0.3108544369480538	0.14766762910128378	7.444033815250136E-5	0.0019709125107231426	0.147678	0.143399	0.151048	500000.0	701.0	0.14765447742507284	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-47934.8890156918	1.800188712024738	25.545340806349337	-47934.0	-47981.9	-47881.0	1740606.851895715	201.3665519116315	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-201.81070470756052	0.3078067036549995	7.298396974828139	-201.638	-216.236	-188.896	623432.1669634574	562.2103230687881	NaN	
177	sims/sim_177/delphy-digested.log	754.7660485021398	0.0484801227301622	1.1099549246556695	754.0	754.0	757.0	668659.0987872399	524.1834002344524	754.7652336385585	-37160.32039942939	1.1981913819216283	29.677420649826917	-37158.9	-37218.8	-37104.7	571331.4096310446	613.479311817193	NaN	5337.690927246793	0.29156042817217137	7.439043977201974	5338.22	5323.06	5352.02	538407.2864999624	650.9941614618629	5337.685742643436	-42498.01055634809	1.0121839912050896	24.79763864880919	-42496.0	-42549.5	-42453.9	583964.2986557919	600.2079250509053	NaN	2.963445663338086	0.006239616710856971	0.16520261652160673	2.95616	2.66301	3.29041	500000.0	701.0	2.9588559267733086	2023.0311697574891	0.006240238531213482	0.16521908038847494	2023.04	2022.7	2023.33	500000.0	701.0	2023.0311630108088	25.833407417974342	0.029121154433115318	0.6498775025806998	25.8366	24.6538	27.1187	703788.5411881286	498.01890694083977	25.825236579201924	8.496008573466462	0.02900518046494423	0.7679528931885172	8.41635	7.15742	10.0565	500000.0	701.0	8.461733909970064	0.6319123038516394	1.0787658052387666E-4	0.0028561839917352586	0.632032	0.625536	0.636907	500000.0	701.0	0.6319058467017568	0.14285819543509276	7.991359697944889E-5	0.002017564966495902	0.14287	0.139075	0.146507	549888.1037207977	637.4024053773024	0.14284394904429998	0.11370201283880171	6.998766582147088E-5	0.0018530217565813506	0.113763	0.11004	0.117293	500000.00000000006	700.9999999999999	0.11368688615551086	0.11152750641940079	6.722003098430259E-5	0.001779744736875592	0.111496	0.108087	0.114843	500000.0	701.0	0.11151330823397784	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-42498.01055634809	1.0121839912050896	24.79763864880919	-42496.0	-42549.5	-42453.9	583964.2986557919	600.2079250509053	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-191.1226833095578	0.2901085057843239	7.428360437340674	-190.582	-205.703	-176.966	534592.682781745	655.639351769984	NaN	
178	sims/sim_178/delphy-digested.log	649.2482168330956	0.021293624215881976	0.5637786098966232	649.0	649.0	650.0	500000.0	701.0	649.2479724077442	-31629.791298145523	0.8623510854593367	22.831956237721958	-31627.7	-31673.3	-31586.5	500000.0	701.0	NaN	5345.1373466476425	0.26704329774869584	7.070346393556655	5345.59	5331.76	5358.97	500000.0	701.0	5345.132669793721	-36974.92838801713	0.6505129008125512	17.223242753395272	-36974.0	-37010.7	-36945.1	500000.00000000006	700.9999999999999	NaN	1.9042038801711858	0.0039936441929406315	0.09967931664143344	1.89889	1.71583	2.10137	562621.9315212505	622.9760703645117	1.9016121566997506	2024.0900285306707	0.00399570672248653	0.09964988389679547	2024.1	2023.88	2024.27	563535.9380408643	621.9656570945858	2024.0900260776875	22.41497803138374	0.01961812004653737	0.5152669806453212	22.393	21.4091	23.3567	508087.10397498804	689.8423464360441	22.409066385462264	0.47548387161198236	0.0021533137843452446	0.057012006963004916	0.472251	0.361741	0.575858	500000.0	701.0	0.4720639825910713	0.04962523766048504	4.55906444746175E-5	0.0012070763486171118	0.0496404	0.0473588	0.0520409	500000.0	701.0	0.04961055383813531	0.11759141940085598	7.161984731959464E-5	0.0017703250806402344	0.117591	0.114174	0.120917	573652.3270486214	610.9972599663009	0.11757808968323152	0.6987105121255354	9.551693081931435E-5	0.0025289449055449632	0.698675	0.693724	0.703566	500000.0	701.0	0.6987059354831261	0.13407282596291034	7.3000352914224E-5	0.0019327868789496502	0.13412	0.130763	0.137933	500000.0	701.0	0.13405889143395772	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-36974.92838801713	0.6505129008125512	17.223242753395272	-36974.0	-37010.7	-36945.1	500000.00000000006	700.9999999999999	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-185.99204850214	0.2670497886058868	7.070518248736045	-185.559	-199.379	-172.14	500000.0	701.0	NaN	
179	sims/sim_179/delphy-digested.log	714.283880171184	0.02616067826649766	0.6303179981340773	714.0	714.0	716.0	603763.1535629764	580.5256546902552	714.2836024502767	-44226.78587731814	0.9882128291075656	23.505804273400503	-44225.8	-44271.2	-44183.7	619496.3706569007	565.7821685514272	NaN	5344.708502139799	0.2523472446132356	6.50809794632269	5344.74	5332.07	5357.34	526959.2052567435	665.1368768275535	5344.7045392051305	-49571.49514978598	0.8226905451835903	18.7751659243753	-49570.2	-49609.3	-49538.4	672966.5332804093	520.8282769894515	NaN	2.2098014265335184	0.004790888220258744	0.12465423292571524	2.20274	1.97813	2.44932	517733.22635717335	676.9895810360786	2.2063248018871455	2023.7847646219705	0.004791131208282264	0.12468322274214329	2023.79	2023.53	2024.0	517544.96495379385	677.2358417809986	2023.784760781133	23.8769670470756	0.023803754203796462	0.5504698607320727	23.8683	22.8535	24.9016	655408.1620390781	534.7812558658703	23.87062756500061	7.771282282453642	0.02882444349134096	0.7631676279510531	7.76973	6.25761	9.14118	499999.99999999994	701.0000000000001	7.733773988066267	0.15670621683309552	8.046247661706316E-5	0.00212716612667819	0.156596	0.152785	0.160905	501501.2235604002	698.9015849485485	0.1566917917476646	0.34378910556348047	1.1342347059735078E-4	0.0027827718317352	0.343801	0.338375	0.348944	582289.1381321381	601.9346352987639	0.34377783396065137	0.1525990328102711	7.972576768970461E-5	0.002053211112370316	0.152661	0.148893	0.156649	528467.4340438507	663.2385979169276	0.1525852154755288	0.3469056219686163	1.0720759941322352E-4	0.0028384717771604887	0.346975	0.341086	0.351942	500000.0	701.0	0.3468940148320258	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-49571.49514978598	0.8226905451835903	18.7751659243753	-49570.2	-49609.3	-49538.4	672966.5332804093	520.8282769894515	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-184.25730099857367	0.2528048361237966	6.501798113350087	-184.247	-197.183	-171.95	529897.4351357169	661.4487573623189	NaN	
180	sims/sim_180/delphy-digested.log	706.1683309557775	0.018071972242216607	0.471947655382167	706.0	706.0	707.0	513938.86157866527	681.98773473438	706.1681734604217	-45543.607275320996	0.922363699729253	24.382678739553015	-45542.7	-45593.6	-45498.8	501567.7387822198	698.8089003710558	NaN	5320.776633380892	0.3079757834688724	8.07786357279534	5320.98	5304.03	5334.59	509481.16304967005	687.9547771736346	5320.770500555358	-50864.38302425108	0.6802010823164831	17.919504023781265	-50863.2	-50903.7	-50831.0	505022.4546530136	694.0285461976506	NaN	1.9521209700427944	0.00486178930527767	0.11167263210181742	1.94534	1.74042	2.1726	664334.4671963545	527.5956875746509	1.9489425747138542	2024.042353780314	0.004869560048425421	0.1114719135728751	2024.05	2023.81	2024.24	668862.1085058841	524.0243026816888	2024.0423507107155	24.05835763195436	0.02121401882983258	0.5520582130543744	24.0453	22.9623	25.176	517564.13226956414	677.2107612307422	24.05203927621817	3.7095376462196903	0.011391318539255688	0.30160115845602553	3.69774	3.16033	4.32591	500000.0	701.0	3.697320018577292	0.32563780171184054	1.177246217903799E-4	0.0026478816977957838	0.325619	0.320877	0.331252	692828.0694648568	505.89751692758006	0.32562703677672566	0.1834336619115548	8.443295652330146E-5	0.0022354811176172234	0.183469	0.179033	0.187784	500000.0	701.0	0.1834200353004301	0.30646498858773125	9.54574860995007E-5	0.0025273710230921645	0.306386	0.301683	0.311402	500000.0	701.0	0.30645457407548393	0.18446354778887294	9.514162888109633E-5	0.0022904687612969776	0.184349	0.180182	0.189249	604756.3557993803	579.572246969941	0.18444933050579423	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-50864.38302425108	0.6802010823164831	17.919504023781265	-50863.2	-50903.7	-50831.0	505022.4546530136	694.0285461976506	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-209.24762482168347	0.30806521433090495	8.075840038214217	-209.071	-225.99	-195.397	510032.59319360997	687.2109835281627	NaN	
