sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 146
97	sims/sim_097/delphy-digested.log	839.1055634807418	0.0787936108777308	1.333315187820433	839.0	838.0	842.0	1224064.7081562297	286.3410714029548	839.1045057403423	-44269.054778887294	1.5464978599028691	30.929532383363345	-44268.1	-44333.9	-44215.7	876274.0699874889	399.9890125757165		5339.016191155489	0.2797121123073661	7.220430531256263	5339.1	5325.02	5352.38	525998.3482337027	666.3519023909021	5339.01130791028	-49608.07189728956	1.3914778729337176	27.25279183916241	-49606.8	-49658.7	-49556.2	913731.5768089232	383.59186537480855		4.513887902995719	0.0087427592100439	0.2263477022576619	4.51233	4.11507	4.95616	522917.139390992	670.2782785207708	4.508211768512822	2021.4807275320984	0.0087395025601054	0.2262669981336	2021.48	2021.03	2021.87	522900.4590504237	670.299660161899	2021.480714868826	28.336544365192587	0.027297951000289	0.6524873422295601	28.3384	27.0597	29.6122	613484.9877966774	571.3261236575906	28.32903508799378	2.3732462196861626	0.0060470302552092	0.160103619603363	2.37712	2.05401	2.69638	500000.0	701.0	2.3678293797834744	0.3467800670470754	0.0001008389265292731	0.0026698522171848	0.346701	0.341947	0.352085	500000.0	701.0	0.3467697888546882	0.4093815649072758	0.0001399492773110004	0.0028107250037843	0.409391	0.404235	0.415109	868945.6798518233	403.362382858925	0.4093719183621371	0.0997448921540656	6.243054956197104e-05	0.0016402861979852	0.0997084	0.0965272	0.102895	507741.9855589804	690.3112406868019	0.0997314024696238	0.1440934693295291	7.178082925363307e-05	0.001900498277108	0.144068	0.140544	0.148169	500000.00000000006	700.9999999999999	0.1440809342692762	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-49608.07189728956	1.3914778729337176	27.25279183916241	-49606.8	-49658.7	-49556.2	913731.5768089232	383.59186537480855		0.0	0.0	0.0	0.0	0.0	0.0				-191.47844079885883	0.279875401429295	7.223350416484957	-191.347	-205.792	-178.45	526186.9996577088	666.1129982838889		
98	sims/sim_098/delphy-digested.log	837.8245363766049	0.0514908065891742	1.020068229564629	838.0	837.0	840.0	893077.1324657067	392.4633016101315	837.8239160891308	-39972.48302425109	1.2327984965375194	29.24485902764344	-39972.7	-40030.6	-39916.5	622835.2012028213	562.7491820037038		5321.956676176891	0.2827445796739152	7.486059887163678	5322.07	5308.06	5336.45	500000.0	701.0	5321.95141118179	-45294.43880171184	1.0820970222038937	24.049520479644222	-45293.1	-45338.7	-45241.7	709590.1580531795	493.9470989304958		2.8253532667617693	0.005295636858352	0.1402094240221031	2.82192	2.55616	3.08493	500000.0	701.0	2.821900642350733	2023.1693295292416	0.0052998711643281	0.1403215332723628	2023.17	2022.88	2023.41	500000.00000000006	700.9999999999999	2023.1693246630184	27.81624108416545	0.0250890207957283	0.6621438628996498	27.8057	26.6037	29.1419	503211.6986252258	696.5259372100567	27.808332543554485	8.44555776034237	0.0271449940060076	0.6910045132098268	8.42164	7.27546	9.89973	540886.0175575489	648.0108352268649	8.417537218941533	0.0331047095577746	3.730477411967268e-05	0.0009876962927217498	0.0330723	0.0312327	0.0349756	500000.0	701.0	0.0330899807997641	0.1379256091298146	7.054528022034717e-05	0.0018677853810116	0.137924	0.134249	0.141668	500000.0	701.0	0.1379129683608504	0.3755474721825963	0.00011027613636758358	0.0026791334006474	0.37558	0.370922	0.381193	593830.4022773852	590.2358630609102	0.3755379179078755	0.4534222396576323	9.972099970017337e-05	0.0026222748168409	0.453352	0.447843	0.457985	506879.6564019559	691.4856328778232	0.4534146578594848	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-45294.43880171184	1.0820970222038937	24.049520479644222	-45293.1	-45338.7	-45241.7	709590.1580531795	493.9470989304958		0.0	0.0	0.0	0.0	0.0	0.0				-206.86653067047067	0.2825160997109657	7.480010559064179	-206.751	-220.692	-192.331	500000.0	701.0		
99	sims/sim_099/delphy-digested.log	689.2810271041369	0.0266337154939358	0.653791379265724	689.0	689.0	691.0	581665.2986584743	602.5802137558778	689.2807175315793	-35885.99429386589	0.8761635785704663	23.19766139686663	-35884.9	-35928.5	-35839.8	500000.0	701.0		5330.397931526391	0.2799284666349089	7.147569450193696	5330.7	5314.7	5342.7	537607.5819236799	651.9625313799198	5330.393138390273	-41216.39315263909	0.6762431090872786	17.90448617153693	-41215.8	-41249.6	-41182.4	500000.0	701.0		2.076034293865907	0.0042451846748824	0.1123972270103817	2.06849	1.8825	2.30959	500000.0	701.0	2.073016804515201	2023.9186733238212	0.0042451955270494	0.1123975142096791	2023.93	2023.68	2024.11	500000.0	701.0	2023.91867020284	23.754010699001427	0.0198675270508645	0.5260206843964959	23.7346	22.8078	24.8428	500000.0	701.0000000000001	23.748202250424654	5.166056747503569	0.0172771548103869	0.4574369409194984	5.14886	4.40781	6.12594	500000.0	701.0	5.145979527717143	0.5581617874465046	0.00010886811286130296	0.0028824362030521	0.558161	0.552816	0.563917	500000.0	701.0	0.5581543465457074	0.0158904763195435	2.5576119850598288e-05	0.0006771636970003142	0.0158943	0.0145871	0.0172946	500000.0	701.0	0.0158760403137447	0.1893545249643366	8.518683959079159e-05	0.0022554412307264	0.189357	0.184548	0.193135	500000.0	701.0000000000001	0.1893410869497315	0.2365931840228243	9.596577788349768e-05	0.0025408287620136	0.236635	0.231959	0.242041	500000.00000000006	700.9999999999999	0.2365795271248628	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-41216.39315263909	0.6762431090872786	17.90448617153693	-41215.8	-41249.6	-41182.4	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-199.19545934379468	0.2808036206329292	7.154074204090219	-198.962	-214.564	-186.771	539991.03267546	649.0848528787589		
100	sims/sim_100/delphy-digested.log	833.376604850214	0.0289022849492699	0.7348821749270273	833.0	833.0	835.0	542146.8670625088	646.5037820823335	833.3762812639898	-36352.63737517834	1.2721781339343294	27.32073616482566	-36352.8	-36403.6	-36296.7	759974.605748373	461.1996208147648		5323.698202567762	0.3246176246389489	7.821698569700005	5323.8	5308.36	5339.78	603712.3536223843	580.5745035643813	5323.692456343775	-41676.33537803137	1.0260001257593174	21.293878866510568	-41675.9	-41714.7	-41631.7	813716.8187909983	430.7395299027551		2.230016619115549	0.0044747281241883	0.1089968375720076	2.22466	2.02192	2.45205	590736.1311219346	593.327513816237	2.227359901636348	2023.764379457917	0.0044694441096903	0.1088249797017369	2023.77	2023.53	2023.96	591204.6126256699	592.8573500862118	2023.7643765319715	25.97531383737518	0.0300861435400102	0.6296328567415823	25.9636	24.8527	27.2994	800287.9953698771	437.96733429445726	25.967676773037837	2.129132410841653	0.0073281289619523	0.1875906978569104	2.11813	1.79299	2.47464	534874.1770829603	655.2943010102292	2.120926228965809	0.0379115901569186	4.716139674573287e-05	0.0011061799132415	0.0379091	0.0359783	0.0401127	637103.2256635746	550.1463277555011	0.0378954791543986	0.3554393166904426	9.942049792150906e-05	0.002632297327489	0.355482	0.350446	0.360444	500000.0	701.0	0.3554295691539034	0.0621110465049928	5.251067464309324e-05	0.0013902938671308	0.0620713	0.0593813	0.0647317	500000.0	701.0	0.0620954829623766	0.5445380599144075	0.0001039647080844633	0.0027526116742976	0.544554	0.538789	0.549294	500000.0	701.0	0.54453110004687	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-41676.33537803137	1.0260001257593174	21.293878866510568	-41675.9	-41714.7	-41631.7	813716.8187909983	430.7395299027551		0.0	0.0	0.0	0.0	0.0	0.0				-206.89222396576324	0.3247127240557919	7.81769018171186	-206.743	-222.348	-190.826	604685.7387031923	579.6399312338365		
101	sims/sim_101/delphy-digested.log	669.2696148359487	0.0278523716663856	0.6090646648561177	669.0	669.0	671.0	732968.9493035347	478.19215306875446	669.2693380868532	-42229.49757489299	1.009701050894572	24.411472904653223	-42228.0	-42277.0	-42183.2	599633.2004236734	584.5240052624716		5341.869771754635	0.2752657134030473	7.1720415300678	5342.32	5328.68	5355.57	516305.4038654167	678.8617693634744	5341.86495614476	-47571.367189728975	0.8073158905366012	18.74181530651664	-47569.6	-47607.0	-47535.6	650356.8457487267	538.9348974969042		2.249180927246789	0.0054172133093687	0.1300204106532996	2.24932	1.99179	2.48767	608438.699178616	576.0646067930429	2.245427809110304	2023.7454208273896	0.0054213200751087	0.1300762517897299	2023.75	2023.5	2023.99	608838.4799214517	575.6863463117824	2023.745416647069	23.33007389443653	0.0219944478596428	0.562025507023472	23.2775	22.3665	24.4943	536787.1345231845	652.9590175653912	23.323309471643437	6.4648082596291045	0.024322663153268	0.6048789741185633	6.45597	5.31917	7.60078	566726.20669585	618.4644293114645	6.43666074955078	0.1737065064194009	8.643859765042183e-05	0.002095424147606	0.173718	0.169616	0.17762	596430.1075655086	587.6631570975867	0.1736938727205002	0.2202600014265336	9.311331492685582e-05	0.0022254890298992	0.220313	0.216167	0.224337	613565.1485882066	571.2514812917407	0.2202487616472655	0.4702579400855918	0.00010739895020204272	0.0027692018315453	0.470262	0.464704	0.475406	527204.2158280617	664.8277640372842	0.4702497866373579	0.1357755577746077	7.147686645234496e-05	0.0018924504349985	0.135713	0.131984	0.139006	500000.0	701.0	0.135762375895741	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-47571.367189728975	0.8073158905366012	18.74181530651664	-47569.6	-47607.0	-47535.6	650356.8457487267	538.9348974969042		0.0	0.0	0.0	0.0	0.0	0.0				-187.39187161198305	0.2749091401673314	7.165240996034574	-187.007	-200.981	-174.084	515946.626478548	679.3338341840541		
103	sims/sim_103/delphy-digested.log	707.283880171184	0.0319726341253942	0.6503678822085117	707.0	707.0	709.0	847084.4048914388	413.77222621034986	707.2835816012707	-38769.00242510699	0.9373762128833149	24.69651299623651	-38767.4	-38818.9	-38725.2	504945.6136058547	694.1341612952197		5340.58065620542	0.2775356498748331	7.340528759958824	5341.46	5324.31	5352.76	501038.2558081127	699.5473817357257	5340.575610012694	-44109.584593437954	0.7458418239023643	19.092627753009783	-44108.6	-44147.5	-44074.3	534872.2643662574	655.2966443591713		2.342161269614833	0.0052019384788991	0.133714961988524	2.34247	2.07671	2.58904	530467.0773530789	660.7384604317436	2.3383268094918632	2023.652268188303	0.0052087377285944	0.133771656811503	2023.65	2023.41	2023.92	531403.9980402471	659.5735095945855	2023.6522637668952	23.63476419400856	0.0210079966459287	0.5526876778100358	23.6108	22.5905	24.7626	506404.7107188547	692.1341618296877	23.62831424592036	2.094621298145507	0.0068832762070183	0.1691375747251552	2.0992	1.79028	2.43675	580494.6457835417	603.7954054285912	2.0877916247178776	0.362277487874465	0.00010599700323750832	0.0028028547086897	0.362282	0.356916	0.367664	501272.6672204083	699.2202506143948	0.3622666445326147	0.037069470042796	3.948137922662438e-05	0.0010453249701653	0.0370474	0.0349034	0.038979	500000.00000000006	700.9999999999999	0.0370547248053127	0.4539541997146928	0.00010213208844781976	0.0027040904953264	0.453825	0.449137	0.459665	500000.0	701.0	0.4539461476677027	0.146698820256776	7.528399753078426e-05	0.0019932495777585	0.146675	0.142741	0.150267	500000.0	701.0	0.1466852759164798	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-44109.584593437954	0.7458418239023643	19.092627753009783	-44108.6	-44147.5	-44074.3	534872.2643662574	655.2966443591713		0.0	0.0	0.0	0.0	0.0	0.0				-190.02307988587756	0.2773670728082888	7.336003143336267	-189.127	-205.377	-176.91	501047.3981275045	699.5346175030056		
104	sims/sim_104/delphy-digested.log	830.6034236804564	0.0922412899300879	1.5479735882535504	830.0	829.0	834.0	1244548.0387015094	281.6283414545346	830.6019829680268	-23062.95335235376	1.771603882049588	32.949430527201514	-23060.8	-23127.9	-23003.3	1013270.6025539824	345.90957155625847		5314.677132667618	0.3140664830136688	7.960326888941443	5314.99	5299.65	5329.65	545593.7669356967	642.4193626121643	5314.671170662706	-28377.62796005704	1.5884118344440794	28.356885778720983	-28375.8	-28428.1	-28324.9	1099758.1339677167	318.7064402383305		3.2291090870185477	0.0113508253085523	0.1798918995986439	3.2274	2.87397	3.56438	1395467.3714595677	251.1703298611704	3.2241056351461865	2022.765449358062	0.0113851233276438	0.1799809156775552	2022.77	2022.43	2023.12	1402524.9360963425	249.9064301669738	2022.76544135089	27.11780670470755	0.0318477583341693	0.6310272577078513	27.1306	25.7591	28.1984	892790.4207358453	392.5893377206209	27.110461152857543	5.106461640513548	0.019063031424704	0.5006757347828055	5.08773	4.18747	6.11652	508111.3102795247	689.8094825072507	5.081903804070293	0.7944954707560636	8.1116954135541e-05	0.0021476852967318	0.794391	0.790073	0.798114	500000.0	701.0	0.7944925684410431	0.1934846148359486	7.964091242249635e-05	0.0021086050191939	0.19353	0.189358	0.197156	500000.0	701.0	0.1934731117680656	0.0067910839514978	1.7441578777092524e-05	0.00043898688136231607	0.00677737	0.00598862	0.00762207	553294.7201514313	633.4779408414951	0.0067769486060332	0.0052287858345221	1.501202614550436e-05	0.0003974644779402415	0.00521213	0.00449226	0.00609818	500000.0	701.0	0.0052136985500412	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-28377.62796005704	1.5884118344440794	28.356885778720983	-28375.8	-28428.1	-28324.9	1099758.1339677167	318.7064402383305		0.0	0.0	0.0	0.0	0.0	0.0				-214.93320970042788	0.3147939840966796	7.95814883153193	-214.551	-230.255	-200.089	548424.3846721568	639.1036026042601		
105	sims/sim_105/delphy-digested.log	688.3223965763195	0.0276322586784274	0.6554265675242988	688.0	688.0	690.0	622978.0017935956	562.6201872150973	688.3220849348057	-32339.92154065617	0.9688045134818606	24.163592637701967	-32340.0	-32383.9	-32292.3	563426.5628086971	622.086396233695		5341.429243937232	0.2893454637823251	7.253868925905522	5341.76	5327.39	5355.46	557676.0206500307	628.5011135882353	5341.424317872166	-37681.35078459344	0.7597716657508544	18.78237679349576	-37681.1	-37715.6	-37642.5	573526.0008868393	611.1318396341652		2.2235131098430823	0.0042481648629412	0.1124761316751755	2.21918	1.99726	2.4137	500000.0	701.0	2.2206768884474024	2023.7710841654805	0.0042499131766595	0.1125224200399173	2023.78	2023.56	2023.98	500000.0	701.0	2023.7710810373237	24.046810984308134	0.0229587370763529	0.5567563385806366	24.0589	23.0257	25.1236	596010.1710756738	588.0772124533056	24.040366156626604	4.364576861626248	0.013506137239287	0.3575939539920256	4.34345	3.73651	5.09448	500000.0	701.0	4.3500475054895125	0.6299230242510699	0.00010351218395268244	0.002720227972698	0.629852	0.62524	0.635332	507528.41382138	690.6017287996713	0.6299171522311595	0.1393094037089872	7.37101640591615e-05	0.001951580126006	0.13931	0.135552	0.142982	500000.0	701.0	0.1392957166502312	0.0046042752924393	1.5274908665796123e-05	0.0003910322940413825	0.00458996	0.00382804	0.00531066	534835.2399858683	655.3420077728256	0.0045877145467811	0.2261633166904422	9.31038841650452e-05	0.0024650561060313	0.226228	0.221467	0.230582	500000.0	701.0	0.2261498827926172	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-37681.35078459344	0.7597716657508544	18.78237679349576	-37681.1	-37715.6	-37642.5	573526.0008868393	611.1318396341652		0.0	0.0	0.0	0.0	0.0	0.0				-188.39197574893	0.28893227925471	7.249848337104215	-188.071	-202.014	-173.889	556701.3910155053	629.6014446104336		
106	sims/sim_106/delphy-digested.log	764.7261055634807	0.1033675959635741	1.5806480677700547	764.0	763.0	768.0	1498947.7157527227	233.8307042444041	764.7244742982406	-32337.18958630529	1.5004759008571742	30.90047697915135	-32337.4	-32395.8	-32277.4	826448.3273847935	424.1039498611116		5333.513195435096	0.3063767200033316	7.006970547702264	5333.98	5320.62	5347.74	670098.9895147836	523.057049009723	5333.508592385779	-37670.7035663338	1.3576405878733369	26.86388262638189	-37668.7	-37728.0	-37624.3	895200.0257468472	391.5326071484247		2.698547788873039	0.0050316043122739	0.1332187915072822	2.69041	2.46027	2.96986	500000.0	701.0	2.695270582404072	2023.2959058487857	0.0050294861432023	0.1331627116746051	2023.3	2023.02	2023.53	500000.0	701.0000000000001	2023.2959014667356	25.721981597717537	0.02453744032706	0.6132531901705043	25.7352	24.5614	26.9036	561134.4120219909	624.6275268291047	25.71467298963584	65.36956291012844	0.2872630799203663	7.605693527668547	65.0316	49.9466	79.4314	500000.0	701.0	64.932124576948	0.0116517694721825	2.372428120653793e-05	0.0005780224561468904	0.0116415	0.0105795	0.0126868	590452.1746072341	593.6128531208321	0.0116374856802447	0.2996851383737517	0.0001003743472485117	0.002564098131715	0.299635	0.294817	0.304598	537111.1966995558	652.5650594397482	0.2996741699291917	0.610878781740371	0.00010705712433866484	0.002834487738225	0.610885	0.60573	0.616286	500000.0	701.0000000000001	0.6108722057013471	0.0777843251069899	5.743552923886656e-05	0.0015206863099551	0.0777369	0.0748586	0.0804702	500000.0	701.0	0.0777694533711708	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-37670.7035663338	1.3576405878733369	26.86388262638189	-37668.7	-37728.0	-37624.3	895200.0257468472	391.5326071484247		0.0	0.0	0.0	0.0	0.0	0.0				-190.4509871611984	0.3044460598123945	6.990448596198922	-189.973	-203.497	-176.321	664811.685852885	527.2169660350428		
107	sims/sim_107/delphy-digested.log	660.1611982881598	0.019340479663533	0.4789202570422582	660.0	660.0	661.0	571605.0934419634	613.185578682369	660.161024852845	-31617.49386590584	0.8782007134074675	23.251597398314285	-31616.8	-31661.2	-31573.8	500000.0	701.0		5338.305905848783	0.2959265438619202	7.835070904660518	5338.65	5323.95	5353.85	500000.0	701.0	5338.300154936589	-36955.79885877318	0.6325464535784462	16.747555824843882	-36955.0	-36986.2	-36921.9	500000.0	701.0		1.6031864051355178	0.0034141306687491	0.0799339002813706	1.60108	1.44534	1.75682	639420.1104420865	548.15291899041	1.601209285677796	2024.3915121255304	0.0034036541299585	0.0799019696132019	2024.39	2024.23	2024.54	636009.9627369428	551.0919962506448	2024.3915105486235	21.8580754636234	0.0192678729710564	0.5101440003655685	21.8423	20.8466	22.7902	500000.0	701.0	21.85213301184745	2.1582157774607675	0.0063126239727566	0.1671355863256435	2.1651	1.82719	2.44774	500000.0	701.0	2.151696262691075	0.7004936804564905	0.00010439354201387047	0.0026592007268735	0.700521	0.695676	0.705801	540173.2169803197	648.8659359295295	0.700488631647604	0.0472131556348074	4.731813348065236e-05	0.0012377380036897	0.0471838	0.0449186	0.0496292	512254.49831057794	684.2302042362803	0.0471969523967789	0.1246774108416549	8.142934432490706e-05	0.0019395101384756	0.124712	0.120899	0.128233	617825.4436175475	567.3123430264067	0.1246623052785598	0.1276157161198287	8.055583149925e-05	0.0019421697671595	0.127591	0.124314	0.131746	602986.5335105435	581.273346121703	0.1276009509180618	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-36955.79885877318	0.6325464535784462	16.747555824843882	-36955.0	-36986.2	-36921.9	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-192.2727375178314	0.295899279569229	7.83434904368957	-191.924	-206.675	-176.723	500000.0	701.0		
108	sims/sim_108/delphy-digested.log	675.2111269614836	0.0214812081664092	0.568745158389481	675.0	675.0	677.0	500000.00000000006	700.9999999999999	675.210887831601	-44881.10727532095	0.912549240066932	24.161022899136068	-44880.0	-44928.3	-44834.3	500000.0	701.0		5348.371883024257	0.2828278745377475	7.488265235517607	5348.56	5334.03	5363.33	500000.0	701.0	5348.366640581344	-50229.47917261055	0.6897489414622845	18.262072019372976	-50229.0	-50268.0	-50198.6	500000.0	701.0		1.7712098288159803	0.003091204309304	0.0818439759627115	1.76774	1.63113	1.9508	500000.0	701.0	1.769333584994811	2024.2232667617668	0.0030952231859015	0.0819503890863637	2024.23	2024.04	2024.36	500000.0	701.0000000000001	2024.223265102916	22.380819686162607	0.020864764894539	0.5524239570176206	22.3813	21.3284	23.4348	500000.0	701.0000000000001	22.374008083982265	19.044316833095564	0.101123416291713	2.543870371207783	18.9441	14.0004	23.2755	553861.9551555462	632.8291675162376	18.87741094831899	0.2364424279600573	9.45336076439436e-05	0.0023869933079306	0.236384	0.232269	0.241106	549740.9434313402	637.5730317852442	0.2364303786811426	0.1575426219686161	7.657812906286354e-05	0.0020275135277926	0.157601	0.153733	0.161505	500000.0	701.0	0.157529574093863	0.3072590071326673	0.00010134725650801484	0.0026833109673669	0.307252	0.302271	0.312595	500000.0	701.0	0.3072472936233776	0.2987559243937232	0.00010355338299745972	0.0027241017190071	0.298781	0.293984	0.304517	506488.9381846241	692.019062166046	0.298743503693489	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-50229.47917261055	0.6897489414622845	18.262072019372976	-50229.0	-50268.0	-50198.6	500000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-178.84706847360914	0.2827425246346983	7.486005476954796	-178.63	-193.49	-164.276	500000.00000000006	700.9999999999999		
109	sims/sim_109/delphy-digested.log	704.3380884450785	0.026104902376604	0.691163957095464	704.0	704.0	706.0	500000.0	701.0000000000001	704.3377498511172	-25464.65335235376	1.1764054348632722	25.96962357852335	-25463.7	-25518.9	-25417.3	719234.9075869416	487.3233992158971		5324.563152639091	0.3322492528095288	7.852606108329075	5325.15	5307.23	5338.09	627463.4327974435	558.5982890466667	5324.557361091792	-30789.216119828816	0.7945092150983667	19.690851298698064	-30788.5	-30831.7	-30755.4	570633.0415691572	614.2301171978693		1.8270230670470733	0.0040114676813463	0.0956131600232592	1.82239	1.64206	2.00274	616963.2189168953	568.1051791309657	1.8245508716223855	2024.167432239657	0.0040308380946983	0.0957407925884305	2024.17	2023.98	2024.34	621276.1791791454	564.161337173903	2024.167429975444	23.82374450784595	0.0234897881323912	0.5816692897267239	23.8102	22.7591	24.9862	571602.2787822982	613.1885981047536	23.816662631544844	2.480420099857348	0.0078742369547542	0.2084814834496153	2.47407	2.08382	2.91673	500000.0	701.0	2.471697150479909	0.795763577746077	8.949361200523491e-05	0.0022274970701505	0.795777	0.791399	0.799851	565767.2611968167	619.5126937153573	0.7957604600360887	0.0646187172610557	5.115057479309754e-05	0.0013542833132205	0.0646344	0.0620341	0.0672868	500000.0	701.0000000000001	0.0646045148963675	0.0204393580599143	3.066942320435029e-05	0.0008120160572925672	0.0203942	0.0190262	0.0222279	500000.0	701.0	0.0204232786734738	0.1191783480741797	6.783429922086881e-05	0.0017917348636962	0.119156	0.115769	0.122574	502387.9559396553	697.6679991152107	0.1191648881540233	0.001	1.0356191938126475e-10	1.1641532182693479e-10	0.001	0.001	0.001	276193387.5481095	1.2690383470493016	0.000999999999999938	-30789.216119828816	0.7945092150983667	19.690851298698064	-30788.5	-30831.7	-30755.4	570633.0415691572	614.2301171978693		0.0	0.0	0.0	0.0	0.0	0.0				-205.8910641940086	0.3322946045725045	7.848814864800794	-205.297	-221.821	-190.861	628241.2251517328	557.9067179415794		
