sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 155
58	sims/sim_058/delphy-digested.log	255.03566333808843	0.0083312997679762	0.2205828634188192	255.0	255.0	255.0	2000000.0	701.0	255.03556831927605	-37297.2883024251	0.9968171477697936	26.392134113426025	-37296.3	-37345.6	-37245.7	2000000.0	701.0000000000001		3244.8762767475014	0.7499601273567464	19.71253987278728	3245.29	3207.74	3282.57	2029266.99737227	690.8898640816965	3244.8163249915306	-40542.16476462194	0.3453770578056696	9.144342706521725	-40541.9	-40560.6	-40525.2	2000000.0	701.0		3.217833523537806	0.014312897656586	0.3789540692074196	3.1863	2.52603	3.96164	2000000.0	701.0	3.195888436558153	2022.7792724679027	0.0143154703330153	0.3790221841902083	2022.81	2022.02	2023.45	2000000.0	701.0	2022.7792369559804	39.840497289586345	0.0509833187544183	1.349854974669968	39.7762	37.3687	42.6663	2000000.0	701.0	39.81772909264771	5.505465477888725	0.0325130326027192	0.8608282056292456	5.47695	3.92079	7.27373	2000000.0	701.0000000000001	5.439334903826563	0.2067968402282451	9.699383401994544e-05	0.002416199208189	0.206817	0.201915	0.211494	2259283.817608621	620.5506316085474	0.2067827280074326	0.3588722467902997	0.00011650618243646844	0.0027918538450196	0.358943	0.353084	0.363673	2441521.761282927	574.2320311178805	0.35886138619356	0.0529258982881598	5.203756353500268e-05	0.0012684097221389	0.0528919	0.0501465	0.0549641	2359732.628216393	594.1351080353979	0.052910668945331	0.3814050328102707	0.0001107578515812336	0.0028360698203871	0.381448	0.375894	0.387054	2138273.3474239805	655.6692116510812	0.3813944905938385	0.0002143597703281028	6.015660781583931e-07	1.5749308283159645e-05	0.00021321	0.000188217	0.000246175	2045463.44662712	685.4192394940311	0.00021378385552173776	0.0002143597703281028	6.015660781583931e-07	1.5749308283159645e-05	0.00021321	0.000188217	0.000246175	2045463.44662712	685.4192394940311	0.00021378385552173776	-40542.16476462194	0.3453770578056696	9.144342706521725	-40541.9	-40560.6	-40525.2	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-514.4490570613411	0.7496822003679684	19.710465299117423	-514.052	-551.995	-476.986	2028190.1042648864	691.2567007658052		
59	sims/sim_059/delphy-digested.log	26.0	0.0	0.0	26.0	26.0	26.0			25.999999999999496	-35349.90970042793	0.853862881810518	22.60721913191184	-35349.0	-35394.0	-35307.4	2000000.0	701.0		3264.042881597717	0.8241699964172684	21.821058275808124	3264.94	3223.37	3307.03	2000000.0	701.0	3263.969896937214	-38613.95263908704	0.074798069806553	1.9803839972003376	-38613.7	-38617.8	-38610.5	2000000.0	701.0		2.319519443651924	0.0231825296626411	0.6137900347619079	2.1863	1.37158	3.5726	2000000.0	701.0	2.248803995388864	2023.6777603423689	0.0231882040083463	0.61394027020956	2023.81	2022.42	2024.63	2000000.0	701.0000000000001	2023.677667188525	36.91166077032812	0.0695140079858138	1.8404810000872491	36.7529	33.6303	40.5008	2000000.0	700.9999999999999	36.86641281274726	1.4946088559201158	0.0242886636328982	0.5978687614674274	1.38586	0.440582	2.52008	2313894.374346542	605.9049261468268	1.3850354384376875	0.1755790256776032	8.109818070621235e-05	0.0021471882438702	0.175627	0.171486	0.179496	2000000.0	701.0000000000001	0.1755659010212386	0.3634209500713264	0.00010410333097612176	0.0027562819100703	0.36344	0.358344	0.368802	2000000.0	701.0	0.3634104999126159	0.3612636718972897	0.00010475019123095364	0.0027417534583968	0.361233	0.356333	0.366804	2046448.7018099376	685.0892469281205	0.3612532652330328	0.0997363402282454	6.621656235302767e-05	0.0017531764954009	0.0997218	0.0962742	0.102892	2000000.0	700.9999999999999	0.0997209387483785	2.4633608131241076e-05	2.122658832543401e-07	5.048305037889826e-06	2.41906e-05	1.5319e-05	3.55887e-05	2478661.553126113	565.6278479132349	2.411331433785173e-05	2.4633608131241076e-05	2.122658832543401e-07	5.048305037889826e-06	2.41906e-05	1.5319e-05	3.55887e-05	2478661.553126113	565.6278479132349	2.411331433785173e-05	-38613.95263908704	0.074798069806553	1.9803839972003376	-38613.7	-38617.8	-38610.5	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-496.8068559201138	0.8242661521108541	21.823604132921744	-495.9	-537.749	-453.985	2000000.0	701.0		
60	sims/sim_060/delphy-digested.log	70.02567760342367	0.0063055045979801	0.1669470908836955	70.0	70.0	70.0	2000000.0	701.0	70.02548074575174	-21303.967617689003	0.9861590633505998	25.020567732700105	-21303.8	-21350.4	-21257.0	2177948.6437749863	643.7250042636207		3259.494493580602	0.9083487766776708	22.78309432574806	3259.98	3217.35	3304.06	2228578.1515432685	629.1006662831765	3259.4148368409265	-24563.460627674747	0.1673120946092755	4.429822727944791	-24563.0	-24570.8	-24555.6	2000000.0	700.9999999999999		2.9443660342368023	0.026478178805696	0.5720409459886202	2.88767	1.98906	4.13151	3003793.011200549	466.7432125889565	2.8911197533368527	2023.05291012839	0.0264692949636414	0.5722327283934203	2023.11	2021.87	2024.01	2999765.9734281404	467.36979231676224	2023.0528291884295	39.042026105563465	0.0870090876018577	1.888906519434536	38.9801	35.6192	42.792	2974789.9915415514	471.2937733374168	38.996670755638114	29.77467061340944	0.3598133765264259	8.807216060592852	28.1423	14.9341	47.2649	2340050.9951462955	599.1322423776281	28.602528810550734	0.221940395149786	9.077401849166256e-05	0.0024033696398234	0.221826	0.217487	0.226578	2000000.0	701.0	0.2219273937331531	0.7186401597717544	0.00010038820236351438	0.0026579186618332	0.718622	0.712791	0.723091	2000000.0	701.0	0.7186352435298027	0.0329872007132667	4.287256393323194e-05	0.0009984392899169317	0.0329642	0.0310617	0.0349901	2585018.178211785	542.3559539414339	0.0329721173248531	0.0264322536376604	3.407152305580503e-05	0.0009020914294144052	0.0264109	0.0248366	0.0282718	2000000.0	701.0	0.0264168745217762	6.023128302425099e-05	3.3150108753821055e-07	7.741600721462744e-06	5.97735e-05	4.53773e-05	7.4107e-05	2570729.561347613	545.3704742341904	5.9739198441881015e-05	6.023128302425099e-05	3.3150108753821055e-07	7.741600721462744e-06	5.97735e-05	4.53773e-05	7.4107e-05	2570729.561347613	545.3704742341904	5.9739198441881015e-05	-24563.460627674747	0.1673120946092755	4.429822727944791	-24563.0	-24570.8	-24555.6	2000000.0	700.9999999999999		0.0	0.0	0.0	0.0	0.0	0.0				-496.6893823109845	0.9095488175214854	22.721521678354783	-496.267	-536.856	-450.723	2246597.207253832	624.0549019972119		
61	sims/sim_061/delphy-digested.log	2631.728958630528	0.0973225425618987	2.115260137478588	2631.0	2629.0	2636.0	2967886.827117826	472.3899803691336	2631.7281089470907	-71909.79186875898	2.3114602904779527	56.66733910872208	-71907.8	-72010.9	-71789.9	2332680.4359894143	601.025317642936		3220.586233951501	0.4748369134278797	12.57197423404356	3221.38	3196.61	3245.85	2000000.0	701.0	3220.561684263237	-75130.37617689023	1.9860897989305892	47.573709828637874	-75127.4	-75220.3	-75034.8	2443496.587381464	573.7679386335595		3.2685517831669078	0.0053629306744184	0.1364867463618818	3.26575	3.02192	3.53699	2164568.9164461507	647.704025197702	3.2657150115618667	2022.728659058487	0.0053687219213049	0.1368608026266737	2022.73	2022.45	2022.96	2157404.9503416982	649.8548173711874	2022.7286544283995	39.23099058487878	0.023229297068519	0.5858325810614772	39.1811	38.2153	40.4931	2204312.2139664497	636.0260543479159	39.22662258632819	0.3518305506419402	0.0007370086044543228	0.0195133379976581	0.351305	0.315472	0.389324	2000000.0	701.0	0.3512911880745539	0.3245682738944366	0.0001169329864385861	0.0027481405938984	0.324548	0.319857	0.330245	2538307.320035357	552.3365862493243	0.3245566391445703	0.3608649286733239	0.00011028741313898076	0.002716431021693	0.360911	0.355409	0.365876	2311013.865074241	606.6601421947596	0.360854701447486	0.2229497446504991	8.964292836729103e-05	0.0023734224400618	0.223081	0.218483	0.227899	2000000.0	701.0	0.2229370954115993	0.0916170693295292	6.784974301401369e-05	0.001605632730288	0.0915513	0.0886384	0.0948817	2503525.404447101	560.010294886394	0.0916030154103322	0.0022353927532097	2.1157953669079758e-06	5.421069580348883e-05	0.00223581	0.00214356	0.00234851	2135626.8585848883	656.481723089489	0.0022347352574229	0.0022353927532097	2.1157953669079758e-06	5.421069580348883e-05	0.00223581	0.00214356	0.00234851	2135626.8585848883	656.481723089489	0.0022347352574229	-75130.37617689023	1.9860897989305892	47.573709828637874	-75127.4	-75220.3	-75034.8	2443496.587381464	573.7679386335595		0.0	0.0	0.0	0.0	0.0	0.0				-538.2789129814547	0.4758755189938521	12.59947277524094	-537.483	-562.604	-513.282	2000000.0	701.0		
62	sims/sim_062/delphy-digested.log	987.5078459343796	0.0358231988407378	0.8146368290247411	987.0	987.0	989.0	2711119.499441952	517.1295475129676	987.5075102120808	-37741.715977175474	1.47865455431077	36.59412386448334	-37740.5	-37807.2	-37671.5	2289068.3291078624	612.4762560261419		3265.853409415121	0.6092714117420259	15.49894009343548	3266.5	3237.75	3297.1	2166534.5321412464	647.116387576968	3265.816601648452	-41007.56847360913	0.971093187533838	23.84621177253953	-41005.8	-41050.3	-40961.8	2325043.246820007	602.9995364247673		2.3485041226818795	0.0064136033685642	0.1349623256713933	2.34795	2.09041	2.58904	3166118.053766158	442.81355786222	2.344636986102837	2023.648758915833	0.0064054240390351	0.1349625047739008	2023.65	2023.41	2023.91	3158039.3072977173	443.94634251708175	2023.6487544153244	37.22995834522109	0.0327545048925466	0.8017662533254396	37.233	35.7582	38.7648	2339885.1791382884	599.174699895452	37.221329569934426	12.816718402282453	0.0328125028606628	0.8687571013411838	12.7459	11.1301	14.5145	2000000.0	701.0	12.787425919389923	0.6421664436519259	0.00010595951241645552	0.002776630841848	0.642132	0.637173	0.648028	2041698.5921027332	686.6831399222784	0.642160444403515	0.0804636295292439	5.99387070039224e-05	0.0015605219766056	0.0805047	0.0777064	0.0835432	2068344.9751336495	677.836635984482	0.0804484655261645	0.0142933318116975	2.501408467815414e-05	0.000635761118908036	0.0142906	0.0131914	0.0155559	2170347.7043364565	645.979442463868	0.0142791307703862	0.2630766034236806	9.387285096387816e-05	0.0024854155821092	0.263194	0.25834	0.26797	2000000.0	701.0	0.2630648432033288	0.0008860658873038531	1.5514419186891057e-06	3.449877148310423e-05	0.000885238	0.000818962	0.000949584	2835383.4291137536	494.4657521816083	0.0008853951723204049	0.0008860658873038531	1.5514419186891057e-06	3.449877148310423e-05	0.000885238	0.000818962	0.000949584	2835383.4291137536	494.4657521816083	0.0008853951723204049	-41007.56847360913	0.971093187533838	23.84621177253953	-41005.8	-41050.3	-40961.8	2325043.246820007	602.9995364247673		0.0	0.0	0.0	0.0	0.0	0.0				-491.3385805991441	0.6096163358571624	15.5162313739272	-490.741	-519.417	-460.129	2164156.7423727643	647.8273835484108		
63	sims/sim_063/delphy-digested.log	208.04707560627676	0.0133100638685108	0.2862679953942265	208.0	208.0	208.0	3030837.826439456	462.5783629099781	208.04688003644745	-23201.49928673324	1.066180640250095	26.25766459011651	-23201.6	-23258.0	-23157.1	2311518.669779916	606.5276557482823		3269.2496718972884	0.7724197763536239	20.211496729167884	3269.11	3225.34	3304.39	2047659.927980465	684.6840048204407	3269.1872102313955	-26470.75178316693	0.4364501817954818	9.28696641300528	-26470.3	-26487.2	-26452.8	3096489.564502196	452.7707814915214		3.806666248216834	0.018474550580014	0.4891396757702059	3.76986	2.96986	4.79178	2000000.0	701.0	3.7755054300563264	2022.19071326676	0.0184713150749521	0.489054011158503	2022.23	2021.19	2023.01	2000000.0	701.0	2022.1906541264525	39.4750680456491	0.062607440198726	1.4667489759353252	39.4491	36.7156	42.1065	2554396.5619177446	548.8576131450128	39.44780547037424	3.97216828815977	0.0367007177896672	0.6371361090933594	3.91376	2.91539	5.20838	4651924.869376222	301.38061971495137	3.9224571894934432	0.2631757175463621	9.54143961062408e-05	0.0024199774029313	0.263189	0.258616	0.267879	2179481.586031155	643.2722391351091	0.2631645943531258	0.6930390099857342	9.301969010949417e-05	0.0024444309634898	0.692999	0.688453	0.697662	2030215.9611453668	690.566928263655	0.6930346988206445	0.0272398296718973	3.3734011604726646e-05	0.0008931553396820231	0.0271918	0.0255606	0.0289528	2000000.0	701.0	0.0272252067529841	0.0165454249643366	2.7710945208058304e-05	0.0007336861968928806	0.0165334	0.0150203	0.0179009	2000000.0	701.0	0.0165291304268205	0.00017643354208273914	5.205661988299201e-07	1.3782721295967478e-05	0.000176815	0.000151015	0.000204414	2000000.0	701.0	0.0001758898745476156	0.00017643354208273914	5.205661988299201e-07	1.3782721295967478e-05	0.000176815	0.000151015	0.000204414	2000000.0	701.0	0.0001758898745476156	-26470.75178316693	0.4364501817954818	9.28696641300528	-26470.3	-26487.2	-26452.8	3096489.564502196	452.7707814915214		0.0	0.0	0.0	0.0	0.0	0.0				-490.55122824536346	0.772326008297239	20.218519862608225	-490.597	-531.754	-452.799	2045740.842288588	685.3262989223847		
64	sims/sim_064/delphy-digested.log	264.03994293865907	0.0081203595841121	0.2098895766726468	264.0	264.0	264.0	2098537.7808062537	668.0842312314028	264.03985976269115	-31525.633380884457	1.1963213862000095	27.823704689222403	-31525.0	-31577.5	-31471.5	2591873.708907819	540.9214172671956		3258.9926961483598	0.837607733395275	20.288229211055764	3259.57	3220.1	3297.4	2389687.351585334	586.6876263415396	3258.929507909207	-34784.62467902996	0.4365867928282552	9.410825028650738	-34784.8	-34803.3	-34768.5	3017406.3743181545	464.6374488808492		2.583112924393725	0.009955632597322	0.2635893565935761	2.56438	2.08219	3.05205	2000000.0	700.9999999999999	2.569865355362775	2023.4138516405133	0.0099572039796368	0.2636309609635686	2023.43	2022.94	2023.91	2000000.0	701.0000000000001	2023.41383446566	38.64123766048504	0.0495805727488468	1.2830012975244425	38.6421	36.2512	41.0306	2093711.8024754757	669.6241566496219	38.619925373388725	5.479466847360904	0.0260483005968809	0.6896653454783752	5.45253	4.20136	6.86603	2000000.0	701.0	5.436511983124288	0.3795567460770323	0.00010708305783101502	0.0028351743638394	0.379497	0.374299	0.384691	2000000.0	700.9999999999999	0.37954616469267	0.514846482168331	0.00011130858208886196	0.0029470510536953	0.514847	0.509301	0.520279	2000000.0	701.0	0.5148380432797734	0.0480889385164051	4.577755816174232e-05	0.001212025151021	0.0480268	0.0455844	0.0502047	2000000.0	701.0000000000001	0.048073694053223	0.0575078492154065	4.997880132367517e-05	0.0013232589647562	0.0574519	0.0547246	0.0599109	2000000.0	701.0	0.0574926436223775	0.0002295586034236804	5.887495157008992e-07	1.5587970379714996e-05	0.000229109	0.00019593	0.000257026	2000000.0	701.0	0.0002290309660831783	0.0002295586034236804	5.887495157008992e-07	1.5587970379714996e-05	0.000229109	0.00019593	0.000257026	2000000.0	701.0	0.0002290309660831783	-34784.62467902996	0.4365867928282552	9.410825028650738	-34784.8	-34803.3	-34768.5	3017406.3743181545	464.6374488808492		0.0	0.0	0.0	0.0	0.0	0.0				-500.32092011412254	0.8377030298878267	20.294136710282675	-499.798	-539.079	-461.943	2388839.7817715337	586.8957854345068		
65	sims/sim_065/delphy-digested.log	965.4621968616262	0.0747798075884728	1.598076686757936	965.0	964.0	968.0	3069880.487919025	456.695303129006	965.4608759240492	-43961.40356633379	2.045585772998974	44.84907742532744	-43960.2	-44057.2	-43884.2	2916596.666879849	480.6972509846032		3252.1084593437968	0.6547151188033525	16.379439022932296	3252.67	3216.62	3281.85	2240034.4946179832	625.883218927438	3252.067186986647	-47213.51141226816	1.6222587197537754	33.6218869423865	-47211.7	-47280.9	-47151.4	3263954.387252724	429.5403163339136		6.014487974322387	0.0159630201713757	0.3761219453753273	6.03562	5.3142	6.80822	2525345.427126884	555.1715757139301	6.002694770023036	2019.9826105563463	0.0159578908139747	0.3762035873450804	2019.96	2019.19	2020.68	2522627.48502315	555.7697314897581	2019.982575523872	45.80522967189727	0.0534423151745797	1.2309879463845177	45.7969	43.5429	48.2075	2642475.3253688533	530.5631377293182	45.7886929760443	7.659960128388029	0.0332503251373038	0.878606961818544	7.60942	6.03568	9.45099	2007939.051010266	698.2283646979242	7.610327637265626	0.4477117746077031	0.00010602660979232928	0.0028072034181431	0.447651	0.442045	0.452963	2000000.0	701.0	0.4477029738066355	0.0624604413694721	5.567698337530645e-05	0.0014115077502699	0.0624232	0.0595872	0.0650461	2181387.765568158	642.7101234038686	0.0624445138427834	0.4034974736091297	0.0001009883375187822	0.002673808082995	0.403548	0.398106	0.408678	2000000.0	701.0	0.4034886152024728	0.0863302964336662	6.094094045914764e-05	0.001613496995676	0.086296	0.0833825	0.0895886	2000000.0	701.0000000000001	0.086315232500511	0.0007046669629101284	1.1714457194125252e-06	2.8917305974460576e-05	0.000702436	0.000648485	0.000765563	2300788.4712459743	609.3563217659716	0.0007040756638012798	0.0007046669629101284	1.1714457194125252e-06	2.8917305974460576e-05	0.000702436	0.000648485	0.000765563	2300788.4712459743	609.3563217659716	0.0007040756638012798	-47213.51141226816	1.6222587197537754	33.6218869423865	-47211.7	-47280.9	-47151.4	3263954.387252724	429.5403163339136		0.0	0.0	0.0	0.0	0.0	0.0				-506.2093024251068	0.654198326424395	16.38478317126156	-505.697	-541.537	-476.299	2235040.896344497	627.2815867902148		
66	sims/sim_066/delphy-digested.log	2000.55634807418	0.0750441693953177	1.561403338804082	2000.0	1999.0	2003.0	3238558.276574774	432.9086835154346	2000.5557390910928	-60769.900570613456	1.983670846024252	52.2663017240543	-60767.3	-60877.5	-60679.7	2019499.231721176	694.2315094644058		3252.3196291012846	0.5125951762406052	13.571677276989032	3252.99	3223.91	3277.54	2000000.0	701.0	3252.291301779679	-64022.22139800287	1.5998216936553942	41.398901763115376	-64020.6	-64109.1	-63948.6	2093695.579820692	669.6293451219256		2.783026362339513	0.0047706401823793	0.1263093996207812	2.77534	2.56164	3.0411	2000000.0	701.0	2.7801769455214496	2023.214493580598	0.0047762131405626	0.1264569526773222	2023.22	2022.93	2023.41	2000000.0	701.0	2023.2144896285968	37.76149400855918	0.0246664057622461	0.6530777387361386	37.7421	36.593	39.0759	2000000.0	701.0	37.75585867689673	11.63291035663338	0.0271664436306537	0.7192697528297612	11.6034	10.3841	13.1785	2000000.0	701.0	11.610818431844816	0.2697924992867329	9.628744272962798e-05	0.0025285926798622	0.269952	0.264777	0.274716	2032963.428415607	689.6336551871229	0.269780646048274	0.1830821126961484	7.926902497252763e-05	0.0020987587766102	0.183055	0.17889	0.186925	2000000.0	701.0	0.1830700867982844	0.0825758888730385	5.964971126279346e-05	0.0015793098890561	0.0825015	0.0798533	0.0860967	2000000.0	701.0	0.0825608109757186	0.4645494921540655	0.00010596871636598767	0.0028056706083606	0.4644	0.459007	0.469728	2000000.0	701.0	0.4645410164770467	0.0017667533666191	1.901717392873796e-06	4.870315600290214e-05	0.00176723	0.00166823	0.00184958	2137596.654811548	655.8767749024203	0.0017660829117299	0.0017667533666191	1.901717392873796e-06	4.870315600290214e-05	0.00176723	0.00166823	0.00184958	2137596.654811548	655.8767749024203	0.0017660829117299	-64022.22139800287	1.5998216936553942	41.398901763115376	-64020.6	-64109.1	-63948.6	2093695.579820692	669.6293451219256		0.0	0.0	0.0	0.0	0.0	0.0				-504.1808972895854	0.5133470955924639	13.591585397874878	-503.504	-532.841	-478.954	2000000.0	701.0000000000001		
67	sims/sim_067/delphy-digested.log	36.00285306704708	0.0020145430788658	0.0533378576205343	36.0	36.0	36.0	2000000.0	701.0000000000001	36.00281426996951	-33127.61155492158	0.8400267659774597	22.19165302146791	-33126.9	-33165.0	-33076.7	2008884.4431187152	697.8997745751117		3267.156747503564	0.8151012153148635	21.25507411099524	3267.79	3225.05	3310.09	2061796.736232784	679.9894360884804	3267.087584119401	-36394.76504992864	0.1017243020359884	2.6932938244804894	-36394.5	-36400.2	-36390.4	2000000.0	701.0		3.787602881597716	0.0357957005432633	0.9477414501568846	3.63562	2.20548	5.60927	2000000.0	701.0	3.676122166315772	2022.206961483597	0.0357952659981556	0.9477299444499756	2022.36	2020.39	2023.79	2000000.0	701.0	2022.2067393449388	39.65821683309562	0.0847032635707527	2.242637876371229	39.4757	36.0879	44.4512	2000000.0	701.0	39.59584467993605	3.445237911554924	0.0521131215187723	1.3105903808088484	3.22039	1.3833	6.14942	2216706.7149632983	632.469776238853	3.224157333029755	0.4063025035663337	0.00010859264826664428	0.0028751428909864	0.406399	0.400639	0.411822	2000000.0	701.0	0.4062923297412756	0.2607262696148357	9.345249770192598e-05	0.0024059797041626	0.260802	0.256091	0.265176	2115173.131615982	662.8299022165049	0.2607151559685233	0.2993616932952925	0.00010030569264837713	0.0026557341012126	0.299336	0.294288	0.304437	2000000.0	701.0	0.2993499183867842	0.033609547788873	4.163022978765339e-05	0.0011022188070222	0.0336196	0.0315716	0.0358276	2000000.0	701.0	0.0335914402838782	3.090342496433666e-05	1.998894775616372e-07	5.2923546811551525e-06	3.06562e-05	2.10883e-05	4.17736e-05	2000000.0	701.0	3.0446078062062476e-05	3.090342496433666e-05	1.998894775616372e-07	5.2923546811551525e-06	3.06562e-05	2.10883e-05	4.17736e-05	2000000.0	701.0	3.0446078062062476e-05	-36394.76504992864	0.1017243020359884	2.6932938244804894	-36394.5	-36400.2	-36390.4	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-492.98557774607696	0.8133797666498046	21.228225338054592	-492.246	-534.048	-450.128	2058293.797172571	681.1466866031924		
69	sims/sim_069/delphy-digested.log	1195.2924393723254	0.0235723573222877	0.6241112693499248	1195.0	1195.0	1197.0	2000000.0	701.0000000000001	1195.2922765754963	-48216.07318116974	1.5078490914195422	39.92242261059374	-48217.8	-48286.2	-48135.6	2000000.0	701.0		3278.497403708989	0.5641684538460491	14.937152240819556	3278.39	3250.41	3306.17	2000000.0	701.0	3278.463369373094	-51494.56918687585	1.0192574521559612	26.986272677792336	-51496.3	-51546.4	-51442.3	2000000.0	701.0		2.1205371184022823	0.0043735200214001	0.1140226809117981	2.11781	1.90163	2.34795	2062660.518116612	679.7046764050867	2.117481932411365	2023.876718972894	0.0043771342942387	0.1140154035873741	2023.88	2023.64	2024.09	2066334.8563644148	678.4960315999945	2023.876715761373	37.210440798858734	0.030011981101534	0.7946093541840953	37.2385	35.7027	38.7359	2000000.0	701.0	37.2019429028397	0.2352671469329527	0.0010482463813135	0.0277537953013958	0.234816	0.190571	0.297692	2000000.0	701.0000000000001	0.2336308344086398	0.2814559058487872	0.00010455175640802852	0.0025494494216537	0.281421	0.276289	0.285999	2357859.2618096857	594.6071602780685	0.2814443611360971	0.4786567203994296	0.00011952849162085068	0.0028452787134847	0.478663	0.47318	0.484213	2474236.800492341	566.6393773308279	0.4786482648641509	0.2092482753209699	9.122135968339112e-05	0.0022805918156935	0.209205	0.204675	0.213574	2243086.250337102	625.031694518791	0.2092358521930498	0.0306390827389443	3.690959090651602e-05	0.0009698779130205814	0.0306285	0.0289433	0.0326847	2030450.1821083208	690.4872684658686	0.0306237230709735	0.0010715327175463	1.4437309003249857e-06	3.822480343572415e-05	0.00107056	0.00100357	0.00115345	2000000.0	701.0	0.0010708525382152	0.0010715327175463	1.4437309003249857e-06	3.822480343572415e-05	0.00107056	0.00100357	0.00115345	2000000.0	701.0	0.0010708525382152	-51494.56918687585	1.0192574521559612	26.986272677792336	-51496.3	-51546.4	-51442.3	2000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-481.3484522111269	0.5649612385352434	14.958142328983088	-481.412	-509.529	-453.619	2000000.0	701.0		
