sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
156	sims/sim_156/delphy-digested.log	5861.590584878744	0.2134774781112831	4.009528212990824	5861.0	5854.0	5868.0	3974345.2692962512	352.76250677844513	5861.5892138656	-108595.20256776034	4.902333454648373	90.68826412454759	-108593.0	-108773.0	-108417.0	4096863.860199445	342.21298237909895	NaN	3224.653723252497	0.46640894077746725	10.124476561750898	3225.11	3205.06	3243.75	2975339.91834945	471.2066649439336	3224.637826357682	-111819.87589158345	4.574972242451915	83.15858218231669	-111817.0	-111964.0	-111643.0	4243368.89151195	330.39785977703553	NaN	2.4977468188302425	0.004015242543751332	0.06212058974432185	2.49589	2.38904	2.61918	5857340.106590007	239.3577928696048	2.496977249902384	2023.4995292439369	0.004037084071421897	0.06237047527883638	2023.5	2023.38	2023.61	5873885.548210109	238.6835746956659	2023.4995282827044	38.96964065620543	0.026377259051684438	0.4597930088641659	38.9547	38.1162	39.8608	4614053.391829722	303.8543079025861	38.96693202194558	12.843131098430813	0.022157196661594616	0.586642903386982	12.792	11.6894	13.9468	2000000.0000000002	700.9999999999999	12.829833557064346	0.12230413409415104	6.943524288976733E-5	0.0018383955835365722	0.122205	0.118881	0.125946	1999999.9999999998	701.0000000000001	0.12229033212542668	0.3697505549215404	9.080363229391711E-5	0.0024041537068219656	0.369809	0.365412	0.374776	2000000.0	701.0	0.36974273782333206	0.1575293223965764	7.52069450038429E-5	0.0019912095038830515	0.157477	0.153445	0.16115	2000000.0	701.0	0.1575167428701202	0.35041593295292456	8.992700378350284E-5	0.0023809437357157257	0.350445	0.345986	0.354978	2000000.0	701.0	0.35040784404083836	0.005016705121255354	3.835028898177715E-6	8.903435968599547E-5	0.00501328	0.00483969	0.00517259	2601177.662781637	538.9866367300474	0.005015913585470154	0.005016705121255354	3.835028898177715E-6	8.903435968599547E-5	0.00501328	0.00483969	0.00517259	2601177.662781637	538.9866367300474	0.005015913585470154	-111819.87589158345	4.574972242451915	83.15858218231669	-111817.0	-111964.0	-111643.0	4243368.89151195	330.39785977703553	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-528.401661911555	0.4687238839993238	10.17599432769583	-527.982	-548.001	-509.128	2974599.281018563	471.323989401331	NaN	
157	sims/sim_157/delphy-digested.log	946.2667617689016	0.022605742936926514	0.5985187960422618	946.0	946.0	948.0	2000000.0000000002	700.9999999999999	946.2665726842998	-38504.98059914408	1.5316207844751664	35.14265639564008	-38504.8	-38570.8	-38431.9	2663062.4036500924	526.4615647302769	NaN	3295.234493580597	0.5731160919352629	15.144558867049797	3295.46	3266.21	3324.77	2007797.7526539627	698.2775023763213	3295.1996767686182	-41800.216547788805	1.013658927936943	22.377491316808047	-41800.3	-41845.6	-41758.1	2876795.021985025	487.3478955871531	NaN	2.3124933666191163	0.006285861157118651	0.13282582079542796	2.30685	2.05753	2.5726	3139876.490462188	446.5143785937982	2.3086884325776404	2023.6848644793167	0.006275155991862721	0.13289977284667057	2023.69	2023.38	2023.9	3125709.3183744	448.5381899584775	2023.6848601153913	36.49694621968617	0.03623357733858692	0.8189295538409773	36.4654	35.0059	38.1944	2744589.2179984627	510.82325573749495	36.487763043587336	1.1819657617689003	0.0035637882181144666	0.08287193500227985	1.17987	1.02797	1.35523	2592727.237977848	540.7433452558107	1.1790666132544423	0.26676925249643346	1.1516050953431229E-4	0.002456542343013798	0.266762	0.261742	0.271294	3081106.146648432	455.0313858953118	0.2667579419682979	0.6110721198288152	1.1507790899260128E-4	0.0027419705958361138	0.611116	0.605772	0.616255	2469484.7648990364	567.7297628751801	0.611065970440488	0.00656920810271042	1.9463351851498434E-5	4.5328871138042244E-4	0.0065577	0.00571516	0.00747277	2584838.8584161093	542.3935791723172	0.006553465821892733	0.11558943081312412	6.990083081981565E-5	0.0018507226779451579	0.115648	0.111731	0.118711	2000000.0	701.0	0.11557461917694403	8.65178972895863E-4	1.3791462447470819E-6	3.651483396435356E-5	8.65042E-4	7.97034E-4	9.33658E-4	1999999.9999999998	701.0000000000001	8.644117333094467E-4	8.65178972895863E-4	1.3791462447470819E-6	3.651483396435356E-5	8.65042E-4	7.97034E-4	9.33658E-4	1999999.9999999998	701.0000000000001	8.644117333094467E-4	-41800.216547788805	1.013658927936943	22.377491316808047	-41800.3	-41845.6	-41758.1	2876795.021985025	487.3478955871531	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-464.90604850213975	0.5738817601444994	15.162808135970801	-464.675	-493.363	-434.7	2008323.0726924024	698.0948528965748	NaN	
158	sims/sim_158/delphy-digested.log	1365.9115549215408	0.04549129489582423	1.1850931001864795	1365.0	1365.0	1368.0	2065854.2235562368	678.6538875848394	1365.9110412298387	-39954.92738944366	1.649777548425287	43.68017785539591	-39955.3	-40036.9	-39874.9	2000000.0	701.0	NaN	3267.698930099857	0.5473498190073471	14.49185526009444	3268.47	3241.24	3294.52	1999999.9999999998	701.0000000000001	3267.6667876384454	-43222.626676176886	1.2128761258061564	32.112599023983314	-43223.0	-43285.9	-43165.8	2000000.0	701.0	NaN	2.9233149786019954	0.006802472891979318	0.1591156696441032	2.92055	2.63288	3.2411	2562452.073764405	547.1321841896433	2.9189848530024403	2023.0738088445064	0.006778983179819167	0.1592579324589442	2023.08	2022.76	2023.36	2540241.362322871	551.9160583693393	2023.0738025760452	38.156785021397994	0.02915247275442374	0.7718526634374295	38.153	36.797	39.6633	2000000.0000000002	700.9999999999999	38.14898055875154	3.339497318116975	0.011036748448365798	0.2621784884995377	3.32024	2.90226	3.93086	2484483.925349792	564.3023026613512	3.329245455245441	0.006711541398002861	1.8955189122769322E-5	4.2575412043083943E-4	0.00670744	0.00591121	0.00756114	2778987.145753922	504.5003544338619	0.006698010249265355	0.391797868758916	1.013663097870621E-4	0.002683815429691955	0.391772	0.386651	0.39697	1999999.9999999998	701.0000000000001	0.3917886763694876	0.5784576162624826	1.0528140718790804E-4	0.0027874731324689195	0.578437	0.573104	0.583913	2000000.0	701.0	0.5784509003327115	0.02303299258202567	3.08072234731729E-5	7.941788914976007E-4	0.0230315	0.0214781	0.024526	2109679.3502048445	664.5559666988585	0.02301927990745781	0.001193072539229671	1.5098273043695032E-6	3.997479857112776E-5	0.00119454	0.00111649	0.00127004	2000000.0	701.0	0.0011924010331556569	0.001193072539229671	1.5098273043695032E-6	3.997479857112776E-5	0.00119454	0.00111649	0.00127004	2000000.0	701.0	0.0011924010331556569	-43222.626676176886	1.2128761258061564	32.112599023983314	-43223.0	-43285.9	-43165.8	2000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-491.2851540656215	0.548074598763662	14.511044822230696	-490.525	-517.782	-464.426	2000000.0	701.0	NaN	
159	sims/sim_159/delphy-digested.log	986.6961483594864	0.037798484413707756	0.874654690851449	986.0	986.0	988.0	2618324.848656833	535.4568592660333	986.6957610169349	-42729.33466476462	1.662759035456392	37.40703526806365	-42727.4	-42794.3	-42655.0	2770129.4738995708	506.1135276201999	NaN	3233.027674750356	0.818183545599516	16.686035056900206	3232.81	3198.87	3261.7	3370879.226269167	415.9152274202687	3232.984617764939	-45962.3614835949	0.9357653097382768	23.792364403090865	-45961.4	-46006.8	-45915.2	2168736.0062061683	646.4595026725076	NaN	2.454051997146933	0.00565006954425587	0.14959352721392935	2.44658	2.19726	2.78082	1999999.9999999998	701.0000000000001	2.449513794034197	2023.5430955777454	0.005655873838167871	0.14974720441387193	2023.55	2023.22	2023.8	2000000.0000000002	700.9999999999999	2023.5430900368642	38.53946276747504	0.03564515210383122	0.821887667333903	38.5143	37.0391	40.1445	2637084.405839868	531.6477534413565	38.530698867550896	7.7829434807418005	0.025949683273582835	0.6870543133271686	7.72242	6.58006	9.17987	2000000.0	701.0	7.753115316271418	0.16026662624821675	8.553505879424505E-5	0.0021746904441689095	0.160236	0.156087	0.164352	2168909.5340921506	646.407781404696	0.1602518731020174	0.04411275948644787	4.594663514911323E-5	0.0011349423719451736	0.0440476	0.0419282	0.0462307	2297776.6758887623	610.1550314752486	0.044098158923019375	0.5947454236804561	1.074462232030563E-4	0.002844789677168897	0.594859	0.589176	0.599959	2000000.0	701.0	0.5947386205451292	0.2008752239657633	9.269024753012226E-5	0.002344294550261305	0.200916	0.196201	0.205536	2191753.665824945	639.6704254956986	0.20086155028610336	8.562522910128388E-4	1.2012961993501367E-6	3.180600420612091E-5	8.56935E-4	7.9619E-4	9.21966E-4	2000000.0	701.0	8.556630262308154E-4	8.562522910128388E-4	1.2012961993501367E-6	3.180600420612091E-5	8.56935E-4	7.9619E-4	9.21966E-4	2000000.0	701.0	8.556630262308154E-4	-45962.3614835949	0.9357653097382768	23.792364403090865	-45961.4	-46006.8	-45915.2	2168736.0062061683	646.4595026725076	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-525.1091326676183	0.8194954369194535	16.70116653320209	-525.163	-559.138	-496.416	3375572.809210731	415.3369159078552	NaN	
160	sims/sim_160/delphy-digested.log	1575.3124108416548	0.028396817956651808	0.6120310960036126	1575.0	1575.0	1577.0	3018147.0285439934	464.5234267054078	1575.3122920133799	-58648.14151212548	1.8015434149848413	43.800679488333046	-58646.2	-58735.5	-58567.0	2371787.539156491	591.1153410050426	NaN	3257.8078887303855	0.5635189070990494	14.919954578352831	3258.53	3232.51	3289.96	2000000.0	701.0	3257.7736898022513	-61905.94821683315	1.2592325110219669	30.5301783440982	-61905.3	-61958.2	-61840.4	2385070.312431387	587.8233411788913	NaN	1.9172551069900143	0.0030307838573750026	0.08024425963192915	1.91529	1.76501	2.07123	2000000.0	701.0	1.9155853282096056	2024.0770185449344	0.003026294108773446	0.08012538771230532	2024.08	2023.92	2024.22	2000000.0	701.0	2024.077016959016	36.28118601997146	0.02498377344028268	0.6614804937832213	36.263	35.0334	37.5879	2000000.0	701.0	36.27516856322218	2.7030999144079884	0.006382002754458933	0.13648007192972963	2.69957	2.45575	2.96764	3065656.5797012495	457.3245448570844	2.699657112401825	0.31106635805991456	1.0368062240990485E-4	0.0026951121184722953	0.311083	0.306025	0.316175	2074863.5020448703	675.7071000662293	0.3110546810961667	0.32455697146932977	9.830766802481013E-5	0.0026028335929016155	0.324476	0.319447	0.329658	2000000.0	701.0	0.324546531550874	0.10028827617689005	6.962773330000884E-5	0.0017143912562027448	0.100188	0.096983	0.103472	2312558.0425564353	606.2550535813355	0.1002736388579694	0.26408835235378053	9.026251431235663E-5	0.0023522236166597602	0.264024	0.259995	0.269251	2064456.1147982443	679.1134914180604	0.2640778792527809	0.001446997560627675	1.709423016711202E-6	4.525937540546384E-5	0.00144845	0.00135489	0.00152586	2000000.0	701.0	0.0014462866685258297	0.001446997560627675	1.709423016711202E-6	4.525937540546384E-5	0.00144845	0.00135489	0.00152586	2000000.0	701.0	0.0014462866685258297	-61905.94821683315	1.2592325110219669	30.5301783440982	-61905.3	-61958.2	-61840.4	2385070.312431387	587.8233411788913	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-501.1464051355196	0.5643879530453391	14.942963790408154	-500.438	-526.485	-468.9	2000000.0	701.0	NaN	
161	sims/sim_161/delphy-digested.log	2408.365192582026	0.11936874690442315	2.2738702727135327	2408.0	2405.0	2412.0	3863651.222509645	362.8691927035089	2408.3641195317646	-55167.86818830245	2.7068392122311975	60.984144229437625	-55166.3	-55288.9	-55056.3	2762097.878629512	507.5851984997865	NaN	3231.8767902995737	0.5283808845220671	12.779996956549631	3231.81	3206.85	3254.25	2396518.0699017243	585.015409484266	3231.8515324854634	-58399.74850213982	2.3515344476612583	52.109988642200676	-58399.6	-58496.7	-58296.6	2855017.317418782	491.06532259760394	NaN	3.390842824536377	0.006021778277527589	0.13805240274771896	3.3863	3.13151	3.65753	2667531.739196357	525.579500854366	3.3880351615654627	2022.6009415121246	0.006014758814211132	0.13804415214931812	2022.61	2022.33	2022.85	2661634.481856855	526.7440024378977	2022.6009368013497	41.54361084165477	0.03313367393072938	0.7136266065307529	41.5086	40.1254	42.8806	3022352.6330107595	463.87704223758226	41.5374794666475	0.2087432824536377	0.001036171831273992	0.026314629416210714	0.20851	0.153178	0.255407	2173787.365957895	644.9572860509282	0.20707742722957254	0.18673437803138382	8.308470960235052E-5	0.0021997843866538047	0.18675	0.182134	0.190775	1999999.9999999998	701.0000000000001	0.18672140638997473	0.6861386447931532	9.864383441002519E-5	0.0026117340700956655	0.686063	0.680895	0.690978	2000000.0	701.0	0.6861336741571301	0.11995389443651923	6.615963410425415E-5	0.0016782005699235018	0.119917	0.117043	0.123412	2178946.035592542	643.4303452672432	0.11994216119845415	0.007173081355206841	1.7969848328565232E-5	4.7577697476348794E-4	0.00716635	0.00616301	0.00800058	2000000.0	701.0	0.007157336546314537	0.001930899743223963	2.1707824052096034E-6	5.376520500274115E-5	0.00193035	0.00183854	0.00203793	2285482.9575051423	613.4370835696094	0.0019301534984976652	0.001930899743223963	2.1707824052096034E-6	5.376520500274115E-5	0.00193035	0.00183854	0.00203793	2285482.9575051423	613.4370835696094	0.0019301534984976652	-58399.74850213982	2.3515344476612583	52.109988642200676	-58399.6	-58496.7	-58296.6	2855017.317418782	491.06532259760394	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-527.0357189728962	0.5297247935202073	12.810765021596502	-527.002	-552.275	-504.623	2397168.066676638	584.856781420291	NaN	
162	sims/sim_162/delphy-digested.log	56.00427960057061	0.0031701294543584513	0.06527852319116001	56.0	56.0	56.0	3306445.486574855	424.0202978372194	56.00424199938967	-31933.39757489298	0.8667617253917995	22.798432229646487	-31932.8	-31977.1	-31890.6	2026457.4930132304	691.8477218662521	NaN	3263.833894436519	0.8091409089878726	21.36769494494989	3264.54	3221.07	3303.18	2010393.0857707434	697.3760554207746	3263.763923202724	-35197.23309557774	0.1284998500850726	3.0444478858300257	-35196.9	-35202.6	-35191.3	2497676.3618647535	561.3217234250772	NaN	2.2588408559201167	0.01833800335350905	0.48552439615565274	2.17534	1.52458	3.23562	2000000.0	701.0	2.211026723511371	2023.738559201142	0.018342372309907057	0.4856400702083867	2023.82	2022.72	2024.43	2000000.0	701.0	2023.7385009217865	36.81059058487873	0.05913941751663365	1.5657991453724134	36.7112	33.8991	39.8708	2000000.0000000002	700.9999999999999	36.777560010719746	0.8698770955777458	0.009569065943220573	0.24370484616619378	0.83923	0.419874	1.32908	2161517.608197972	648.6183571591758	0.8367835025778235	0.19537216975748944	8.433461989215575E-5	0.0022328775171873193	0.195349	0.190998	0.199711	2000000.0	701.0	0.19535940580088884	0.06865289543509269	5.718787451664983E-5	0.0014442545514154223	0.0686755	0.0659777	0.0713819	2198206.2334417687	637.7927505941356	0.06863770758888674	0.5536823252496432	1.1208296109733842E-4	0.002891900380726598	0.553678	0.547794	0.558998	2106010.5802730834	665.7136545905694	0.5536747699766447	0.1822925934379457	8.009585039112885E-5	0.002120650140914315	0.182211	0.17816	0.186284	2000000.0000000002	700.9999999999999	0.1822802559934678	5.196429586305281E-5	3.3322962371836614E-7	7.852580591426346E-6	5.12428E-5	3.88531E-5	6.8019E-5	2524703.688320251	555.3126913411315	5.138843110101934E-5	5.196429586305281E-5	3.3322962371836614E-7	7.852580591426346E-6	5.12428E-5	3.88531E-5	6.8019E-5	2524703.688320251	555.3126913411315	5.138843110101934E-5	-35197.23309557774	0.1284998500850726	3.0444478858300257	-35196.9	-35202.6	-35191.3	2497676.3618647535	561.3217234250772	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-497.21829243937174	0.8092322965487274	21.367386050600278	-496.545	-539.959	-457.914	2010905.3742662529	697.1983952808159	NaN	
163	sims/sim_163/delphy-digested.log	1277.2710413694722	0.023253453488344455	0.6049040429747093	1277.0	1277.0	1279.0	2071810.175447521	676.7029222149472	1277.2708982385495	-48100.7338088445	1.5423900190169384	37.823248932237945	-48100.5	-48179.4	-48030.1	2331410.58573643	601.3526783216291	NaN	3257.7899429386603	0.6424532374224546	14.382004278390193	3257.79	3229.76	3287.38	2797642.586359836	501.13620904813934	3257.7581850205206	-51358.52139800284	1.0096897921784955	25.180618832295888	-51358.9	-51402.9	-51308.4	2254193.257602253	621.9519978031003	NaN	1.926582867332381	0.0034575910249135594	0.09154457888149076	1.92622	1.75136	2.08767	2000000.0	701.0	1.9244236415053195	2024.070613409415	0.0034539921841237695	0.0914492951014329	2024.07	2023.91	2024.24	2000000.0	701.0	2024.0706113435365	36.109457917261096	0.02954899866569519	0.6659416258604571	36.0907	34.8204	37.4444	2760331.4035345195	507.9100278338978	36.10332230294482	0.9670837161198292	0.0021572521275563038	0.057116280131273775	0.963019	0.850687	1.0641	2000000.0	701.0	0.9654102309937256	0.19146824821683306	8.277224725524495E-5	0.002191511507135956	0.191475	0.187449	0.195963	2000000.0	701.0	0.19145570124733152	0.49666008273894424	1.12033821802878E-4	0.0029662527937888874	0.49669	0.491008	0.50211	2000000.0	701.0	0.4966512228545112	0.019150175891583476	3.225272429629747E-5	7.867353326593281E-4	0.0191418	0.0175702	0.0205961	2356261.6344700605	595.0103246133443	0.019134019002382575	0.2927214921540656	1.1298074112027677E-4	0.0027352511382325397	0.292806	0.287648	0.298282	2392006.950602879	586.1186982114084	0.29270871243209234	0.001178909087018545	1.7692274084953815E-6	3.929946164897167E-5	0.00117951	0.00109663	0.00124998	2841463.808371512	493.40765695112214	0.0011782535157626505	0.001178909087018545	1.7692274084953815E-6	3.929946164897167E-5	0.00117951	0.00109663	0.00124998	2841463.808371512	493.40765695112214	0.0011782535157626505	-51358.52139800284	1.0096897921784955	25.180618832295888	-51358.9	-51402.9	-51308.4	2254193.257602253	621.9519978031003	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-502.11746790299566	0.643226124408155	14.401517584712591	-502.137	-530.194	-472.497	2796783.4769214676	501.2901469023401	NaN	
164	sims/sim_164/delphy-digested.log	207.0527817403709	0.010791572704797511	0.2698524867933761	207.0	207.0	207.0	2242149.911177492	625.2927125928538	207.052606737422	-34395.330527817416	0.9834898143702391	26.03927424516718	-34395.2	-34449.2	-34346.4	2000000.0	701.0	NaN	3281.843166904426	0.7597993135462805	20.116754032483385	3282.31	3238.56	3318.98	2000000.0	701.0	3281.781519134836	-37677.17275320974	0.37190469801692966	8.816392052621696	-37676.9	-37694.0	-37660.1	2494764.4909421033	561.976894047646	NaN	3.519322639087014	0.018383864717562242	0.4558528567391226	3.48219	2.74521	4.48493	2280196.543725969	614.8592777485109	3.4906080482386073	2022.4778316690436	0.01838726537727718	0.4557389748176343	2022.52	2021.5	2023.24	2282180.3393764775	614.3248085219441	2022.477780316798	38.97871283880173	0.056413470459339934	1.4433440838448512	38.9417	36.1905	41.8057	2141775.2517778752	654.5971613203616	38.95208786336246	6.542020670470754	0.04019518298288808	1.0642239272138772	6.43719	4.51864	8.53325	2000000.0	701.0	6.456754591258662	0.064335719828816	5.506014251526665E-5	0.0014577946100033773	0.0642871	0.0616326	0.067088	1999999.9999999998	701.0000000000001	0.06431921334380077	0.5372417289586296	1.0941674402935021E-4	0.002880618055882102	0.537398	0.532154	0.543725	2022759.412544692	693.1125823986363	0.5372339965236614	0.2388084679029957	9.343115878508936E-5	0.002393319240117132	0.238861	0.234135	0.243186	2136634.417243495	656.1721503151399	0.23879647023475853	0.15961411697574887	7.814288963754897E-5	0.002068942761857448	0.159689	0.155893	0.163708	2000000.0000000002	700.9999999999999	0.1596007005378165	1.776535905848788E-4	5.178856004491835E-7	1.3711748688696901E-5	1.76411E-4	1.53702E-4	2.04722E-4	2000000.0	701.0	1.771224341451815E-4	1.776535905848788E-4	5.178856004491835E-7	1.3711748688696901E-5	1.76411E-4	1.53702E-4	2.04722E-4	2000000.0	701.0	1.771224341451815E-4	-37677.17275320974	0.37190469801692966	8.816392052621696	-37676.9	-37694.0	-37660.1	2494764.4909421033	561.976894047646	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-477.26119828815996	0.7604694948675955	20.134498024275686	-476.942	-520.458	-440.081	2000000.0000000002	700.9999999999999	NaN	
165	sims/sim_165/delphy-digested.log	2013.8288159771755	0.04368033709156602	1.1175285532362975	2013.0	2013.0	2016.0	2141917.403125522	654.5537180631605	2013.8285060957662	-48131.84621968616	1.7066307892744164	44.92990232179825	-48133.1	-48221.5	-48051.0	2022815.2433996117	693.0934520958778	NaN	3257.753166904422	0.49176460839834657	13.020158734839058	3257.33	3235.44	3286.37	2000000.0	701.0	3257.727142466745	-51389.600142653355	1.2937988501635036	33.79554345218984	-51389.3	-51450.2	-51320.8	2054767.3972960266	682.3156732216811	NaN	1.7238453209700462	0.0021985228267508744	0.05820897986085022	1.7213	1.60927	1.82512	2000000.0	701.0	1.7228681151845342	2024.2707560627728	0.0022113927420156715	0.05854972934153371	2024.27	2024.15	2024.37	2000000.0	701.0	2024.2707552160023	35.84957318116975	0.02126493368093507	0.5585952429736264	35.8514	34.7649	36.9366	2031803.0739951972	690.0275021452763	35.84522663535794	1.8822732667617703	0.0035129464341515826	0.09301019109270815	1.87907	1.72233	2.07363	2000000.0	701.0	1.8799923497273436	0.19636574750356658	9.9930024905719E-5	0.0023144624817677843	0.196378	0.191718	0.200772	2613603.5701338635	536.4241218602989	0.19635211492882906	0.058922267332382344	4.987687282307026E-5	0.0013205602645349048	0.058939	0.0564091	0.0615208	2000000.0	701.0	0.05890750976936308	0.019720293009985724	2.7823800393170417E-5	7.366741964339774E-4	0.0197221	0.0183208	0.0212192	2000000.0000000002	700.9999999999999	0.01970650855868051	0.7249916875891578	1.0021791733762434E-4	0.002495476652915274	0.725056	0.720169	0.729797	2261162.311130394	620.0351001335752	0.7249873912048479	0.0018748209415121258	2.1649191120974097E-6	5.091167319004235E-5	0.00187676	0.00176623	0.00196394	2535108.9130075434	553.033438842171	0.0018741282515870486	0.0018748209415121258	2.1649191120974097E-6	5.091167319004235E-5	0.00187676	0.00176623	0.00196394	2535108.9130075434	553.033438842171	0.0018741282515870486	-51389.600142653355	1.2937988501635036	33.79554345218984	-51389.3	-51450.2	-51320.8	2054767.3972960266	682.3156732216811	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-501.0914992867334	0.49277665478195387	13.04695408439197	-501.482	-523.541	-472.437	1999999.9999999998	701.0000000000001	NaN	
