sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
167	sims/sim_167/delphy-digested.log	834.9586305278174	0.3003957404913496	2.1630406971553398	835.0	832.0	839.0	6759991.991082464	51.849173854402025	834.9558319663987	-33341.399429386634	2.4173771357225284	44.38815011762563	-33339.2	-33430.1	-33259.4	1039543.6989441796	337.16716320438286	NaN	5323.8568758915835	0.33800118921679856	8.94905623738405	5324.85	5305.62	5339.32	500000.0	701.0	5323.849352383422	-38665.2556348074	2.324208334043682	39.130483834102314	-38662.4	-38738.6	-38588.5	1236538.6485655867	283.45252322407237	NaN	4.635489144079881	0.011988391995688609	0.2912048733928842	4.62466	4.15342	5.27867	594035.7946135968	590.0317845795643	4.626379371066892	2021.3591012838817	0.011997044152970957	0.2912507603381121	2021.37	2020.72	2021.84	594706.1105907315	589.3667372138525	2021.3590803007917	29.562218259629052	0.04252462909550514	0.9846678820441277	29.5423	27.7914	31.4422	653716.6498243219	536.1650190402714	29.545859279285658	11.721987931526394	0.03201299168378708	0.8475889199481529	11.6992	10.1748	13.3424	500000.0	701.0	11.691399313750777	0.29392183309557773	9.559404133768198E-5	0.0025309865148206144	0.293967	0.289052	0.298947	500000.0	701.0	0.29391093224520326	0.6291132667617689	1.0342110743954485E-4	0.0027382190836854714	0.629121	0.623484	0.634195	500000.0	701.0	0.629107307629549	0.05612364935805997	5.055285594459695E-5	0.001338457867155916	0.0561075	0.053437	0.0587722	500000.0	701.0	0.05610765536562035	0.02084125164051354	2.9421774194351322E-5	7.655456953418027E-4	0.0208358	0.0194023	0.0223504	517706.3605820267	677.0247126304447	0.020827190644076024	9.417986690442215E-4	1.7831322291538763E-6	4.49779596833442E-5	9.40653E-4	8.52074E-4	0.00102635	550878.2428536639	636.2567491944084	9.407260572107031E-4	9.417986690442215E-4	1.7831322291538763E-6	4.49779596833442E-5	9.40653E-4	8.52074E-4	0.00102635	550878.2428536639	636.2567491944084	9.407260572107031E-4	-38665.2556348074	2.324208334043682	39.130483834102314	-38662.4	-38738.6	-38588.5	1236538.6485655867	283.45252322407237	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-203.42399001426529	0.339076698449889	8.9775318551156	-202.446	-221.687	-187.814	499999.99999999994	701.0000000000001	NaN	
168	sims/sim_168/delphy-digested.log	1145.5791726105563	0.05049113870579441	0.8486423833469768	1145.0	1145.0	1147.0	1240706.100182325	282.50042451511524	1145.5788585147702	-49217.28516405136	1.944431839038128	38.33803523846442	-49214.9	-49301.1	-49151.3	901599.714156475	388.7534506684302	NaN	5341.0989728958575	0.30339299200029585	7.26404298996967	5341.21	5325.6	5354.16	611423.7447319117	573.2521888787328	5341.094032826769	-54558.38259629098	1.6844838554118768	32.48892381901116	-54556.1	-54627.4	-54500.6	942217.3054943244	371.99486568134495	NaN	2.613721982881595	0.005184128997134869	0.12568466842671294	2.61096	2.37534	2.85753	596314.0114379077	587.7775689939434	2.6107058081408363	2023.3807560627656	0.006510474781956949	0.1256986128155485	2023.38	2023.13	2023.61	940269.5470519467	372.765449119279	2023.3807521583606	25.073712553495003	0.03307051405557226	0.6689450635906546	25.0516	23.936	26.5973	856621.5727601054	409.16550685346397	25.064797763752726	1.5465137089871608	0.0035875595512400724	0.09331370541458571	1.54502	1.35255	1.72946	518078.2849764847	676.538681824715	1.5436870660904276	0.3684124236804562	1.1203834383854557E-4	0.0027214358636989864	0.368472	0.363455	0.373681	594052.9757373376	590.0147197561968	0.3684023680166418	0.351024346647646	9.94540018170474E-5	0.0026331843901710125	0.350947	0.34643	0.356279	499999.99999999994	701.0000000000001	0.351014475012557	0.18692487446504977	8.22436954561087E-5	0.002162917290468673	0.186953	0.182378	0.190819	506772.95517938334	691.6312254191482	0.18691236014138812	0.09363837275320973	6.794742349707079E-5	0.0016562893003314282	0.0936226	0.0901614	0.0967962	589877.2084947178	594.1914604472104	0.09362372633278682	0.001521390841654778	2.868530758544006E-6	5.9582005043207015E-5	0.00152226	0.00140405	0.00163293	812412.9108743044	431.4308589985333	0.001520227102823687	0.001521390841654778	2.868530758544006E-6	5.9582005043207015E-5	0.00152226	0.00140405	0.00163293	812412.9108743044	431.4308589985333	0.001520227102823687	-54558.38259629098	1.6844838554118768	32.48892381901116	-54556.1	-54627.4	-54500.6	942217.3054943244	371.99486568134495	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-188.20630242510697	0.30495363285238614	7.295567861134043	-188.092	-203.873	-175.07	612403.1869526667	572.335362498841	NaN	
169	sims/sim_169/delphy-digested.log	872.3052781740371	0.03016167626167292	0.6678584492949668	872.0	872.0	874.0	714875.018807088	490.2954933085777	872.3050228485721	-46100.98844507846	1.4346545730988702	34.067072706655054	-46100.4	-46171.9	-46040.6	621602.9713313469	563.8647435183593	NaN	5356.927403708985	0.2890626028026097	7.653338423650685	5357.09	5341.22	5370.88	500000.0	701.0	5356.9219362321455	-51457.915406562104	1.2016004013933468	27.664805633121368	-51457.6	-51514.7	-51407.1	661230.5417005295	530.0723089689662	NaN	2.203238687589158	0.005017836126405569	0.1169080771027472	2.19726	1.97813	2.41096	645701.708470114	542.8203075851436	2.200167495365806	2023.7912981455077	0.0050382144668387014	0.11697394860930006	2023.8	2023.59	2024.02	650224.032431273	539.0449791427033	2023.7912947649704	22.66271697574891	0.028493181076984623	0.6838405932584203	22.6549	21.2886	23.8933	608499.3854576094	576.0071552683881	22.65242833828939	2.3953294721825924	0.005960738642983025	0.15781892796536082	2.38663	2.08807	2.6764	500000.0	701.0	2.390150727831275	0.33923966761768903	9.678630670525498E-5	0.0025625534150766835	0.339301	0.334382	0.344144	500000.0	701.0	0.33922998333854704	0.3163502924393722	9.848601744237004E-5	0.002550044532962476	0.316299	0.311666	0.321436	522807.3016304417	670.4190987901676	0.31634002070716205	0.08856277275320973	6.076074922777629E-5	0.0016087261797311533	0.0884728	0.0858172	0.0921884	500000.0	701.0	0.08854817597509389	0.25584729814550605	9.967164182068917E-5	0.0024472648131006114	0.255697	0.251774	0.261129	581392.3523088859	602.8631071737664	0.2558356002190725	0.0012817500855920132	2.398625332757226E-6	5.799672854898908E-5	0.00128201	0.00117115	0.00139354	599523.0165690965	584.6314325108218	0.0012804356988421967	0.0012817500855920132	2.398625332757226E-6	5.799672854898908E-5	0.00128201	0.00117115	0.00139354	599523.0165690965	584.6314325108218	0.0012804356988421967	-51457.915406562104	1.2016004013933468	27.664805633121368	-51457.6	-51514.7	-51407.1	661230.5417005295	530.0723089689662	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-172.27718259629086	0.29036732887964467	7.6878828790615445	-172.069	-188.068	-158.256	500000.0	701.0	NaN	
170	sims/sim_170/delphy-digested.log	536.4094151212554	0.04905769548720805	0.8043195263045356	536.0	536.0	538.0	1303902.3988198133	268.8084632080163	536.4088134160496	-28844.71911554922	1.4652172619235253	30.624804266479295	-28845.0	-28905.7	-28785.3	802315.9610231719	436.86031068485386	NaN	5336.209329529238	0.3748816570756046	9.841552074981498	5336.15	5316.17	5355.0	508568.2160016149	689.1897467672006	5336.200252633304	-34180.927246790336	1.1319962197636193	23.114785438629337	-34181.1	-34228.3	-34137.9	840617.1434611215	416.9555697577926	NaN	3.377089529243931	0.011724444439367609	0.27575206075167413	3.37808	2.93151	4.00822	633628.9837465243	553.1628271288381	3.365880527717298	2022.617403708988	0.011730300582595065	0.2759201373457029	2022.62	2021.99	2023.06	633489.629630587	553.2845110730392	2022.6173848884769	26.697013980028554	0.04447796592962108	1.0412954526815608	26.6859	24.6114	28.6001	639484.3408225734	548.09786201981	26.676738781078562	0.3908861269614832	0.0030385095010058995	0.0710178084592415	0.386132	0.254383	0.522608	641615.2637870285	546.2775276436403	0.38440341385478305	0.6975847974322394	1.0245217052947971E-4	0.0027125651180321306	0.697629	0.692588	0.703155	500000.0	701.0	0.6975795253097076	0.173795934379458	8.000839238637773E-5	0.002118334567397199	0.173847	0.16979	0.177654	500000.0	701.0	0.17378301536116247	0.02143446119828817	3.172611384957614E-5	8.399934263417467E-4	0.0214795	0.0198101	0.0229288	500000.0	701.0	0.021417906066934687	0.10718477746077028	6.778475901080028E-5	0.0017946967045884606	0.10718	0.103983	0.110916	500000.0	701.0	0.10716973268225535	6.700502995720403E-4	1.5299363427820315E-6	3.838563429153549E-5	6.68266E-4	5.95458E-4	7.44058E-4	556797.5324074352	629.4927322765549	6.689550272268447E-4	6.700502995720403E-4	1.5299363427820315E-6	3.838563429153549E-5	6.68266E-4	5.95458E-4	7.44058E-4	556797.5324074352	629.4927322765549	6.689550272268447E-4	-34180.927246790336	1.1319962197636193	23.114785438629337	-34181.1	-34228.3	-34137.9	840617.1434611215	416.9555697577926	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-194.2058002853065	0.37565261422723073	9.860553874865108	-194.232	-214.301	-175.371	508695.8946799422	689.0167655481575	NaN	
171	sims/sim_171/delphy-digested.log	478.1212553495007	0.01500868491210237	0.39737601410545037	478.0	478.0	479.0	500000.0	701.0	478.12109054266944	-37248.82681883022	1.1093028445040707	24.92543851912411	-37247.4	-37295.4	-37200.2	694228.8540592743	504.8767390617184	NaN	5334.735934379462	0.38196099741275746	9.26160205307401	5335.11	5316.22	5352.96	596147.6367775903	587.9416077107824	5334.727892079872	-42583.56162624823	0.7761721360938486	17.00846131909126	-42582.5	-42618.3	-42553.4	729917.9850068049	480.1909354195901	NaN	1.9463084878744652	0.00565280355900661	0.13173306333327994	1.93441	1.68305	2.1863	645395.937264631	543.0774812210893	1.9418938702043373	2024.04814550642	0.0056442709978843505	0.13159172787071782	2024.06	2023.77	2024.27	644831.9634741897	543.5524599487836	2024.0481412287231	23.643549072753235	0.03709435370497124	0.7964964244177297	23.5925	22.2298	25.282	760214.2022179405	461.0542646762045	23.630188025781106	0.5001342582025678	0.0023365264139822294	0.0618628186712252	0.497044	0.385705	0.630503	500000.0	701.0	0.49630103981733953	0.4924626975748931	1.0390822091589537E-4	0.002751116097169176	0.492605	0.487194	0.497537	500000.0	701.0	0.49245501292196747	0.28501697432239664	9.668000712598223E-5	0.0025597389844061323	0.28502	0.279907	0.289625	500000.0	701.0	0.28500547279037064	0.15131283309557775	7.741578764295809E-5	0.0020496917152685577	0.151381	0.14742	0.155127	500000.00000000006	700.9999999999999	0.1512989311699372	0.0712074716119828	5.696349861681676E-5	0.0015081886362262628	0.0712123	0.068609	0.0745303	500000.0	701.0	0.07119149425478419	6.766978630527819E-4	1.5346820627064522E-6	3.8508702485976044E-5	6.76201E-4	6.00333E-4	7.44376E-4	556681.8798202316	629.623511570354	6.756056489364097E-4	6.766978630527819E-4	1.5346820627064522E-6	3.8508702485976044E-5	6.76201E-4	6.00333E-4	7.44376E-4	556681.8798202316	629.623511570354	6.756056489364097E-4	-42583.56162624823	0.7761721360938486	17.00846131909126	-42582.5	-42618.3	-42553.4	729917.9850068049	480.1909354195901	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-195.72193009985736	0.38280758504754536	9.280224278763608	-195.386	-214.245	-177.468	596392.4637653334	587.7002499111284	NaN	
172	sims/sim_172/delphy-digested.log	797.5406562054209	0.04380400571261846	0.8906642908157966	797.0	797.0	799.0	847788.644023712	413.4285148436086	797.5401594671144	-40042.156348074146	1.5987416999193826	34.14321281699034	-40041.6	-40101.0	-39971.8	768485.819063616	456.0916952600075	NaN	5308.917845934377	0.39379448108460724	9.174628869280957	5308.69	5291.55	5326.57	645728.9572033704	542.797401432953	5308.909917324882	-45351.07360912987	1.2706524233125642	27.02804003051711	-45350.7	-45398.9	-45296.6	774662.3579436245	452.4551843856435	NaN	2.9401090727532067	0.00792468504056914	0.19258590909190562	2.93973	2.56986	3.32603	593475.8177311979	590.5885118283816	2.9338330892795663	2023.0541226818823	0.007936767057877893	0.1926583360023832	2023.05	2022.67	2023.42	594839.3384307036	589.23473508777	2023.05411350822	27.56977874465052	0.04004057828314128	0.8559250016077223	27.5468	26.1198	29.3155	767038.7063497718	456.95216825234246	27.556482661244765	4.598240670470759	0.012177010415137156	0.32240345444473417	4.58692	3.94625	5.18211	500000.0	701.0	4.586978250759886	0.5071064008559201	1.1547254300580873E-4	0.0028403550561931588	0.507129	0.501589	0.512481	579295.5850012419	605.0451774101621	0.5070984490567477	0.32507666191155504	1.0972998725978887E-4	0.002709843285425201	0.325123	0.319682	0.330078	574712.0836811846	609.8705942546984	0.32506536898042465	0.07875572867332382	5.724054407549455E-5	0.0015155238038802935	0.0786718	0.0755672	0.081648	500000.0	701.0	0.0787411619763533	0.08906117232524964	6.0495859682833455E-5	0.0016017128569673436	0.08913	0.0859375	0.0919502	499999.99999999994	701.0000000000001	0.08904676663057022	9.656385078459346E-4	2.048385047293909E-6	4.6366987132312614E-5	9.65685E-4	8.81135E-4	0.00105398	684058.8443240997	512.3828204375016	9.645294131756345E-4	9.656385078459346E-4	2.048385047293909E-6	4.6366987132312614E-5	9.65685E-4	8.81135E-4	0.00105398	684058.8443240997	512.3828204375016	9.645294131756345E-4	-45351.07360912987	1.2706524233125642	27.02804003051711	-45350.7	-45398.9	-45296.6	774662.3579436245	452.4551843856435	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-219.8684407988588	0.3955307673273726	9.199564091020871	-220.08	-237.303	-202.045	647909.081255247	540.9709635817233	NaN	
173	sims/sim_173/delphy-digested.log	1017.4707560627675	0.032905275742064165	0.8053410326101451	1017.0	1017.0	1019.0	585139.5277024612	599.0024317383434	1017.4704376897653	-42140.94536376605	1.5163896343242071	35.42499497534071	-42140.6	-42208.8	-42067.8	642229.191274095	545.7553234300295	NaN	5340.339044222543	0.315177247344573	7.662751766962676	5340.15	5324.08	5353.94	592963.8602853196	591.0984184286509	5340.333546871945	-47481.28345221114	1.242776430686947	29.03414947681665	-47481.0	-47537.7	-47422.6	642178.5902926851	545.7983266621408	NaN	2.074215592011411	0.0038629550432267585	0.1022771606364745	2.07123	1.86884	2.27123	500000.0	701.0	2.0717111008588716	2023.9202710413667	0.003865472047058682	0.10225741670756189	2023.92	2023.72	2024.12	500845.0835637199	699.8171919868865	2023.9202684581055	23.216421255349516	0.026836092092140378	0.6241244321744318	23.2214	22.1296	24.5631	648013.7207489301	540.8836090614192	23.208030436795987	3.6338188587731826	0.008827804321337623	0.23372851885086474	3.62587	3.20543	4.06547	500000.0	701.0	3.626351770565568	0.14511121255349496	8.390492953620813E-5	0.0019412542254110465	0.145118	0.141365	0.148939	654784.1350734434	535.2909168464907	0.1450982267400374	0.6025650613409416	1.1157611110220434E-4	0.0027319100622799804	0.602679	0.597383	0.60781	584652.3066826048	599.5016114599526	0.6025588650145408	0.1501945449358061	7.688825748571495E-5	0.0020357246133912064	0.150256	0.146469	0.154202	500000.0	701.0	0.15018072979409522	0.10212913708987162	6.38266717018888E-5	0.0016899007835960737	0.102154	0.098875	0.105471	500000.0	701.0	0.10211514248624785	0.0014613582025677612	2.17843851801261E-6	5.767721957678877E-5	0.00145884	0.00134887	0.00156512	500000.0	701.0	0.0014602213889043716	0.0014613582025677612	2.17843851801261E-6	5.767721957678877E-5	0.00145884	0.00134887	0.00156512	500000.0	701.0	0.0014602213889043716	-47481.28345221114	1.242776430686947	29.03414947681665	-47481.0	-47537.7	-47422.6	642178.5902926851	545.7983266621408	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-188.24777460770355	0.3162934796305009	7.688482338040658	-188.453	-204.359	-174.314	593181.0362025134	590.8820050011485	NaN	
174	sims/sim_174/delphy-digested.log	1680.9771754636233	0.1043373669182152	1.7232300591747294	1681.0	1679.0	1684.0	1284935.252268516	272.7763903910352	1680.9762927833444	-56502.15948644793	2.860025360142004	54.73186290920959	-56500.3	-56610.4	-56402.7	957077.9914364675	366.2188485537511	NaN	5333.642239657638	0.3157200281197021	6.800732520135383	5333.93	5320.54	5347.17	755406.8178130697	463.98839901221737	5333.637903045822	-61835.801426533544	2.5978318544875907	49.334757100751546	-61833.5	-61932.3	-61741.9	971860.8985177375	360.6483196665032	NaN	2.9031716405135524	0.00545511863430678	0.12022250009686335	2.90137	2.67945	3.12603	721647.1679211417	485.69441630276174	2.90068957377789	2023.0914265335227	0.0054580713625935326	0.1202883547545105	2023.09	2022.86	2023.31	721637.8004189507	485.7007210494175	2023.0914229575005	26.271174037089835	0.03442392503223315	0.6761942691259216	26.2362	25.0458	27.5472	908376.3641930105	385.8532804421651	26.26250890470452	5.166073352353776	0.010482932532152581	0.2775503630083014	5.15633	4.59959	5.67	500000.0	701.0	5.158637094574203	0.1937198459343796	8.412385916201384E-5	0.002227297330824436	0.193687	0.189648	0.197929	499999.99999999994	701.0000000000001	0.19370703822050528	0.4461987617689018	1.0166757597648912E-4	0.0026917918752098037	0.446039	0.440983	0.45119	500000.0	701.0	0.44619064466183095	0.21434050927246776	9.138432879537605E-5	0.0022945375769941713	0.214269	0.210408	0.2194	555956.9019903978	630.4445519880489	0.21432822928218356	0.14574092724679025	7.85081095508949E-5	0.001906719330116597	0.145664	0.142189	0.149585	594214.880181119	589.8539597210461	0.14572846078308924	0.0021353665192582003	3.5627880369625846E-6	7.782743258231564E-5	0.00213936	0.0019735	0.00227911	734518.2405181954	477.18352066073356	0.0021339395631660577	0.0021353665192582003	3.5627880369625846E-6	7.782743258231564E-5	0.00213936	0.0019735	0.00227911	734518.2405181954	477.18352066073356	0.0021339395631660577	-61835.801426533544	2.5978318544875907	49.334757100751546	-61833.5	-61932.3	-61741.9	971860.8985177375	360.6483196665032	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-193.8139372325249	0.318026927935771	6.842489535688062	-193.588	-206.965	-180.239	757159.7630020861	462.9141921254396	NaN	
175	sims/sim_175/delphy-digested.log	1358.9914407988588	0.05056768805584738	1.1616485929381024	1359.0	1358.0	1361.0	664178.292503502	527.7197462730264	1358.990944661479	-50671.53209700427	2.0862083580733	41.67882167270796	-50672.9	-50754.7	-50595.4	878157.7126225398	399.1310387211233	NaN	5321.43215406562	0.3064561463738956	7.401291405047854	5321.3	5307.42	5335.9	600910.353942031	583.281678707457	5321.4270070456705	-55992.96362339525	1.8257384645715127	35.81166527059905	-55993.1	-56064.9	-55927.3	910995.2654582891	384.7440412587392	NaN	2.6817617689015703	0.005160683789910611	0.1196202679905819	2.67945	2.45479	2.90137	652368.4944467439	537.2730335441009	2.6791105022144563	2023.3129243937244	0.005131200522899579	0.11957303513596014	2023.32	2023.07	2023.52	645445.3800733124	543.0358800619019	2023.3129208604676	25.82570784593437	0.030497092879768692	0.620336078425135	25.8387	24.5823	26.9329	847131.4915450308	413.7492272430395	25.81825733486367	0.5754137560627671	0.0016116403545539926	0.041235898229830696	0.571089	0.494749	0.655581	535393.8408203982	654.6582595401537	0.5739486927825685	0.19556193723252502	8.206927297985509E-5	0.0021728992757985297	0.195525	0.191132	0.199496	500000.0	701.0	0.19554987309959113	0.4840734222539234	1.0475140583466518E-4	0.0027734406022331495	0.484165	0.47807	0.48865	500000.0	701.0	0.48406547325352295	0.22931517546362343	9.107589327962035E-5	0.0024113621988399855	0.229351	0.224557	0.233902	500000.0	701.0	0.22930250599365046	0.09104948330955774	6.004811233367116E-5	0.0015898581169969611	0.0910522	0.0881223	0.0942663	500000.0	701.0	0.09103559568137133	0.001752963908701854	2.850790344513781E-6	6.555175009487504E-5	0.00175296	0.00162465	0.00188703	662903.0219385761	528.7349557933935	0.0017517378622063926	0.001752963908701854	2.850790344513781E-6	6.555175009487504E-5	0.00175296	0.00162465	0.00188703	662903.0219385761	528.7349557933935	0.0017517378622063926	-55992.96362339525	1.8257384645715127	35.81166527059905	-55993.1	-56064.9	-55927.3	910995.2654582891	384.7440412587392	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-207.95893009985755	0.30840553604099924	7.435189269571687	-208.074	-222.218	-193.665	603043.0214871604	581.2188973443956	NaN	
176	sims/sim_176/delphy-digested.log	2254.2881597717546	0.09083497850527641	1.7962521318316502	2254.0	2252.0	2258.0	896312.9366992917	391.0464589418181	2254.2874445144867	-58781.55463623394	3.6318500930807294	57.000010528061544	-58779.6	-58899.6	-58682.0	1422964.2173909373	246.31680524100315	NaN	5324.937303851643	0.28448937148827275	6.105030149617562	5325.05	5314.12	5336.96	761104.8472485943	460.5147388918398	5324.933803789004	-64106.492296718934	3.3649080755370697	52.03405944754197	-64105.6	-64217.8	-64019.6	1465746.9985184586	239.1272166030542	NaN	2.275969957203995	0.004460033797139074	0.0728078968053561	2.27671	2.12603	2.41644	1315247.0915618627	266.4898498910797	2.2748051618101965	2023.71864479315	0.004448394851062251	0.07296675071795515	2023.72	2023.56	2023.85	1302700.7593708665	269.05641796760176	2023.7186434777577	26.018817118402282	0.03685346259774392	0.5421914166236342	26.0295	24.8937	26.9621	1619344.8464128491	216.44555869395137	26.013174861805208	1.9805166333808863	0.0034021014552892484	0.09007541458560087	1.97773	1.8198	2.15528	500000.0	701.0	1.9784709727970793	0.09921900798858777	6.190373216711606E-5	0.0015782925500042967	0.0992366	0.0960421	0.102236	539196.0176622962	650.0418929642793	0.09920645698704295	0.5559048088445083	1.1027745566154761E-4	0.0028719234757932036	0.555939	0.550598	0.561445	516791.98538647546	678.2225922832058	0.5558973869227529	0.2589162810271038	1.341809480168202E-4	0.0026034290302901987	0.2588	0.254358	0.26434	931061.2405436666	376.45214378737916	0.2589032017459396	0.08595990256776045	5.7469183216015366E-5	0.0014977452606097033	0.0859352	0.0831465	0.0888351	516038.57082523924	679.2127949650876	0.08594684532276704	0.0028827597717546367	4.592515764049528E-6	8.402498475789739E-5	0.00288124	0.00272805	0.00305211	1047062.1219163795	334.74613651241566	0.002881534950350853	0.0028827597717546367	4.592515764049528E-6	8.402498475789739E-5	0.00288124	0.00272805	0.00305211	1047062.1219163795	334.74613651241566	0.002881534950350853	-64106.492296718934	3.3649080755370697	52.03405944754197	-64105.6	-64217.8	-64019.6	1465746.9985184586	239.1272166030542	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-202.82909557774616	0.2874104285546781	6.156289873150973	-202.729	-213.741	-190.659	763932.4275401416	458.8102132653383	NaN	
