# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/ebola_delphy.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/ebola_delphy.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/ebola_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
806950000	55	-22798.5	3890.1	-26688.6	0.282432	2014.18	1.27654	0.0790374	5.9195	7.56441	0.315407	0.218939	0.196627	0.269027	0.00190495	0.00190495	-26688.6	0.0	130.103	
807000000	55	-22785.2	3903.52	-26688.7	0.299806	2014.16	1.19798	0.0778848	4.70294	4.58072	0.325559	0.210641	0.19735	0.266449	0.00184098	0.00184098	-26688.7	0.0	142.721	
807050000	55	-22833	3866.76	-26699.7	0.317755	2014.14	1.55516	0.0910743	2.44965	5.60545	0.319288	0.211481	0.203088	0.266144	0.0017869	0.0017869	-26699.7	0.0	106.326	
807100000	55	-22801.2	3883.69	-26684.9	0.270766	2014.19	1.21784	0.102668	6.72786	5.83242	0.318908	0.216298	0.196455	0.26834	0.00259966	0.00259966	-26684.9	0.0	123.577	
807150000	55	-22820	3872.75	-26692.8	0.260486	2014.2	1.35731	0.201374	15.2164	4.86003	0.314784	0.215614	0.200796	0.268806	0.00240951	0.00240951	-26692.8	0.0	113.322	
807200000	55	-22827.9	3866.87	-26694.7	0.263341	2014.19	1.39062	0.179384	14.066	5.62729	0.324981	0.21095	0.195298	0.268771	0.00253091	0.00253091	-26694.7	0.0	107.499	
807250000	55	-22821.5	3870.53	-26692.1	0.278421	2014.18	1.36905	0.0968668	5.12423	4.98294	0.317505	0.214844	0.197315	0.270336	0.00231198	0.00231198	-26692.1	0.0	110.078	
807300000	55	-22821.8	3870.68	-26692.5	0.290901	2014.17	1.42181	0.125813	4.53918	10.1292	0.316357	0.214019	0.199972	0.269653	0.00220675	0.00220675	-26692.5	0.0	111.612	
807350000	55	-22808.6	3883.81	-26692.4	0.287587	2014.17	1.35944	0.0859896	2.32923	9.2735	0.31856	0.208218	0.199469	0.273752	0.00241618	0.00241618	-26692.4	0.0	124.129	
807400000	55	-22817.6	3877.63	-26695.2	0.296238	2014.16	1.46972	0.0684834	-1.13018	5.61416	0.319052	0.215182	0.196145	0.269622	0.00210914	0.00210914	-26695.2	0.0	116.866	
807450000	55	-22767.2	3913.21	-26680.4	0.280784	2014.18	1.09859	0.0572063	1.60195	5.73634	0.317583	0.213813	0.19477	0.273835	0.00244894	0.00244894	-26680.4	0.0	152.313	
807500000	55	-22767	3910.46	-26677.5	0.278566	2014.18	1.08974	0.0681658	6.61307	8.04135	0.31807	0.213825	0.198722	0.269383	0.00262741	0.00262741	-26677.5	0.0	150.442	
807550000	55	-22799.6	3886.32	-26685.9	0.267892	2014.19	1.27251	0.131284	7.79721	10.0393	0.318768	0.214866	0.198168	0.268198	0.00223697	0.00223697	-26685.9	0.0	127.386	
807600000	55	-22818.6	3873.17	-26691.7	0.28978	2014.17	1.41107	0.11276	6.69082	8.97928	0.318703	0.214904	0.198607	0.267786	0.00188904	0.00188904	-26691.7	0.0	113.846	
807650000	55	-22831.4	3864.92	-26696.3	0.291385	2014.17	1.46592	0.140057	7.21586	6.77836	0.320454	0.213128	0.195565	0.270853	0.00253028	0.00253028	-26696.3	0.0	105.357	
807700000	55	-22814.5	3880.82	-26695.3	0.277923	2014.18	1.38177	0.102507	7.4504	8.78556	0.30889	0.218964	0.200486	0.27166	0.00220814	0.00220814	-26695.3	0.0	121.385	
807750000	55	-22810.5	3878.5	-26689	0.28892	2014.17	1.29191	0.131688	6.86633	15.719	0.315195	0.213544	0.202061	0.2692	0.00240491	0.00240491	-26689	0.0	120.431	
807800000	55	-22838.2	3858.83	-26697	0.279203	2014.18	1.47608	0.142938	9.27386	5.57987	0.32405	0.214329	0.198142	0.263478	0.00213403	0.00213403	-26697	0.0	99.0605	
807850000	55	-22785.8	3901.96	-26687.8	0.288826	2014.17	1.21057	0.0670158	2.9349	5.95647	0.322184	0.214524	0.20195	0.261342	0.00285253	0.00285253	-26687.8	0.0	141.322	
807900000	55	-22773.3	3908.06	-26681.3	0.276634	2014.18	1.11672	0.0891452	7.69996	4.4604	0.319832	0.213766	0.198239	0.268163	0.0024462	0.0024462	-26681.3	0.0	147.459	
807950000	55	-22813.3	3887.03	-26700.3	0.321805	2014.14	1.44098	0.0774222	1.93697	3.51891	0.326099	0.212838	0.195326	0.265738	0.00167328	0.00167328	-26700.3	0.0	125.808	
808000000	55	-22768	3916.12	-26684.1	0.306912	2014.15	1.12907	0.05691	2.85365	7.10051	0.313891	0.217555	0.196127	0.272427	0.00186579	0.00186579	-26684.1	0.0	155.591	
808050000	55	-22795.9	3890.01	-26685.9	0.266909	2014.19	1.23316	0.0946092	3.96029	7.10864	0.323102	0.215606	0.197754	0.263538	0.00232417	0.00232417	-26685.9	0.0	130.027	
808100000	56	-22829.5	3880.12	-26709.7	0.352134	2014.11	1.5017	0.0777595	2.09317	17.041	0.315881	0.215942	0.197505	0.270671	0.00230974	0.00230974	-26709.7	0.0	121.543	
808150000	55	-22773.8	3910.02	-26683.8	0.278619	2014.18	1.09024	0.052518	2.06935	4.37339	0.319445	0.214029	0.192318	0.274208	0.00324408	0.00324408	-26683.8	0.0	148.684	
808200000	55	-22745.4	3926.06	-26671.4	0.272303	2014.19	0.969461	0.0666969	6.19678	10.6224	0.322294	0.212767	0.196716	0.268224	0.00314625	0.00314625	-26671.4	0.0	166.505	
808250000	55	-22757.6	3916.69	-26674.3	0.262927	2014.2	0.997506	0.0905773	11.6454	7.40788	0.321996	0.217658	0.195023	0.265323	0.00301422	0.00301422	-26674.3	0.0	156.986	
808300000	55	-22755.9	3918.7	-26674.6	0.263941	2014.19	1.0081	0.0679815	9.67969	6.50343	0.317698	0.215363	0.19685	0.270089	0.00339204	0.00339204	-26674.6	0.0	158.43	
808350000	56	-22783.3	3907.93	-26691.2	0.276431	2014.18	1.07301	0.0996665	11.9219	5.03265	0.318796	0.214863	0.200605	0.265735	0.00291774	0.00291774	-26691.2	0.0	147.741	
808400000	55	-22788.8	3893.82	-26682.6	0.265991	2014.19	1.15585	0.0919813	9.73301	7.38095	0.319002	0.217353	0.198426	0.26522	0.00208939	0.00208939	-26682.6	0.0	134.057	
808450000	55	-22823.3	3871.01	-26694.4	0.27076	2014.19	1.41351	0.110367	4.50223	7.64859	0.326166	0.211117	0.196303	0.266414	0.00232731	0.00232731	-26694.4	0.0	111.325	
808500000	55	-22829	3866.37	-26695.3	0.321349	2014.14	1.48196	0.120898	4.25219	7.53208	0.319511	0.212322	0.199131	0.269036	0.00164888	0.00164888	-26695.3	0.0	106.733	
808550000	55	-22822.9	3873.02	-26695.9	0.323603	2014.13	1.52046	0.0976601	-0.311773	8.45167	0.320513	0.214893	0.196502	0.268092	0.00205698	0.00205698	-26695.9	0.0	113.241	
808600000	55	-22780.4	3906.19	-26686.6	0.307557	2014.15	1.26701	0.0657533	3.0854	9.60273	0.320795	0.211778	0.195978	0.271449	0.00205391	0.00205391	-26686.6	0.0	146.333	
808650000	55	-22841.8	3864.75	-26706.6	0.319055	2014.14	1.64421	0.11228	1.13277	3.49935	0.313742	0.214987	0.197769	0.273502	0.00194174	0.00194174	-26706.6	0.0	103.867	
808700000	55	-22862.7	3843.62	-26706.3	0.349379	2014.11	1.82878	0.183802	3.40967	7.49599	0.318374	0.215356	0.195907	0.270362	0.00155401	0.00155401	-26706.3	0.0	84.3726	
808750000	55	-22850.5	3852.38	-26702.9	0.296687	2014.16	1.60146	0.153982	3.73586	8.55094	0.314125	0.214554	0.200286	0.271035	0.00251251	0.00251251	-26702.9	0.0	93.1926	
808800000	55	-22849.8	3849.91	-26699.7	0.268231	2014.19	1.56277	0.215266	11.8834	6.6996	0.320763	0.210139	0.198349	0.27075	0.0022726	0.0022726	-26699.7	0.0	90.9157	
808850000	55	-22843.2	3853.3	-26696.5	0.285283	2014.17	1.51602	0.120548	4.49646	13.3754	0.317034	0.21521	0.196846	0.27091	0.00204496	0.00204496	-26696.5	0.0	94.7283	
808900000	56	-22808.9	3893.29	-26702.2	0.314427	2014.15	1.31221	0.0916265	4.46947	6.69758	0.319606	0.209275	0.20278	0.26834	0.0023063	0.0023063	-26702.2	0.0	133.198	
808950000	55	-22838.9	3862.8	-26701.7	0.300439	2014.16	1.58976	0.100642	3.50548	9.23194	0.326122	0.211101	0.196312	0.266465	0.00229024	0.00229024	-26701.7	0.0	103.313	
809000000	55	-22801.2	3885.54	-26686.7	0.290843	2014.17	1.25241	0.136571	10.1246	7.5913	0.318986	0.210496	0.202373	0.268145	0.00251784	0.00251784	-26686.7	0.0	126.238	
809050000	55	-22815.9	3881.84	-26697.7	0.293211	2014.16	1.41581	0.0826363	-1.33996	12.5642	0.330241	0.2096	0.197393	0.262766	0.00209284	0.00209284	-26697.7	0.0	122.66	
809100000	55	-22800.1	3884.3	-26684.4	0.268996	2014.19	1.23259	0.100722	6.00075	8.77204	0.321517	0.213032	0.196385	0.269066	0.00226498	0.00226498	-26684.4	0.0	124.804	
809150000	55	-22800	3889.18	-26689.2	0.308337	2014.15	1.31888	0.0787556	1.87218	12.1464	0.319361	0.218186	0.19553	0.266922	0.00223841	0.00223841	-26689.2	0.0	129.903	
809200000	56	-22847.8	3862.96	-26710.8	0.295963	2014.16	1.42723	0.18151	10.2369	5.13149	0.326191	0.210882	0.201267	0.26166	0.00237305	0.00237305	-26710.8	0.0	103.337	
809250000	55	-22829.2	3866.17	-26695.3	0.270614	2014.19	1.46596	0.162034	11.4002	8.31373	0.32103	0.214843	0.199651	0.264475	0.0016706	0.0016706	-26695.3	0.0	107.23	
809300000	55	-22820.4	3872.25	-26692.7	0.297999	2014.16	1.40935	0.127748	8.19973	6.9214	0.315053	0.214133	0.19921	0.271604	0.00200893	0.00200893	-26692.7	0.0	112.663	
809350000	55	-22849.7	3860.29	-26710	0.408952	2014.05	1.83325	0.0774951	-3.14152	12.9116	0.321667	0.213938	0.190641	0.273754	0.00155596	0.00155596	-26710	0.0	101.165	
809400000	55	-22850.3	3853.3	-26703.6	0.334329	2014.12	1.7128	0.1198	1.23391	7.60861	0.318752	0.215536	0.199804	0.265908	0.00142741	0.00142741	-26703.6	0.0	93.5794	
809450000	55	-22854	3849.71	-26703.7	0.325676	2014.13	1.66057	0.116634	-0.179903	20.0598	0.316892	0.217727	0.197362	0.268019	0.00153292	0.00153292	-26703.7	0.0	91.8352	
809500000	55	-22828.4	3868.77	-26697.1	0.326304	2014.13	1.54105	0.125567	5.25301	8.23262	0.32329	0.213107	0.196704	0.2669	0.0019823	0.0019823	-26697.1	0.0	109.353	
809550000	55	-22801.5	3888.06	-26689.6	0.269094	2014.19	1.18857	0.142796	11.7697	10.5147	0.324518	0.205261	0.205297	0.264924	0.00258744	0.00258744	-26689.6	0.0	129.423	
809600000	55	-22774.5	3904.98	-26679.5	0.273253	2014.19	1.09895	0.1024	9.1305	7.52277	0.316705	0.218947	0.195468	0.268881	0.0025679	0.0025679	-26679.5	0.0	145.337	
809650000	55	-22815.6	3878.84	-26694.4	0.308066	2014.15	1.42455	0.107116	2.87245	9.31721	0.312999	0.213831	0.201646	0.271524	0.0023016	0.0023016	-26694.4	0.0	119.409	
809700000	55	-22822.6	3872.45	-26695.1	0.307358	2014.15	1.47329	0.092163	2.5203	7.80834	0.316609	0.214969	0.200763	0.267659	0.00172391	0.00172391	-26695.1	0.0	112.547	
809750000	55	-22833	3863.28	-26696.3	0.284307	2014.18	1.50581	0.117154	6.78564	7.31458	0.319176	0.21476	0.197968	0.268097	0.00158943	0.00158943	-26696.3	0.0	103.65	
809800000	55	-22830.1	3869.71	-26699.8	0.306263	2014.15	1.52092	0.128989	3.85225	9.1396	0.316042	0.212254	0.203268	0.268436	0.00254454	0.00254454	-26699.8	0.0	110.464	
809850000	55	-22847.6	3852.8	-26700.4	0.301717	2014.16	1.57841	0.127257	5.67182	18.6633	0.317504	0.215255	0.195424	0.271817	0.00202217	0.00202217	-26700.4	0.0	95.0289	
809900000	55	-22868.4	3838.53	-26706.9	0.318688	2014.14	1.84591	0.184361	6.77057	11.1719	0.317425	0.217113	0.19663	0.268832	0.00156148	0.00156148	-26706.9	0.0	80.1	
809950000	55	-22874.2	3833.25	-26707.5	0.30098	2014.16	1.85417	0.180564	4.49807	8.13302	0.31671	0.216174	0.198049	0.269067	0.00135655	0.00135655	-26707.5	0.0	74.1524	
810000000	55	-22854.6	3849.77	-26704.3	0.319304	2014.14	1.74616	0.150589	2.22671	9.06395	0.317335	0.211617	0.19762	0.273428	0.00170586	0.00170586	-26704.3	0.0	90.6113	
810050000	55	-22869.3	3835.77	-26705.1	0.288464	2014.17	1.72334	0.156054	4.57012	7.3603	0.313006	0.2128	0.20089	0.273303	0.00174129	0.00174129	-26705.1	0.0	76.3692	
810100000	55	-22838.7	3858.27	-26696.9	0.275433	2014.18	1.47154	0.202006	10.5383	10.794	0.322849	0.208909	0.201741	0.266502	0.00228884	0.00228884	-26696.9	0.0	99.9884	
810150000	55	-22817.8	3875.02	-26692.8	0.294192	2014.16	1.3754	0.104987	4.20836	6.3918	0.317578	0.219945	0.196028	0.266449	0.00228212	0.00228212	-26692.8	0.0	114.981	
810200000	55	-22799.7	3891.49	-26691.2	0.28349	2014.18	1.23114	0.116707	7.22495	4.95667	0.313257	0.209965	0.201598	0.27518	0.00295054	0.00295054	-26691.2	0.0	131.285	
810250000	55	-22834.5	3862.26	-26696.8	0.286419	2014.17	1.49027	0.141961	9.3996	11.0012	0.326041	0.211768	0.196071	0.26612	0.00208359	0.00208359	-26696.8	0.0	103.632	
810300000	56	-22851	3861.36	-26712.3	0.282351	2014.18	1.52616	0.123378	4.20665	5.49155	0.325042	0.215369	0.195612	0.263977	0.00170974	0.00170974	-26712.3	0.0	101.257	
810350000	55	-22822.7	3872.06	-26694.7	0.274345	2014.18	1.44616	0.130729	5.34714	11.8633	0.314429	0.217261	0.201023	0.267288	0.00194513	0.00194513	-26694.7	0.0	113.359	
810400000	55	-22773.7	3908.14	-26681.9	0.311257	2014.15	1.16013	0.0510823	-0.0692045	11.9239	0.319354	0.211498	0.196692	0.272455	0.00236885	0.00236885	-26681.9	0.0	148.332	
810450000	56	-22744.4	3940.94	-26685.3	0.276246	2014.18	0.953675	0.0437026	1.04185	5.9936	0.319986	0.216438	0.196014	0.267562	0.00302019	0.00302019	-26685.3	0.0	179.827	
810500000	55	-22747.3	3929.24	-26676.5	0.29572	2014.16	1.00421	0.0519271	3.66913	17.9167	0.320403	0.216265	0.197712	0.26562	0.00225058	0.00225058	-26676.5	0.0	170.416	
810550000	55	-22769.6	3913.91	-26683.5	0.311229	2014.15	1.16797	0.0510091	0.988287	16.1313	0.316679	0.21136	0.201631	0.27033	0.0023217	0.0023217	-26683.5	0.0	154.754	
810600000	56	-22799.3	3902.33	-26701.6	0.31936	2014.14	1.30307	0.0520598	-1.06821	7.2848	0.317027	0.215942	0.199456	0.267575	0.00178514	0.00178514	-26701.6	0.0	141.695	
810650000	55	-22796.6	3894.49	-26691	0.30884	2014.15	1.37863	0.0771861	0.327578	7.90268	0.319604	0.215815	0.195505	0.269075	0.00188744	0.00188744	-26691	0.0	134.36	
810700000	55	-22800	3888.74	-26688.7	0.287304	2014.17	1.2357	0.0865029	9.49532	8.29367	0.315628	0.210318	0.20597	0.268084	0.00269452	0.00269452	-26688.7	0.0	129.107	
810750000	55	-22770.5	3911.26	-26681.7	0.292028	2014.17	1.12774	0.0683449	3.95873	5.7011	0.322901	0.21082	0.195679	0.2706	0.00236553	0.00236553	-26681.7	0.0	150.609	
810800000	55	-22776	3906.78	-26682.7	0.275543	2014.18	1.1319	0.0648303	3.78673	8.26964	0.315271	0.217518	0.197616	0.269595	0.00189739	0.00189739	-26682.7	0.0	146.662	
810850000	55	-22775.8	3905.18	-26681	0.279251	2014.18	1.07845	0.0911204	10.137	14.4064	0.325237	0.217441	0.194104	0.263217	0.00249185	0.00249185	-26681	0.0	146.659	
810900000	55	-22752	3924.32	-26676.3	0.27804	2014.18	1.01549	0.0613205	7.63123	9.2198	0.319474	0.212871	0.202973	0.264682	0.00348393	0.00348393	-26676.3	0.0	164.467	
810950000	55	-22785.7	3900.2	-26685.9	0.30067	2014.16	1.24759	0.0671642	2.28646	14.733	0.321176	0.212682	0.197151	0.268991	0.00255023	0.00255023	-26685.9	0.0	141.172	
811000000	55	-22770	3912.24	-26682.2	0.275274	2014.18	1.11525	0.0743225	5.33526	18.7713	0.324371	0.215891	0.194688	0.26505	0.00253263	0.00253263	-26682.2	0.0	153.929	
811050000	55	-22777.3	3908.14	-26685.4	0.332556	2014.13	1.21885	0.0641392	0.563747	6.52136	0.32093	0.210741	0.198581	0.269748	0.00200026	0.00200026	-26685.4	0.0	147.519	
811100000	55	-22771.1	3910.93	-26682	0.276901	2014.18	1.13627	0.0767991	7.49281	6.73806	0.324824	0.214772	0.195005	0.2654	0.00235255	0.00235255	-26682	0.0	150.768	
811150000	56	-22774.7	3919.12	-26693.9	0.282637	2014.18	1.07499	0.0615697	4.71034	27.6311	0.321124	0.216339	0.193515	0.269022	0.00310428	0.00310428	-26693.9	0.0	161.517	
811200000	55	-22776.3	3912.29	-26688.6	0.293096	2014.17	1.14174	0.07275	3.16835	15.7866	0.315536	0.210511	0.203809	0.270145	0.00159921	0.00159921	-26688.6	0.0	153.515	
811250000	55	-22805.2	3890.94	-26696.1	0.298225	2014.16	1.33855	0.0667769	-1.48745	5.36141	0.328387	0.211723	0.200023	0.259867	0.00191169	0.00191169	-26696.1	0.0	130.102	
811300000	56	-22833.8	3870.73	-26704.5	0.27419	2014.18	1.38065	0.142318	6.88078	4.97213	0.320648	0.212842	0.197877	0.268633	0.00213713	0.00213713	-26704.5	0.0	110.714	
811350000	55	-22805.1	3883.62	-26688.7	0.284538	2014.18	1.29241	0.126818	6.4058	15.6241	0.321453	0.215215	0.195995	0.267337	0.00260518	0.00260518	-26688.7	0.0	125.483	
811400000	55	-22823.6	3867.82	-26691.4	0.26453	2014.19	1.35038	0.138801	8.2319	5.40949	0.323599	0.212918	0.195325	0.268157	0.00213978	0.00213978	-26691.4	0.0	107.944	
811450000	55	-22804.9	3885.53	-26690.4	0.270545	2014.19	1.29146	0.0981219	8.0858	4.72927	0.316884	0.219013	0.196069	0.268034	0.0020703	0.0020703	-26690.4	0.0	125.116	
811500000	56	-22835.5	3869.53	-26705	0.286307	2014.17	1.39771	0.137826	7.91445	14.2754	0.322003	0.210254	0.199703	0.26804	0.00210459	0.00210459	-26705	0.0	111.332	
811550000	55	-22825.4	3867.68	-26693.1	0.300148	2014.16	1.37179	0.157707	8.51084	11.4684	0.31459	0.215886	0.200061	0.269462	0.00160121	0.00160121	-26693.1	0.0	109.199	
811600000	56	-22870.8	3845.13	-26715.9	0.286952	2014.17	1.69588	0.20237	7.5851	5.69771	0.316036	0.213997	0.198648	0.271319	0.00175598	0.00175598	-26715.9	0.0	85.6842	
811650000	55	-22834.1	3864.37	-26698.4	0.284182	2014.18	1.53401	0.119103	0.944274	6.37147	0.317648	0.210454	0.200639	0.271259	0.00164546	0.00164546	-26698.4	0.0	104.344	
811700000	55	-22836.4	3861.12	-26697.6	0.283195	2014.18	1.51819	0.130513	6.80936	8.93271	0.321567	0.216997	0.192478	0.268958	0.00193054	0.00193054	-26697.6	0.0	101.934	
811750000	55	-22818.6	3874.16	-26692.8	0.263974	2014.19	1.35039	0.16058	12.1229	9.21504	0.317272	0.221164	0.198457	0.263108	0.00238147	0.00238147	-26692.8	0.0	115.416	
811800000	56	-22825	3879.93	-26704.9	0.277	2014.18	1.3703	0.0902296	4.64121	12.1607	0.319762	0.214591	0.192659	0.272988	0.00185597	0.00185597	-26704.9	0.0	120.884	
811850000	56	-22822	3883.36	-26705.4	0.298309	2014.16	1.38719	0.0885459	2.80648	8.15878	0.316962	0.214428	0.199187	0.269423	0.00234661	0.00234661	-26705.4	0.0	123.5	
811900000	55	-22790.4	3897.77	-26688.2	0.276731	2014.18	1.23916	0.0624717	2.968	8.51791	0.32504	0.217492	0.192441	0.265028	0.00259589	0.00259589	-26688.2	0.0	137.646	
811950000	55	-22818.5	3873.79	-26692.3	0.288268	2014.17	1.40867	0.087065	3.02829	10.9799	0.318556	0.21541	0.196955	0.269078	0.00175834	0.00175834	-26692.3	0.0	114.459	
812000000	55	-22804.4	3886	-26690.4	0.312409	2014.15	1.35284	0.0778517	2.18585	7.22868	0.317776	0.21308	0.200142	0.269001	0.00249585	0.00249585	-26690.4	0.0	125.798	
812050000	55	-22811.9	3881.59	-26693.4	0.303563	2014.16	1.42952	0.10046	3.16365	8.9831	0.31711	0.213987	0.196822	0.27208	0.00173261	0.00173261	-26693.4	0.0	122.036	
812100000	55	-22830.9	3870.78	-26701.7	0.362767	2014.1	1.61979	0.123702	3.05388	6.68304	0.317029	0.215432	0.202376	0.265162	0.00154025	0.00154025	-26701.7	0.0	110.944	
812150000	55	-22848.7	3853.1	-26701.8	0.2953	2014.16	1.67661	0.14655	6.78594	6.73806	0.31954	0.21187	0.197691	0.270899	0.00177211	0.00177211	-26701.8	0.0	93.5582	
812200000	55	-22829.3	3869.12	-26698.4	0.306117	2014.15	1.53881	0.122508	2.53346	15.237	0.321411	0.214076	0.193543	0.270969	0.00181501	0.00181501	-26698.4	0.0	110.771	
812250000	55	-22830.3	3864.77	-26695.1	0.296682	2014.16	1.46588	0.117527	5.03165	9.69026	0.323644	0.214166	0.197896	0.264295	0.00181978	0.00181978	-26695.1	0.0	105.57	
812300000	55	-22810	3878.77	-26688.8	0.2799	2014.18	1.30787	0.114908	8.59539	6.13733	0.322796	0.212779	0.197854	0.266571	0.00210278	0.00210278	-26688.8	0.0	118.899	
812350000	55	-22814	3876.29	-26690.3	0.273374	2014.19	1.32415	0.147335	13.2657	12.0837	0.323678	0.215195	0.192992	0.268135	0.0020581	0.0020581	-26690.3	0.0	118.006	
812400000	55	-22810.2	3881.96	-26692.1	0.281081	2014.18	1.36009	0.118627	9.2454	8.00275	0.321332	0.218979	0.196481	0.263208	0.00197607	0.00197607	-26692.1	0.0	122.57	
812450000	55	-22816.1	3878.51	-26694.7	0.3311	2014.13	1.44469	0.0804992	1.37741	7.55508	0.317945	0.209674	0.201744	0.270637	0.00209005	0.00209005	-26694.7	0.0	118.379	
812500000	55	-22802.8	3886.94	-26689.7	0.287288	2014.17	1.3219	0.0822518	2.22975	8.83514	0.316201	0.218177	0.200123	0.265499	0.00240334	0.00240334	-26689.7	0.0	127.124	
812550000	55	-22807.3	3886.14	-26693.5	0.288533	2014.17	1.381	0.0613918	0.716879	9.61798	0.323633	0.211773	0.199913	0.264681	0.00163476	0.00163476	-26693.5	0.0	126.135	
812600000	55	-22772.2	3911.4	-26683.6	0.30487	2014.15	1.18989	0.0594291	2.0013	6.37124	0.320183	0.212374	0.195431	0.272012	0.00235268	0.00235268	-26683.6	0.0	150.713	
812650000	55	-22809.8	3879.98	-26689.7	0.297085	2014.16	1.30569	0.0919281	6.66901	10.6928	0.320065	0.217861	0.19934	0.262734	0.00196683	0.00196683	-26689.7	0.0	120.767	
812700000	55	-22788.6	3898.32	-26687	0.293255	2014.16	1.19298	0.0612914	-0.279084	11.5365	0.323842	0.2157	0.199923	0.260535	0.00196782	0.00196782	-26687	0.0	138.642	
812750000	55	-22785.6	3896.79	-26682.4	0.262601	2014.2	1.15638	0.107806	9.06645	11.273	0.313831	0.218269	0.198823	0.269077	0.00243941	0.00243941	-26682.4	0.0	137.921	
812800000	55	-22797.2	3893.67	-26690.9	0.33333	2014.13	1.33707	0.0763208	0.756184	10.7204	0.317167	0.216803	0.193559	0.272471	0.00192488	0.00192488	-26690.9	0.0	134.085	
812850000	56	-22800.7	3898.09	-26698.8	0.290904	2014.17	1.24747	0.0662345	2.30279	8.22767	0.321161	0.214085	0.192581	0.272173	0.00243387	0.00243387	-26698.8	0.0	137.937	
812900000	55	-22782.8	3900.39	-26683.2	0.287858	2014.17	1.1712	0.0798472	3.40401	8.15381	0.315964	0.214255	0.203442	0.266339	0.00242202	0.00242202	-26683.2	0.0	140.453	
812950000	55	-22802.7	3885.2	-26687.9	0.27353	2014.19	1.28838	0.0907845	5.76877	13.6754	0.315119	0.215877	0.198475	0.270529	0.00239776	0.00239776	-26687.9	0.0	126.431	
813000000	55	-22786.2	3898.57	-26684.7	0.284823	2014.18	1.19047	0.0800736	5.93558	8.10382	0.320237	0.212047	0.199642	0.268075	0.00319339	0.00319339	-26684.7	0.0	138.707	
813050000	55	-22759	3917.86	-26676.8	0.277421	2014.18	1.04683	0.063546	7.10256	7.06298	0.316651	0.214751	0.195267	0.273331	0.00295744	0.00295744	-26676.8	0.0	157.577	
813100000	56	-22763	3924.16	-26687.2	0.262026	2014.2	0.95755	0.067408	6.07222	6.58879	0.31673	0.215579	0.198604	0.269087	0.00413324	0.00413324	-26687.2	0.0	163.785	
813150000	55	-22724.9	3945.85	-26670.8	0.257563	2014.2	0.903274	0.059935	10.3703	6.25083	0.315566	0.212621	0.204281	0.267532	0.00272698	0.00272698	-26670.8	0.0	185.422	
813200000	55	-22730.3	3937.42	-26667.7	0.260858	2014.2	0.904027	0.0413053	5.11478	7.96511	0.317215	0.214518	0.200623	0.267645	0.00341679	0.00341679	-26667.7	0.0	176.836	
813250000	56	-22737.8	3943.6	-26681.4	0.261575	2014.2	0.896065	0.0455436	4.55024	6.72626	0.323981	0.210367	0.201136	0.264516	0.00363968	0.00363968	-26681.4	0.0	182.815	
813300000	55	-22742.2	3930	-26672.2	0.264992	2014.19	0.973418	0.0543726	7.07275	9.2241	0.321876	0.211509	0.195348	0.271267	0.00282969	0.00282969	-26672.2	0.0	170.005	
813350000	55	-22750.9	3925.28	-26676.1	0.292914	2014.17	1.00869	0.0497239	2.49083	6.19066	0.313956	0.217899	0.195806	0.272339	0.00263562	0.00263562	-26676.1	0.0	164.388	
813400000	55	-22744.8	3928.46	-26673.3	0.261996	2014.2	0.986364	0.0497465	8.00165	11.405	0.319481	0.216469	0.196923	0.267127	0.00353185	0.00353185	-26673.3	0.0	168.803	
813450000	55	-22741.9	3931.84	-26673.7	0.27744	2014.18	0.995198	0.0396755	0.631422	7.31021	0.316585	0.213164	0.19972	0.270532	0.00341679	0.00341679	-26673.7	0.0	170.928	
813500000	56	-22767	3922.23	-26689.2	0.285912	2014.17	1.07792	0.0636514	3.55547	10.4295	0.316712	0.215413	0.198637	0.269238	0.00284803	0.00284803	-26689.2	0.0	162.504	
813550000	55	-22735	3939.82	-26674.8	0.275676	2014.18	0.956736	0.052372	5.96748	12.1282	0.317398	0.213222	0.193974	0.275406	0.00229616	0.00229616	-26674.8	0.0	180.264	
813600000	55	-22758.2	3919.16	-26677.4	0.288411	2014.17	1.03613	0.0526	1.21605	5.15858	0.32059	0.217757	0.195632	0.266021	0.00295184	0.00295184	-26677.4	0.0	158.022	
813650000	55	-22764.1	3915.12	-26679.2	0.293086	2014.17	1.10516	0.0595144	3.43799	11.3116	0.320271	0.213491	0.194492	0.271745	0.00266114	0.00266114	-26679.2	0.0	155.473	
