# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
102000000	2798	-75009.9	-9076.63	-65933.3	1.88695	2013.92	134.194	0	12.4882	-0.763748	-0.720943	-0.347192	0.102571	0.11326	0.175565	0.676434	1.33111	1.063	1.42253	2.35722	2.68131	2.64386	2.67759	1.59814	0.854142	-0.119123	-0.841407	-0.748358	-0.80115	-1.17354	-1.03378	-1.29087	-1.16584	-1.31734	2	10.3174	0.308765	0.224054	0.20151	0.265671	0.00111089	0.00111089	-65933.3	0.0	-3825.2	
104000000	2799	-74963	-9049.5	-65913.5	1.76309	2014.05	132.408	0	12.4882	-1.12079	-0.540602	-0.59913	-0.123295	0.279788	0.689768	1.02092	1.23345	1.33651	1.51962	2.54168	2.33969	2.64174	2.34469	1.52805	1.49459	-0.0642547	-0.832464	-0.734292	-0.486892	-1.18749	-1.13725	-1.20172	-0.827756	-0.974365	2	10.3337	0.306134	0.221118	0.207754	0.264994	0.00113517	0.00113517	-65913.5	0.0	-3798.07	
106000000	2800	-75035.2	-9087.54	-65947.6	1.79041	2014.02	133.332	0	12.4882	-0.273716	-0.266736	-0.428592	-0.119318	0.0344075	0.606624	1.43544	1.5634	1.25088	1.42241	2.53032	2.52667	2.7375	2.49269	1.63313	1.03545	0.111798	-0.8771	-0.780215	-0.848973	-1.22379	-1.72444	-1.8468	-1.61293	-1.79928	2	9.6607	0.312587	0.220324	0.19594	0.27115	0.00109504	0.00109504	-65947.6	0.0	-3836.23	
108000000	2798	-75022.2	-9081.64	-65940.6	1.80599	2014	134.446	0	12.4882	-0.662088	-0.178706	-0.185839	-0.224158	-0.0215921	0.45821	0.446168	1.35164	1.05012	1.26856	2.17398	2.45825	2.79772	2.5838	1.68763	1.11624	0.161964	-0.833214	-1.02838	-1.04223	-1.50994	-1.07097	-0.96773	-0.522657	-0.969218	2	10.226	0.314255	0.216897	0.206656	0.262192	0.00110555	0.00110555	-65940.6	0.0	-3830.23	
110000000	2797	-75177.9	-9181.56	-65996.4	1.76756	2014.04	137.858	0	12.4882	-1.16986	-0.82561	-0.478718	-0.273553	0.0306239	0.509551	0.901626	1.3603	1.3299	1.56374	2.44562	2.57025	2.84728	2.60983	1.59981	0.978871	0.242939	-0.678087	-1.03635	-1.01292	-1.54827	-1.6596	-1.72234	-2.06456	-1.49087	2	10.7474	0.309819	0.223503	0.200035	0.266644	0.00108575	0.00108575	-65996.4	0.0	-3930.06	
112000000	2798	-75071.9	-9107.84	-65964.1	1.77227	2014.04	135.393	0	12.4882	-0.813204	-0.81182	-0.68692	-0.203689	0.0720419	0.115516	0.7372	1.1527	1.15861	1.62723	2.18002	2.84072	2.51011	2.63404	1.4764	1.36107	0.103717	-0.237835	-0.773646	-0.885209	-0.954075	-0.95318	-0.840278	-0.840819	-0.966273	2	10.3797	0.309066	0.227532	0.200702	0.2627	0.00110516	0.00110516	-65964.1	0.0	-3856.4	
114000000	2800	-75050.4	-9095.74	-65954.7	1.75756	2014.05	133.857	0	12.4882	-0.575766	-0.717551	-0.544807	-0.0406487	0.239931	0.489127	0.967056	1.39285	1.32762	1.45599	2.21641	2.48723	2.80546	2.56109	1.57931	1.09831	0.301606	-0.987733	-0.774219	-1.04634	-1.72635	-2.04909	-1.9484	-2.34336	-2.33073	2	10.2837	0.307708	0.221922	0.203429	0.266941	0.00111475	0.00111475	-65954.7	0.0	-3844.32	
116000000	2798	-75092	-9139.94	-65952.1	1.84357	2013.97	135.04	0	12.4882	-1.21487	-1.04337	-0.636313	-0.0116687	0.0239743	0.732439	0.77978	1.33793	1.21615	1.64983	2.38456	2.58482	2.94606	2.42299	1.63179	1.36236	0.298831	-0.940321	-0.934821	-1.04536	-1.13741	-1.51609	-1.60651	-1.73652	-1.39032	2	9.84966	0.309775	0.225691	0.201444	0.263091	0.00108959	0.00108959	-65952.1	0.0	-3888.6	
118000000	2798	-75155	-9157.62	-65997.4	1.79029	2014.02	137.347	0	12.4882	-0.913214	-0.75353	-0.366629	-0.356395	0.103826	0.722818	0.980913	1.48654	1.35463	1.44562	2.47541	2.39618	3.08209	2.54906	1.77845	1.19289	0.01695	-1.2407	-1.34182	-1.20771	-1.31223	-1.84391	-2.09225	-1.87769	-1.76292	2	9.59982	0.311364	0.217175	0.205958	0.265503	0.00107444	0.00107444	-65997.4	0.0	-3906.33	
120000000	2799	-74994.6	-9058.09	-65936.5	1.9431	2013.87	133.732	0	12.4882	-0.765093	-0.828344	-0.388269	-0.0309701	-0.102475	0.263249	0.759658	1.53216	1.10196	1.48434	2.49561	2.53	2.79234	2.48966	1.40896	0.976429	-0.0374419	-1.12043	-1.09317	-0.903974	-0.952179	-0.948448	-1.19587	-1.11845	-0.921013	2	9.6113	0.3143	0.220079	0.201468	0.264153	0.00112697	0.00112697	-65936.5	0.0	-3806.79	
122000000	2799	-74888.8	-8994.49	-65894.3	1.76663	2014.04	131.454	0	12.4882	-0.430631	-0.0663402	-0.239685	0.0911715	0.0350336	0.495102	0.966011	1.43853	1.05106	1.52548	2.362	2.46652	2.67107	2.51257	1.55941	0.928329	-0.434646	-0.678799	-0.599016	-0.927917	-1.36247	-1.32552	-1.17268	-1.29566	-1.37947	2	9.75888	0.309053	0.216023	0.207747	0.267176	0.00118421	0.00118421	-65894.3	0.0	-3743.16	
124000000	2798	-75018.9	-9061.45	-65957.4	1.81735	2013.99	135.496	0	12.4882	-1.43293	-1.02162	-0.322931	0.0279344	0.0331817	0.851635	0.968666	1.42021	1.16354	1.62756	2.55111	2.56954	2.76994	2.62966	1.32048	1.091	-0.122434	-0.800876	-0.483262	-0.533523	-1.35537	-1.86058	-1.665	-1.89053	-2.34152	2	9.41248	0.311121	0.219369	0.202649	0.266861	0.00107971	0.00107971	-65957.4	0.0	-3810.18	
126000000	2797	-75053.7	-9109.31	-65944.4	1.93863	2013.87	135.333	0	12.4882	0.270895	-0.382448	0.232591	0.194134	0.0210038	0.288703	0.887168	1.42815	1.22919	1.63272	2.22587	2.55271	2.81722	2.53686	1.51476	0.967734	0.0396278	-0.78213	-0.967031	-0.969283	-0.903086	-0.852227	-1.07098	-1.2429	-1.62483	2	10.2665	0.308246	0.223011	0.202236	0.266508	0.0010685	0.0010685	-65944.4	0.0	-3857.89	
128000000	2800	-75032.6	-9070.11	-65962.5	1.82642	2013.98	134.411	0	12.4882	-0.461378	-0.399039	-0.0540108	0.101509	0.156084	0.30152	0.802094	1.28813	1.1838	1.69442	2.31807	2.6721	2.7007	2.66814	1.48557	1.16822	-0.159228	-1.07966	-1.07373	-0.722576	-1.20015	-1.50523	-1.64714	-1.14194	-0.593492	2	10.4543	0.308458	0.225048	0.200271	0.266223	0.00111851	0.00111851	-65962.5	0.0	-3818.65	
130000000	2797	-75006	-9075.49	-65930.5	1.75591	2014.05	134.825	0	12.4882	-0.514875	-0.2831	-0.478649	-0.124312	-0.133961	0.340329	1.00447	1.49436	1.35759	1.61594	2.29892	2.3846	2.92446	2.66684	1.65142	0.855854	-0.0522728	-0.78577	-0.799697	-0.952496	-0.753467	-0.677607	-0.710624	-0.765975	-0.899875	2	9.77596	0.31325	0.222958	0.198693	0.265098	0.00111581	0.00111581	-65930.5	0.0	-3824.16	
132000000	2797	-74956.9	-9063.13	-65893.8	1.78099	2014.03	133.049	0	12.4882	-0.661868	-0.256164	-0.187979	0.0948026	0.0134093	0.620333	0.986733	1.67664	1.31544	1.46176	2.44002	2.45016	2.6018	2.40763	1.45644	1.10753	-0.101613	-1.02757	-0.638961	-0.976238	-0.943842	-0.83097	-0.910231	-0.790345	-0.368027	2	9.92051	0.309536	0.220837	0.204483	0.265143	0.00108785	0.00108785	-65893.8	0.0	-3811.78	
134000000	2796	-75010	-9106	-65904	1.75479	2014.05	134.145	0	12.4882	-0.422407	-0.26369	-0.260317	0.274477	0.20226	0.501773	0.97208	1.51872	1.36708	1.44558	2.14408	2.51873	2.64183	2.51328	1.24189	1.3345	0.306796	-0.756251	-0.893952	-1.63519	-1.23545	-1.185	-1.34338	-1.56478	-1.4053	2	10.6055	0.311134	0.222623	0.203222	0.263022	0.00111825	0.00111825	-65904	0.0	-3854.52	
136000000	2799	-75077.2	-9127.9	-65949.3	1.73622	2014.07	134.407	0	12.4882	-0.765078	-0.389501	-0.330592	0.306207	-0.0876152	0.400533	0.738309	1.1795	1.51224	1.67526	2.35989	2.3446	2.7047	2.66511	1.46091	1.30587	0.461731	-0.69682	-0.859465	-1.23368	-1.31234	-1.17709	-0.944238	-0.948771	-0.724055	2	9.25757	0.311268	0.222591	0.204418	0.261724	0.00111832	0.00111832	-65949.3	0.0	-3876.66	
138000000	2799	-75093.7	-9140.89	-65952.8	1.81187	2014	134.636	0	12.4882	0.0775902	-0.00684746	0.201458	0.423594	0.241537	0.615941	0.866485	1.30783	1.24532	1.46192	2.33674	2.53419	2.67168	2.34669	1.62527	1.11232	0.327069	-0.472065	-0.628427	-0.559786	-0.898694	-1.30613	-1.18434	-1.11775	-1.08816	2	10.2918	0.3096	0.218455	0.202616	0.269328	0.00110166	0.00110166	-65952.8	0.0	-3889.46	
140000000	2801	-75022.1	-9071.36	-65950.7	1.76545	2014.04	133.225	0	12.4882	-0.757585	-0.549014	-0.252854	0.00447445	0.103675	0.464855	0.821713	1.26288	1.22684	1.67084	2.22891	2.58291	2.72486	2.52493	1.65408	1.02414	0.114256	-0.646968	-0.966149	-1.11414	-1.39773	-1.38111	-1.39662	-1.46106	-1.68079	2	9.86454	0.305958	0.221937	0.20234	0.269765	0.00110769	0.00110769	-65950.7	0.0	-3820.01	
142000000	2799	-75151.7	-9159.31	-65992.4	1.76327	2014.05	136.67	0	12.4882	-0.445083	-0.406375	-0.123278	-0.187537	0.114498	0.594921	0.822632	1.32129	1.25642	1.60599	2.59012	2.4441	2.82093	2.4431	1.36585	1.04867	0.135957	-0.0977876	-0.383953	-0.63194	-1.25473	-1.65586	-1.7058	-1.8637	-1.32676	2	10.1755	0.312744	0.218827	0.202374	0.266055	0.00108797	0.00108797	-65992.4	0.0	-3907.9	
144000000	2800	-75107.9	-9125.02	-65982.9	1.85159	2013.96	135.411	0	12.4882	-1.549	-1.24597	-0.567907	-0.0698275	0.0590687	0.341102	0.750303	1.38344	1.42649	1.6105	2.42396	2.53647	2.85143	2.43586	1.43407	1.23159	0.205812	-0.216815	-0.617027	-0.689134	-1.15976	-1.76219	-1.99278	-1.85422	-2.06993	2	9.61856	0.311817	0.220828	0.20161	0.265744	0.00110759	0.00110759	-65982.9	0.0	-3873.72	
146000000	2800	-74968.2	-9049.94	-65918.3	1.77033	2014.04	132.478	0	12.4882	-0.371298	-0.0937505	-0.214165	0.16679	0.276503	0.452595	0.933006	1.37856	1.17459	1.47183	2.35337	2.30589	2.86098	2.50512	1.46484	0.986664	0.0824611	-1.01092	-0.811289	-1.44565	-1.80848	-1.62881	-1.70869	-1.70271	-1.84676	2	10.1249	0.306224	0.221128	0.203879	0.268769	0.00114964	0.00114964	-65918.3	0.0	-3798.54	
148000000	2800	-75116.1	-9129.71	-65986.4	1.82977	2013.98	135.669	0	12.4882	-0.713478	-0.447858	0.00750815	0.068979	0.175615	0.329139	0.74831	1.1209	1.4566	1.45972	2.26341	2.46529	2.89308	2.37192	1.61466	1.14837	-0.0434405	-0.844288	-0.604917	-0.462406	-0.887308	-1.58299	-1.87924	-1.88498	-1.6417	2	9.83883	0.307311	0.22409	0.200467	0.268131	0.00110961	0.00110961	-65986.4	0.0	-3878.36	
150000000	2797	-75137.2	-9151.95	-65985.2	1.81993	2013.99	137.286	0	12.4882	-0.948904	-0.480665	-0.139568	0.0969057	0.163339	0.456179	0.94225	1.36606	1.32387	1.75957	2.17369	2.25527	2.87101	2.53705	1.36919	1.12487	0.0502097	-0.734407	-0.718	-0.851721	-1.28629	-2.03428	-2.15916	-2.42492	-1.87975	2	10.3332	0.3129	0.221939	0.198778	0.266383	0.00106866	0.00106866	-65985.2	0.0	-3900.52	
152000000	2799	-74980.3	-9034.09	-65946.2	1.85024	2013.96	134.007	0	12.4882	-0.779374	-0.556817	-0.305742	-0.0837829	0.104647	0.319625	0.927235	1.08433	1.08772	1.84101	2.4795	2.32953	2.90766	2.62537	1.43257	0.861897	-0.0317534	-1.13571	-0.903649	-0.774648	-1.02612	-1.16906	-1.47471	-1.11738	-1.10246	2	9.86141	0.318255	0.213864	0.202139	0.265742	0.00115111	0.00115111	-65946.2	0.0	-3782.74	
154000000	2799	-75028.4	-9075.83	-65952.6	1.8381	2013.97	134.55	0	12.4882	0.231223	0.389533	0.136644	0.0100337	0.089728	0.489929	0.798112	1.54391	1.06802	1.60894	2.271	2.57613	2.65896	2.63612	1.44261	1.14024	-0.0370672	-1.05365	-0.649808	-0.578479	-0.779327	-1.24524	-1.88061	-1.86602	-1.96585	2	10.2941	0.311311	0.219575	0.202264	0.26685	0.00112112	0.00112112	-65952.6	0.0	-3824.4	
156000000	2797	-75039.5	-9085.28	-65954.2	1.77859	2014.03	135.631	0	12.4882	-0.660986	-0.676823	-0.352997	-0.0928147	0.0922176	0.317935	0.695723	1.28163	1.28569	1.68862	2.49186	2.75621	2.62266	2.41947	1.59089	1.39873	-0.0470832	-1.20764	-0.966702	-0.69987	-1.05999	-0.991957	-0.738459	-1.02204	-1.07046	2	10.623	0.317185	0.22149	0.19742	0.263904	0.00113821	0.00113821	-65954.2	0.0	-3833.8	
158000000	2796	-74973.7	-9081.8	-65891.9	1.92009	2013.89	133.575	0	12.4882	-0.258523	-0.474043	0.0829363	0.303271	0.204899	0.115974	0.696009	1.19355	1.13836	1.61278	2.07983	2.59794	2.56245	2.53987	1.59098	1.29123	0.0934867	-0.829782	-0.859463	-1.24891	-1.17458	-0.968554	-1.18936	-1.44508	-1.66951	2	9.79147	0.31021	0.221072	0.202955	0.265762	0.00110093	0.00110093	-65891.9	0.0	-3830.46	
160000000	2795	-75183.6	-9189.35	-65994.3	1.84356	2013.97	139.009	0	12.4882	-0.770971	-0.445557	-0.359261	0.0544026	0.356611	0.540259	1.1666	1.2508	1.36865	1.72853	2.51445	2.40096	2.79724	2.69679	1.43437	1.38187	0.297842	-0.535256	-0.550092	-0.596387	-0.838657	-0.679598	-0.546633	-0.524651	-0.491083	2	9.47359	0.308874	0.219314	0.2066	0.265212	0.0010629	0.0010629	-65994.3	0.0	-3938.08	
162000000	2796	-74965.9	-9046.77	-65919.1	1.8478	2013.96	134.781	0	12.4882	-0.704398	-0.386894	-0.0312861	-0.0918822	0.0620409	0.438222	0.59078	1.23311	0.830478	1.54253	2.60704	2.58055	2.77458	2.48375	1.41628	1.25659	0.0197511	-0.602148	-0.528423	-0.632824	-0.940548	-1.12716	-1.30579	-1.22982	-1.19989	2	10.5695	0.310034	0.22148	0.201728	0.266758	0.00114787	0.00114787	-65919.1	0.0	-3795.3	
164000000	2794	-75057.8	-9141.58	-65916.2	1.794	2014.02	135.797	0	12.4882	0.000162218	-0.31847	-0.0150256	0.0265946	0.229354	0.361355	0.750291	1.29562	1.24956	1.7324	2.46135	2.44261	2.67498	2.4922	1.44308	1.15042	0.271496	-0.54367	-0.670427	-0.77618	-0.809903	-0.883433	-0.277587	-0.148235	-0.684552	2	9.91438	0.300531	0.221594	0.206203	0.271672	0.00111625	0.00111625	-65916.2	0.0	-3890.22	
166000000	2797	-75003.4	-9082.7	-65920.7	1.76941	2014.04	134.39	0	12.4882	-1.00402	-0.424151	-0.0755025	-0.0105133	-0.0570988	0.402826	0.662031	1.29324	1.21744	1.45733	2.39459	2.59601	2.81642	2.45471	1.41391	1.18473	-0.160614	-0.565883	-0.854947	-0.395868	-0.95467	-1.01253	-0.745434	-0.616889	-0.597273	2	10.0281	0.306809	0.219607	0.203568	0.270015	0.0011025	0.0011025	-65920.7	0.0	-3831.32	
168000000	2793	-74955.2	-9073.34	-65881.9	1.8301	2013.98	134.765	0	12.4882	-0.451551	-0.446702	0.0680461	0.028519	0.146297	0.437213	0.645773	1.09029	1.36141	1.34569	2.32594	2.36941	3.01842	2.5315	1.43406	1.34127	0.206203	-0.936111	-0.756071	-0.696108	-0.97575	-0.538427	-0.80029	-0.971754	-0.732877	2	10.7756	0.303724	0.224552	0.201575	0.270149	0.00114674	0.00114674	-65881.9	0.0	-3821.83	
170000000	2795	-75100.6	-9143.27	-65957.4	1.84729	2013.96	137.36	0	12.4882	-0.887353	-0.95672	-0.448364	-0.297022	0.39282	0.500279	0.839231	1.22344	1.168	1.4542	2.36929	2.51718	2.73288	2.55243	1.55108	1.17029	0.0437403	-1.05655	-0.796844	-0.39139	-0.723947	-1.00846	-1.07715	-0.962278	-1.19812	2	10.8664	0.316533	0.222819	0.197883	0.262765	0.00108755	0.00108755	-65957.4	0.0	-3891.74	
172000000	2796	-74987.4	-9088.73	-65898.7	1.8332	2013.98	133.817	0	12.4882	-0.230975	-0.51391	-0.139766	0.0289498	0.155108	0.511558	0.677011	1.48435	1.26707	1.65826	2.2626	2.31571	2.79118	2.40576	1.65419	1.08145	0.108229	-1.1381	-0.940306	-0.604173	-1.23081	-0.941905	-0.733834	-0.904522	-0.878221	2	9.64786	0.308187	0.220886	0.206024	0.264903	0.00114962	0.00114962	-65898.7	0.0	-3837.42	
174000000	2795	-75045.1	-9122.33	-65922.8	1.80816	2014	135.474	0	12.4882	-0.441626	-0.579562	-0.338919	0.118885	0.0965897	0.555266	0.977098	1.21146	1.43075	1.58842	2.58247	2.45575	2.78369	2.50895	1.51426	1.06318	0.0609563	-0.851002	-0.946982	-0.804265	-1.09931	-1.72798	-1.70621	-1.60799	-1.60409	2	10.434	0.311239	0.225912	0.196037	0.266811	0.0011281	0.0011281	-65922.8	0.0	-3870.87	
176000000	2794	-75113.3	-9177.56	-65935.8	1.83615	2013.97	136.736	0	12.4882	-0.403316	-0.34453	-0.060788	0.392227	0.25061	0.412239	1.02379	1.63063	1.22577	1.39853	2.32056	2.50119	2.62901	2.49992	1.71753	1.0832	0.117636	-1.17776	-0.976797	-1.32561	-1.16411	-1.48204	-1.32404	-1.28872	-1.34572	2	10.754	0.314276	0.222613	0.202558	0.260553	0.0011392	0.0011392	-65935.8	0.0	-3926.05	
178000000	2795	-75097.3	-9153.02	-65944.3	1.83136	2013.98	136.413	0	12.4882	0.103041	-0.050529	-0.105942	-0.132674	0.249204	0.594624	0.890853	1.55813	1.26041	1.61675	2.18817	2.77873	2.75953	2.50225	1.66549	1.03677	0.0978215	-0.989225	-0.746066	-1.03673	-1.21474	-1.34062	-1.57188	-1.40966	-1.36456	2	9.34094	0.306285	0.227711	0.20526	0.260744	0.00113544	0.00113544	-65944.3	0.0	-3901.77	
180000000	2796	-75184.9	-9194.14	-65990.8	1.817	2013.99	138.297	0	12.4882	-0.568563	-0.679772	-0.741226	-0.275213	0.197093	0.388471	0.780874	1.28379	1.45113	1.53352	2.17007	2.53102	2.99207	2.45095	1.72883	1.24552	0.250406	-0.716273	-0.450422	-0.564217	-0.615426	-0.50397	-0.488554	-0.544738	-0.339139	2	9.82744	0.311463	0.217935	0.200525	0.270077	0.00109948	0.00109948	-65990.8	0.0	-3942.8	
182000000	2795	-75133.5	-9161.63	-65971.9	1.82663	2013.98	138.129	0	12.4882	-1.24077	-0.763157	-0.436334	-0.0263738	0.23161	0.387223	0.956056	1.29499	1.20946	1.74332	2.58768	2.65223	2.91621	2.58038	1.85397	1.28479	0.30092	-1.05242	-0.947922	-0.86694	-0.688938	-0.391486	-0.298296	0.289558	0.143858	2	10.1063	0.311882	0.221849	0.19942	0.266849	0.00109009	0.00109009	-65971.9	0.0	-3910.24	
184000000	2793	-75196	-9214.93	-65981	1.77323	2014.04	139.651	0	12.4882	-1.05873	-1.04198	-0.813344	-0.232664	0.151413	0.446096	1.02182	1.5508	1.13601	1.71312	2.6002	2.64776	2.79825	2.4465	1.67121	1.24757	0.16453	-0.466382	-0.394492	-0.445147	-1.1924	-1.59833	-1.25843	-1.14099	-1.0202	2	9.56554	0.316223	0.221968	0.200786	0.261022	0.00108348	0.00108348	-65981	0.0	-3963.63	
186000000	2794	-75057.4	-9143.55	-65913.9	1.82062	2013.99	135.958	0	12.4882	-0.257531	-0.553347	-0.660865	-0.216632	0.141641	0.333907	0.801114	1.42009	1.23088	1.57214	2.5076	2.61881	2.69211	2.48186	1.87778	1.19988	0.00803257	-0.933428	-0.82376	-0.98803	-0.818101	-1.15042	-0.852708	-0.516953	-0.673942	2	10.1709	0.310581	0.21898	0.203152	0.267288	0.00108957	0.00108957	-65913.9	0.0	-3892.14	
188000000	2794	-74970.8	-9092.74	-65878.1	1.81136	2014	134.024	0	12.4882	-0.828373	-0.770279	-0.267977	-0.0237735	0.0375968	0.385208	1.13701	1.39223	1.14055	1.46794	2.32209	2.55503	2.6436	2.6025	1.36009	1.2899	0.526426	-0.624187	-0.545778	-1.04397	-0.902975	-1.38969	-1.59913	-1.5021	-1.36464	2	10.2554	0.31158	0.221253	0.203609	0.263559	0.00115069	0.00115069	-65878.1	0.0	-3841.32	
190000000	2792	-75074.6	-9151.88	-65922.7	1.77034	2014.04	137.545	0	12.4882	-0.880821	-0.70729	-0.524711	-0.0141702	0.249162	0.417599	0.756927	1.28867	1.24883	1.62591	2.40678	2.50987	2.72331	2.55562	1.42055	1.00251	0.490112	-0.762571	-0.528655	-0.661367	-1.30165	-1.12357	-1.70379	-1.81501	-1.07336	2	9.75953	0.308203	0.220901	0.205045	0.265851	0.00111654	0.00111654	-65922.7	0.0	-3900.55	
192000000	2795	-75065.7	-9146.27	-65919.4	1.76027	2014.05	135.427	0	12.4882	-0.381631	-0.619039	-0.0964847	-0.104259	0.168839	0.605845	0.878123	1.26117	1.12572	1.71937	2.47091	2.55359	2.62414	2.73372	1.44131	1.04435	0.326891	-0.669951	-0.617928	-0.805266	-1.13146	-1.55083	-1.38047	-1.54802	-1.4777	2	10.7321	0.31119	0.219351	0.206527	0.262931	0.00110779	0.00110779	-65919.4	0.0	-3894.77	
194000000	2793	-75170.2	-9188.24	-65981.9	1.77741	2014.03	139.754	0	12.4882	0.0504753	0.0283731	0.183727	0.210759	0.295299	0.410185	0.881907	1.29785	1.12103	1.63559	2.4231	2.62853	2.68278	2.75464	1.46803	1.42387	0.402468	-0.865834	-0.709479	-0.717498	-1.10638	-1.36111	-1.04662	-1.19081	-1.20803	2	10.5517	0.317399	0.220941	0.198788	0.262872	0.0010797	0.0010797	-65981.9	0.0	-3936.77	
196000000	2794	-74983.3	-9092.28	-65891	1.82395	2013.99	134.65	0	12.4882	-0.621135	-0.353463	-0.0264254	-0.172294	0.229655	0.457241	0.75765	1.29932	1.28839	1.61686	2.42092	2.44376	2.74745	2.48018	1.46867	1.16837	0.112164	-1.09521	-0.58849	-0.579507	-1.24402	-0.869634	-0.979132	-1.01126	-0.826717	2	10.6131	0.310509	0.220202	0.205592	0.263696	0.00112171	0.00112171	-65891	0.0	-3840.8	
198000000	2793	-75041.2	-9141.91	-65899.3	1.7614	2014.05	135.734	0	12.4882	-0.913543	-0.620393	-0.023247	0.359418	0.528571	0.292033	0.571867	1.30441	1.34317	1.70426	2.25516	2.41252	2.56382	2.66978	1.53156	0.851396	0.13301	-0.923406	-0.661726	-1.06433	-0.954423	-1.06233	-1.40639	-1.41206	-0.832872	2	10.9388	0.310559	0.2215	0.204174	0.263767	0.00111441	0.00111441	-65899.3	0.0	-3890.37	
200000000	2792	-75001.1	-9103.97	-65897.1	1.87323	2013.94	136.173	0	12.4882	-0.243986	-0.171123	-0.0223103	0.334605	0.179248	0.461716	0.7682	1.17612	1.28121	1.54107	2.34219	2.29359	2.85432	2.74973	1.44125	1.24065	0.0551346	-0.610734	-0.564013	-0.546504	-0.174013	-0.150671	-0.0519708	-0.0062564	0.252699	2	10.807	0.305668	0.221063	0.209277	0.263991	0.00108702	0.00108702	-65897.1	0.0	-3852.45	
202000000	2793	-75005.1	-9118.03	-65887	1.78369	2014.02	135.393	0	12.4882	-0.879101	-0.5039	-0.159258	-0.126246	0.14537	0.284993	0.8293	1.42772	1.35108	1.85934	2.21515	2.66	2.93578	2.4641	1.4173	1.28395	0.060794	-0.84708	-1.2363	-0.955422	-0.925394	-1.41066	-1.40914	-1.11554	-0.897763	2	9.96568	0.309405	0.217365	0.204929	0.268301	0.00110361	0.00110361	-65887	0.0	-3866.67	
204000000	2791	-74858.7	-9058.54	-65800.2	1.80905	2014	132.371	0	12.4882	-0.681711	-0.1831	-0.300979	0.118796	0.173283	0.495022	0.728395	1.24366	1.32598	1.78774	2.30291	2.46048	2.8789	2.35916	1.55431	1.1031	-0.0125097	-0.627005	-0.790848	-0.731442	-1.15711	-1.72738	-1.61389	-1.43577	-1.18401	2	9.90538	0.308836	0.22087	0.200477	0.269818	0.00115166	0.00115166	-65800.2	0.0	-3807.18	
206000000	2794	-74855.8	-9038.26	-65817.6	1.83587	2013.97	131.016	0	12.4882	-0.223839	-0.438598	-0.132732	-0.142188	0.150923	0.217716	0.852461	1.15083	1.3193	1.48097	2.09704	2.22603	2.76225	2.40279	1.53414	0.931995	0.313801	-1.19043	-1.32834	-1.18268	-1.20955	-1.82149	-2.26956	-2.51386	-1.73331	2	11.526	0.305165	0.223685	0.20451	0.266641	0.00114196	0.00114196	-65817.6	0.0	-3786.62	
208000000	2794	-75073.3	-9148.32	-65925	1.79769	2014.01	136.232	0	12.4882	-1.04365	-0.755966	-0.359415	0.235819	0.568985	0.294469	0.658865	1.43703	1.12311	1.62058	2.38406	2.50249	2.90904	2.44968	1.55378	1.17762	0.344733	-1.10004	-0.82531	-0.633843	-1.11341	-0.858579	-1.1853	-1.78179	-1.56227	2	9.0303	0.312792	0.220373	0.198981	0.267854	0.00109793	0.00109793	-65925	0.0	-3897.13	
