# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
102000000	4430	-106553	-34271.4	-72281.5	1.56305	2024.03	102.093	0	6.24524	-1.20849	-1.16651	-0.621562	-0.341379	-0.59	-0.103315	0.603138	0.730018	1.01629	0.655079	0.0327202	-1.1305	0.088824	0.84774	0.43375	0.344251	0.0548506	-0.79544	-0.966831	-1.56723	-1.16243	-1.22885	-0.892067	1.833	17.0907	0.316244	0.204512	0.25474	0.224504	0.517148	0.00329737	0.00329737	-72281.5	0.0	-4021.43	
104000000	4430	-105576	-33356	-72220.1	1.57771	2024.02	102.485	0	6.24524	-1.1072	-1.03594	-0.55081	-0.289116	-0.556525	0.0917001	0.629723	0.722894	0.927665	0.72622	0.0362951	-1.12233	0.0216969	0.903439	0.500858	0.237629	0.110685	-0.768283	-1.36135	-0.978896	-0.8547	-1.64921	-1.3709	1.833	16.5764	0.324807	0.202683	0.249643	0.222867	0.476826	0.0033455	0.0033455	-72220.1	0.0	-4037.27	
106000000	4429	-105984	-33764	-72219.6	1.59662	2024	102.798	0	6.24524	-1.12034	-0.854152	-0.571396	-0.279842	-0.492987	-0.110811	0.68851	0.761846	0.919717	0.755463	0.0858446	-0.863513	0.250742	0.535599	0.475804	0.395578	0.334728	-0.758674	-1.8149	-1.98229	-2.4902	-2.16099	-1.17971	1.833	15.7264	0.328038	0.203377	0.24239	0.226196	0.49182	0.00339798	0.00339798	-72219.6	0.0	-4092.86	
108000000	4431	-104818	-32667	-72150.6	1.62422	2023.97	102.361	0	6.24524	-1.01094	-1.13232	-0.595819	-0.324153	-0.528504	-0.0672984	0.647157	0.969723	0.959401	0.793984	-0.13051	-0.964296	0.0730966	0.694724	0.423794	0.357231	0.193967	-0.422538	-1.36523	-1.27065	-1.30582	-1.83833	-1.96834	1.833	17.3998	0.325838	0.203204	0.248993	0.221965	0.445209	0.00326034	0.00326034	-72150.6	0.0	-4015.79	
110000000	4429	-105025	-33031.9	-71993.4	1.6208	2023.97	101.332	0	6.24524	-1.19177	-1.03142	-0.595129	-0.15977	-0.838884	-0.320611	0.48877	0.816322	0.879205	0.734914	0.0344062	-0.893284	0.264763	0.508424	0.625922	0.239364	0.139165	-0.628025	-1.51593	-1.67218	-1.92147	-1.91475	-2.24263	1.833	16.7898	0.327994	0.201364	0.250173	0.220469	0.467985	0.00339954	0.00339954	-71993.4	0.0	-3977.3	
112000000	4426	-106661	-34401.2	-72259.7	1.60158	2023.99	102.264	0	6.24524	-1.17358	-0.940799	-0.681325	-0.132563	-0.62508	0.0270483	0.556475	0.87844	0.968919	0.73232	0.0981802	-0.923297	0.209634	0.577785	0.577608	0.300294	0.0980928	-0.398217	-1.94553	-1.99505	-2.26188	-2.03851	-2.07404	1.833	15.8144	0.325811	0.207871	0.247014	0.219305	0.50659	0.00320466	0.00320466	-72259.7	0.0	-4046.81	
114000000	4426	-106056	-33781.4	-72275	1.61996	2023.97	102.687	0	6.24524	-1.26607	-1.21152	-0.664598	-0.115778	-0.437877	0.0596011	0.602604	1.01737	0.909849	0.79531	0.138778	-1.13443	0.0624385	0.640151	0.555063	0.221452	0.194686	-0.671913	-1.45795	-2.03003	-2.5969	-2.59995	-2.86934	1.833	16.1574	0.325326	0.207921	0.244524	0.22223	0.483863	0.00325857	0.00325857	-72275	0.0	-4045.45	
116000000	4428	-106140	-33834.2	-72306.2	1.69532	2023.9	104.646	0	6.24524	-1.16493	-0.890021	-0.224084	-0.219401	-0.435016	-0.151916	0.840159	0.964621	0.998042	0.745262	0.100871	-1.02949	0.30339	0.700578	0.470657	0.268091	0.198827	-0.392957	-1.64327	-2.24518	-1.74529	-0.880729	-1.0348	1.833	18.0827	0.331273	0.207573	0.241898	0.219256	0.484313	0.00327307	0.00327307	-72306.2	0.0	-4166.86	
118000000	4428	-106604	-34259.9	-72344.3	1.65062	2023.94	102.571	0	6.24524	-1.06914	-0.938806	-0.282489	-0.270481	-0.319652	-0.0789023	0.521697	0.993672	0.977423	0.69264	-0.0828571	-0.941469	0.167243	0.58671	0.487243	0.368776	0.0912691	-0.621813	-1.75203	-1.9872	-1.8062	-1.73985	-1.99434	1.833	16.7666	0.327888	0.204635	0.242494	0.224983	0.516528	0.00344687	0.00344687	-72344.3	0.0	-4060.75	
120000000	4426	-106072	-33951.3	-72121	1.64993	2023.94	100.148	0	6.24524	-1.24981	-1.35216	-0.559217	-0.250244	-0.510876	-0.169243	0.776288	0.820952	0.986077	0.569454	0.0557877	-0.937714	0.00444184	0.578401	0.284794	0.223341	0.189831	-0.777033	-1.78541	-1.47893	-1.74404	-2.33614	-2.35361	1.833	17.1979	0.32237	0.207229	0.244254	0.226147	0.506862	0.00333709	0.00333709	-72121	0.0	-3890.37	
122000000	4423	-106619	-34417.9	-72200.7	1.58268	2024.01	101.262	0	6.24524	-1.15364	-1.15668	-0.379159	-0.199779	-0.562129	-0.0680537	0.622208	0.80193	0.959294	0.530776	-0.0457701	-0.82769	0.414111	0.598969	0.577061	0.472062	0.226582	-0.78951	-1.89068	-1.74885	-1.67079	-1.84607	-1.06758	1.833	17.6048	0.318321	0.206979	0.247218	0.227481	0.513993	0.00330818	0.00330818	-72200.7	0.0	-4001.6	
124000000	4425	-105762	-33658.8	-72103.3	1.6254	2023.97	102.726	0	6.24524	-1.22442	-1.06374	-0.390024	-0.248659	-0.346587	-0.0242765	0.797339	0.865702	0.956421	0.718361	0.0829898	-0.740329	0.193544	0.693651	0.349086	0.181551	0.0895448	-0.6563	-1.30865	-1.27658	-1.67349	-1.92281	-1.52523	1.833	18.7727	0.325495	0.20416	0.247914	0.222432	0.467523	0.00329249	0.00329249	-72103.3	0.0	-4069.5	
126000000	4427	-106007	-33860.8	-72146.1	1.56312	2024.03	101.47	0	6.24524	-1.34717	-1.05975	-0.633989	-0.194917	-0.499238	-0.265781	0.740765	0.966517	0.938197	0.626686	0.150052	-0.723431	-0.0718869	0.746158	0.552331	0.35168	-0.0246662	-0.506964	-1.73443	-1.40897	-1.98817	-2.33431	-2.32401	1.833	17.589	0.32948	0.20107	0.246676	0.222774	0.488339	0.00333492	0.00333492	-72146.1	0.0	-4003.11	
128000000	4424	-106511	-34320.6	-72190.8	1.57328	2024.02	100.266	0	6.24524	-1.2918	-1.07411	-0.405451	-0.0701038	-0.646233	-0.204627	0.681627	0.999556	0.92843	0.597395	-0.125453	-1.06906	0.210839	0.533826	0.412396	0.147548	0.116501	-0.60213	-1.22026	-2.06253	-1.91353	-2.05318	-2.00215	1.833	16.1008	0.324758	0.199656	0.24846	0.227126	0.510403	0.00325568	0.00325568	-72190.8	0.0	-3920.77	
130000000	4419	-106334	-34103.8	-72230.5	1.6058	2023.99	100.468	0	6.24524	-1.26128	-1.0066	-0.429543	-0.33458	-0.454545	0.155241	0.351061	0.777469	0.976885	0.682787	-0.0652957	-1.03902	-0.0919274	0.593029	0.257557	0.218564	0.181622	-0.57751	-1.40527	-1.39436	-1.59869	-1.61187	-1.81404	1.833	16.864	0.329707	0.201396	0.24918	0.219717	0.52487	0.0034239	0.0034239	-72230.5	0.0	-3931.83	
132000000	4421	-105359	-33409.2	-71949.9	1.59641	2024	99.974	0	6.24524	-1.27794	-0.842268	-0.50604	-0.264475	-0.693366	0.321465	0.767129	0.761316	0.940843	0.752159	-0.152867	-0.870618	0.183999	0.583967	0.179927	0.23578	0.183707	-0.740639	-0.925826	-1.42791	-1.00952	-1.18023	-0.698396	1.833	17.3864	0.323162	0.206986	0.251014	0.218838	0.461777	0.00331112	0.00331112	-71949.9	0.0	-3885.44	
134000000	4423	-106187	-34127.5	-72059.2	1.57887	2024.01	98.5943	0	6.24524	-1.09231	-0.859301	-0.538823	-0.08759	-0.697118	0.0425626	0.901119	0.809606	0.907398	0.686298	-0.145087	-1.03422	0.108855	0.578881	0.235557	0.270867	0.284967	-0.765683	-1.32304	-1.50842	-1.64421	-1.00096	-0.369553	1.833	17.1546	0.326695	0.199967	0.242462	0.230875	0.517857	0.00344421	0.00344421	-72059.2	0.0	-3830.41	
136000000	4422	-105685	-33562	-72122.8	1.63806	2023.96	100.937	0	6.24524	-1.17627	-0.956836	-0.316023	-0.0253535	-0.462179	-0.161517	0.590593	0.917081	1.00995	0.642751	-7.92509e-05	-0.93706	0.212707	0.525413	0.469142	0.223641	0.152531	-0.534909	-1.07712	-0.72285	-0.257637	-0.523142	0.197492	1.833	17.3904	0.326248	0.203842	0.243002	0.226908	0.478117	0.00333724	0.00333724	-72122.8	0.0	-3984.99	
138000000	4422	-105736	-33673.8	-72062.4	1.55666	2024.04	100.793	0	6.24524	-1.33463	-1.36462	-0.636233	-0.155171	-0.816676	-0.0922108	0.74962	1.05245	1.05991	0.703798	-0.285434	-0.885199	0.167343	0.645332	0.455514	0.202162	0.0141502	-0.919987	-1.48495	-0.549963	-0.726248	-0.0905979	-0.570959	1.833	18.0358	0.328016	0.203191	0.245126	0.223667	0.473171	0.00326229	0.00326229	-72062.4	0.0	-3984.68	
140000000	4417	-105970	-33931.3	-72038.4	1.63694	2023.96	100.635	0	6.24524	-1.16328	-1.25991	-0.522959	-0.091195	-0.498961	-0.311251	0.575316	0.764775	1.06636	0.56312	-0.0778552	-1.00761	-0.00691842	0.558144	0.397251	0.305834	0.0641118	-0.692853	-0.739718	-1.16441	-0.963581	-0.8863	-1.0398	1.833	16.8034	0.32811	0.201229	0.248648	0.222013	0.494218	0.00330649	0.00330649	-72038.4	0.0	-3943.5	
142000000	4420	-105297	-33310.1	-71987.2	1.54924	2024.04	99.8442	0	6.24524	-0.902305	-0.984333	-0.544189	-0.274679	-0.497597	-0.0384861	0.756911	0.729924	0.988945	0.607162	-0.00855991	-1.14843	-0.173434	0.525794	0.595805	0.401335	0.0634095	-1.26399	-1.17638	-1.27092	-0.931164	-1.03385	-0.654705	1.833	17.1389	0.33099	0.204403	0.239175	0.225431	0.478927	0.00334676	0.00334676	-71987.2	0.0	-3912.03	
144000000	4417	-104891	-32960.9	-71930.2	1.60054	2023.99	101.477	0	6.24524	-0.828168	-1.03756	-0.734166	-0.124678	-0.536566	0.0879455	0.464426	0.781054	0.990979	0.594377	-0.0643813	-1.06491	0.0118038	0.547334	0.558311	0.299477	-0.00527042	-0.700217	-1.98476	-1.97938	-2.21409	-1.74304	-1.35761	1.833	16.1078	0.326102	0.20924	0.245162	0.219495	0.444902	0.0032818	0.0032818	-71930.2	0.0	-4008.57	
146000000	4416	-105770	-33683.3	-72087.2	1.59522	2024	101.739	0	6.24524	-0.862358	-0.68922	-0.0945201	-0.276666	-0.574746	0.173828	0.883142	0.831738	0.954321	0.586378	0.0378236	-1.0144	0.224661	0.685797	0.417377	0.439565	0.23697	-0.405098	-1.56774	-1.76436	-2.42442	-2.58881	-2.94579	1.833	16.1611	0.322913	0.200376	0.253014	0.223698	0.483376	0.00335602	0.00335602	-72087.2	0.0	-4016.38	
148000000	4416	-107388	-35116.5	-72272	1.62215	2023.97	103.308	0	6.24524	-1.12064	-1.07206	-0.434123	-0.28841	-0.737762	-0.210225	0.747457	0.964737	1.09048	0.682919	0.0339975	-1.00007	0.359451	0.621042	0.331789	0.308513	0.155532	-0.412862	-1.31561	-0.542955	-0.232217	0.161881	-0.065705	1.833	16.2584	0.319072	0.205386	0.254522	0.22102	0.542077	0.00314485	0.00314485	-72272	0.0	-4096.02	
150000000	4418	-106418	-34238.3	-72179.3	1.66645	2023.93	103.355	0	6.24524	-0.948751	-0.916496	-0.575109	-0.293755	-0.71277	0.0159341	0.575348	0.911661	1.10946	0.58995	0.0542743	-1.08469	0.33975	0.587932	0.449931	0.191807	0.227322	-0.4802	-1.19296	-1.39642	-1.55462	-1.59062	-2.03063	1.833	15.7013	0.316506	0.201987	0.251099	0.230408	0.506192	0.00334877	0.00334877	-72179.3	0.0	-4070.95	
152000000	4418	-106080	-33977.9	-72101.7	1.65227	2023.94	102.498	0	6.24524	-1.01929	-0.935181	-0.529874	-0.347495	-0.475372	0.0364141	0.63273	1.04783	1.03793	0.697927	-0.0892452	-0.931944	0.281362	0.518756	0.358626	0.205961	0.295865	-0.422771	-1.40831	-1.42308	-0.80326	-1.51202	-1.55859	1.833	17.0001	0.33041	0.19971	0.242446	0.227434	0.503458	0.00332341	0.00332341	-72101.7	0.0	-4061.49	
154000000	4418	-105940	-33705	-72235.4	1.60857	2023.98	104.443	0	6.24524	-0.915262	-0.955625	-0.232792	-0.13077	-0.464181	-0.148857	0.71076	0.902925	1.04923	0.757243	0.235546	-0.778708	0.0215283	0.651531	0.630849	0.221553	0.0969316	-0.252532	-1.52822	-2.09305	-1.2958	-0.629968	-0.683713	1.833	17.3289	0.329932	0.207077	0.241145	0.221847	0.472041	0.00329286	0.00329286	-72235.4	0.0	-4165.04	
156000000	4416	-104797	-32814.2	-71982.8	1.62798	2023.96	103.509	0	6.24524	-0.983551	-1.06343	-0.521543	-0.125651	-0.672079	0.0860708	0.769007	0.931975	0.962496	0.767531	-0.0678059	-0.809497	0.322713	0.490893	0.500748	0.0890781	0.0341671	-0.199534	-1.45083	-1.3472	-1.74562	-1.37764	-1.13762	1.833	17.3514	0.323573	0.205781	0.248751	0.221894	0.449703	0.00327545	0.00327545	-71982.8	0.0	-4107.93	
158000000	4417	-106419	-34291.8	-72127.4	1.62049	2023.97	101.84	0	6.24524	-1.00667	-1.03387	-0.367522	-0.110006	-0.533436	0.0567164	0.507597	0.732951	0.924347	0.779916	-0.13224	-1.06972	-0.0314854	0.635433	0.698834	0.238562	0.168035	-0.433871	-1.0295	-1.86316	-2.04673	-2.13638	-2.48939	1.833	16.3814	0.327121	0.207814	0.245552	0.219513	0.522958	0.0033015	0.0033015	-72127.4	0.0	-4001.91	
160000000	4420	-105496	-33416	-72079.9	1.61406	2023.98	101.092	0	6.24524	-1.11879	-0.804024	-0.462467	-0.106091	-0.726132	-0.297926	0.832774	0.765597	0.933879	0.638655	-0.0577255	-1.05891	-0.13473	0.537752	0.379366	0.117744	0.299477	-0.436918	-1.89097	-2.48702	-3.13914	-2.57109	-2.7144	1.833	16.8401	0.322292	0.20975	0.241028	0.226929	0.479293	0.00332156	0.00332156	-72079.9	0.0	-3971.16	
162000000	4419	-106397	-34251.8	-72145	1.67843	2023.92	102.011	0	6.24524	-0.955708	-1.11214	-0.650816	-0.213005	-0.478921	-0.169009	0.807809	0.784733	0.861842	0.724834	0.0756543	-0.960059	0.0362467	0.564351	0.524226	0.262114	0.00297219	-0.738608	-1.24704	-0.940817	-1.47831	-1.61591	-1.86265	1.833	15.4398	0.318058	0.209062	0.247272	0.225608	0.504427	0.00318629	0.00318629	-72145	0.0	-4003.8	
164000000	4415	-105731	-33562.4	-72168.6	1.58742	2024.01	104.675	0	6.24524	-0.757984	-0.892628	-0.628839	0.0447524	-0.485105	0.105858	0.620161	0.881343	0.946822	0.719234	0.175619	-0.951368	0.416253	0.516751	0.503389	0.4005	0.121767	-0.528757	-1.46018	-1.79848	-1.95494	-1.80613	-1.98589	1.833	16.2001	0.323824	0.20408	0.243769	0.228326	0.468361	0.00311063	0.00311063	-72168.6	0.0	-4194.02	
166000000	4413	-106167	-34008.5	-72158.1	1.61933	2023.97	103.324	0	6.24524	-1.03246	-0.943449	-0.780751	-0.167859	-0.410881	0.1503	0.563325	0.668534	1.01881	0.584292	0.153116	-0.990677	0.520693	0.516481	0.503368	0.29952	0.174775	-0.404794	-1.30546	-1.41088	-1.89668	-2.44435	-3.41215	1.833	16.3989	0.333687	0.197351	0.244658	0.224304	0.514139	0.00338505	0.00338505	-72158.1	0.0	-4091.76	
168000000	4411	-105801	-33657.5	-72143.6	1.57132	2024.02	103.6	0	6.24524	-1.0913	-1.15668	-0.422746	-0.116279	-0.69544	-0.089758	0.611899	0.777688	1.03006	0.787544	0.0259777	-0.74661	0.208428	0.485942	0.417621	0.34196	0.0814068	-0.216342	-1.21623	-1.38254	-1.28654	-0.652004	-0.430136	1.833	18.729	0.325395	0.209768	0.242796	0.222041	0.482692	0.00336434	0.00336434	-72143.6	0.0	-4130.97	
170000000	4411	-105678	-33585.4	-72092.9	1.66959	2023.92	103.912	0	6.24524	-1.02365	-1.02822	-0.508767	-0.164879	-0.467479	-0.294211	0.996971	0.8931	1.10117	0.739785	0.0162715	-0.970061	0.236142	0.753294	0.399195	0.409885	0.191546	-0.280745	-1.34419	-1.55656	-1.5781	-1.52035	-1.68248	1.833	16.6234	0.333868	0.198727	0.244848	0.222557	0.482103	0.00325192	0.00325192	-72092.9	0.0	-4133.51	
172000000	4415	-105474	-33314.5	-72159.4	1.57347	2024.02	104.021	0	6.24524	-0.970247	-0.92231	-0.543964	-0.235748	-0.645743	-0.0534556	0.695595	0.868338	1.0361	0.690348	0.186642	-0.942606	0.378677	0.626712	0.541354	0.581357	0.0188371	-0.25197	-1.44094	-1.51297	-2.03573	-1.81368	-1.35737	1.833	16.4444	0.327131	0.208765	0.244206	0.219898	0.467657	0.00338069	0.00338069	-72159.4	0.0	-4172.73	
174000000	4414	-106221	-34030.8	-72190.3	1.60834	2023.98	103.977	0	6.24524	-1.00211	-1.20067	-0.748718	-0.244193	-0.633069	0.0510378	0.733731	1.01736	1.07781	0.732431	0.0622587	-1.26357	0.00159245	0.604862	0.451179	0.407762	0.235919	-0.445778	-1.43689	-1.62874	-1.38733	-0.787779	-0.882957	1.833	17.2042	0.325988	0.203492	0.244944	0.225575	0.493381	0.00325042	0.00325042	-72190.3	0.0	-4130.08	
176000000	4420	-107071	-34761.9	-72308.8	1.57705	2024.02	102.956	0	6.24524	-0.871659	-0.936226	-0.607218	-0.185798	-0.590806	0.0228226	0.752927	0.946696	1.12403	0.700653	-0.0151193	-0.902538	-0.0323879	0.488249	0.436274	0.374699	0.294677	-0.574552	-1.2868	-1.01095	-1.07135	-0.956067	-1.46493	1.833	17.8968	0.321435	0.208312	0.242298	0.227956	0.526908	0.00329156	0.00329156	-72308.8	0.0	-4099.44	
178000000	4417	-104474	-32505.6	-71968.6	1.6027	2023.99	101.816	0	6.24524	-1.13629	-1.16464	-0.710802	-0.252454	-0.457348	-0.188957	0.764071	0.890023	1.08647	0.664608	-0.0243373	-1.01684	0.152146	0.629836	0.413289	0.347459	0.0361581	-0.897067	-1.40942	-1.70857	-1.4261	-1.31863	-1.11035	1.833	15.9774	0.327553	0.204416	0.243846	0.224185	0.435187	0.00337314	0.00337314	-71968.6	0.0	-4014.09	
180000000	4414	-106505	-34447.3	-72058.2	1.59617	2024	103.283	0	6.24524	-1.13176	-1.02752	-0.760129	-0.210727	-0.537343	-0.223166	0.652525	0.942841	1.06554	0.456763	0.0948485	-0.845511	0.452292	0.602847	0.557002	0.449451	0.268477	-0.860032	-1.73009	-1.78277	-1.8213	-1.34602	-1.89505	1.833	15.5559	0.324695	0.204326	0.24877	0.222209	0.511982	0.00316535	0.00316535	-72058.2	0.0	-4122.87	
182000000	4409	-105584	-33505	-72079	1.59781	2023.99	103.283	0	6.24524	-1.21786	-1.02401	-0.63866	-0.171329	-0.671764	-0.106307	0.650928	0.96947	1.08427	0.53909	0.183728	-0.902732	0.385869	0.654264	0.5318	0.41859	0.250942	-0.646926	-1.5438	-1.80834	-1.30539	-1.49648	-1.49393	1.833	17.4898	0.329691	0.205688	0.252893	0.211728	0.47699	0.0033092	0.0033092	-72079	0.0	-4108.18	
184000000	4411	-106567	-34335.6	-72231.8	1.56929	2024.02	103.862	0	6.24524	-0.845747	-0.708005	-0.366914	-0.0556813	-0.790243	-0.180704	0.400931	0.963342	1.05117	0.524218	0.166012	-0.824511	0.358446	0.637322	0.595196	0.148548	0.332971	-0.57029	-1.70803	-2.10135	-1.63851	-2.32187	-2.72633	1.833	15.346	0.327814	0.205011	0.246524	0.220651	0.525769	0.00331603	0.00331603	-72231.8	0.0	-4196.7	
186000000	4409	-107014	-34860.8	-72153.6	1.59528	2024	103.128	0	6.24524	-0.962369	-0.965952	-0.387165	-0.0992623	-0.790174	-0.0111984	0.437273	0.838077	0.907206	0.810455	0.0736866	-0.870792	0.217789	0.663055	0.438103	0.657547	0.188539	-0.409226	-2.03615	-1.90158	-2.41486	-2.71128	-2.31943	1.833	16.8196	0.330035	0.202806	0.241492	0.225667	0.536498	0.00313949	0.00313949	-72153.6	0.0	-4126.87	
188000000	4409	-105312	-33426.2	-71885.3	1.59915	2023.99	101.484	0	6.24524	-0.806675	-0.995938	-0.464829	-0.230916	-0.752321	-0.0370537	0.519854	0.908522	0.905954	0.751829	-0.139203	-0.858494	0.0655765	0.563242	0.531059	0.278906	0.213741	-0.45087	-2.37166	-2.02157	-2.33436	-2.23973	-2.85405	1.833	17.2631	0.327903	0.204722	0.242884	0.224491	0.483551	0.00326459	0.00326459	-71885.3	0.0	-4008.51	
190000000	4407	-106722	-34673.1	-72049	1.59865	2023.99	100.572	0	6.24524	-0.940492	-1.11458	-0.454404	-0.194923	-0.483117	-0.0576429	0.83351	0.991599	0.936253	0.674452	-0.0628674	-0.685821	0.137144	0.520529	0.483492	0.141163	0.0166965	-0.730766	-1.60191	-1.68914	-1.43652	-1.22163	-1.67685	1.833	17.6139	0.325264	0.204765	0.243683	0.226287	0.543181	0.00328171	0.00328171	-72049	0.0	-3956.3	
192000000	4395	-105134	-33291.6	-71842.9	1.66066	2023.93	101.895	0	6.24524	-0.888506	-0.837862	-0.49637	-0.377071	-0.699558	0.0873228	0.775094	0.812867	1.04291	0.597802	-0.0969028	-0.708846	0.00971385	0.489799	0.414556	0.273569	0.114551	-0.410286	-0.506919	-1.50584	-2.09511	-2.45642	-2.68106	1.833	15.2058	0.32281	0.207956	0.248643	0.220591	0.463691	0.00340633	0.00340633	-71842.9	0.0	-4026.3	
194000000	4398	-106013	-34063.2	-71950.2	1.73316	2023.86	101.08	0	6.24524	-1.13762	-0.886511	-0.677769	-0.350245	-0.622268	-0.127878	0.429315	0.93156	1.01043	0.477001	-0.194378	-0.93959	-0.0578996	0.457435	0.477254	0.334583	0.195667	-0.24261	-1.23952	-1.93729	-2.1077	-2.28313	-2.03414	1.833	16.1142	0.326941	0.202949	0.245374	0.224737	0.506394	0.00326996	0.00326996	-71950.2	0.0	-3943.97	
196000000	4394	-105457	-33698.7	-71757.9	1.65917	2023.93	101.832	0	6.24524	-1.02738	-0.854337	-0.423832	-0.279584	-0.604871	0.0135998	0.476584	1.0392	0.988109	0.605173	-0.250091	-0.811859	0.188033	0.417121	0.520745	0.331531	0.17167	-0.168766	-1.05501	-1.53514	-2.32512	-2.97011	-2.79612	1.833	16.2536	0.332046	0.193394	0.246198	0.228362	0.472469	0.00320324	0.00320324	-71757.9	0.0	-4007.13	
198000000	4399	-105145	-33359.6	-71784.9	1.57023	2024.02	99.8438	0	6.24524	-1.23186	-1.34627	-0.733734	-0.187406	-0.726921	-0.0142335	0.426749	0.863701	1.03654	0.703219	-0.161803	-0.893759	0.175391	0.408789	0.427802	0.193915	0.0788161	-0.262566	-1.86538	-1.33718	-2.09387	-2.39009	-2.55559	1.833	16.0669	0.32493	0.204582	0.245407	0.225082	0.46725	0.00333919	0.00333919	-71784.9	0.0	-3887.86	
200000000	4398	-104880	-33137.5	-71742.6	1.60065	2023.99	100.916	0	6.24524	-1.04933	-1.15261	-0.563142	-0.169238	-0.858396	0.165211	0.661446	0.845428	0.974138	0.786913	-0.06525	-1.09529	0.0237564	0.463463	0.420284	0.0520061	0.0323767	-0.275157	-1.59577	-2.40994	-2.17986	-2.71271	-2.20069	1.833	15.6448	0.321359	0.199349	0.25291	0.226381	0.455909	0.00325097	0.00325097	-71742.6	0.0	-3961.2	
202000000	4397	-106071	-34207	-71864.2	1.67832	2023.92	101.866	0	6.24524	-0.963708	-0.964001	-0.762985	-0.0401513	-0.734442	0.0721372	0.566216	0.840562	0.958176	0.659464	0.0756116	-0.960162	0.100595	0.560891	0.490102	0.114917	0.0478824	-0.598948	-1.65168	-1.98165	-2.27396	-2.56124	-2.51672	1.833	17.89	0.326462	0.20304	0.242369	0.228129	0.509723	0.00327746	0.00327746	-71864.2	0.0	-4003.11	
204000000	4396	-106068	-34182.3	-71885.4	1.58703	2024.01	102.013	0	6.24524	-0.776829	-1.13396	-0.643586	-0.00306942	-0.426097	-0.0652714	0.727822	0.808813	0.900565	0.650059	0.0832218	-1.03072	0.271385	0.43359	0.637046	0.337911	0.175849	-0.779693	-1.57927	-1.97168	-2.18641	-1.978	-1.33717	1.833	17.036	0.329672	0.19626	0.242091	0.231978	0.510665	0.00332557	0.00332557	-71885.4	0.0	-4036.53	
206000000	4395	-106093	-34194	-71899	1.59761	2023.99	101.803	0	6.24524	-0.878461	-1.24428	-0.645773	-0.231287	-0.593401	-0.0155547	0.5229	0.802128	0.911043	0.636694	0.157391	-0.814293	0.164363	0.50739	0.48151	0.367618	0.0106204	-0.82091	-1.83574	-1.76904	-2.19388	-2.61297	-2.44381	1.833	16.8752	0.325335	0.203811	0.240821	0.230032	0.503323	0.00329391	0.00329391	-71899	0.0	-4041.54	
208000000	4397	-105687	-33694.9	-71992.5	1.63156	2023.96	102.141	0	6.24524	-0.981894	-0.890424	-0.603786	-0.219258	-0.539303	0.0706247	0.610374	0.861533	1.01452	0.705575	0.000997143	-1.01927	-0.0145087	0.510435	0.542072	0.331173	0.219127	-0.664312	-1.79061	-2.04239	-1.82448	-1.53919	-1.78692	1.833	15.8097	0.329594	0.200996	0.245751	0.223659	0.4864	0.00345254	0.00345254	-71992.5	0.0	-4052.53	
210000000	4398	-105520	-33643.7	-71876.4	1.57853	2024.01	100.557	0	6.24524	-0.972504	-0.976853	-0.545019	-0.291018	-0.576134	-0.368583	0.730533	0.913336	0.944697	0.79542	-0.047581	-1.06931	0.156328	0.5834	0.412593	0.336909	0.0765063	-0.624347	-0.875176	-0.443304	-0.490125	-0.695036	0.0198143	1.833	17.0032	0.327385	0.200994	0.248974	0.222647	0.489545	0.00345025	0.00345025	-71876.4	0.0	-3960	
