# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/ebola_delphy_alpha.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/ebola_delphy_alpha.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/ebola_delphy_alpha.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000 <DASH-DASH>v0-site-rate-heterogeneity
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
778250000	55	-44068.2	-17383.2	-26685	0.310719	2014.15	1.51794	0.0947444	2.0968	5.59264	0.324515	0.20937	0.193179	0.272936	1.94291	0.00222414	0.00222414	-26685	0.0	114.39	
778300000	55	-39836.9	-13131.8	-26705.1	0.280539	2014.18	1.67381	0.170596	8.20138	6.18403	0.325169	0.211915	0.196725	0.266192	3.77543	0.00163815	0.00163815	-26705.1	0.0	85.916	
778350000	55	-42628.2	-15927.6	-26700.5	0.326435	2014.13	1.84859	0.191981	7.79887	8.45396	0.319959	0.215994	0.196163	0.267884	2.4086	0.00153225	0.00153225	-26700.5	0.0	76.3281	
778400000	55	-42963.3	-16259.8	-26703.5	0.416687	2014.04	2.20622	0.130425	1.98712	10.9336	0.319359	0.210082	0.198807	0.271753	2.24088	0.00135464	0.00135464	-26703.5	0.0	68.8767	
778450000	55	-43534.3	-16843.9	-26690.3	0.293	2014.17	1.54512	0.108524	-1.66161	12.1785	0.320188	0.212052	0.201303	0.266458	2.07406	0.00179138	0.00179138	-26690.3	0.0	101.892	
778500000	55	-40016.7	-13326.4	-26690.3	0.313615	2014.15	1.55896	0.100611	0.933354	6.74089	0.323619	0.216881	0.197965	0.261535	3.49323	0.00203749	0.00203749	-26690.3	0.0	107.678	
778550000	55	-39344.2	-12658.9	-26685.3	0.292905	2014.17	1.34625	0.122243	4.96002	8.01909	0.32135	0.21351	0.196609	0.26853	3.84181	0.00159767	0.00159767	-26685.3	0.0	122.383	
778600000	55	-42590.9	-15916.3	-26674.6	0.289955	2014.17	1.27031	0.115566	5.95196	10.3181	0.32115	0.207089	0.195805	0.275957	2.45561	0.00252183	0.00252183	-26674.6	0.0	122.957	
778650000	55	-41620.6	-14922.2	-26698.4	0.28616	2014.17	1.64364	0.141067	7.05775	7.75414	0.320804	0.212524	0.199012	0.26766	2.83032	0.00129729	0.00129729	-26698.4	0.0	94.9999	
778700000	55	-42060.4	-15368	-26692.4	0.29156	2014.17	1.434	0.0962666	3.09457	6.85681	0.317726	0.218469	0.205192	0.258613	2.57555	0.00266168	0.00266168	-26692.4	0.0	116.107	
778750000	55	-41843.6	-15161.7	-26681.9	0.308893	2014.15	1.56857	0.156019	8.52746	9.48009	0.319004	0.21679	0.197925	0.266281	2.7458	0.00180488	0.00180488	-26681.9	0.0	94.6914	
778800000	55	-42334.6	-15631.6	-26703	0.327884	2014.13	1.51725	0.107451	2.34379	14.3674	0.316292	0.213814	0.203469	0.266425	2.57264	0.0026578	0.0026578	-26703	0.0	98.9303	
778850000	55	-45735.7	-19055.7	-26680	0.282517	2014.18	1.51935	0.17228	10.2038	5.01816	0.317807	0.218095	0.194036	0.270062	1.20483	0.00183553	0.00183553	-26680	0.0	99.0225	
778900000	55	-45710.4	-19042.3	-26668.2	0.256752	2014.2	1.34709	0.159288	8.82886	10.9659	0.317987	0.215729	0.195896	0.270387	1.28144	0.00191489	0.00191489	-26668.2	0.0	107.107	
778950000	55	-44891.5	-18205.8	-26685.7	0.289429	2014.17	1.42956	0.145843	10.3196	7.1763	0.319405	0.216634	0.199324	0.264637	1.55652	0.00227572	0.00227572	-26685.7	0.0	108.045	
779000000	55	-45554.2	-18885.6	-26668.7	0.275668	2014.18	1.49815	0.194056	10.3955	7.54013	0.321622	0.219949	0.194788	0.263641	1.37955	0.00179776	0.00179776	-26668.7	0.0	92.2369	
779050000	55	-43833.6	-17171.6	-26662	0.284158	2014.18	1.62013	0.150715	6.96496	11.147	0.32704	0.21338	0.193737	0.265843	0.588893	0.00174241	0.00174241	-26662	0.0	94.7213	
779100000	55	-33522.6	-6889.99	-26632.7	0.281544	2014.18	1.4286	0.142578	10.2216	15.3467	0.318011	0.214333	0.198013	0.269644	0.335278	0.00274476	0.00274476	-26632.7	0.0	109.185	
779150000	55	-30546.6	-3902.76	-26643.9	0.302294	2014.16	1.41677	0.111428	6.40305	9.46029	0.324902	0.207847	0.198845	0.268406	0.304696	0.00213212	0.00213212	-26643.9	0.0	110.377	
779200000	55	-43556.6	-16916.8	-26639.7	0.281285	2014.18	1.23933	0.11177	9.2969	5.29143	0.316955	0.214396	0.199264	0.269384	0.576683	0.00235751	0.00235751	-26639.7	0.0	127.379	
779250000	55	-45658.8	-19009.8	-26649	0.282913	2014.18	1.31072	0.106798	6.21044	9.8788	0.32334	0.213266	0.195739	0.267655	0.743821	0.00194966	0.00194966	-26649	0.0	127.156	
779300000	55	-42085.7	-15442	-26643.7	0.317893	2014.14	1.3413	0.0727006	4.40239	12.2441	0.316731	0.212463	0.201577	0.269228	0.521301	0.0024037	0.0024037	-26643.7	0.0	130.482	
779350000	55	-44074.1	-17423.7	-26650.4	0.27809	2014.18	1.13491	0.0853216	9.81148	10.883	0.318772	0.211482	0.206209	0.263537	0.605346	0.00267649	0.00267649	-26650.4	0.0	146.922	
779400000	55	-44659.3	-18008.5	-26650.7	0.279012	2014.18	1.0483	0.054838	2.39611	10.0682	0.320627	0.21087	0.198076	0.270428	0.642615	0.00229882	0.00229882	-26650.7	0.0	163.305	
779450000	55	-42363.2	-15733.5	-26629.7	0.261071	2014.2	1.08562	0.074235	5.69671	8.33464	0.320463	0.213601	0.196022	0.269914	0.516158	0.00295992	0.00295992	-26629.7	0.0	152.287	
779500000	55	-42063	-15415.3	-26647.7	0.280066	2014.18	1.32468	0.0679223	2.78196	6.3436	0.32068	0.213999	0.196311	0.269011	0.491971	0.00258812	0.00258812	-26647.7	0.0	124.22	
779550000	55	-36066.6	-9422.63	-26644	0.298224	2014.16	1.32247	0.0760441	2.64232	7.61466	0.317766	0.212233	0.200517	0.269484	0.370366	0.00208169	0.00208169	-26644	0.0	133.384	
779600000	55	-30862.5	-4232.91	-26629.6	0.293303	2014.16	1.27551	0.096294	2.71385	11.8672	0.319312	0.215297	0.199468	0.265923	0.311343	0.00260061	0.00260061	-26629.6	0.0	129.338	
779650000	55	-39493.2	-12855.9	-26637.4	0.271324	2014.19	1.23594	0.105363	7.40503	6.6073	0.320671	0.212456	0.201816	0.265057	0.430284	0.00218346	0.00218346	-26637.4	0.0	128.966	
779700000	55	-38220	-11580.7	-26639.3	0.292068	2014.17	1.34781	0.0975385	3.81349	8.74405	0.324484	0.21188	0.195318	0.268319	0.413121	0.00225276	0.00225276	-26639.3	0.0	121.492	
779750000	56	-26552.9	82.3292	-26635.2	0.303132	2014.16	1.24537	0.0781595	5.45802	13.3496	0.316426	0.21733	0.200486	0.265758	0.278382	0.00171951	0.00171951	-26635.2	0.0	134.3	
779800000	56	-39597.7	-12938.4	-26659.2	0.273814	2014.19	1.13823	0.0759561	4.73977	7.29833	0.31482	0.220875	0.200714	0.263592	0.423693	0.00244545	0.00244545	-26659.2	0.0	141.321	
779850000	55	-32817.9	-6176.58	-26641.3	0.271319	2014.19	1.29898	0.0818234	5.90214	6.00692	0.322367	0.212763	0.192181	0.272689	0.329189	0.00166046	0.00166046	-26641.3	0.0	125.802	
779900000	55	-42191.8	-15543.8	-26648	0.2943	2014.16	1.45995	0.106984	5.1465	9.46799	0.320422	0.215289	0.191971	0.272317	0.503488	0.00157528	0.00157528	-26648	0.0	114.326	
779950000	55	-26192.6	463.106	-26655.7	0.433704	2014.02	1.92311	0.117737	-0.523272	8.91046	0.317728	0.221682	0.19264	0.26795	0.274045	0.00156017	0.00156017	-26655.7	0.0	102.759	
780000000	55	-22157.2	4473.02	-26630.2	0.275219	2014.18	1.50649	0.141358	8.67223	14.3214	0.319897	0.213183	0.203321	0.263599	0.253941	0.00233921	0.00233921	-26630.2	0.0	100.29	
780050000	55	30914	57520.8	-26606.8	0.276387	2014.18	1.40074	0.149422	8.89943	11.0001	0.317328	0.217254	0.197279	0.268139	0.12548	0.00214278	0.00214278	-26606.8	0.0	110.164	
780100000	55	-14105.6	12536.7	-26642.2	0.295081	2014.16	1.50521	0.17979	7.90789	6.98275	0.320432	0.212107	0.200268	0.267193	0.214419	0.00172746	0.00172746	-26642.2	0.0	99.6546	
780150000	55	-24323.7	2299.8	-26623.5	0.308926	2014.15	1.42246	0.0923426	1.98292	7.73657	0.320578	0.213134	0.200383	0.265905	0.261176	0.00202723	0.00202723	-26623.5	0.0	115.314	
780200000	55	-5644.5	20982.3	-26626.8	0.338148	2014.12	1.56347	0.0972243	0.298373	7.05674	0.314649	0.218386	0.193944	0.273021	0.184865	0.00186692	0.00186692	-26626.8	0.0	115.161	
780250000	55	-17318	9307.68	-26625.7	0.284181	2014.18	1.40067	0.121314	5.02332	9.27804	0.319085	0.211635	0.198041	0.27124	0.226226	0.00172197	0.00172197	-26625.7	0.0	105.317	
780300000	55	-35403.7	-8778.61	-26625.1	0.291497	2014.17	1.18057	0.0706425	4.95481	9.1179	0.317176	0.218167	0.197809	0.266848	0.360971	0.00248229	0.00248229	-26625.1	0.0	147.944	
780350000	55	-43425.1	-16775.5	-26649.6	0.280888	2014.18	1.39221	0.107683	4.58507	7.03278	0.324589	0.208771	0.198275	0.268365	0.556232	0.00186026	0.00186026	-26649.6	0.0	120.422	
780400000	55	-43072.3	-16418.9	-26653.4	0.318379	2014.14	1.40844	0.0928921	4.22991	11.3463	0.31527	0.21687	0.200978	0.266881	0.55322	0.00221265	0.00221265	-26653.4	0.0	119.219	
780450000	55	-45555.9	-18891.3	-26664.6	0.262539	2014.2	1.16378	0.10198	9.86793	10.1334	0.314212	0.213822	0.201913	0.270054	1.36988	0.00216035	0.00216035	-26664.6	0.0	137.898	
780500000	55	-43054.9	-16383.7	-26671.2	0.26836	2014.19	1.06454	0.0855263	7.16882	6.64112	0.323516	0.207665	0.196667	0.272152	2.25023	0.00260401	0.00260401	-26671.2	0.0	152.344	
780550000	55	-44404.6	-17736.7	-26667.9	0.273347	2014.19	1.28571	0.0922525	3.2031	8.04942	0.320789	0.215326	0.197324	0.266561	1.80253	0.00250089	0.00250089	-26667.9	0.0	125.348	
780600000	55	-45406.3	-18735.8	-26670.5	0.288011	2014.17	1.24159	0.10145	6.17722	7.70874	0.319979	0.210929	0.200847	0.268245	1.32438	0.00186169	0.00186169	-26670.5	0.0	134.293	
780650000	55	-44535.3	-17895.8	-26639.6	0.274747	2014.18	1.15303	0.0833873	5.07353	9.98021	0.318863	0.219357	0.196502	0.265277	0.653894	0.00224928	0.00224928	-26639.6	0.0	142.227	
780700000	55	-32183.7	-5548.56	-26635.1	0.31179	2014.15	1.31162	0.0605168	1.75649	7.33711	0.315676	0.217991	0.198129	0.268203	0.322426	0.00226444	0.00226444	-26635.1	0.0	129.26	
780750000	55	-19329.2	7277.95	-26607.1	0.266874	2014.19	1.06591	0.0878073	8.51523	8.3805	0.318976	0.214443	0.200989	0.265593	0.233743	0.00293722	0.00293722	-26607.1	0.0	153.657	
780800000	55	8233.74	34813.4	-26579.6	0.26164	2014.2	0.967066	0.0715057	10.2533	13.2589	0.317129	0.212839	0.197606	0.272426	0.157966	0.00299158	0.00299158	-26579.6	0.0	169.461	
780850000	55	14851.2	41450.7	-26599.5	0.293788	2014.16	1.13682	0.0547484	1.26938	5.10362	0.320228	0.213255	0.202418	0.264099	0.146849	0.00217182	0.00217182	-26599.5	0.0	148.488	
780900000	55	-37748.3	-11102	-26646.3	0.280823	2014.18	1.23109	0.0984849	5.56266	6.69938	0.320081	0.209949	0.195402	0.274568	0.400148	0.00211703	0.00211703	-26646.3	0.0	132.167	
780950000	55	-42390	-15743.4	-26646.6	0.296924	2014.16	1.39151	0.134981	8.28137	8.31188	0.319574	0.211584	0.199402	0.26944	0.51632	0.0025173	0.0025173	-26646.6	0.0	113.282	
781000000	55	-36759.1	-10121.4	-26637.7	0.286363	2014.17	1.52209	0.0799141	-1.66857	11.4216	0.318403	0.212417	0.200131	0.26905	0.389912	0.00189186	0.00189186	-26637.7	0.0	101.155	
781050000	55	-45776.7	-19114.5	-26662.2	0.267051	2014.19	1.62669	0.202955	12.2854	11.1027	0.318303	0.215687	0.19969	0.266319	0.757297	0.00173946	0.00173946	-26662.2	0.0	87.8827	
781100000	55	-45754.3	-19070.2	-26684.1	0.306844	2014.15	1.63309	0.140557	4.68653	8.51208	0.313688	0.216113	0.199848	0.270351	0.829681	0.00187503	0.00187503	-26684.1	0.0	93.0384	
781150000	55	-46000.2	-19330.5	-26669.7	0.310316	2014.15	1.42379	0.095174	1.81809	5.15423	0.315609	0.217919	0.200155	0.266318	0.805578	0.0020294	0.0020294	-26669.7	0.0	123.533	
781200000	55	-46250.4	-19587.1	-26663.2	0.26678	2014.19	1.2563	0.111252	10.0614	6.75661	0.322384	0.215269	0.196832	0.265515	0.955107	0.00211548	0.00211548	-26663.2	0.0	130.421	
781250000	55	-43866.1	-17222.3	-26643.7	0.286809	2014.17	1.25188	0.0909336	3.58873	10.0032	0.317778	0.215984	0.20006	0.266178	0.56704	0.00213855	0.00213855	-26643.7	0.0	133.684	
781300000	56	-32913.9	-6274.89	-26639	0.291294	2014.17	1.30053	0.0953793	6.23108	7.16554	0.320366	0.211132	0.193781	0.274721	0.329429	0.00211291	0.00211291	-26639	0.0	126.834	
781350000	56	-38817	-12157.3	-26659.7	0.282713	2014.18	1.3409	0.119056	5.0442	20.3187	0.313233	0.214515	0.194541	0.277711	0.423829	0.00258572	0.00258572	-26659.7	0.0	117.152	
781400000	55	-40654.5	-14000.2	-26654.3	0.307762	2014.15	1.536	0.168799	7.18296	5.79335	0.317069	0.217396	0.197686	0.26785	0.450199	0.00223863	0.00223863	-26654.3	0.0	100.679	
781450000	55	-43866.1	-17206.7	-26659.4	0.291341	2014.17	1.51377	0.141654	9.25343	5.9581	0.32168	0.216797	0.196538	0.264984	0.608422	0.00193249	0.00193249	-26659.4	0.0	97.6912	
781500000	55	-6593.01	20015.4	-26608.5	0.259514	2014.2	1.20819	0.112319	11.2456	5.33581	0.317339	0.211442	0.202107	0.269113	0.190023	0.00215365	0.00215365	-26608.5	0.0	131.009	
781550000	56	-38007.7	-11357.7	-26650	0.313173	2014.15	1.3294	0.103077	4.74365	23.4092	0.31788	0.21766	0.199402	0.265058	0.393438	0.00252203	0.00252203	-26650	0.0	125.298	
781600000	56	-42439.9	-15792.6	-26647.2	0.282182	2014.18	1.19398	0.0730603	3.34541	12.8826	0.316159	0.218361	0.195795	0.269685	0.517676	0.00231423	0.00231423	-26647.2	0.0	136.801	
781650000	55	-33400.8	-6748.67	-26652.2	0.442266	2014.02	1.91943	0.100899	0.161095	13.4431	0.318631	0.217483	0.192988	0.270898	0.327037	0.00153681	0.00153681	-26652.2	0.0	101.407	
781700000	56	-32398	-5750.46	-26647.5	0.352289	2014.11	1.72553	0.117968	-1.6266	10.5032	0.314143	0.213575	0.197761	0.274521	0.326398	0.00233725	0.00233725	-26647.5	0.0	97.4255	
781750000	55	-41156.3	-14500.4	-26655.8	0.311829	2014.15	1.43355	0.119517	2.91645	11.8445	0.316413	0.216577	0.200909	0.2661	0.480165	0.00204667	0.00204667	-26655.8	0.0	112.058	
781800000	55	-45836.7	-19167.8	-26668.9	0.295959	2014.16	1.46008	0.0759017	-0.361736	14.2036	0.31616	0.215874	0.195604	0.272362	0.901385	0.0021073	0.0021073	-26668.9	0.0	112.111	
781850000	55	-44614.8	-17950.8	-26664	0.288035	2014.17	1.40845	0.0942886	2.46351	6.44218	0.319412	0.213199	0.196485	0.270904	0.644143	0.0021872	0.0021872	-26664	0.0	110.224	
781900000	56	-44337.3	-17661.7	-26675.6	0.293779	2014.16	1.38813	0.0958891	1.76877	7.40657	0.323571	0.210154	0.199247	0.267028	0.621881	0.00223818	0.00223818	-26675.6	0.0	124.859	
781950000	55	-45786.8	-19129.7	-26657.1	0.28992	2014.17	1.29528	0.10422	7.08577	6.41108	0.31535	0.212198	0.198118	0.274335	1.04376	0.00286992	0.00286992	-26657.1	0.0	124.57	
782000000	55	-45170	-18512.7	-26657.3	0.27655	2014.18	1.28442	0.115879	8.09503	5.64262	0.319529	0.219653	0.197272	0.263545	0.724563	0.00235294	0.00235294	-26657.3	0.0	121.002	
782050000	55	-36958.2	-10343.9	-26614.3	0.279586	2014.18	1.18824	0.0839971	8.65908	15.8416	0.318949	0.215941	0.196891	0.26822	0.385047	0.00286613	0.00286613	-26614.3	0.0	139.864	
782100000	55	-38882.3	-12240.6	-26641.7	0.331421	2014.13	1.39068	0.0906274	5.4665	16.2509	0.321037	0.210981	0.20087	0.267112	0.422192	0.00213862	0.00213862	-26641.7	0.0	124.47	
782150000	55	-37683.4	-11037.2	-26646.2	0.320093	2014.14	1.4795	0.116862	2.63189	7.96291	0.321686	0.212502	0.196138	0.269674	0.395955	0.00196598	0.00196598	-26646.2	0.0	110.263	
782200000	55	-33262.3	-6606.24	-26656.1	0.280102	2014.18	1.4312	0.13368	7.72718	13.1848	0.311973	0.214283	0.198721	0.275023	0.34077	0.00199039	0.00199039	-26656.1	0.0	109.691	
782250000	55	-46035.8	-19361.3	-26674.5	0.30589	2014.15	1.56748	0.142012	6.45092	10.5761	0.316523	0.216875	0.196685	0.269917	0.839779	0.00210621	0.00210621	-26674.5	0.0	103.909	
782300000	55	-45659	-18970.2	-26688.7	0.324762	2014.13	1.60793	0.159712	2.59822	14.6841	0.323313	0.214547	0.196542	0.265598	1.30627	0.00168479	0.00168479	-26688.7	0.0	99.2987	
782350000	56	-41813.4	-15111.6	-26701.8	0.316603	2014.14	1.48456	0.088854	0.987832	9.51317	0.321461	0.213473	0.197436	0.26763	2.75788	0.0019743	0.0019743	-26701.8	0.0	112.444	
782400000	57	-43787.8	-17074.1	-26713.7	0.321232	2014.14	1.76	0.163831	2.40541	9.38451	0.313212	0.218364	0.197141	0.271283	2.0029	0.00197942	0.00197942	-26713.7	0.0	86.2215	
782450000	55	-41953.6	-15255.7	-26697.8	0.326607	2014.13	1.6492	0.100434	2.80153	9.75816	0.314956	0.216675	0.200192	0.268177	2.68379	0.00146809	0.00146809	-26697.8	0.0	101.966	
782500000	55	-36541.5	-9850.69	-26690.9	0.383382	2014.08	1.78334	0.107977	-0.213576	11.8431	0.320584	0.213079	0.197345	0.268992	5.5689	0.00159663	0.00159663	-26690.9	0.0	103.118	
782550000	55	-42973.9	-16280.9	-26693	0.298021	2014.16	1.70295	0.146681	4.60595	9.25907	0.322846	0.217705	0.195235	0.264214	2.32334	0.00163227	0.00163227	-26693	0.0	94.7551	
782600000	55	-40153.4	-13457	-26696.4	0.364753	2014.09	1.80265	0.106728	0.464486	9.78882	0.314072	0.217307	0.200011	0.268609	3.55619	0.00185688	0.00185688	-26696.4	0.0	96.6563	
782650000	55	-40072.8	-13377.9	-26695	0.271634	2014.19	1.60266	0.159424	7.164	10.5499	0.323085	0.215877	0.19419	0.266848	3.56646	0.00170403	0.00170403	-26695	0.0	89.3701	
782700000	55	-41278.7	-14589.5	-26689.3	0.278895	2014.18	1.55139	0.23706	12.7074	11.6186	0.323125	0.212303	0.195946	0.268626	2.9262	0.00208725	0.00208725	-26689.3	0.0	89.2993	
782750000	55	-41132.1	-14441.7	-26690.3	0.314197	2014.15	1.51174	0.111612	1.18116	4.88889	0.314809	0.220405	0.196526	0.26826	3.11077	0.00195142	0.00195142	-26690.3	0.0	105.215	
782800000	55	-45232.5	-18556.4	-26676.1	0.282064	2014.18	1.56154	0.15737	5.93761	10.9578	0.320724	0.211151	0.197921	0.270203	1.49143	0.00169018	0.00169018	-26676.1	0.0	98.9723	
782850000	55	-45946.1	-19264.6	-26681.5	0.285274	2014.17	1.74624	0.18841	2.40774	9.33843	0.317711	0.217146	0.196548	0.268595	1.02942	0.00208688	0.00208688	-26681.5	0.0	78.0365	
782900000	55	-45944.4	-19269.5	-26674.9	0.331676	2014.13	1.63417	0.14216	4.43974	10.3772	0.31816	0.208326	0.199296	0.274218	1.05048	0.00205215	0.00205215	-26674.9	0.0	101.304	
782950000	55	-45939.6	-19269.4	-26670.2	0.310982	2014.15	1.27383	0.0795403	-0.355653	8.46391	0.320607	0.214096	0.196031	0.269265	1.1424	0.00250852	0.00250852	-26670.2	0.0	134.177	
783000000	55	-42790.3	-16118.8	-26671.5	0.301745	2014.16	1.29445	0.0944286	5.60497	13.3412	0.324255	0.212548	0.191157	0.27204	2.43213	0.00218857	0.00218857	-26671.5	0.0	134.575	
783050000	55	-43156.3	-16478.7	-26677.6	0.305732	2014.15	1.37804	0.0796121	1.69706	8.78099	0.318853	0.215907	0.194838	0.270401	2.25213	0.00224781	0.00224781	-26677.6	0.0	124.554	
783100000	57	-42108.8	-15404.6	-26704.2	0.28046	2014.18	1.38512	0.132452	5.91533	6.80167	0.322025	0.215982	0.195064	0.266929	2.5621	0.00243381	0.00243381	-26704.2	0.0	112.78	
783150000	55	-45391.2	-18709.7	-26681.5	0.302068	2014.16	1.40432	0.105603	3.67452	8.67568	0.326752	0.209847	0.201727	0.261674	1.35052	0.00196116	0.00196116	-26681.5	0.0	109.789	
783200000	55	-44868.2	-18206.2	-26662	0.324293	2014.13	1.49706	0.116785	0.215137	6.23615	0.316116	0.215254	0.203589	0.26504	0.665136	0.00208027	0.00208027	-26662	0.0	107.762	
783250000	55	-43898.2	-17235.9	-26662.4	0.282225	2014.18	1.62448	0.167616	7.97511	9.24225	0.315784	0.220349	0.194614	0.269254	0.597281	0.00160436	0.00160436	-26662.4	0.0	91.3683	
783300000	55	-43927.3	-17267	-26660.3	0.279687	2014.18	1.76038	0.206694	6.49146	5.84075	0.321158	0.213046	0.19932	0.266475	0.590001	0.00197274	0.00197274	-26660.3	0.0	70.7609	
783350000	56	-45477.6	-18788.4	-26689.3	0.277732	2014.18	1.5819	0.152573	3.68775	11.334	0.319101	0.214225	0.199164	0.267509	0.75725	0.00203238	0.00203238	-26689.3	0.0	86.6928	
783400000	55	-45366.1	-18698.3	-26667.7	0.297841	2014.16	1.44207	0.121638	4.1417	11.9605	0.31441	0.220889	0.192921	0.27178	0.803313	0.00190146	0.00190146	-26667.7	0.0	101.77	
783450000	55	-37263.8	-10607.1	-26656.7	0.284249	2014.18	1.69499	0.175751	6.8542	11.2033	0.320247	0.210998	0.200755	0.268	0.388743	0.00163542	0.00163542	-26656.7	0.0	88.4627	
783500000	55	-38686.6	-12045.9	-26640.7	0.26907	2014.19	1.32232	0.0901458	3.71639	12.2871	0.319001	0.215187	0.19935	0.266462	0.412907	0.00210962	0.00210962	-26640.7	0.0	118.332	
783550000	56	-28740.8	-2110.21	-26630.5	0.279538	2014.18	1.23845	0.0866518	6.96961	12.7799	0.316995	0.218779	0.194784	0.269442	0.29222	0.00223905	0.00223905	-26630.5	0.0	137.631	
783600000	55	-39184.7	-12531.5	-26653.2	0.277111	2014.18	1.24647	0.111744	8.66518	7.78116	0.31572	0.212881	0.199415	0.271984	0.427598	0.00204927	0.00204927	-26653.2	0.0	128.964	
783650000	55	-17583	9033.52	-26616.5	0.27039	2014.19	1.33385	0.109429	9.40413	7.38731	0.322383	0.213291	0.201615	0.262711	0.22317	0.00196887	0.00196887	-26616.5	0.0	117.2	
783700000	55	-41935.9	-15276.1	-26659.8	0.274516	2014.18	1.35419	0.151906	11.1874	5.62315	0.319214	0.210485	0.20094	0.269361	0.506632	0.00293016	0.00293016	-26659.8	0.0	111.426	
783750000	55	-45957.3	-19288.7	-26668.6	0.286696	2014.17	1.29618	0.123432	7.6925	9.44506	0.319745	0.213694	0.199288	0.267273	0.924877	0.00200111	0.00200111	-26668.6	0.0	122.456	
783800000	56	-45859.9	-19179.9	-26680	0.265512	2014.19	1.45318	0.135497	11.1815	9.71054	0.319094	0.211905	0.196862	0.27214	0.894496	0.00196994	0.00196994	-26680	0.0	97.556	
783850000	55	-45357.6	-18670.4	-26687.2	0.313082	2014.15	1.43333	0.112945	4.7592	6.26637	0.321628	0.214764	0.200367	0.263242	1.49101	0.0022797	0.0022797	-26687.2	0.0	115.099	
783900000	56	-45034.3	-18331.3	-26703	0.317648	2014.14	1.56915	0.135627	4.32566	6.94495	0.324751	0.211684	0.201301	0.262265	1.50548	0.00197878	0.00197878	-26703	0.0	104.587	
783950000	55	-43346.1	-16672.2	-26674	0.26045	2014.2	1.22614	0.126949	14.2794	6.43286	0.318337	0.214299	0.19985	0.267514	2.12974	0.00264556	0.00264556	-26674	0.0	129.004	
784000000	55	-43298.2	-16620.7	-26677.5	0.275724	2014.18	1.36858	0.0911198	4.1298	17.0643	0.315873	0.216067	0.196989	0.271071	2.07945	0.00222213	0.00222213	-26677.5	0.0	118.432	
784050000	55	-45376.4	-18701.8	-26674.5	0.302622	2014.16	1.32138	0.0891308	6.14574	8.83746	0.316875	0.214207	0.200078	0.26884	1.38111	0.00199621	0.00199621	-26674.5	0.0	129.416	
784100000	55	-45659.9	-18992.7	-26667.2	0.291396	2014.17	1.17213	0.0692583	3.20406	12.1986	0.322232	0.218399	0.192273	0.267095	1.07097	0.00268281	0.00268281	-26667.2	0.0	145.319	
784150000	56	-45447.5	-18765.9	-26681.6	0.28469	2014.18	1.36116	0.115699	4.07394	5.86462	0.323947	0.211542	0.191991	0.27252	1.35896	0.00234815	0.00234815	-26681.6	0.0	113.871	
784200000	55	-46031.5	-19354.2	-26677.3	0.289937	2014.17	1.40126	0.0875534	3.08664	12.5369	0.314953	0.216238	0.200241	0.268568	0.929479	0.00255612	0.00255612	-26677.3	0.0	116.852	
784250000	55	-45696.4	-19024.3	-26672	0.293381	2014.16	1.45534	0.137131	7.81683	5.13098	0.31984	0.216644	0.192178	0.271338	0.966914	0.00151403	0.00151403	-26672	0.0	107.69	
784300000	55	-45866.4	-19203	-26663.4	0.283768	2014.18	1.34973	0.176987	10.9483	10.9015	0.319024	0.216283	0.200765	0.263928	1.04717	0.00200422	0.00200422	-26663.4	0.0	110.363	
784350000	56	-44341.2	-17654.9	-26686.4	0.26872	2014.19	1.19649	0.112634	9.08717	10.6526	0.315612	0.214943	0.197868	0.271577	1.7633	0.0021599	0.0021599	-26686.4	0.0	131.543	
784400000	55	-45161.3	-18490.2	-26671.2	0.32392	2014.13	1.35816	0.0758207	4.09994	8.96802	0.322109	0.21508	0.191806	0.271005	1.4259	0.0020903	0.0020903	-26671.2	0.0	130.984	
784450000	55	-44856.9	-18169.4	-26687.5	0.301938	2014.16	1.52279	0.114553	2.67217	3.92258	0.314645	0.211908	0.20161	0.271837	1.5939	0.00203435	0.00203435	-26687.5	0.0	99.7129	
784500000	55	-45659.9	-18984.6	-26675.4	0.265997	2014.19	1.55529	0.199001	11.4212	7.62308	0.316676	0.214844	0.195922	0.272557	1.27397	0.0020007	0.0020007	-26675.4	0.0	93.8266	
784550000	55	-44669.3	-17983.9	-26685.4	0.291251	2014.17	1.46708	0.130428	4.59962	10.8916	0.316839	0.214295	0.200179	0.268687	1.71349	0.00220975	0.00220975	-26685.4	0.0	115.009	
784600000	55	-44756	-18070.5	-26685.4	0.29569	2014.16	1.50725	0.10105	0.956951	7.29737	0.320414	0.213217	0.193565	0.272804	1.62238	0.00230501	0.00230501	-26685.4	0.0	101.568	
